"province_code","province_code_2018","province_name_eng","province_name_dari","province_name_pashto","district_code","provincial_capital","district_number","district_name_eng","district_or_subdivision_name_eng","district_name_dari","pc_code","pc_location","pc_location_dari","ps_count","ps_male","ps_fem","ps_kuchi","est_voters","access_notes"
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101106"," Masjid Amirul Momenen  which is located in Naw Abad Qalae Jabar Khan.","مسجد امیرالمومنین، نوآباد قلعه جبارخان",5,3,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101107","now abad qala jabar khan,azarat rasool masque","نو آباد قلعه جبار خان, مسجد حضرت رسول",5,3,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101108","sar aab,sar aab girls school","سر آسياب, ليسه نسوان سر آسياب",7,5,2,0,7000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101109"," Institute","انستیتیوت",7,5,2,0,7200,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101110"," Literacy School of Gulkhana, Qala-e-Ali Mardan Area. ","مکتب سواد آموزی گلخانه، قلعه علی مردان",4,2,2,0,3000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101111","alowdin,jafarya masque","علاوالدين, مسجد جعفريه",5,3,2,0,3000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101112","darlaman,tobarcloze institute","دارالامان, انستيتيوت توبرکلوز",6,4,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101113","qala ayenullah,baqiralalom islamic school","قلعه عين الله, مدرسه باقرالعلوم",6,4,2,0,45000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101114","pol sokhta,abozar ghafari masque","پل سوخته, مسجد ابو زر غفاري",5,3,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101115"," Syed Ismail Balkhi , Qala-e-Shada. ","مکتب سید اسماعیل بلخی، قلعه شاده",5,3,2,0,3900,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101116","pol wahdat, wahadat masque","پل وحدت, مسجد وحدت",5,3,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101117","pol wahdat,takya khana wahdat","پل وحدت, تکيه خانه وحدت",3,2,1,0,2000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101118","qala shadah,amulbanin sacandary school","قلعه شاده, مکتب متوسطه ام البنين",8,6,2,0,7000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101119","markaz nahia 6th,markaz nahia 6th,","مرکز ناحيه ششم, مرکز ناحيه ششم",5,3,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101120","karti 3 ,abdulghani mustaghni high school","کارته سه, ليسه عبدالغني مستغني",7,5,2,0,7500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101121","karti 3 ,dakhshana high school","کارته سه, ليسه دخشانه",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101122","karti 3 ,muhammadia masque","کارته سه, مسجد محمديه",5,3,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101123","qala wazir,madrasa rasaalat","قلعه وزير, مدرسه رسالت",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 6","کابل ناحیه (6)","0101124","Masjid Safid ","مسجد سفید",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101125","chahalsitoon raod,khoshalkhan high school","سرک چهلستون, ليسه خوشحال خان",8,6,2,0,7000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101126","baini pol hasan wa deh dana,mihrabudin sacandary school","بين پل حسن و ده دانا, مکتب متوسطه محراب الدين",8,6,2,0,7500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101127","tani kot,technical institute","تني کوت, انستيتيوت تخنيکي",7,5,2,0,6500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101128"," Faizani Sahib Primary School. ","مکتب ابتدایه فیضانی صاحب",9,6,3,0,8500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101129","tani kot,ghazi adi girls school","تني کوت, ليسه نسوان غازي ادي",8,5,3,0,8000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101130","bagh rayees,sultan razia girls school","باغ رييس, ليسه نسوان سلطان راضيه",9,5,4,0,8500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101131","family haaye rishkhor,family haaye rishkhor high school","فاميلي هاي ريش خور, ليسه فاميلي هاي ريش خور",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101132","darlaman road,habibya high school","سرک دارالامان, ليسه حبيبيه",7,5,2,0,6000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101133","ayob khan mina,ayob khan masque","ايوب خان مينه, مسجد ايوب خان",3,2,1,0,2000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101134","qala afshar,ghzi abdullah high school","قلعه اقشار, ليسه غازي عبدالله",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101135","9 borja chahlsiton,chahal siton high school","نه برجه چهلستون, ليسه نسوان چهلستون",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101136","Chenee Sazi factory, Breshna Kot, Wasel Abad village"," شرکت چینی سازی، برشنا کوت، قریه واصل ابدال ",3,2,1,0,2000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101137"," Reshkhor Primary School. ","مکتب ابتدایه ریشخور",5,3,2,0,4500,"ڼژدی ورته دوه نور مرکزونه شته دی "
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101138","guzargha, guzargha girls school","گذر گاه, ليسه نسوان گذرگاه",7,4,3,0,7000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101139","wasal abad,omara khan high school","واصل آباد, ليسه عمرا خان",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101140","baghi rayes,aymani high school","باغ رييس, ليسه نسوان ايميني",6,4,2,0,6500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101141","deh dana,deh dana high school","ده دانا, ليسه نسوان ده دانا",6,4,2,0,6500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101142","chahalsitoon vilage,eid gah masque","قريه چهلستون, مسجد عيد گاه",3,2,1,0,2000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101143","aqaa ali shams cahalsitoon,sacandary aqaa ali shams school","آقا علي شمس چهلستون, مکتب متوسطه آقا علي شمس",6,4,2,0,6500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101144"," private house","منزل شخصی",4,3,1,0,3500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 7","کابل ناحیه (7)","0101145"," Mohammadia Masjid located in Jai Rayes area. ","مسجد محمدیه، جای رئیس",4,3,1,0,3500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101146","qalacha,abdulhai habibi high school","قلاچه, ليسه عبدالحي حبيبي",6,4,2,0,6800,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101147","sari tapa karti now,sayed noor muhammad shah mina sacandary school","سر تپه کارته نو, مکتب متوسطه سيد نور محمد شاه مينه",8,4,2,2,7500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101148","baghcha sayeed,qala hashmat khan sac school","باغچه سعيد, مکتب متوسطه قلعه حشمت خان",7,4,2,1,7000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101149","sarak 3 karti now,sayed noor muhammad shah mina high school","سرک سه کارته نو, ليسه سيد نور محمد شاه مينه",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101150","raod13 karti now,totya sacandary school","سرک ١٣ کارته نو, مکتب متوسطه توتيا",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101151","200 family,rahman mina sacandary school","دوصد قاميلي, مکتب متوسطه رحمن مينه",6,3,2,1,6000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101152","parozha E rahman mina,abdulrahman pazhwakschool","پروژه E رحمن مينه, مکتب عبدالرحمن پژواک",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101153","raod 3 rahman mina,sayed noor muhammad sha mina sacandary  school","سرک سه رحمن مينه, مکتب متوسطه سيد نور محمد شاه مينه",5,3,2,0,4500,"ڼژدی ورته دوه نور مرکزونه شته دی "
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101154"," Shahrak-e-Telayee Masjid ","مسجد شهرک طلایی",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101155","etifaq masque,aamina fedawy girls high scool","مسجد اتفاق, ليسه نسوان آمينه فدوي",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101156","first raod shahshaheed,teacher bitaab high school","سرک اول شاه شهيد, ليسه استاد بيتاب",6,3,2,1,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101157","karti now,muhammdia masqu","کارته نو, مسجد محمديه",4,2,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101158","karti now,ahmady masque","کارته نو, مسجد احمدي",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101159","karti now,zakhail haa masque","کارته نو, مسجد زاخيل ها",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101160","karti now,osman ghani masque","کارته نو, مسجد عثمان غني",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101161","karti now,omar farooq masque","کارته نو, مسجد عمر فاروق",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101162","etifaq masque,aamina fedawy girls high scool","کارته نو, مسجد سرک اول",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101163","Qandahari Ha Masjid ","مسجد قندهاری ها",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101164","qalacha,qala now masque","قلعچه, مسجد قلعه نو",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101165","aab rasaani,ghows azam dastagir masque","آب رساني, مسحد غوث اعظم دستگير",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101166","etifaq masque,etifaq masque,","مسجد اتفاق, مسجد اتفاق",4,2,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101167","shah shaheed,tapa balkh masque","شاه شهيد, مسجد تپه بلخ",5,3,2,0,4500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101168","Abdul Qadir Jialani","عبد القادر جیلانی ",5,3,2,0,4500,"ڼژدی ورته دوه نور مرکزونه شته دی "
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101169","Abdul Rahim Ghaforzi Masjid ","مسجد عبدالرحیم غفورزی",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101170","rahman mina,rahman mina girls high school","رحمن مينه, ليسه نسوان رحمن مينه",6,4,2,0,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101171","shah shaheed khas,shahshaheed khas sacandary school","شاه شهيد خاص, مکتب متوسطه شاه شهيد خاص",5,3,2,0,4400,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101172","raod 3 karti now,hakim sanayee masque","سرک سه کارته نو, مسجد حکيم سنايي",4,3,1,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101173","qalacha, ranga masque","قلعچه, مسجد رنگه",3,2,1,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101174","part B rahman mina,shikh najmudin ahond zada masque","قسمت B رحمن مينه, مسجد شيخ نجم الدين اخوندزاده",2,1,1,0,1500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 8","کابل ناحیه (8)","0101175","  2nd Usman Ghani Masjid ,Sarake Naw","مسجد دوم عثمان غنی، سرک نو",4,2,2,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101176","hood khail,hood khail high school","لیسه عالی هودخیل",6,3,2,1,5000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101177","khwaja rawash,khwaja rawash sacandary school","خواجه رواش, مکتب متوسطه خواجه رواش",3,2,1,0,2000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101178","makroryan,hazarat muhammad mustafa masque","مکروريان, مسجد حضرت محمد مصطفي",4,3,1,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101179","Department of Construction, makroryan,3,4 ","                                                       ریاست بنایی، مکروریان 3،4",4,3,1,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101180","makroryan 3,bibi mahrow sacandary school","مکروريان سوم, مکتب متوسطه بيبي مهرو",4,3,1,0,4000,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101181"," Haji Abdul Qadir. ","حاجی عبدالقدیر",6,4,2,0,5500,""
"01","01","Kabul","کابل","کابل","0101","YES","01","PROVINCIAL CENTER (KABUL) ","NAHIA 9","کابل ناحیه (9)","0101182","makroryan 3th,alfatah high school","مکروريان سوم, ليسه الفتح",6,4,2,0,5500,""
