"province_code","district_code","pc_code","ps_code","ps_number","ps_station_type"
"12","1202","1202043","1202043-04","04","K"
"12","1202","1202044","1202044-01","01","M"
"12","1202","1202044","1202044-02","02","F"
"12","1202","1202044","1202044-03","03","K"
"12","1202","1202044","1202044-04","04","K"
"12","1202","1202045","1202045-01","01","M"
"12","1202","1202045","1202045-02","02","M"
"12","1202","1202045","1202045-03","03","F"
"12","1202","1202045","1202045-04","04","K"
"12","1202","1202046","1202046-01","01","M"
"12","1202","1202046","1202046-02","02","F"
"12","1202","1202047","1202047-01","01","M"
"12","1202","1202047","1202047-02","02","F"
"12","1202","1202048","1202048-01","01","M"
"12","1202","1202048","1202048-02","02","F"
"12","1202","1202049","1202049-01","01","M"
"12","1202","1202049","1202049-02","02","M"
"12","1202","1202049","1202049-03","03","F"
"12","1202","1202050","1202050-01","01","M"
"12","1202","1202050","1202050-02","02","F"
"12","1202","1202051","1202051-01","01","K"
"12","1202","1202051","1202051-02","02","K"
"12","1202","1202052","1202052-01","01","M"
"12","1202","1202052","1202052-02","02","F"
"12","1202","1202053","1202053-01","01","M"
"12","1202","1202053","1202053-02","02","F"
"12","1202","1202127","1202127-01","01","M"
"12","1202","1202127","1202127-02","02","F"
"12","1203","1203055","1203055-01","01","M"
"12","1203","1203055","1203055-02","02","F"
"12","1203","1203056","1203056-01","01","M"
"12","1203","1203056","1203056-02","02","F"
"12","1203","1203057","1203057-01","01","M"
"12","1203","1203057","1203057-02","02","F"
"12","1203","1203058","1203058-01","01","M"
"12","1203","1203058","1203058-02","02","M"
"12","1203","1203058","1203058-03","03","F"
"12","1203","1203059","1203059-01","01","M"
"12","1203","1203059","1203059-02","02","M"
"12","1203","1203059","1203059-03","03","F"
"12","1203","1203059","1203059-04","04","F"
"12","1203","1203060","1203060-01","01","M"
"12","1203","1203060","1203060-02","02","M"
"12","1203","1203060","1203060-03","03","F"
"12","1203","1203062","1203062-01","01","M"
"12","1203","1203062","1203062-02","02","M"
"12","1203","1203062","1203062-03","03","F"
"12","1203","1203062","1203062-04","04","F"
"12","1203","1203063","1203063-01","01","M"
"12","1203","1203063","1203063-02","02","F"
"12","1203","1203064","1203064-01","01","M"
"12","1203","1203064","1203064-02","02","M"
"12","1203","1203064","1203064-03","03","F"
"12","1203","1203065","1203065-01","01","M"
"12","1203","1203065","1203065-02","02","M"
"12","1203","1203065","1203065-03","03","F"
"12","1203","1203066","1203066-01","01","M"
"12","1203","1203066","1203066-02","02","M"
"12","1203","1203066","1203066-03","03","F"
"12","1203","1203067","1203067-01","01","M"
"12","1203","1203067","1203067-02","02","M"
"12","1203","1203067","1203067-03","03","F"
"12","1203","1203068","1203068-01","01","M"
"12","1203","1203068","1203068-02","02","M"
"12","1203","1203068","1203068-03","03","F"
"12","1203","1203069","1203069-01","01","M"
"12","1203","1203069","1203069-02","02","M"
"12","1203","1203069","1203069-03","03","F"
"12","1203","1203070","1203070-01","01","M"
"12","1203","1203070","1203070-02","02","M"
"12","1203","1203070","1203070-03","03","F"
"12","1203","1203070","1203070-04","04","F"
"12","1203","1203070","1203070-05","05","M"
"12","1203","1203073","1203073-01","01","M"
"12","1203","1203073","1203073-02","02","M"
"12","1203","1203073","1203073-03","03","F"
"12","1203","1203076","1203076-01","01","M"
"12","1203","1203076","1203076-02","02","M"
"12","1203","1203080","1203080-01","01","M"
"12","1203","1203080","1203080-02","02","M"
"12","1203","1203080","1203080-03","03","F"
"12","1203","1203085","1203085-01","01","M"
"12","1203","1203085","1203085-02","02","F"
"12","1203","1203128","1203128-01","01","M"
"12","1203","1203128","1203128-03","03","F"
"12","1204","1204086","1204086-01","01","M"
"12","1204","1204086","1204086-02","02","F"
"12","1204","1204087","1204087-01","01","M"
"12","1204","1204087","1204087-02","02","M"
"12","1204","1204087","1204087-03","03","F"
"12","1204","1204088","1204088-01","01","M"
"12","1204","1204088","1204088-02","02","M"
"12","1204","1204088","1204088-03","03","F"
"12","1204","1204088","1204088-04","04","K"
"12","1204","1204088","1204088-05","05","K"
"12","1204","1204089","1204089-01","01","M"
"12","1204","1204089","1204089-02","02","M"
"12","1204","1204095","1204095-01","01","M"
"12","1204","1204095","1204095-02","02","M"
"12","1204","1204095","1204095-03","03","F"
"12","1204","1204095","1204095-04","04","F"
"12","1204","1204096","1204096-01","01","M"
"12","1204","1204096","1204096-02","02","M"
"12","1204","1204096","1204096-03","03","F"
"12","1204","1204096","1204096-04","04","F"
"12","1204","1204097","1204097-01","01","M"
"12","1204","1204097","1204097-02","02","M"
"12","1204","1204097","1204097-03","03","F"
"12","1204","1204097","1204097-04","04","F"
"12","1204","1204106","1204106-01","01","K"
"12","1204","1204106","1204106-02","02","K"
"12","1205","1205110","1205110-01","01","M"
"12","1205","1205110","1205110-03","03","M"
"12","1205","1205112","1205112-01","01","M"
"12","1205","1205112","1205112-02","02","M"
"12","1205","1205113","1205113-03","03","F"
"12","1205","1205113","1205113-04","04","F"
"12","1205","1205114","1205114-02","02","M"
"12","1205","1205114","1205114-03","03","F"
"12","1205","1205114","1205114-04","04","F"
"12","1205","1205115","1205115-02","02","M"
"12","1205","1205115","1205115-03","03","F"
"12","1205","1205115","1205115-04","04","F"
"12","1205","1205117","1205117-02","02","M"
"12","1205","1205117","1205117-03","03","F"
"12","1205","1205124","1205124-01","01","M"
"12","1205","1205124","1205124-02","02","M"
"12","1205","1205124","1205124-03","03","F"
"13","1301","1301001","1301001-01","01","M"
"13","1301","1301001","1301001-02","02","M"
"13","1301","1301002","1301002-03","03","F"
"13","1301","1301006","1301006-02","02","M"
"13","1301","1301006","1301006-03","03","F"
"13","1301","1301009","1301009-02","02","M"
"13","1302","1302011","1302011-01","01","M"
"13","1302","1302011","1302011-02","02","M"
"13","1302","1302011","1302011-03","03","F"
"13","1302","1302012","1302012-01","01","M"
"13","1302","1302012","1302012-02","02","M"
"13","1302","1302013","1302013-01","01","M"
"13","1302","1302013","1302013-03","03","F"
"13","1302","1302014","1302014-01","01","M"
"13","1302","1302014","1302014-02","02","M"
"13","1302","1302015","1302015-01","01","M"
"13","1302","1302015","1302015-02","02","M"
"13","1302","1302015","1302015-03","03","F"
"13","1302","1302016","1302016-01","01","M"
"13","1302","1302016","1302016-03","03","F"
"13","1302","1302017","1302017-01","01","M"
"13","1302","1302017","1302017-03","03","F"
"13","1302","1302018","1302018-01","01","M"
"13","1302","1302018","1302018-02","02","M"
"13","1302","1302018","1302018-03","03","F"
"13","1302","1302019","1302019-03","03","F"
"13","1304","1304028","1304028-01","01","M"
"13","1304","1304028","1304028-02","02","M"
"13","1304","1304028","1304028-03","03","F"
"13","1304","1304032","1304032-03","03","F"
"13","1304","1304037","1304037-01","01","M"
"13","1304","1304037","1304037-03","03","F"
"13","1304","1304038","1304038-02","02","M"
"13","1304","1304038","1304038-03","03","F"
"13","1305","1305042","1305042-01","01","M"
"13","1305","1305042","1305042-02","02","F"
"13","1305","1305043","1305043-01","01","M"
"13","1305","1305043","1305043-02","02","F"
"13","1305","1305044","1305044-01","01","M"
"13","1305","1305045","1305045-01","01","M"
"13","1305","1305045","1305045-02","02","F"
"13","1308","1308065","1308065-01","01","M"
"13","1308","1308066","1308066-01","01","M"
"13","1308","1308066","1308066-02","02","M"
"13","1308","1308066","1308066-04","04","M"
"13","1308","1308066","1308066-06","06","F"
"13","1308","1308066","1308066-07","07","F"
"14","1401","1401001","1401001-01","01","M"
"14","1401","1401001","1401001-02","02","M"
"14","1401","1401001","1401001-03","03","F"
"14","1401","1401002","1401002-01","01","M"
"14","1401","1401002","1401002-02","02","M"
"14","1401","1401002","1401002-03","03","F"
"14","1401","1401003","1401003-01","01","M"
"14","1401","1401003","1401003-02","02","F"
"14","1401","1401004","1401004-01","01","M"
"14","1401","1401004","1401004-02","02","F"
"14","1401","1401005","1401005-01","01","M"
"14","1401","1401005","1401005-02","02","F"
"14","1401","1401006","1401006-01","01","M"
"14","1401","1401006","1401006-02","02","F"
"14","1401","1401007","1401007-01","01","M"
"14","1401","1401007","1401007-02","02","M"
"14","1401","1401007","1401007-03","03","F"
"14","1401","1401008","1401008-01","01","M"
"14","1401","1401008","1401008-02","02","M"
"14","1401","1401008","1401008-03","03","F"
"14","1401","1401009","1401009-01","01","M"
"14","1401","1401009","1401009-02","02","F"
"14","1401","1401010","1401010-01","01","M"
"14","1401","1401010","1401010-02","02","F"
"14","1401","1401011","1401011-01","01","M"
"14","1401","1401011","1401011-02","02","M"
"14","1401","1401011","1401011-03","03","F"
"14","1401","1401012","1401012-01","01","M"
"14","1401","1401012","1401012-02","02","M"
"14","1401","1401012","1401012-03","03","F"
"14","1401","1401013","1401013-02","02","F"
"14","1401","1401013","1401013-03","03","M"
"14","1401","1401013","1401013-04","04","M"
"14","1401","1401014","1401014-01","01","M"
"14","1401","1401014","1401014-03","03","F"
"14","1401","1401015","1401015-01","01","M"
"14","1401","1401015","1401015-02","02","M"
"14","1401","1401015","1401015-03","03","F"
"14","1401","1401016","1401016-01","01","M"
"14","1401","1401016","1401016-02","02","M"
"14","1401","1401016","1401016-03","03","F"
"14","1401","1401016","1401016-04","04","F"
"14","1401","1401017","1401017-01","01","M"
"14","1401","1401017","1401017-02","02","M"
"14","1401","1401017","1401017-03","03","F"
"14","1401","1401018","1401018-01","01","M"
"14","1401","1401018","1401018-02","02","F"
"14","1401","1401019","1401019-01","01","M"
"14","1401","1401019","1401019-02","02","M"
"14","1401","1401019","1401019-03","03","F"
"14","1401","1401019","1401019-04","04","F"
"14","1401","1401020","1401020-01","01","M"
"14","1401","1401020","1401020-02","02","F"
"14","1401","1401021","1401021-01","01","M"
"14","1401","1401021","1401021-02","02","F"
"14","1401","1401022","1401022-01","01","M"
"14","1401","1401022","1401022-02","02","F"
"14","1401","1401023","1401023-01","01","M"
"14","1401","1401023","1401023-02","02","F"
"14","1402","1402024","1402024-01","01","M"
"14","1402","1402024","1402024-02","02","M"
"14","1402","1402024","1402024-03","03","F"
"14","1402","1402024","1402024-04","04","F"
"14","1402","1402025","1402025-01","01","M"
"14","1402","1402025","1402025-02","02","M"
"14","1402","1402025","1402025-03","03","F"
"14","1402","1402026","1402026-01","01","M"
"14","1402","1402026","1402026-02","02","M"
"14","1402","1402026","1402026-03","03","F"
"14","1402","1402027","1402027-01","01","M"
"14","1402","1402027","1402027-02","02","F"
"14","1402","1402028","1402028-01","01","M"
"14","1402","1402028","1402028-02","02","M"
"14","1402","1402028","1402028-03","03","F"
"14","1402","1402029","1402029-02","02","M"
"14","1402","1402029","1402029-03","03","F"
"14","1402","1402030","1402030-02","02","F"
"14","1402","1402032","1402032-01","01","M"
"14","1402","1402032","1402032-02","02","M"
"14","1402","1402032","1402032-03","03","F"
"14","1402","1402033","1402033-01","01","M"
"14","1402","1402033","1402033-02","02","M"
"14","1402","1402034","1402034-01","01","M"
"14","1402","1402034","1402034-02","02","M"
"14","1402","1402034","1402034-03","03","F"
"14","1402","1402035","1402035-01","01","M"
"14","1402","1402035","1402035-02","02","M"
"14","1402","1402035","1402035-03","03","F"
"14","1402","1402036","1402036-01","01","M"
"14","1402","1402036","1402036-02","02","M"
"14","1402","1402036","1402036-03","03","F"
"14","1402","1402037","1402037-01","01","M"
"14","1402","1402037","1402037-02","02","M"
"14","1402","1402037","1402037-03","03","F"
"14","1403","1403038","1403038-01","01","M"
"14","1403","1403038","1403038-02","02","M"
"14","1403","1403038","1403038-03","03","F"
"14","1403","1403038","1403038-04","04","F"
"14","1403","1403039","1403039-01","01","M"
"14","1403","1403039","1403039-02","02","M"
"14","1403","1403039","1403039-03","03","F"
"14","1403","1403040","1403040-02","02","M"
"14","1403","1403040","1403040-03","03","F"
"14","1403","1403041","1403041-01","01","M"
"14","1403","1403041","1403041-02","02","M"
"14","1403","1403041","1403041-03","03","F"
"14","1403","1403042","1403042-01","01","M"
"14","1403","1403042","1403042-02","02","M"
"14","1403","1403042","1403042-03","03","F"
"14","1403","1403043","1403043-01","01","M"
"14","1403","1403043","1403043-02","02","M"
"14","1403","1403043","1403043-03","03","F"
"14","1403","1403044","1403044-01","01","M"
"14","1403","1403044","1403044-02","02","M"
"14","1403","1403044","1403044-03","03","F"
"14","1403","1403045","1403045-01","01","M"
"14","1403","1403045","1403045-02","02","M"
"14","1403","1403045","1403045-03","03","F"
"14","1403","1403046","1403046-01","01","M"
"14","1403","1403046","1403046-02","02","M"
"14","1403","1403046","1403046-03","03","F"
"14","1403","1403047","1403047-01","01","M"
"14","1403","1403047","1403047-02","02","M"
"14","1403","1403048","1403048-01","01","M"
"14","1403","1403048","1403048-02","02","M"
"14","1403","1403048","1403048-03","03","F"
"14","1403","1403049","1403049-01","01","M"
"14","1403","1403049","1403049-02","02","M"
"14","1403","1403049","1403049-03","03","F"
"14","1403","1403050","1403050-01","01","M"
"14","1403","1403050","1403050-02","02","M"
"14","1403","1403050","1403050-03","03","F"
"14","1403","1403051","1403051-01","01","M"
"14","1403","1403051","1403051-02","02","M"
"14","1403","1403051","1403051-03","03","F"
"14","1403","1403052","1403052-01","01","M"
"14","1403","1403052","1403052-02","02","M"
"14","1403","1403052","1403052-03","03","F"
"14","1403","1403053","1403053-01","01","M"
"14","1403","1403053","1403053-02","02","F"
"14","1403","1403054","1403054-01","01","M"
"14","1403","1403054","1403054-02","02","F"
"14","1403","1403055","1403055-01","01","M"
"14","1403","1403055","1403055-02","02","M"
"14","1403","1403055","1403055-03","03","F"
"14","1403","1403056","1403056-01","01","M"
"14","1403","1403056","1403056-02","02","M"
"14","1403","1403056","1403056-03","03","F"
"14","1403","1403057","1403057-01","01","M"
"14","1403","1403057","1403057-02","02","M"
"14","1403","1403057","1403057-03","03","F"
"14","1403","1403058","1403058-01","01","M"
"14","1403","1403058","1403058-02","02","M"
"14","1403","1403058","1403058-03","03","M"
"14","1403","1403058","1403058-04","04","M"
"14","1403","1403058","1403058-05","05","M"
"14","1403","1403058","1403058-06","06","F"
"14","1403","1403058","1403058-07","07","F"
"14","1403","1403058","1403058-08","08","F"
"14","1403","1403058","1403058-09","09","F"
"14","1403","1403060","1403060-01","01","M"
"14","1403","1403060","1403060-02","02","M"
"14","1403","1403060","1403060-03","03","F"
"14","1403","1403061","1403061-01","01","M"
"14","1403","1403061","1403061-02","02","M"
"14","1403","1403061","1403061-03","03","F"
"14","1404","1404062","1404062-01","01","M"
"14","1404","1404062","1404062-02","02","M"
"14","1404","1404062","1404062-03","03","M"
"14","1404","1404062","1404062-04","04","F"
"14","1404","1404063","1404063-01","01","M"
"14","1404","1404063","1404063-02","02","M"
"14","1404","1404063","1404063-03","03","F"
"14","1404","1404064","1404064-01","01","M"
"14","1404","1404064","1404064-02","02","M"
"14","1404","1404064","1404064-03","03","F"
"14","1404","1404065","1404065-01","01","M"
"14","1404","1404065","1404065-02","02","F"
"14","1404","1404066","1404066-01","01","M"
"14","1404","1404066","1404066-02","02","F"
"14","1404","1404067","1404067-01","01","M"
"14","1404","1404067","1404067-02","02","F"
"14","1404","1404068","1404068-01","01","M"
"14","1404","1404068","1404068-02","02","M"
"14","1404","1404068","1404068-03","03","F"
"14","1404","1404069","1404069-01","01","M"
"14","1404","1404069","1404069-04","04","F"
"14","1404","1404070","1404070-01","01","M"
"14","1404","1404070","1404070-02","02","M"
"14","1404","1404070","1404070-03","03","F"
"14","1404","1404071","1404071-01","01","M"
"14","1404","1404071","1404071-02","02","M"
"14","1404","1404071","1404071-03","03","F"
"14","1404","1404072","1404072-01","01","M"
"14","1404","1404072","1404072-02","02","F"
"14","1405","1405073","1405073-01","01","M"
"14","1405","1405073","1405073-02","02","M"
"14","1405","1405073","1405073-03","03","M"
"14","1405","1405073","1405073-04","04","F"
"14","1405","1405074","1405074-01","01","M"
"14","1405","1405074","1405074-02","02","M"
"14","1405","1405074","1405074-03","03","F"
"14","1405","1405075","1405075-01","01","M"
"14","1405","1405075","1405075-02","02","M"
"14","1405","1405075","1405075-03","03","F"
"14","1405","1405075","1405075-04","04","F"
"14","1405","1405076","1405076-01","01","M"
"14","1405","1405076","1405076-02","02","M"
"14","1405","1405076","1405076-03","03","M"
"14","1405","1405076","1405076-04","04","F"
"14","1405","1405076","1405076-05","05","F"
"14","1405","1405077","1405077-01","01","M"
"14","1405","1405077","1405077-02","02","M"
"14","1405","1405077","1405077-03","03","M"
"14","1405","1405077","1405077-04","04","F"
"14","1405","1405078","1405078-01","01","M"
"14","1405","1405078","1405078-02","02","M"
"14","1405","1405078","1405078-03","03","M"
"14","1405","1405078","1405078-04","04","F"
"14","1406","1406079","1406079-02","02","M"
"14","1406","1406079","1406079-03","03","F"
"14","1406","1406079","1406079-04","04","F"
"14","1406","1406080","1406080-02","02","F"
"14","1406","1406081","1406081-01","01","M"
"14","1406","1406081","1406081-02","02","M"
"14","1406","1406082","1406082-01","01","M"
"14","1406","1406082","1406082-02","02","M"
"14","1406","1406083","1406083-01","01","M"
"14","1406","1406083","1406083-02","02","F"
"14","1406","1406084","1406084-01","01","M"
"14","1406","1406084","1406084-02","02","M"
"14","1406","1406084","1406084-03","03","F"
"14","1406","1406084","1406084-04","04","F"
"14","1406","1406086","1406086-01","01","M"
"14","1406","1406086","1406086-02","02","F"
"14","1406","1406087","1406087-01","01","M"
"14","1406","1406087","1406087-02","02","F"
"14","1406","1406088","1406088-01","01","M"
"14","1406","1406088","1406088-02","02","F"
"14","1406","1406089","1406089-01","01","M"
"14","1406","1406089","1406089-02","02","F"
"14","1406","1406090","1406090-01","01","M"
"14","1406","1406090","1406090-02","02","F"
"14","1406","1406091","1406091-01","01","M"
"14","1406","1406092","1406092-01","01","M"
"14","1406","1406092","1406092-02","02","F"
"14","1407","1407093","1407093-01","01","M"
"14","1407","1407093","1407093-02","02","F"
"14","1407","1407094","1407094-01","01","M"
"14","1407","1407094","1407094-02","02","M"
"14","1407","1407094","1407094-03","03","F"
"14","1407","1407095","1407095-01","01","M"
"14","1407","1407095","1407095-02","02","M"
"14","1407","1407095","1407095-03","03","F"
"14","1407","1407096","1407096-01","01","M"
"14","1407","1407096","1407096-02","02","M"
"14","1407","1407096","1407096-03","03","F"
"14","1407","1407096","1407096-04","04","F"
"14","1407","1407098","1407098-01","01","M"
"14","1407","1407098","1407098-02","02","F"
"14","1407","1407099","1407099-01","01","M"
"14","1407","1407099","1407099-02","02","F"
"14","1407","1407100","1407100-01","01","M"
"14","1407","1407100","1407100-02","02","F"
"14","1407","1407101","1407101-01","01","M"
"14","1407","1407101","1407101-02","02","F"
"14","1408","1408102","1408102-01","01","M"
"14","1408","1408102","1408102-02","02","M"
"14","1408","1408102","1408102-03","03","F"
"14","1408","1408103","1408103-02","02","F"
"14","1408","1408104","1408104-01","01","M"
"14","1408","1408104","1408104-02","02","F"
"14","1408","1408105","1408105-01","01","M"
"14","1408","1408105","1408105-02","02","F"
"14","1408","1408106","1408106-01","01","M"
"14","1408","1408106","1408106-02","02","F"
"14","1408","1408107","1408107-01","01","M"
"14","1408","1408107","1408107-02","02","F"
"14","1408","1408108","1408108-01","01","M"
"14","1408","1408108","1408108-02","02","F"
"14","1408","1408109","1408109-01","01","M"
"14","1408","1408109","1408109-02","02","F"
"14","1408","1408110","1408110-01","01","M"
"14","1408","1408110","1408110-02","02","F"
"14","1408","1408111","1408111-01","01","M"
"14","1408","1408111","1408111-02","02","F"
"14","1408","1408112","1408112-01","01","M"
"14","1408","1408112","1408112-02","02","F"
"14","1409","1409113","1409113-01","01","M"
"14","1409","1409113","1409113-02","02","M"
"14","1409","1409113","1409113-03","03","F"
"14","1409","1409114","1409114-01","01","M"
"14","1409","1409114","1409114-02","02","M"
"14","1409","1409114","1409114-03","03","F"
"14","1409","1409115","1409115-01","01","M"
"14","1409","1409115","1409115-02","02","F"
"14","1409","1409116","1409116-02","02","F"
"14","1409","1409117","1409117-01","01","M"
"14","1409","1409117","1409117-02","02","F"
"14","1409","1409118","1409118-01","01","M"
"14","1409","1409118","1409118-02","02","F"
"14","1409","1409119","1409119-01","01","M"
"14","1409","1409119","1409119-02","02","F"
"14","1410","1410120","1410120-01","01","M"
"14","1410","1410120","1410120-02","02","F"
"14","1410","1410121","1410121-01","01","M"
"14","1410","1410121","1410121-02","02","F"
"14","1410","1410122","1410122-01","01","M"
"14","1410","1410122","1410122-02","02","F"
"14","1410","1410123","1410123-01","01","M"
"14","1410","1410123","1410123-02","02","F"
"14","1410","1410124","1410124-02","02","F"
"14","1410","1410125","1410125-01","01","M"
"14","1410","1410125","1410125-02","02","F"
"14","1410","1410126","1410126-01","01","M"
"14","1410","1410126","1410126-02","02","F"
"14","1411","1411127","1411127-01","01","M"
"14","1411","1411127","1411127-02","02","F"
"14","1411","1411128","1411128-01","01","M"
"14","1411","1411128","1411128-02","02","F"
"14","1411","1411129","1411129-01","01","M"
"14","1411","1411129","1411129-02","02","M"
"14","1411","1411129","1411129-03","03","F"
"14","1411","1411130","1411130-01","01","M"
"14","1411","1411131","1411131-01","01","M"
"14","1411","1411131","1411131-02","02","F"
"14","1411","1411132","1411132-01","01","M"
"14","1411","1411132","1411132-02","02","F"
"14","1411","1411134","1411134-01","01","M"
"14","1411","1411134","1411134-02","02","F"
"14","1411","1411135","1411135-01","01","M"
"14","1411","1411135","1411135-02","02","F"
"14","1411","1411136","1411136-01","01","M"
"14","1411","1411136","1411136-02","02","F"
"14","1412","1412137","1412137-01","01","M"
"14","1412","1412137","1412137-02","02","M"
"14","1412","1412137","1412137-03","03","F"
"14","1412","1412137","1412137-04","04","F"
"14","1412","1412138","1412138-01","01","M"
"14","1412","1412138","1412138-02","02","F"
"14","1412","1412139","1412139-01","01","M"
"14","1412","1412139","1412139-02","02","M"
"14","1412","1412139","1412139-03","03","F"
"14","1412","1412140","1412140-01","01","M"
"14","1412","1412140","1412140-02","02","F"
"14","1412","1412141","1412141-01","01","M"
"14","1412","1412141","1412141-02","02","F"
"14","1412","1412142","1412142-01","01","M"
"14","1412","1412142","1412142-02","02","M"
"14","1412","1412142","1412142-03","03","F"
"14","1412","1412143","1412143-01","01","M"
"14","1412","1412143","1412143-02","02","F"
"14","1412","1412144","1412144-01","01","M"
"14","1412","1412144","1412144-02","02","M"
"14","1412","1412144","1412144-03","03","F"
"14","1412","1412145","1412145-01","01","M"
"14","1412","1412145","1412145-02","02","F"
"14","1412","1412146","1412146-01","01","M"
"14","1412","1412146","1412146-02","02","F"
"14","1412","1412147","1412147-01","01","M"
"14","1412","1412147","1412147-02","02","F"
"14","1412","1412148","1412148-01","01","M"
"14","1412","1412148","1412148-02","02","F"
"14","1412","1412149","1412149-01","01","M"
"14","1412","1412149","1412149-02","02","F"
"14","1413","1413150","1413150-01","01","M"
"14","1413","1413150","1413150-02","02","M"
"14","1413","1413150","1413150-03","03","F"
"14","1413","1413150","1413150-04","04","F"
"14","1413","1413151","1413151-01","01","M"
"14","1413","1413151","1413151-02","02","M"
"14","1413","1413151","1413151-03","03","M"
"14","1413","1413151","1413151-04","04","F"
"14","1413","1413151","1413151-05","05","F"
"14","1413","1413152","1413152-01","01","M"
"14","1413","1413152","1413152-02","02","M"
"14","1413","1413152","1413152-03","03","F"
"14","1413","1413152","1413152-04","04","F"
"14","1413","1413153","1413153-01","01","M"
"14","1413","1413153","1413153-02","02","M"
"14","1413","1413153","1413153-03","03","F"
"14","1413","1413153","1413153-04","04","F"
"14","1413","1413154","1413154-01","01","M"
"14","1413","1413154","1413154-02","02","M"
"14","1413","1413154","1413154-03","03","F"
"14","1413","1413154","1413154-04","04","F"
"14","1413","1413155","1413155-01","01","M"
"14","1413","1413155","1413155-02","02","M"
"14","1413","1413155","1413155-03","03","F"
"14","1413","1413156","1413156-01","01","M"
"14","1413","1413156","1413156-02","02","M"
"14","1413","1413156","1413156-03","03","F"
"14","1413","1413157","1413157-01","01","M"
"14","1413","1413157","1413157-02","02","M"
"14","1413","1413157","1413157-03","03","F"
"14","1413","1413158","1413158-01","01","M"
"14","1413","1413158","1413158-02","02","M"
"14","1413","1413158","1413158-03","03","F"
"14","1413","1413159","1413159-01","01","M"
"14","1413","1413159","1413159-02","02","F"
"14","1413","1413160","1413160-01","01","M"
"14","1413","1413160","1413160-02","02","M"
"14","1413","1413160","1413160-03","03","F"
"14","1413","1413160","1413160-04","04","F"
"14","1413","1413161","1413161-01","01","M"
"14","1413","1413161","1413161-02","02","M"
"14","1413","1413161","1413161-04","04","F"
"14","1413","1413162","1413162-01","01","M"
"14","1413","1413162","1413162-02","02","F"
"14","1413","1413164","1413164-01","01","M"
"14","1413","1413164","1413164-02","02","M"
"14","1413","1413165","1413165-01","01","M"
"14","1413","1413165","1413165-02","02","F"
"14","1413","1413166","1413166-01","01","M"
"14","1413","1413166","1413166-02","02","F"
"14","1414","1414168","1414168-01","01","M"
"14","1414","1414168","1414168-02","02","F"
"14","1414","1414169","1414169-01","01","M"
"14","1414","1414170","1414170-01","01","M"
"14","1414","1414170","1414170-02","02","F"
"14","1414","1414171","1414171-01","01","M"
"14","1414","1414171","1414171-02","02","F"
"14","1414","1414172","1414172-01","01","M"
"14","1414","1414172","1414172-02","02","F"
"14","1414","1414176","1414176-01","01","M"
"14","1414","1414176","1414176-02","02","F"
"14","1415","1415178","1415178-01","01","M"
"14","1415","1415178","1415178-02","02","F"
"14","1415","1415179","1415179-01","01","M"
"14","1415","1415179","1415179-02","02","F"
"14","1415","1415180","1415180-01","01","M"
"14","1415","1415180","1415180-02","02","F"
"14","1415","1415181","1415181-01","01","M"
"14","1415","1415181","1415181-02","02","F"
"14","1415","1415182","1415182-01","01","M"
"14","1415","1415182","1415182-02","02","F"
"14","1415","1415183","1415183-01","01","M"
"14","1415","1415183","1415183-02","02","F"
"14","1415","1415184","1415184-01","01","M"
"14","1415","1415184","1415184-02","02","F"
"14","1415","1415185","1415185-01","01","M"
"14","1415","1415185","1415185-02","02","F"
"14","1415","1415186","1415186-01","01","M"
"14","1415","1415186","1415186-02","02","F"
"14","1415","1415187","1415187-01","01","M"
"14","1415","1415187","1415187-02","02","F"
"14","1416","1416188","1416188-01","01","M"
"14","1416","1416188","1416188-02","02","M"
"14","1416","1416188","1416188-04","04","F"
"14","1416","1416189","1416189-01","01","M"
"14","1416","1416189","1416189-02","02","F"
"14","1416","1416190","1416190-01","01","M"
"14","1416","1416190","1416190-02","02","F"
"14","1416","1416191","1416191-01","01","M"
"14","1416","1416191","1416191-02","02","F"
"14","1417","1417192","1417192-01","01","M"
"14","1417","1417192","1417192-02","02","F"
"14","1417","1417193","1417193-01","01","M"
"14","1417","1417193","1417193-02","02","F"
"14","1417","1417194","1417194-01","01","M"
"14","1417","1417194","1417194-02","02","F"
"14","1417","1417195","1417195-01","01","M"
"14","1417","1417195","1417195-02","02","F"
"14","1418","1418196","1418196-01","01","M"
"14","1418","1418196","1418196-02","02","F"
"14","1418","1418197","1418197-01","01","M"
"14","1418","1418197","1418197-02","02","M"
"14","1418","1418197","1418197-03","03","F"
"14","1418","1418198","1418198-01","01","M"
"14","1418","1418198","1418198-02","02","F"
"14","1418","1418199","1418199-01","01","M"
"14","1418","1418199","1418199-02","02","F"
"14","1418","1418200","1418200-01","01","M"
"14","1418","1418200","1418200-02","02","F"
"14","1418","1418201","1418201-01","01","M"
"14","1418","1418201","1418201-02","02","F"
"14","1418","1418202","1418202-01","01","M"
"14","1418","1418202","1418202-02","02","F"
"14","1419","1419203","1419203-01","01","M"
"14","1419","1419203","1419203-02","02","F"
"14","1419","1419204","1419204-01","01","M"
"14","1419","1419204","1419204-02","02","F"
"14","1419","1419205","1419205-01","01","M"
"14","1419","1419205","1419205-02","02","F"
"14","1419","1419206","1419206-01","01","M"
"14","1419","1419206","1419206-02","02","F"
"14","1419","1419207","1419207-01","01","M"
"14","1419","1419207","1419207-02","02","F"
"14","1419","1419210","1419210-01","01","M"
"14","1419","1419210","1419210-02","02","F"
