"province_code","district_code","pc_code","ps_code"
"18","1808","1808103","1808103-02"
"18","1808","1808103","1808103-03"
"18","1808","1808103","1808103-04"
"18","1808","1808103","1808103-05"
"18","1808","1808103","1808103-06"
"18","1809","1809104","1809104-01"
"18","1809","1809104","1809104-02"
"18","1809","1809104","1809104-03"
"18","1809","1809104","1809104-04"
"18","1809","1809105","1809105-01"
"18","1809","1809105","1809105-02"
"18","1809","1809105","1809105-03"
"18","1809","1809105","1809105-04"
"18","1809","1809105","1809105-05"
"18","1809","1809105","1809105-06"
"18","1809","1809105","1809105-07"
"18","1809","1809112","1809112-01"
"18","1809","1809112","1809112-02"
"18","1809","1809112","1809112-03"
"18","1809","1809113","1809113-01"
"18","1809","1809113","1809113-02"
"18","1809","1809114","1809114-01"
"18","1809","1809114","1809114-02"
"18","1809","1809114","1809114-03"
"18","1809","1809114","1809114-04"
"18","1809","1809115","1809115-01"
"18","1809","1809115","1809115-02"
"18","1809","1809116","1809116-01"
"18","1809","1809116","1809116-02"
"18","1809","1809116","1809116-03"
"18","1810","1810117","1810117-01"
"18","1810","1810117","1810117-02"
"18","1810","1810117","1810117-03"
"18","1810","1810117","1810117-04"
"18","1810","1810117","1810117-05"
"18","1810","1810117","1810117-06"
"18","1810","1810117","1810117-07"
"18","1810","1810117","1810117-08"
"18","1810","1810117","1810117-09"
"18","1810","1810117","1810117-10"
"18","1810","1810117","1810117-11"
"18","1810","1810118","1810118-01"
"18","1810","1810118","1810118-02"
"18","1810","1810119","1810119-01"
"18","1810","1810119","1810119-02"
"18","1810","1810120","1810120-01"
"18","1810","1810120","1810120-02"
"18","1810","1810121","1810121-01"
"18","1810","1810121","1810121-02"
"18","1810","1810122","1810122-01"
"18","1810","1810122","1810122-02"
"18","1810","1810122","1810122-03"
"18","1810","1810122","1810122-04"
"18","1810","1810123","1810123-01"
"18","1810","1810123","1810123-02"
"18","1810","1810124","1810124-01"
"18","1810","1810124","1810124-02"
"18","1810","1810125","1810125-01"
"18","1810","1810125","1810125-02"
"18","1810","1810126","1810126-01"
"18","1810","1810126","1810126-02"
"18","1810","1810126","1810126-03"
"18","1810","1810127","1810127-01"
"18","1810","1810127","1810127-02"
"18","1810","1810128","1810128-01"
"18","1810","1810128","1810128-02"
"18","1810","1810128","1810128-03"
"18","1810","1810129","1810129-01"
"18","1810","1810129","1810129-02"
"18","1810","1810130","1810130-01"
"18","1810","1810130","1810130-02"
"18","1810","1810131","1810131-01"
"18","1810","1810131","1810131-02"
"18","1810","1810131","1810131-03"
"18","1810","1810131","1810131-04"
"18","1810","1810132","1810132-01"
"18","1810","1810132","1810132-02"
"18","1810","1810132","1810132-03"
"18","1810","1810132","1810132-04"
"18","1810","1810132","1810132-05"
"18","1810","1810133","1810133-01"
"18","1810","1810133","1810133-02"
"18","1810","1810134","1810134-01"
"18","1810","1810134","1810134-02"
"18","1810","1810134","1810134-03"
"18","1810","1810135","1810135-01"
"18","1810","1810135","1810135-02"
"18","1810","1810136","1810136-01"
"18","1810","1810136","1810136-02"
"18","1810","1810137","1810137-01"
"18","1810","1810137","1810137-02"
"18","1810","1810138","1810138-01"
"18","1810","1810138","1810138-02"
"18","1810","1810139","1810139-01"
"18","1810","1810139","1810139-02"
"18","1810","1810140","1810140-01"
"18","1810","1810140","1810140-02"
"18","1810","1810141","1810141-01"
"18","1810","1810141","1810141-02"
"18","1810","1810142","1810142-01"
"18","1810","1810142","1810142-02"
"18","1810","1810142","1810142-03"
"18","1810","1810142","1810142-04"
"18","1810","1810143","1810143-01"
"18","1810","1810143","1810143-02"
"18","1810","1810143","1810143-03"
"18","1810","1810144","1810144-01"
"18","1810","1810144","1810144-02"
"18","1810","1810145","1810145-01"
"18","1810","1810145","1810145-02"
"18","1810","1810146","1810146-01"
"18","1810","1810146","1810146-02"
"18","1810","1810146","1810146-03"
"18","1810","1810147","1810147-01"
"18","1810","1810147","1810147-02"
"18","1810","1810147","1810147-03"
"18","1810","1810147","1810147-04"
"18","1810","1810148","1810148-01"
"18","1810","1810148","1810148-02"
"18","1810","1810149","1810149-01"
"18","1810","1810149","1810149-02"
"18","1810","1810150","1810150-01"
"18","1810","1810150","1810150-02"
"18","1810","1810151","1810151-01"
"18","1810","1810151","1810151-02"
"18","1810","1810151","1810151-03"
"18","1810","1810151","1810151-04"
"18","1810","1810152","1810152-01"
"18","1810","1810152","1810152-02"
"18","1810","1810152","1810152-03"
"18","1810","1810152","1810152-04"
"18","1810","1810152","1810152-05"
"18","1810","1810153","1810153-01"
"18","1810","1810153","1810153-02"
"18","1810","1810153","1810153-03"
"18","1810","1810153","1810153-04"
"18","1810","1810154","1810154-01"
"18","1810","1810154","1810154-02"
"18","1810","1810155","1810155-01"
"18","1810","1810155","1810155-02"
"18","1810","1810156","1810156-01"
"18","1810","1810156","1810156-02"
"18","1810","1810156","1810156-03"
"18","1810","1810157","1810157-01"
"18","1810","1810157","1810157-02"
"18","1811","1811158","1811158-01"
"18","1811","1811158","1811158-02"
"18","1811","1811159","1811159-01"
"18","1811","1811159","1811159-02"
"18","1811","1811160","1811160-01"
"18","1811","1811160","1811160-02"
"18","1811","1811160","1811160-03"
"18","1811","1811161","1811161-01"
"18","1811","1811161","1811161-02"
"18","1811","1811162","1811162-01"
"18","1811","1811162","1811162-02"
"18","1811","1811162","1811162-03"
"18","1811","1811162","1811162-04"
"18","1811","1811162","1811162-05"
"18","1811","1811162","1811162-06"
"18","1811","1811163","1811163-01"
"18","1811","1811163","1811163-02"
"18","1811","1811163","1811163-03"
"18","1811","1811164","1811164-01"
"18","1811","1811164","1811164-02"
"18","1811","1811165","1811165-01"
"18","1811","1811165","1811165-02"
"18","1811","1811165","1811165-03"
"18","1811","1811165","1811165-04"
"18","1811","1811165","1811165-05"
"18","1811","1811165","1811165-06"
"18","1811","1811166","1811166-01"
"18","1811","1811166","1811166-02"
"18","1811","1811166","1811166-03"
"18","1811","1811166","1811166-04"
"18","1811","1811166","1811166-05"
"18","1811","1811167","1811167-01"
"18","1811","1811167","1811167-02"
"18","1811","1811167","1811167-03"
"18","1811","1811167","1811167-04"
"18","1811","1811168","1811168-01"
"18","1811","1811168","1811168-02"
"18","1811","1811168","1811168-03"
"18","1811","1811168","1811168-04"
"18","1811","1811169","1811169-01"
"18","1811","1811169","1811169-02"
"18","1811","1811247","1811247-01"
"18","1811","1811247","1811247-02"
"18","1811","1811247","1811247-03"
"18","1812","1812171","1812171-01"
"18","1812","1812171","1812171-02"
"18","1812","1812171","1812171-03"
"18","1812","1812171","1812171-04"
"18","1812","1812171","1812171-05"
"18","1812","1812171","1812171-06"
"18","1812","1812171","1812171-07"
"18","1812","1812180","1812180-01"
"18","1812","1812180","1812180-02"
"18","1812","1812181","1812181-01"
"18","1812","1812181","1812181-02"
"18","1813","1813182","1813182-01"
"18","1813","1813182","1813182-02"
"18","1813","1813183","1813183-01"
"18","1813","1813183","1813183-02"
"18","1813","1813184","1813184-01"
"18","1813","1813184","1813184-02"
"18","1813","1813185","1813185-01"
"18","1813","1813185","1813185-02"
"18","1813","1813186","1813186-01"
"18","1813","1813186","1813186-02"
"18","1813","1813186","1813186-03"
"18","1813","1813186","1813186-04"
"18","1813","1813187","1813187-01"
"18","1813","1813187","1813187-02"
"18","1813","1813188","1813188-01"
"18","1813","1813188","1813188-02"
"18","1813","1813189","1813189-01"
"18","1813","1813189","1813189-02"
"18","1813","1813189","1813189-03"
"18","1813","1813189","1813189-04"
"18","1813","1813190","1813190-01"
"18","1813","1813190","1813190-02"
"18","1813","1813190","1813190-03"
"18","1813","1813190","1813190-04"
"18","1813","1813190","1813190-05"
"18","1813","1813191","1813191-01"
"18","1813","1813191","1813191-02"
"18","1813","1813192","1813192-01"
"18","1813","1813192","1813192-02"
"18","1813","1813192","1813192-03"
"18","1813","1813192","1813192-04"
"18","1813","1813192","1813192-05"
"18","1813","1813193","1813193-01"
"18","1813","1813193","1813193-02"
"18","1813","1813193","1813193-03"
"18","1813","1813193","1813193-04"
"18","1813","1813194","1813194-01"
"18","1813","1813194","1813194-02"
"18","1813","1813194","1813194-03"
"18","1814","1814195","1814195-01"
"18","1814","1814195","1814195-02"
"18","1814","1814196","1814196-01"
"18","1814","1814196","1814196-02"
"18","1814","1814196","1814196-03"
"18","1814","1814196","1814196-04"
"18","1814","1814197","1814197-01"
"18","1814","1814197","1814197-02"
"18","1814","1814199","1814199-01"
"18","1814","1814199","1814199-02"
"18","1814","1814200","1814200-01"
"18","1814","1814200","1814200-02"
"18","1814","1814200","1814200-03"
"18","1814","1814201","1814201-01"
"18","1814","1814201","1814201-02"
"18","1815","1815204","1815204-01"
"18","1815","1815204","1815204-02"
"18","1815","1815212","1815212-01"
"18","1815","1815212","1815212-02"
"18","1816","1816213","1816213-01"
"18","1816","1816213","1816213-02"
"18","1816","1816214","1816214-01"
"18","1816","1816214","1816214-02"
"18","1816","1816214","1816214-03"
"18","1816","1816214","1816214-04"
"18","1816","1816214","1816214-05"
"18","1816","1816214","1816214-06"
"18","1816","1816215","1816215-01"
"18","1816","1816215","1816215-02"
"18","1816","1816215","1816215-03"
"18","1816","1816215","1816215-04"
"18","1816","1816216","1816216-01"
"18","1816","1816216","1816216-02"
"18","1816","1816216","1816216-03"
"18","1816","1816217","1816217-01"
"18","1816","1816217","1816217-02"
"18","1816","1816217","1816217-03"
"18","1816","1816217","1816217-04"
"18","1816","1816218","1816218-01"
"18","1816","1816218","1816218-02"
"18","1816","1816218","1816218-03"
"18","1816","1816218","1816218-04"
"18","1816","1816218","1816218-05"
"18","1816","1816219","1816219-01"
"18","1816","1816219","1816219-02"
"18","1816","1816220","1816220-01"
"18","1816","1816220","1816220-02"
"18","1816","1816221","1816221-01"
"18","1816","1816221","1816221-02"
"18","1816","1816222","1816222-01"
"18","1816","1816222","1816222-02"
"18","1816","1816222","1816222-03"
"18","1816","1816223","1816223-01"
"18","1816","1816223","1816223-02"
"18","1816","1816224","1816224-01"
"18","1816","1816224","1816224-02"
"18","1816","1816224","1816224-03"
"18","1816","1816224","1816224-04"
"18","1816","1816225","1816225-01"
"18","1816","1816225","1816225-02"
"18","1816","1816226","1816226-01"
"18","1816","1816226","1816226-02"
"18","1816","1816227","1816227-01"
"18","1816","1816227","1816227-02"
"18","1816","1816228","1816228-01"
"18","1816","1816228","1816228-02"
"18","1816","1816228","1816228-03"
"18","1816","1816229","1816229-01"
"18","1816","1816229","1816229-02"
"18","1816","1816229","1816229-03"
"18","1816","1816229","1816229-04"
"18","1816","1816230","1816230-01"
"18","1816","1816230","1816230-02"
"18","1816","1816231","1816231-01"
"18","1816","1816231","1816231-02"
"18","1817","1817234","1817234-01"
"18","1817","1817234","1817234-02"
"18","1817","1817237","1817237-01"
"18","1817","1817237","1817237-02"
"18","1817","1817237","1817237-03"
"18","1817","1817238","1817238-01"
"18","1817","1817238","1817238-02"
"18","1817","1817238","1817238-03"
"18","1817","1817239","1817239-01"
"18","1817","1817239","1817239-02"
"18","1817","1817239","1817239-03"
"18","1817","1817239","1817239-04"
"19","1901","1901002","1901002-01"
"19","1901","1901002","1901002-02"
"19","1901","1901002","1901002-03"
"19","1901","1901002","1901002-04"
"19","1901","1901002","1901002-05"
"19","1901","1901002","1901002-06"
"19","1901","1901002","1901002-07"
"19","1901","1901003","1901003-01"
"19","1901","1901003","1901003-02"
"19","1901","1901003","1901003-03"
"19","1901","1901004","1901004-01"
"19","1901","1901004","1901004-02"
"19","1901","1901004","1901004-03"
"19","1901","1901004","1901004-04"
"19","1901","1901004","1901004-05"
"19","1901","1901004","1901004-06"
"19","1901","1901004","1901004-07"
"19","1901","1901004","1901004-08"
"19","1901","1901004","1901004-09"
"19","1901","1901005","1901005-01"
"19","1901","1901005","1901005-02"
"19","1901","1901005","1901005-03"
"19","1901","1901005","1901005-04"
"19","1901","1901005","1901005-05"
"19","1901","1901006","1901006-01"
"19","1901","1901006","1901006-02"
"19","1901","1901006","1901006-03"
"19","1901","1901007","1901007-01"
"19","1901","1901007","1901007-02"
"19","1901","1901007","1901007-03"
"19","1901","1901007","1901007-04"
"19","1901","1901008","1901008-01"
"19","1901","1901008","1901008-02"
"19","1901","1901009","1901009-01"
"19","1901","1901009","1901009-02"
"19","1901","1901010","1901010-01"
"19","1901","1901010","1901010-02"
"19","1901","1901010","1901010-03"
"19","1901","1901010","1901010-04"
"19","1901","1901011","1901011-01"
"19","1901","1901011","1901011-02"
"19","1901","1901011","1901011-03"
"19","1901","1901012","1901012-01"
"19","1901","1901012","1901012-02"
"19","1901","1901013","1901013-01"
"19","1901","1901013","1901013-02"
"19","1901","1901014","1901014-01"
"19","1901","1901014","1901014-02"
"19","1901","1901015","1901015-01"
"19","1901","1901015","1901015-02"
"19","1901","1901015","1901015-03"
"19","1901","1901015","1901015-04"
"19","1901","1901015","1901015-05"
"19","1901","1901015","1901015-06"
"19","1901","1901016","1901016-01"
"19","1901","1901016","1901016-02"
"19","1901","1901017","1901017-01"
"19","1901","1901017","1901017-02"
"19","1901","1901017","1901017-03"
"19","1901","1901017","1901017-04"
"19","1901","1901017","1901017-05"
"19","1901","1901017","1901017-06"
"19","1901","1901018","1901018-01"
"19","1901","1901018","1901018-02"
"19","1901","1901018","1901018-03"
"19","1901","1901018","1901018-04"
"19","1901","1901019","1901019-01"
"19","1901","1901019","1901019-02"
"19","1901","1901019","1901019-03"
"19","1901","1901019","1901019-04"
"19","1901","1901019","1901019-05"
"19","1901","1901019","1901019-06"
"19","1901","1901020","1901020-01"
"19","1901","1901020","1901020-02"
"19","1901","1901020","1901020-03"
"19","1901","1901021","1901021-01"
"19","1901","1901021","1901021-02"
"19","1901","1901021","1901021-03"
"19","1901","1901021","1901021-04"
"19","1901","1901021","1901021-05"
"19","1901","1901021","1901021-06"
"19","1901","1901022","1901022-01"
"19","1901","1901022","1901022-02"
"19","1901","1901022","1901022-03"
"19","1901","1901022","1901022-04"
"19","1901","1901022","1901022-05"
"19","1901","1901022","1901022-06"
"19","1901","1901022","1901022-07"
"19","1901","1901022","1901022-08"
"19","1901","1901022","1901022-09"
"19","1901","1901023","1901023-01"
"19","1901","1901023","1901023-02"
"19","1901","1901023","1901023-03"
"19","1901","1901023","1901023-04"
"19","1901","1901023","1901023-05"
"19","1901","1901023","1901023-06"
"19","1901","1901023","1901023-07"
"19","1901","1901023","1901023-08"
"19","1901","1901023","1901023-09"
"19","1901","1901023","1901023-10"
"19","1901","1901023","1901023-11"
"19","1901","1901024","1901024-01"
"19","1901","1901024","1901024-02"
"19","1901","1901024","1901024-03"
"19","1901","1901024","1901024-04"
"19","1901","1901024","1901024-05"
"19","1901","1901024","1901024-06"
"19","1901","1901024","1901024-07"
"19","1901","1901024","1901024-08"
"19","1901","1901025","1901025-01"
"19","1901","1901025","1901025-02"
"19","1901","1901025","1901025-03"
"19","1901","1901026","1901026-01"
"19","1901","1901026","1901026-02"
"19","1901","1901026","1901026-03"
"19","1901","1901026","1901026-04"
"19","1901","1901027","1901027-01"
"19","1901","1901027","1901027-02"
"19","1901","1901027","1901027-03"
"19","1901","1901027","1901027-04"
"19","1901","1901027","1901027-05"
"19","1901","1901028","1901028-01"
"19","1901","1901028","1901028-02"
"19","1901","1901028","1901028-03"
"19","1901","1901029","1901029-01"
"19","1901","1901029","1901029-02"
"19","1901","1901029","1901029-03"
"19","1901","1901029","1901029-04"
"19","1901","1901029","1901029-05"
"19","1901","1901031","1901031-01"
"19","1901","1901031","1901031-02"
"19","1901","1901031","1901031-03"
"19","1901","1901032","1901032-01"
"19","1901","1901032","1901032-02"
"19","1901","1901032","1901032-03"
"19","1901","1901034","1901034-01"
"19","1902","1902060","1902060-01"
"19","1902","1902060","1902060-02"
"19","1902","1902060","1902060-03"
"19","1902","1902060","1902060-04"
"19","1902","1902060","1902060-05"
"19","1902","1902060","1902060-06"
"19","1902","1902060","1902060-07"
"19","1903","1903073","1903073-01"
"19","1903","1903073","1903073-02"
"19","1903","1903073","1903073-03"
"19","1903","1903074","1903074-01"
"19","1903","1903074","1903074-02"
"19","1903","1903076","1903076-01"
"19","1903","1903076","1903076-02"
"19","1903","1903077","1903077-01"
"19","1903","1903077","1903077-02"
"19","1903","1903079","1903079-01"
"19","1903","1903079","1903079-02"
"19","1903","1903080","1903080-01"
"19","1903","1903080","1903080-02"
"19","1903","1903082","1903082-01"
"19","1903","1903082","1903082-02"
"19","1903","1903083","1903083-01"
"19","1903","1903083","1903083-02"
"19","1903","1903083","1903083-03"
"19","1904","1904088","1904088-01"
"19","1904","1904088","1904088-02"
"19","1904","1904088","1904088-03"
"19","1904","1904088","1904088-04"
"19","1904","1904088","1904088-05"
"19","1904","1904088","1904088-06"
"19","1904","1904089","1904089-01"
"19","1904","1904089","1904089-02"
"19","1904","1904089","1904089-03"
"19","1904","1904090","1904090-01"
"19","1904","1904090","1904090-02"
"19","1904","1904090","1904090-03"
"19","1904","1904090","1904090-04"
"19","1904","1904091","1904091-01"
"19","1904","1904091","1904091-02"
"19","1904","1904106","1904106-01"
"19","1904","1904106","1904106-02"
"19","1904","1904106","1904106-03"
"19","1904","1904106","1904106-04"
"19","1904","1904106","1904106-05"
"19","1904","1904107","1904107-01"
"19","1904","1904107","1904107-02"
"19","1904","1904107","1904107-03"
"19","1904","1904107","1904107-04"
"19","1904","1904107","1904107-05"
"19","1904","1904111","1904111-01"
"19","1904","1904111","1904111-02"
"19","1904","1904112","1904112-01"
"19","1904","1904112","1904112-02"
"19","1904","1904112","1904112-03"
"19","1904","1904112","1904112-04"
"19","1904","1904112","1904112-05"
"19","1904","1904113","1904113-01"
"19","1904","1904113","1904113-02"
"19","1904","1904114","1904114-01"
"19","1904","1904114","1904114-02"
"19","1904","1904114","1904114-03"
"19","1904","1904115","1904115-01"
"19","1904","1904115","1904115-02"
"19","1904","1904115","1904115-03"
"19","1904","1904116","1904116-01"
"19","1904","1904116","1904116-02"
"19","1904","1904116","1904116-03"
"19","1904","1904117","1904117-01"
"19","1904","1904117","1904117-02"
"19","1904","1904118","1904118-01"
"19","1904","1904118","1904118-02"
"19","1905","1905119","1905119-01"
"19","1905","1905119","1905119-02"
"19","1905","1905119","1905119-03"
"19","1905","1905119","1905119-04"
"19","1905","1905119","1905119-05"
"19","1905","1905120","1905120-01"
"19","1905","1905120","1905120-02"
"19","1905","1905120","1905120-03"
"19","1905","1905120","1905120-04"
"19","1905","1905120","1905120-05"
"19","1905","1905120","1905120-06"
"19","1905","1905122","1905122-01"
"19","1905","1905122","1905122-02"
"19","1905","1905122","1905122-03"
"19","1905","1905122","1905122-04"
"19","1905","1905122","1905122-05"
"19","1905","1905122","1905122-06"
"19","1905","1905123","1905123-01"
"19","1905","1905123","1905123-02"
"19","1905","1905123","1905123-03"
"19","1905","1905123","1905123-04"
"19","1905","1905123","1905123-05"
"19","1905","1905123","1905123-06"
"19","1905","1905123","1905123-07"
"19","1905","1905124","1905124-01"
"19","1905","1905124","1905124-02"
"19","1905","1905124","1905124-03"
"19","1905","1905125","1905125-01"
"19","1905","1905125","1905125-02"
"19","1905","1905125","1905125-03"
"19","1905","1905125","1905125-04"
"19","1905","1905136","1905136-01"
"19","1905","1905137","1905137-01"
"19","1905","1905138","1905138-01"
"19","1905","1905138","1905138-02"
"19","1905","1905138","1905138-03"
"19","1905","1905139","1905139-01"
"19","1905","1905139","1905139-02"
"19","1905","1905139","1905139-03"
"19","1905","1905140","1905140-01"
"19","1905","1905140","1905140-02"
"19","1905","1905140","1905140-03"
"19","1905","1905140","1905140-04"
"19","1905","1905140","1905140-05"
"19","1905","1905140","1905140-06"
"19","1905","1905141","1905141-01"
"19","1905","1905141","1905141-02"
"19","1905","1905141","1905141-03"
"19","1905","1905141","1905141-04"
"19","1905","1905141","1905141-05"
"19","1905","1905142","1905142-01"
"19","1905","1905142","1905142-02"
"19","1905","1905142","1905142-03"
"19","1905","1905142","1905142-04"
"19","1905","1905142","1905142-05"
"19","1905","1905142","1905142-06"
"19","1905","1905143","1905143-01"
"19","1905","1905143","1905143-02"
"19","1905","1905143","1905143-03"
"19","1905","1905144","1905144-01"
"19","1905","1905144","1905144-02"
"19","1905","1905144","1905144-03"
"19","1905","1905144","1905144-04"
"19","1905","1905145","1905145-01"
"19","1905","1905145","1905145-02"
"19","1905","1905145","1905145-03"
"19","1905","1905145","1905145-04"
"19","1905","1905146","1905146-01"
"19","1905","1905146","1905146-02"
"19","1905","1905146","1905146-03"
"19","1905","1905146","1905146-04"
"19","1905","1905146","1905146-05"
"19","1905","1905147","1905147-01"
"19","1905","1905147","1905147-02"
"19","1905","1905147","1905147-03"
"19","1905","1905147","1905147-04"
"19","1905","1905147","1905147-05"
"19","1906","1906152","1906152-01"
"19","1906","1906152","1906152-02"
"19","1906","1906152","1906152-03"
"19","1906","1906152","1906152-04"
"19","1906","1906152","1906152-05"
"19","1906","1906153","1906153-01"
"19","1906","1906153","1906153-02"
"19","1906","1906153","1906153-03"
"19","1906","1906153","1906153-04"
"19","1906","1906154","1906154-01"
"19","1906","1906154","1906154-02"
"19","1906","1906154","1906154-03"
"19","1906","1906156","1906156-01"
"19","1906","1906156","1906156-02"
"19","1906","1906156","1906156-03"
"19","1906","1906156","1906156-04"
"19","1906","1906156","1906156-05"
"19","1906","1906156","1906156-06"
"19","1906","1906156","1906156-07"
"19","1910","1910211","1910211-01"
"19","1910","1910211","1910211-02"
"19","1910","1910211","1910211-03"
"19","1910","1910211","1910211-04"
"19","1910","1910211","1910211-05"
"19","1910","1910211","1910211-06"
"19","1910","1910212","1910212-01"
"19","1910","1910212","1910212-02"
"19","1910","1910212","1910212-03"
"20","2001","2001001","2001001-01"
"20","2001","2001001","2001001-02"
"20","2001","2001001","2001001-03"
"20","2001","2001001","2001001-04"
"20","2001","2001001","2001001-05"
"20","2001","2001001","2001001-06"
"20","2001","2001002","2001002-01"
"20","2001","2001002","2001002-02"
"20","2001","2001002","2001002-03"
"20","2001","2001002","2001002-04"
"20","2001","2001002","2001002-05"
"20","2001","2001002","2001002-06"
"20","2001","2001003","2001003-01"
"20","2001","2001003","2001003-02"
"20","2001","2001003","2001003-03"
"20","2001","2001003","2001003-04"
"20","2001","2001003","2001003-05"
"20","2001","2001003","2001003-06"
"20","2001","2001003","2001003-07"
"20","2001","2001003","2001003-08"
"20","2001","2001003","2001003-09"
"20","2001","2001004","2001004-01"
"20","2001","2001004","2001004-02"
"20","2001","2001004","2001004-03"
"20","2001","2001004","2001004-04"
"20","2001","2001004","2001004-05"
"20","2001","2001004","2001004-06"
"20","2001","2001005","2001005-01"
"20","2001","2001005","2001005-02"
"20","2001","2001005","2001005-03"
"20","2001","2001006","2001006-01"
"20","2001","2001006","2001006-02"
"20","2001","2001006","2001006-03"
"20","2001","2001006","2001006-04"
"20","2001","2001007","2001007-01"
"20","2001","2001007","2001007-02"
"20","2001","2001007","2001007-03"
"20","2001","2001007","2001007-04"
"20","2001","2001008","2001008-01"
"20","2001","2001008","2001008-02"
"20","2001","2001009","2001009-01"
"20","2001","2001009","2001009-02"
"20","2001","2001009","2001009-03"
"20","2001","2001010","2001010-01"
"20","2001","2001010","2001010-02"
"20","2001","2001011","2001011-01"
"20","2001","2001011","2001011-02"
"20","2001","2001012","2001012-01"
"20","2001","2001012","2001012-02"
"20","2001","2001013","2001013-01"
"20","2001","2001013","2001013-02"
"20","2001","2001013","2001013-03"
"20","2001","2001013","2001013-04"
"20","2001","2001014","2001014-01"
"20","2001","2001014","2001014-02"
"20","2001","2001015","2001015-01"
"20","2001","2001015","2001015-02"
"20","2001","2001015","2001015-03"
"20","2001","2001015","2001015-04"
"20","2001","2001016","2001016-01"
"20","2001","2001016","2001016-02"
"20","2001","2001017","2001017-01"
"20","2001","2001017","2001017-02"
"20","2001","2001017","2001017-03"
"20","2001","2001017","2001017-04"
"20","2001","2001018","2001018-01"
"20","2001","2001018","2001018-02"
"20","2001","2001019","2001019-01"
"20","2001","2001019","2001019-02"
"20","2001","2001020","2001020-01"
"20","2001","2001020","2001020-02"
"20","2001","2001021","2001021-01"
"20","2001","2001021","2001021-02"
"20","2001","2001022","2001022-01"
"20","2001","2001022","2001022-02"
"20","2001","2001023","2001023-01"
"20","2001","2001023","2001023-02"
"20","2001","2001024","2001024-01"
"20","2001","2001024","2001024-02"
"20","2001","2001025","2001025-01"
"20","2001","2001025","2001025-02"
"20","2002","2002027","2002027-01"
"20","2002","2002027","2002027-02"
"20","2002","2002027","2002027-03"
"20","2002","2002027","2002027-04"
"20","2002","2002028","2002028-01"
"20","2002","2002028","2002028-02"
"20","2002","2002029","2002029-01"
"20","2002","2002029","2002029-02"
"20","2002","2002029","2002029-03"
"20","2002","2002029","2002029-04"
"20","2002","2002029","2002029-05"
"20","2002","2002029","2002029-06"
"20","2002","2002030","2002030-01"
"20","2002","2002030","2002030-02"
"20","2002","2002030","2002030-03"
"20","2002","2002030","2002030-04"
"20","2002","2002030","2002030-05"
"20","2002","2002030","2002030-06"
"20","2002","2002031","2002031-01"
"20","2002","2002031","2002031-02"
"20","2002","2002031","2002031-03"
"20","2002","2002031","2002031-04"
"20","2002","2002031","2002031-05"
"20","2002","2002032","2002032-01"
"20","2002","2002032","2002032-02"
"20","2002","2002032","2002032-03"
"20","2002","2002032","2002032-04"
"20","2002","2002032","2002032-05"
"20","2002","2002032","2002032-06"
"20","2002","2002033","2002033-01"
"20","2002","2002033","2002033-02"
"20","2002","2002033","2002033-03"
"20","2002","2002033","2002033-04"
"20","2002","2002033","2002033-05"
"20","2002","2002034","2002034-01"
"20","2002","2002034","2002034-02"
"20","2003","2003035","2003035-01"
"20","2003","2003035","2003035-02"
"20","2003","2003036","2003036-01"
"20","2003","2003036","2003036-02"
"20","2003","2003043","2003043-01"
"20","2003","2003043","2003043-02"
"20","2003","2003045","2003045-01"
"20","2003","2003045","2003045-02"
"20","2003","2003045","2003045-03"
"20","2003","2003045","2003045-04"
"20","2003","2003046","2003046-01"
"20","2003","2003046","2003046-02"
"20","2003","2003046","2003046-03"
"20","2003","2003046","2003046-04"
"20","2003","2003047","2003047-01"
"20","2003","2003047","2003047-02"
"20","2003","2003048","2003048-01"
"20","2003","2003048","2003048-02"
"20","2003","2003048","2003048-03"
"20","2003","2003048","2003048-04"
"20","2003","2003048","2003048-05"
"20","2003","2003048","2003048-06"
"20","2004","2004049","2004049-01"
"20","2004","2004049","2004049-02"
"20","2004","2004049","2004049-03"
"20","2004","2004049","2004049-04"
"20","2004","2004050","2004050-01"
"20","2004","2004050","2004050-02"
"20","2004","2004050","2004050-03"
"20","2004","2004050","2004050-04"
"20","2004","2004050","2004050-05"
"20","2004","2004050","2004050-06"
"20","2004","2004050","2004050-07"
"20","2004","2004051","2004051-01"
"20","2004","2004051","2004051-02"
"20","2005","2005052","2005052-01"
"20","2005","2005052","2005052-02"
"20","2005","2005053","2005053-01"
"20","2005","2005053","2005053-02"
"20","2005","2005053","2005053-03"
"20","2005","2005053","2005053-04"
"20","2005","2005054","2005054-01"
"20","2005","2005054","2005054-02"
"20","2005","2005055","2005055-01"
"20","2005","2005055","2005055-02"
"20","2005","2005055","2005055-03"
"20","2005","2005056","2005056-01"
"20","2005","2005056","2005056-02"
"20","2005","2005056","2005056-03"
"20","2005","2005056","2005056-04"
"20","2005","2005057","2005057-01"
"20","2005","2005057","2005057-02"
"20","2005","2005057","2005057-03"
"20","2005","2005057","2005057-04"
"20","2005","2005058","2005058-01"
"20","2005","2005058","2005058-02"
"20","2005","2005058","2005058-03"
"20","2005","2005060","2005060-01"
"20","2005","2005060","2005060-02"
"20","2005","2005062","2005062-01"
"20","2005","2005062","2005062-02"
"20","2005","2005064","2005064-01"
"20","2005","2005064","2005064-02"
"20","2005","2005064","2005064-03"
"20","2005","2005064","2005064-04"
"20","2005","2005064","2005064-05"
