"constituency_code","constituency_name_eng","results_status","general_seats","female_seats","pc_plan_count","pc_reporting_count","pc_reporting_pct","ps_reporting_count","candidate_count","total_votes","total_votes_winner","winner_votes_pct","total_votes_loser","loser_votes_pct","runup_threshold_MOV","runup_threshold_pct","mean_candidate_threshold_MOV","med_candidate_threshold_MOV","prelim_winners_to_losers","prelim_losers_to_winners","mean_candidate_pct","mean_male_candidate_pct","mean_fem_candidate_pct","mean_incumbent_candidate_pct","mean_win_candidate_pct","mean_win_male_candidate_pct","mean_win_fem_candidate_pct","mean_win_incumbent_candidate_pct","med_candidate_pct","med_male_candidate_pct","med_fem_candidate_pct","med_incumbent_candidate_pct","med_win_candidate_pct","med_win_male_candidate_pct","med_win_fem_candidate_pct","med_win_incumbent_candidate_pct","total_votes_fem_candidate","female_candidate_votes_pct","total_votes_incumbent_candidate","incumbent_votes_pct","total_votes_capital_district","capital_district_votes_pct","total_vr","votes_pct_vr","total_vr_capital_district","vr_capital_district_pct","total_vr_not_reporting_pcs","vr_not_reporting_pcs_pct_vr","total_vr_prov_closest_decile","vr_prov_closest_decile_pct","total_vr_prov_closest_quartile","vr_prov_closest_quartile_pct","total_vr_prov_farthest_decile","vr_prov_farthest_decile_pct","total_vr_prov_farthest_quartile","vr_prov_farthest_qartile_pct","pop_est_CSO_18_19","capital_pop_est_CSO_18_19","capital_pop_pct_CSO_18_19","votes_pct_pop_CSO_18_19","pop_est_CSO_16_17","capital_pop_est_CSO_16_17","capital_pop_pct_CSO_16_17","votes_pct_pop_CSO_16_17","pop_est_Landscan_16_17","capital_pop_est_Landscan_16_17","capital_pop_pct_Landscan_16_17","votes_pct_pop_Landscan_16_17","pop_est_iMAPP_17_18","capital_pop_est_iMAPP_17_18","capital_pop_pct_iMAPP_17_18","votes_pct_pop_iMAPP_17_18","closest_decile_total_votes","closest_decile_votes_pct","closest_decile_winner_votes","closest_decile_winner_votes_pct","closest_decile_winner_own_votes_pct","closest_decile_fem_votes","closest_decile_fem_votes_pct","closest_decile_fem_own_votes_pct","closest_quartile_total_votes","closest_quartile_votes_pct","closest_quartile_winner_votes","closest_quartile_winner_votes_pct","closest_quartile_winner_own_votes_pct","closest_quartile_fem_votes","closest_quartile_fem_votes_pct","closest_quartile_fem_own_votes_pct","farthest_decile_total_votes","farthest_decile_votes_pct","farthest_decile_winner_votes","farthest_decile_winner_votes_pct","farthest_decile_winner_own_votes_pct","farthest_decile_fem_votes","farthest_decile_fem_votes_pct","farthest_decile_fem_own_votes_pct","farthest_quartile_total_votes","farthest_quartile_votes_pct","farthest_quartile_winner_votes","farthest_quartile_winner_votes_pct","farthest_quartile_winner_own_votes_pct","farthest_quartile_fem_votes","farthest_quartile_fem_votes_pct","farthest_quartile_fem_own_votes_pct"
"G-04","Wardak","PRELIMINARY",3,2,106,81,0.764150943396226,217,39,58784,26407,0.44922087642896,32377,0.55077912357104,-1375,-0.0233907185628743,-4517.71794871795,-5292,0,0,0.0256410256410256,0.0254211152475108,0.0264931784158955,0.0704840319361277,0.0898441752857921,0.117089684267828,0.0489759118127382,0.087353701687534,0.0124693794229722,0.00983260751224823,0.0285706995100708,0.0431920250408274,0.102493875884594,0.117259798584649,0.0489759118127382,0.087353701687534,12459,0.211945427327164,12430,0.211452095808383,7096,0.120713119216113,144419,0.407037855129865,21684,0.150146448874456,29430,0.203782050838186,22885,0.1584625291686,45529,0.315256302841039,17624,0.122033804416316,39258,0.271834038457544,637634,44180,0.0692873968452121,0.0921908179300351,606077,41959,0.0692304773155886,0.0969909763940885,714000,49000,0.0686274509803922,0.0823305322128852,662500,47500,0.0716981132075472,0.0887305660377359,7111,0.120968290691345,3160,0.0537561241154056,0.119665240277199,409,0.00695767555797496,0.0328276747732563,8665,0.147404055525313,4018,0.0683519324986391,0.152156625137274,530,0.00901605879150789,0.0425395296572759,8131,0.138319951007077,4012,0.0682498639085465,0.151929412655735,2920,0.0496733805117039,0.234368729432539,18491,0.314558383233533,7970,0.13558111050626,0.30181391297762,7440,0.126565051714752,0.597158680471948
"G-04","Wardak","NET CHANGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G-05","Logar","FINAL",3,1,34,29,0.852941176470588,156,35,15546,4427,0.28476778592564,11119,0.71523221407436,-84,-0.0054033191817831,-571.828571428571,-614,2,2,0.0285714285714286,0.0313542604742914,0.0118744371542519,0.0265984819246108,0.07119194648141,0.082572151464471,0.0370513315322269,NA,0.0258587417985334,0.02672713238132,0.00649684806381063,0.0265984819246108,0.0764505338993954,0.0875466357905571,0.0370513315322269,NA,923,0.0593721857712595,827,0.0531969638492217,7013,0.451112826450534,92011,0.168958059362468,37328,0.405690623947137,7890,0.0857506167740814,25881,0.281281585897338,45249,0.491778156959494,15535,0.168838508439208,20043,0.217832650443969,419377,115626,0.275708968302983,0.0370692718007902,398535,109848,0.275629493018179,0.0390078663103617,470000,129000,0.274468085106383,0.0330765957446809,459800,146000,0.317529360591562,0.0338103523270987,4957,0.318860156953557,1174,0.0755178180882542,0.265190874181161,405,0.0260517174835971,0.438786565547129,8774,0.564389553582915,1913,0.123054161842275,0.432121075220239,682,0.0438698057378104,0.738894907908992,2127,0.136819760710151,601,0.038659462241091,0.135757849559521,71,0.00456709121317381,0.0769230769230769,2232,0.143573909687379,620,0.0398816415798276,0.140049695053083,73,0.00469574166988293,0.0790899241603467
"G-05","Logar","PRELIMINARY",3,1,34,31,0.911764705882353,169,35,22256,6244,0.280553558590942,16012,0.719446441409058,-190,-0.00853702372393961,-1147.11428571429,-1350,2,2,0.0285714285714286,0.0314327222621615,0.0114036664270309,0.0197474838245866,0.0701383896477354,0.0832434699257129,0.030823148813803,NA,0.0194554277498203,0.0224883177570093,0.0058411214953271,0.0197474838245866,0.0824272106398275,0.0847411933860532,0.030823148813803,NA,1269,0.0570183321351546,879,0.0394949676491733,7331,0.329394320632638,92011,0.241884122550565,37328,0.405690623947137,3283,0.0356805164599885,25881,0.281281585897338,45249,0.491778156959494,15535,0.168838508439208,20043,0.217832650443969,419377,115626,0.275708968302983,0.0530691954971303,398535,109848,0.275629493018179,0.055844530593298,470000,129000,0.274468085106383,0.0473531914893617,459800,146000,0.317529360591562,0.0484036537625054,4818,0.216480948957584,869,0.0390456506110712,0.139173606662396,395,0.0177480230050324,0.311268715524035,10685,0.480095255212078,2828,0.12706685837527,0.452914798206278,706,0.0317217828900072,0.556343577620173,4287,0.192622214234364,1586,0.0712616822429906,0.254003843689942,230,0.010334291876348,0.181245074862096,5411,0.243125449317038,1593,0.0715762041696621,0.255124919923126,232,0.0104241552839684,0.182821118991332
"G-05","Logar","NET CHANGE",0,0,0,-2,-0.0588235294117647,-13,0,-6710,-1817,0.00421422733469828,-4893,-0.00421422733469823,106,0.00313370454215652,575.285714285714,736,0,0,0,-0.0000784617878701668,0.000470770727220984,0.0068509981000242,0.00105355683367456,-0.000671318461241896,0.00622818271842392,NA,0.00640331404871311,0.00423881462431061,0.000655726568483524,0.0068509981000242,-0.00597667674043212,0.00280544240450387,0.00622818271842392,NA,-346,0.00235385363610492,-52,0.0137019962000484,-318,0.121718505817896,0,-0.0729260631880971,0,0,4607,0.0500701003140929,0,0,0,0,0,0,0,0,0,0,0,-0.01599992369634,0,0,0,-0.0168366642829363,0,0,0,-0.0142765957446808,0,0,0,-0.0145933014354067,139,0.102379207995973,305,0.036472167477183,0.126017267518765,10,0.00830369447856472,0.127517850023094,-1911,0.0842942983708376,-915,-0.00401269653299506,-0.0207937229860385,-24,0.0121480228478032,0.182551330288819,-2160,-0.0558024535242132,-985,-0.0326022200018997,-0.118245994130421,-159,-0.00576720066317415,-0.104321997939019,-3179,-0.0995515396296587,-973,-0.0316945625898345,-0.115075224870043,-159,-0.00572841361408544,-0.103731194830985
"G-06","Nangarhar","FINAL",10,4,394,371,0.941624365482233,1639,136,268287,86104,0.320939888999467,182183,0.679060111000533,-307,-0.001144296965563,-3679.30147058824,-4481.5,3,3,0.00735294117647059,0.00773560159283832,0.00467431826189645,0.0177194910335167,0.0229242777856762,0.0275484835269693,0.0113637634324436,0.0208981959085393,0.00436286514068889,0.00449145877362675,0.00288497019982332,0.016571805566427,0.024826025860366,0.0265443349845501,0.0112416926649446,0.0240898739036927,21319,0.0794634104522396,52293,0.194914401368684,62017,0.231159169098764,794133,0.337836357385979,156911,0.197587809598644,39222,0.0493897117989052,152419,0.191931326364727,280840,0.353643533262061,45781,0.0576490336001652,162914,0.205146996787692,1635872,255012,0.155887502200661,0.164002440288727,1545448,232901,0.150701285323091,0.173598205827695,1822000,269000,0.147639956092206,0.147248627881449,1817700,175000,0.0962755130109479,0.147596963195247,62049,0.231278444352503,14012,0.0522276517311685,0.162733438632352,7321,0.0272879416445821,0.343402598620948,106999,0.398822902339659,31893,0.118876427109774,0.370400910526805,10414,0.0388166403888373,0.488484450490173,11742,0.0437665634190251,6084,0.0226772076172159,0.0706587382699991,451,0.00168103560739059,0.0211548384070547,44513,0.165915605303276,15455,0.0576062202044825,0.17949224193998,2466,0.00919164924129756,0.115671466766734
"G-06","Nangarhar","PRELIMINARY",10,4,394,368,0.934010152284264,1618,136,260314,81293,0.312288236514363,179021,0.687711763485637,-131,-0.000503238396705517,-3505.92647058824,-4265.5,3,3,0.00735294117647059,0.00772360697161921,0.00475828061043021,0.0179681601310864,0.0223063026081688,0.0265974937959541,0.0115783246387056,0.0210937560023664,0.00443502846562229,0.0044753643676483,0.00293491706170241,0.0170716903432009,0.0236579669168773,0.0252579576972426,0.0113785658858148,0.0247854514163664,21057,0.0808907703773136,51451,0.197649761441951,61299,0.235480996027874,794133,0.327796477416251,156911,0.197587809598644,42771,0.0538587365088719,152419,0.191931326364727,280840,0.353643533262061,45781,0.0576490336001652,162914,0.205146996787692,1635872,255012,0.155887502200661,0.159128587077718,1545448,232901,0.150701285323091,0.16843918397772,1822000,269000,0.147639956092206,0.142872667398463,1817700,175000,0.0962755130109479,0.143210650822468,61052,0.234532141951643,14002,0.0537888857303103,0.172241152374743,7297,0.0280315311508409,0.346535593864273,104453,0.401257711840316,31040,0.119240609417857,0.381828693737468,10231,0.039302534631253,0.485871681626063,10777,0.0414000015366058,4610,0.0177093817466598,0.0567084496820144,463,0.00177862120362332,0.0219879375029681,42327,0.162599783338583,13755,0.0528400316540793,0.169202760385273,2464,0.00946549167543813,0.117015719238258
"G-06","Nangarhar","NET CHANGE",0,0,0,3,0.00761421319796951,21,0,7973,4811,0.00865165248510358,3162,-0.00865165248510358,-176,-0.000641058568857481,-173.375,-216,0,0,0,0.0000119946212191087,-0.0000839623485337634,-0.000248669097569758,0.000617975177507401,0.000950989731015137,-0.000214561206261949,-0.000195560093827062,-0.000072163324933398,0.0000160944059784491,-0.0000499468618790824,-0.000499884776773905,0.00116805894348864,0.00128637728730757,-0.000136873220870195,-0.000695577512673701,262,-0.00142735992507398,842,-0.00273536007326733,718,-0.0043218269291104,0,0.010039879969728,0,0,-3549,-0.00446902470996672,0,0,0,0,0,0,0,0,0,0,0,0.00487385321100917,0,0,0,0.00515902184997491,0,0,0,0.00437596048298575,0,0,0,0.00438631237277878,997,-0.0032536975991399,10,-0.00156123399914183,-0.00950771374239165,24,-0.000743589506258798,-0.00313299524332472,2546,-0.00243480950065728,853,-0.000364182308082661,-0.0114277832106634,183,-0.000485894242415692,0.00261276886411049,965,0.00236656188241936,1474,0.00496782587055609,0.0139502885879846,-12,-0.0000975855962327236,-0.000833099095913396,2186,0.00331582196469257,1700,0.00476618855040321,0.0102894815547065,2,-0.00027384243414056,-0.00134425247152416
"G-07","Laghman","FINAL",3,1,79,68,0.860759493670886,323,33,44348,11740,0.264724452060972,32608,0.735275547939028,-228,-0.00514115630919094,-1540.12121212121,-1608,0,0,0.0303030303030303,0.0319776056900617,0.0209254081356544,0.0436265446017859,0.0661811130152431,0.0748098373470431,0.0402949400198431,0.0526630287724362,0.0287724361865248,0.0293136105348606,0.0147244520609723,0.0474993235320646,0.0665757193109047,0.06812032109678,0.0402949400198431,0.0526630287724362,4640,0.104627040678272,7739,0.174506178407143,22058,0.497384323983043,156944,0.282572127637884,66024,0.420685085125905,8586,0.0547074115608115,38180,0.243271485370578,61745,0.393420583137935,12719,0.0810416454276685,18076,0.115174839433174,476537,141635,0.297217215032621,0.0930630779981408,452922,134576,0.297128423878725,0.0979153143366849,541000,160000,0.295748613678373,0.0819741219963031,520200,141000,0.271049596309112,0.0852518262206843,11733,0.264566609542708,2909,0.0655948408045459,0.24778534923339,2262,0.0510056823306575,0.4875,15991,0.360579958509967,4283,0.0965770722467755,0.364821124361158,2759,0.0622125011274466,0.594612068965517,3042,0.0685938486515739,816,0.0183999278434202,0.0695059625212947,48,0.00108234869667178,0.0103448275862069,4002,0.0902408225850095,1054,0.0237665734644178,0.089778534923339,66,0.00148822945792369,0.0142241379310345
"G-07","Laghman","PRELIMINARY",3,1,79,68,0.860759493670886,325,33,44538,12107,0.271835286721451,32431,0.728164713278549,-192,-0.00431092550181867,-1562.36363636364,-1632,0,0,0.0303030303030303,0.0319903389080272,0.0208541021150478,0.0435919888634425,0.0679588216803628,0.0772448994865808,0.0401005882617091,0.0527414791863128,0.0287395033454578,0.0292110108222192,0.0146616372535812,0.0472854640980736,0.0664376487493825,0.0674929273878486,0.0401005882617091,0.0527414791863128,4644,0.104270510575239,7766,0.17436795545377,22126,0.496789258610625,156944,0.283782750535223,66024,0.420685085125905,8586,0.0547074115608115,38180,0.243271485370578,61745,0.393420583137935,12719,0.0810416454276685,18076,0.115174839433174,476537,141635,0.297217215032621,0.0934617878569765,452922,134576,0.297128423878725,0.098334812616742,541000,160000,0.295748613678373,0.0823253234750462,520200,141000,0.271049596309112,0.0856170703575548,11733,0.2634379630877,2909,0.0653150118999506,0.240274221524738,1486,0.0333647671651174,0.319982773471146,15991,0.359041717185325,4283,0.0961650725223405,0.353762286280664,1791,0.0402128519466523,0.385658914728682,3043,0.0683236786564282,815,0.0182989806457407,0.0673164285124308,34,0.000763393057613723,0.00732127476313523,4422,0.0992860029637613,1432,0.0321523193677309,0.118278681754357,46,0.00103282590147739,0.0099052540913006
"G-07","Laghman","NET CHANGE",0,0,0,0,0,-2,0,-190,-367,-0.00711083466047902,177,0.00711083466047902,-36,-0.000830230807372273,22.2424242424242,24,0,0,0,-0.0000127332179654521,0.0000713060206065444,0.0000345557383434197,-0.00177770866511977,-0.00243506213953767,0.000194351758133954,-0.0000784504138766282,0.0000329328410669481,0.000102599712641416,0.000062814807391098,0.000213859433991027,0.000138070561522124,0.000627393708931431,0.000194351758133954,-0.0000784504138766282,-4,0.000356530103032729,-27,0.000138222953373679,-68,0.000595065372418602,0,-0.00121062289733914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000398709858835722,0,0,0,-0.000419498280057051,0,0,0,-0.000351201478743068,0,0,0,-0.000365244136870432,0,0.00112864645500727,0,0.000279828904595256,0.00751112770865237,776,0.0176409151655401,0.167517226528854,0,0.0015382413246417,0,0.000411999724435036,0.0110588380804943,968,0.0219996491807943,0.208953154236835,-1,0.000270169995145703,1,0.000100947197679505,0.00218953400886389,14,0.000318955639058055,0.00302355282307167,-420,-0.00904518037875181,-378,-0.00838574590331314,-0.028500146831018,20,0.000455403556446304,0.00431888383973388
"G-08","Panjsher","FINAL",1,1,96,96,1,216,12,31128,10033,0.322314315086096,21095,0.677685684913904,-398,-0.0127859162169108,-5862,-7192.5,0,0,0.0833333333333333,0.0945033410434336,0.0274832947828322,0.131842713955281,0.161157157543048,0.271652531482909,0.0506617836031868,0.0506617836031868,0.0405904651760473,0.0487824466718067,0.0274832947828322,0.131842713955281,0.161157157543048,0.271652531482909,0.0506617836031868,0.0506617836031868,1711,0.0549665895656644,8208,0.263685427910563,4980,0.159984579799537,73737,0.422148988974328,12652,0.171582787474402,0,0,9479,0.128551473480071,20355,0.276048659424712,5130,0.0695715854998169,15752,0.2136240964509,164115,20531,0.12510130091704,0.189671876428114,156001,19515,0.125095351952872,0.199537182453959,183000,22000,0.120218579234973,0.170098360655738,169330,22200,0.131104943010689,0.183830390362015,4107,0.131939090208173,871,0.0279812387561038,0.0868135153991827,181,0.00581470059110768,0.105786090005845,9591,0.308114880493446,2130,0.0684271395528142,0.212299411940596,429,0.0137818041634541,0.25073056691993,2205,0.0708365458750964,1441,0.0462927268054485,0.143626034087511,38,0.00122076586995631,0.0222092343658679,6643,0.213409149318941,3290,0.105692624004112,0.327917871025615,321,0.0103122590593678,0.187609585037989
"G-08","Panjsher","PRELIMINARY",1,1,96,96,1,216,12,32847,11790,0.358936889213627,21057,0.641063110786373,-2309,-0.0702956129935763,-7504.75,-8995,0,0,0.0833333333333333,0.0948579778975249,0.0257101105123756,0.124410144000974,0.179468444606813,0.311809297652754,0.0471275915608731,0.0471275915608731,0.0379638932018145,0.0473863670959296,0.0257101105123756,0.124410144000974,0.179468444606813,0.311809297652754,0.0471275915608731,0.0471275915608731,1689,0.0514202210247511,8173,0.248820288001948,5109,0.155539318659238,73737,0.445461572887424,12652,0.171582787474402,0,0,9479,0.128551473480071,20355,0.276048659424712,5130,0.0695715854998169,15752,0.2136240964509,164115,20531,0.12510130091704,0.200146238917832,156001,19515,0.125095351952872,0.210556342587548,183000,22000,0.120218579234973,0.179491803278689,169330,22200,0.131104943010689,0.193982165003248,4052,0.123359819770451,875,0.0266386580205194,0.0742154368108567,183,0.00557128504886291,0.108348134991119,9539,0.290407038694554,2136,0.0650287697506622,0.18117048346056,431,0.013121441836393,0.255180580224985,2209,0.0672511949340883,1513,0.0460620452400524,0.12832909245123,39,0.00118732304320029,0.0230905861456483,7410,0.225591378208056,4130,0.125734465856851,0.350296861747243,322,0.00980302615155113,0.190645352279455
"G-08","Panjsher","NET CHANGE",0,0,0,0,0,0,0,-1719,-1757,-0.0366225741275307,38,0.0366225741275307,1911,0.0575096967766655,1642.75,1802.5,0,0,0.0000000000000000138777878078145,-0.000354636854091317,0.00177318427045662,0.00743256995430719,-0.0183112870637653,-0.0401567661698444,0.00353419204231371,0.00353419204231371,0.00262657197423281,0.00139607957587712,0.00177318427045662,0.00743256995430719,-0.0183112870637653,-0.0401567661698444,0.00353419204231371,0.00353419204231371,22,0.00354636854091323,35,0.0148651399086144,-129,0.00444526114029911,0,-0.0233125839130965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104743624897176,0,0,0,-0.0110191601335889,0,0,0,-0.0093934426229508,0,0,0,-0.0101517746412331,55,0.00857927043772183,-4,0.00134258073558445,0.012598078588326,-2,0.000243415542244775,-0.00256204498527447,52,0.0177078417988929,-6,0.00339836980215202,0.0311289284800362,-2,0.000660362327061152,-0.00445001330505534,-4,0.00358535094100802,-72,0.000230681565396108,0.0152969416362813,-1,0.0000334428267560172,-0.000881351779780399,-767,-0.0121822288891144,-840,-0.0200418418527394,-0.022378990721628,-1,0.000509232907816641,-0.00303576724146584
"G-09","Baghlan","FINAL",8,2,216,175,0.810185185185185,657,88,122117,43271,0.35434050951137,78846,0.64565949048863,-21,-0.00017196622910815,-2206.30681818182,-2846.5,0,0,0.0113636363636364,0.0115121477547632,0.0104230642198329,0.0270022074848594,0.0442925636889213,0.0488534219914781,0.0306099887812508,0.0438841438947894,0.00612117886944488,0.00612527330347126,0.0060884233972338,0.0285709606361113,0.0425943971764783,0.0464145041230951,0.0306099887812508,0.0400845091183046,15274,0.125076770637995,23082,0.189015452394016,22736,0.186182104047757,408904,0.298644669653513,55795,0.13645012032164,64917,0.158758535010663,63601,0.155540175689159,120752,0.295306477804081,52025,0.127230352356543,115912,0.283469958718917,977297,233009,0.238421892219049,0.124953826728211,926969,220311,0.237668142084579,0.13173795455943,1093000,261000,0.238792314730101,0.111726440988106,1100000,241000,0.219090909090909,0.111015454545455,25489,0.208726057797031,8814,0.0721766830171065,0.203693004552703,5462,0.0447275973042246,0.357601152284929,44314,0.362881498890408,17099,0.140021454834298,0.395160731205657,7382,0.0604502239655412,0.483304962681681,11042,0.090421481038676,4879,0.0399534872294603,0.11275450070486,1130,0.00925342089962904,0.0739819300772555,28717,0.235159723871369,9800,0.0802509069171368,0.226479628388528,2675,0.0219052220411572,0.175134215005892
"G-09","Baghlan","PRELIMINARY",8,2,216,175,0.810185185185185,657,88,122117,43271,0.35434050951137,78846,0.64565949048863,-21,-0.00017196622910815,-2206.30681818182,-2846.5,0,0,0.0113636363636364,0.0115121477547632,0.0104230642198329,0.0270022074848594,0.0442925636889213,0.0488534219914781,0.0306099887812508,0.0438841438947894,0.00612117886944488,0.00612527330347126,0.0060884233972338,0.0285709606361113,0.0425943971764783,0.0464145041230951,0.0306099887812508,0.0400845091183046,15274,0.125076770637995,23082,0.189015452394016,22736,0.186182104047757,408904,0.298644669653513,55795,0.13645012032164,64917,0.158758535010663,63601,0.155540175689159,120752,0.295306477804081,52025,0.127230352356543,115912,0.283469958718917,977297,233009,0.238421892219049,0.124953826728211,926969,220311,0.237668142084579,0.13173795455943,1093000,261000,0.238792314730101,0.111726440988106,1100000,241000,0.219090909090909,0.111015454545455,25489,0.208726057797031,8814,0.0721766830171065,0.203693004552703,5462,0.0447275973042246,0.357601152284929,44314,0.362881498890408,17099,0.140021454834298,0.395160731205657,7382,0.0604502239655412,0.483304962681681,11042,0.090421481038676,4879,0.0399534872294603,0.11275450070486,1130,0.00925342089962904,0.0739819300772555,28717,0.235159723871369,9800,0.0802509069171368,0.226479628388528,2675,0.0219052220411572,0.175134215005892
"G-09","Baghlan","NET CHANGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"G-10","Bamyan","FINAL",3,1,220,219,0.995454545454545,518,40,125801,35662,0.283479463597269,90139,0.716520536402731,-808,-0.00642284242573588,-5875.975,-6667,0,0,0.025,0.0263559113202598,0.0209322660392207,0.0566688659072662,0.0708698658993172,0.0781525319088613,0.0490218678706847,0.0717084919833706,0.0187120929086414,0.0172852362063895,0.0213034872536784,0.0596179680606672,0.0753809588159077,0.0790534256484448,0.0490218678706847,0.0717084919833706,26333,0.209322660392207,21387,0.170006597721799,33050,0.26271651258734,167239,0.752222866675835,43125,0.257864493329905,651,0.00389263269931057,33506,0.200348004950998,54330,0.32486441559684,17824,0.106578011109849,40755,0.24369315769647,478424,91428,0.191102453054195,0.262948765112118,454633,86766,0.190848442589957,0.27670890586473,537000,99000,0.184357541899441,0.234266294227188,544200,124000,0.227857405365674,0.231166850422639,24855,0.197573946153051,5158,0.0410012639009229,0.144635746733217,6298,0.0500631950461443,0.239167584399803,41013,0.326014896542953,11071,0.0880040699199529,0.310442487802142,9771,0.0776702887894373,0.371055329814301,14034,0.111557141835121,4114,0.032702442746878,0.115360888340531,2096,0.0166612348073545,0.0795959442524589,30300,0.240856590965096,7932,0.0630519630209617,0.22242162525938,4714,0.0374718801917314,0.179014924239547
"G-10","Bamyan","PRELIMINARY",3,1,220,219,0.995454545454545,518,38,125564,35662,0.284014526456628,89902,0.715985473543372,-808,-0.00643496543595298,-5716.68421052632,-6539.5,0,0,0.0263157894736842,0.0282240815156301,0.0209725717562359,0.0567678634003377,0.0710036316141569,0.0783000435368949,0.0491143958459431,0.0718438405912523,0.0197628301105412,0.019444267465197,0.0213516613041955,0.0597304960020388,0.0755232391449779,0.0792026376987034,0.0491143958459431,0.0718438405912523,26334,0.209725717562359,21384,0.170303590201013,32952,0.262431907234558,167239,0.750805733112492,43125,0.257864493329905,651,0.00389263269931057,33506,0.200348004950998,54330,0.32486441559684,17824,0.106578011109849,40755,0.24369315769647,478424,91428,0.191102453054195,0.262453388625989,454633,86766,0.190848442589957,0.276187606267033,537000,99000,0.184357541899441,0.233824953445065,544200,124000,0.227857405365674,0.230731348768835,24790,0.197429199452072,5158,0.0410786531171355,0.144635746733217,6298,0.0501576885094454,0.239158502316397,40918,0.325873658054856,11071,0.0881701761651429,0.310442487802142,9771,0.0778168901914562,0.371041239462292,14017,0.111632314994744,4114,0.0327641680736517,0.115360888340531,2096,0.0166926826160364,0.0795929216981849,30253,0.240936892739957,7932,0.0631709725717562,0.22242162525938,4714,0.0375426077538148,0.179008126376547
"G-10","Bamyan","NET CHANGE",0,0,0,0,0,0,2,237,0,-0.000535062859358948,237,0.000535062859359003,0,0.0000121230102170956,-159.290789473685,-127.5,0,0,-0.00131578947368421,-0.00186817019537027,-0.0000403057170151912,-0.0000989974930714413,-0.000133765714839751,-0.000147511628033517,-0.0000925279752584524,-0.000135348607881711,-0.00105073720189981,-0.00215903125880757,-0.00004817405051704,-0.000112527941371558,-0.000142280329070182,-0.000149212050258682,-0.0000925279752584524,-0.000135348607881711,-1,-0.000403057170151905,3,-0.000296992479214303,98,0.00028460535278263,0,0.0014171335633435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000495376486129462,0,0,0,0.000521299597697478,0,0,0,0.000441340782122907,0,0,0,0.000435501653803738,65,0.000144746700978998,0,-0.0000773892162125936,0,0,-0.0000944934633010722,0.00000908208340549832,95,0.000141238488096274,0,-0.000166106245189937,0,0,-0.000146601402018873,0.0000140903520093327,17,-0.0000751731596231736,0,-0.0000617253267736761,0,0,-0.0000314478086819725,0.00000302255427403475,47,-0.0000803017748616242,0,-0.000119009550794552,0,0,-0.0000707275620834003,0.00000679786299992435
"G-12","Paktika","FINAL",3,1,166,145,0.873493975903614,414,33,29154,11094,0.380530973451327,18060,0.619469026548673,-301,-0.0103244837758112,-1817.54545454545,-2226,2,2,0.0303030303030303,0.03747135899019,0.00790200315565617,0.0518796734581876,0.0951327433628319,0.121184057076216,0.0169788022226796,0.0945324826781917,0.0162927900116622,0.0198943541195033,0.00487068669822323,0.05592714550319,0.0935892158880428,0.0945324826781917,0.0169788022226796,0.0945324826781917,1843,0.0632160252452494,6050,0.20751869383275,6149,0.210914454277286,197487,0.147624906955901,17647,0.089357780512135,20913,0.105895577936776,7706,0.0390202899431355,39599,0.200514464243216,7302,0.0369745856689301,40692,0.206049005757341,748910,62495,0.0834479443457825,0.0389285761974069,441883,52062,0.117818517571393,0.065976740449395,521000,61000,0.117082533589251,0.055957773512476,566340,52300,0.0923473531800685,0.0514779107956351,1597,0.0547780750497359,672,0.0230500102901832,0.0605732828555976,93,0.00318995678123071,0.0504612045577862,7866,0.269808602593126,3160,0.108389929340742,0.284838651523346,513,0.0175962132125952,0.278350515463918,1585,0.0543664677231255,758,0.0259998627975578,0.0683252208400938,60,0.00205803663305207,0.032555615843733,4135,0.141833024627838,1567,0.0537490567332099,0.141247521182621,161,0.00552239829868972,0.0873575691806837
