"province_name","province_code","district_name","district_code","pc_code","pc_name","pc_location","assessment_status","pc_change_initial_final_plan","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"PARWAN","03","SALANG","0306","0306113","Awlang School","Jawar Qamar","Old","no change",1080,40,10,0,6,0,0,6,18,1037,535,502,3,0,537,503,1040
"PARWAN","03","SALANG","0306","0306114","Aahangaran High School","Aahangaran","Old","no change",1855,78,4,0,6,0,0,22,46,1777,933,844,0,0,933,844,1777
"PARWAN","03","SALANG","0306","0306115","Salah Khan Secondary School","Nusrat Khan","New","no change",366,17,13,0,2,0,0,0,2,341,206,135,8,0,213,136,349
"PARWAN","03","SALANG","0306","0306116","Awrti High School","Syah Chob Zar","New","no change",810,40,11,0,1,0,0,15,13,742,394,348,28,0,422,348,770
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307117","Sar Darah Secondary School","Sar Darah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307118","Fanduqistan School","Fanduqistan","Old","no change",2106,111,45,0,11,0,0,36,19,1995,1214,781,0,0,1214,781,1995
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307119","Hazrat Ali High School","Syah Gerd","Old","no change",4371,198,65,1,23,0,0,50,59,4173,3307,866,0,0,3307,866,4173
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307120","Wazghar School","Waz Ghar","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307121","Darah e Tank e Malakhi Secondary School","Mir Khan Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307122","Qamchaq High School","Markaz Qumchaq","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307123","Dashtak Rangaab School","Gul Mohammad Khil Rangab","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307124","Joi Dukhtar School","Joi Dukhtar","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307125","Darah e Sayadan High School","Alam Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307126","Chahardeh High School","Chahardeh","Old","no change",2206,93,30,0,8,0,0,31,24,2113,1403,710,0,0,1403,710,2113
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307127","Faranjel High School","Faranjel","Old","no change",2538,138,21,0,17,0,0,88,12,2399,1572,827,1,0,1572,828,2400
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307128","Makar Khil Girls School","Makar Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307129","Do Aab Jame Mosque","Sar e Pul Do Aab","Old","no change",1072,35,14,0,9,0,0,5,7,1036,735,301,1,0,735,302,1037
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307130","Tahi Khan School","Tahi Khan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307131","Yakh Darah School","Markaz Yakh Darah","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307132","Kana Khil School","Kana Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","GHORBAND (SIA GERD)","0307","0307133","Shahi Khil School","Shahi Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","SYAHGIRDI GHORBAND","0307","0307171","Siagerd Female High School","Siagerd",NA,"added",1074,41,8,0,7,0,0,4,22,1033,741,292,0,0,741,292,1033
"PARWAN","03","KOHESAFI","0308","0308134","Kandwan School","Kandwan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","KOHESAFI","0308","0308135","Angor Darah School","Angor Darah","Relocated","no change",342,13,5,0,0,0,0,3,5,329,329,0,0,0,329,0,329
"PARWAN","03","KOHESAFI","0308","0308136","Dandar School","Dander","Old","no change",748,46,26,0,8,0,0,6,6,702,572,130,0,0,572,130,702
"PARWAN","03","KOHESAFI","0308","0308137","Syah Sang Secondary School","Syah Sang","Relocated","no change",84,10,8,0,0,0,0,2,0,74,74,0,0,0,74,0,74
"PARWAN","03","KOHESAFI","0308","0308138","Iskandariah Boys High School","Iskandariah","New","no change",384,23,14,0,6,0,0,1,2,361,250,111,0,0,250,111,361
"PARWAN","03","KOHESAFI","0308","0308139","Shamal Khil Mosque","Shamal Khil","Old","no change",138,6,4,0,0,0,0,1,1,132,132,0,0,0,132,0,132
"PARWAN","03","KOHESAFI","0308","0308140","Treli Girls School","Treli Jadeed","New","no change",474,46,15,0,5,0,0,3,23,428,251,177,0,0,251,177,428
"PARWAN","03","KOHESAFI","0308","0308141","Ahmadzai Mosque","Ahmadzai","Old","no change",1247,158,22,0,56,0,0,33,47,1089,339,750,0,0,339,750,1089
"PARWAN","03","KOHESAFI","0308","0308142","Mullah Ahmad Khil Mosque","Mullah Ahmad Khil","Old","no change",1245,55,16,0,9,0,0,14,16,1189,657,532,1,0,658,532,1190
"PARWAN","03","KOHESAFI","0308","0308143","Hasan Zai Mosque","Hasan Zai","Old","no change",894,195,9,0,12,0,0,3,171,699,256,443,0,0,256,443,699
"PARWAN","03","KOHESAFI","0308","0308144","Jawzak Mosque","Jawzak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PARWAN","03","KOHESAFI","0308","0308145","Mullah Ahmad Khil School","Mullah Ahmad Khil","Relocated","no change",864,26,6,0,13,0,0,0,7,838,380,458,0,0,380,458,838
"PARWAN","03","SURKH PARSA","0309","0309146","Qatandar School","Dahan Bareek","Old","no change",1200,45,7,0,6,0,0,18,14,1154,570,584,1,0,571,584,1155
"PARWAN","03","SURKH PARSA","0309","0309147","Shaheed Haqbeen Wand High School","Wand","Not Assessed","no change",1368,53,18,0,5,0,0,15,15,1315,839,476,0,0,839,476,1315
"PARWAN","03","SURKH PARSA","0309","0309148","Shaheed Amirzadah Madrassah","Zer Chaharmaghz Ha","New","no change",2304,88,42,0,11,0,0,24,11,2215,1105,1110,1,0,1105,1111,2216
"PARWAN","03","SURKH PARSA","0309","0309149","Khwaja Parsa School","Dahan Aasmurdarah","Relocated","no change",1860,65,22,0,11,0,0,5,27,1795,1071,724,0,0,1071,724,1795
"PARWAN","03","SURKH PARSA","0309","0309150","Lawlanj Bazzar Girls High School","Lawlanj Bazzar","Old","no change",846,61,28,0,1,0,0,12,20,785,459,326,0,0,459,326,785
"PARWAN","03","SURKH PARSA","0309","0309151","Hazrat Zainab Girls High School","Dengak Sail Zadah","Old","no change",240,28,17,0,2,0,0,5,4,212,93,119,0,0,93,119,212
"PARWAN","03","SURKH PARSA","0309","0309152","Payurki School","Damjoi","New","no change",270,28,20,0,1,0,0,4,3,242,169,73,0,0,169,73,242
"PARWAN","03","SURKH PARSA","0309","0309153","Shaheed Ali Dost High School","Dahan Nek","Old","no change",744,48,35,0,0,0,0,3,10,694,373,321,2,0,374,322,696
"PARWAN","03","SURKH PARSA","0309","0309154","Abdul Rouf Hujat Darul Uloom","Baqi Peer Sultan village","Old","no change",1020,75,34,0,7,0,0,15,19,944,509,435,1,0,510,435,945
"PARWAN","03","SURKH PARSA","0309","0309155","Sheenah Jame Mosque","Sheenah village","Old","no change",1116,58,16,0,6,0,0,4,32,1057,482,575,1,0,482,576,1058
"PARWAN","03","SURKH PARSA","0309","0309156","Shaheed Zulfiqar High School","Ali Khani","Old","no change",792,28,18,0,6,0,0,2,2,764,381,383,0,0,381,383,764
"PARWAN","03","SURKH PARSA","0309","0309157","Khidri High School","Dahan Pur Andaz","Old","no change",852,15,9,0,2,0,0,2,2,837,389,448,0,0,389,448,837
"PARWAN","03","SURKH PARSA","0309","0309158","Dahan e Khakrez Boys High School","Dahan Khak Rez","Old","no change",780,35,11,0,3,0,0,8,13,745,406,339,0,0,406,339,745
"PARWAN","03","SHIKHALI","0310","0310159","Member Pawaz","Pawaz Bala","Old","no change",301,25,9,0,4,0,0,6,6,276,142,134,0,0,142,134,276
"PARWAN","03","SHIKHALI","0310","0310160","Babur Secondary School","Babur Payan","Old","no change",1050,54,15,0,5,0,0,26,8,996,634,362,0,0,634,362,996
"PARWAN","03","SHIKHALI","0310","0310161","Abu Baker Sedique High School","Tapah e Zyarat Qarluq Baba","Old","no change",894,51,7,0,2,0,0,31,11,843,722,121,0,0,722,121,843
"PARWAN","03","SHIKHALI","0310","0310162","Ali Akbar Shaheed High School","Bazar Woleswali Dasht Guzar (Districxt Bazar, Das*","Old","no change",1116,101,14,0,3,0,0,44,40,1015,762,253,0,0,762,253,1015
"PARWAN","03","SHIKHALI","0310","0310163","Nawai High School","Nawai","Old","no change",815,62,14,0,12,0,0,26,10,752,465,287,1,0,466,287,753
"PARWAN","03","SHIKHALI","0310","0310164","Mir Khushal Wali Jame Mosque","Gunbadak","New","no change",486,20,7,0,5,0,0,2,6,466,277,189,0,0,277,189,466
"PARWAN","03","SHIKHALI","0310","0310165","Hazrat Ali Secondary School","Badal Darah e Nirkh","Old","no change",600,41,11,0,0,0,0,17,13,558,300,258,1,0,300,259,559
"PARWAN","03","SHIKHALI","0310","0310166","Dahan e Jarf High School","Dahan E Jarf ","Old","no change",858,41,13,0,0,0,0,12,16,817,468,349,0,0,468,349,817
"PARWAN","03","SHIKHALI","0310","0310167","Darah e Jarf Girls Secondary School","Katah Sang _Darah e Jarf","New","no change",641,33,16,0,1,0,0,12,4,608,295,313,0,0,295,313,608
"PARWAN","03","SHIKHALI","0310","0310168","Khaimah (tent) Dahan Botyan","Dahan Botyan village","Old","no change",1632,122,15,0,12,0,0,39,56,1510,805,705,0,0,805,705,1510
"PARWAN","03","SHIKHALI","0310","0310169","Imam Mahdi Boys High School","Chocha Sher","Old","no change",1314,86,6,0,15,0,0,24,41,1228,600,628,0,0,600,628,1228
"PARWAN","03","SHIKHALI","0310","0310170","Khiamah (tent) Pai Kotal","Zer Shebar village","Old","no change",522,30,5,0,2,0,0,12,11,492,284,208,0,0,284,208,492
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401001","Awal Baba School","Family Kochaiano Kalay","Relocated","no change",2256,80,27,0,10,0,0,25,18,2161,1856,305,15,0,1865,311,2176
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401002","Tameer Sharwali (Municipality Building)","Maidan Shahr Municipality Building","Old","no change",4962,227,27,0,38,0,0,70,92,4641,3830,811,94,0,3922,813,4735
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401003","Naser Abad School","Hewad Menah","New","no change",1854,60,18,0,9,0,0,10,23,1565,1366,199,229,0,1514,280,1794
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401004","Deh Afghanan School","Deh Afghanan","Old","no change",1572,42,4,0,10,0,0,18,10,1518,1453,65,12,0,1465,65,1530
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401005","Nayeban School","Nayban","Old","no change",1416,118,5,0,23,0,0,31,59,1269,798,471,29,0,820,478,1298
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401006","Ibrahim Khil Clinic","Ibrahim Khil  ","Not Assessed","no change",2310,130,7,0,16,0,0,28,79,2175,1985,190,5,0,1990,190,2180
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401007","Ibrahim Khil High School","ibrahim Khil   ","Old","no change",888,34,4,0,9,0,0,10,11,854,854,0,0,0,854,0,854
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401008","Khaimah (tent) Koh Ibrahim Khil","Koh e Ibrahim Khil village","Old","no change",2028,45,4,0,12,0,0,13,16,1983,1907,76,0,0,1907,76,1983
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401009","Pul E Surkh School","Shahbuddin village","Old","no change",600,16,3,0,5,0,0,2,6,584,584,0,0,0,584,0,584
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401010","Charakah School","Gardani village","Old","no change",1242,76,8,0,4,0,0,9,55,1126,1049,77,40,0,1085,81,1166
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401011","Kuhnah Khumar School","Kuhnah Khumar","Not Assessed","no change",882,71,3,0,5,0,0,49,14,790,790,0,21,0,811,0,811
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401012","Rahman Khil Mosque","Rahman Khil","Old","no change",911,92,11,0,23,0,0,7,51,814,814,0,5,0,819,0,819
"MAYDANWARDAK","04","MAYDANSHAHR","0401","0401013","Kotah e Ashru Girls School","Toor Khil Village","Old","no change",2400,128,6,0,16,0,0,14,92,2204,2204,0,68,0,2272,0,2272
"MAYDANWARDAK","04","NIRKH","0402","0402014","Been Badam High School","Been Badam village","Relocated","no change",1800,74,5,0,5,0,0,56,8,1722,1722,0,4,0,1726,0,1726
"MAYDANWARDAK","04","NIRKH","0402","0402015","Andar Mosque","Andarr","Relocated","no change",1800,148,4,0,9,0,0,120,15,1651,1069,582,1,0,1070,582,1652
"MAYDANWARDAK","04","NIRKH","0402","0402016","Durani High School","Awal Khil","Relocated","no change",1525,1024,5,0,1000,0,0,11,8,500,192,308,1,0,192,309,501
"MAYDANWARDAK","04","NIRKH","0402","0402017","Masjid Kalan Shadi Kala Mosque","Shadi Kala village","Old","no change",1800,104,12,0,6,0,0,78,8,1696,1696,0,0,0,1696,0,1696
"MAYDANWARDAK","04","NIRKH","0402","0402018","Masjid Kalan Hajian Mosque ","Hajan village","Old","no change",1560,85,2,0,5,0,0,59,19,1475,1123,352,0,0,1123,352,1475
"MAYDANWARDAK","04","NIRKH","0402","0402019","Kan Ezat School","Bashi Khil","Old","no change",2382,118,16,0,19,0,0,64,19,2264,1699,565,0,0,1699,565,2264
"MAYDANWARDAK","04","NIRKH","0402","0402020","Speen Masjid Mosque","Sour Baghal","Relocated","no change",1686,109,10,0,19,0,0,29,51,1577,1142,435,0,0,1142,435,1577
"MAYDANWARDAK","04","NIRKH","0402","0402021","Akhchi Mosque","Ackhchi","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402022","Karmo Khil Yak School","Karmo Khil Yak","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402023","Sahak School","Sahak","Not Assessed","no change",1632,462,13,0,416,0,0,26,7,1170,1170,0,0,0,1170,0,1170
"MAYDANWARDAK","04","NIRKH","0402","0402024","Sarmurda School","Sarmurda","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402025","Hassan Khil Village Clinic","Hasan Khil village","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402026","School and Clinic","Omer Khil Yak","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402027","Aslam Khil School","Aslam Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402028","Ismael Khil School","Ismael Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","NIRKH","0402","0402029","Tukruk village Boys and Girls School","Tukruk village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","JALRIZ","0403","0403030","Shaheed Yaqoubi High School","Syah Khak","Old","no change",972,84,25,0,12,0,0,18,29,888,499,389,0,0,499,389,888
"MAYDANWARDAK","04","JALRIZ","0403","0403031","Imam Mohammad Baqer High School","Qalla e Aslam","Old","no change",1050,58,23,0,20,0,0,14,1,991,549,442,1,0,550,442,992
"MAYDANWARDAK","04","JALRIZ","0403","0403032","Ghulam Dastageer Shaheed Secondary School","Qaum Jameel village","Old","no change",1800,128,5,0,18,0,0,92,13,1672,1122,550,0,0,1122,550,1672
"MAYDANWARDAK","04","JALRIZ","0403","0403033","Imam Azam School","Syah Pahtab","Old","no change",1122,48,7,0,6,0,0,33,2,1074,567,507,0,0,567,507,1074
"MAYDANWARDAK","04","JALRIZ","0403","0403034","Dawlan Secondary School","Ahmadzai village","Old","no change",1728,100,6,0,28,0,0,59,7,1628,1119,509,0,0,1119,509,1628
"MAYDANWARDAK","04","JALRIZ","0403","0403035","Bibi Ayesha Sediqa Secondary School","Yadgar village","Old","no change",1654,138,32,0,27,0,0,68,11,1516,1057,459,0,0,1057,459,1516
"MAYDANWARDAK","04","JALRIZ","0403","0403036","Khwaja Mohammad Wali High School ","Zyarat Bazzar","Relocated","no change",2244,138,8,0,17,0,0,89,24,2105,1655,450,1,0,1656,450,2106
"MAYDANWARDAK","04","JALRIZ","0403","0403037","Ismael Khil Secondary School","Ismael Khil","Old","no change",2286,352,2,0,323,0,0,20,7,1933,1435,498,1,0,1436,498,1934
"MAYDANWARDAK","04","JALRIZ","0403","0403038","Zewlat High School","Zewlat","Old","no change",1800,132,7,0,20,0,0,89,16,1668,1105,563,0,0,1105,563,1668
"MAYDANWARDAK","04","JALRIZ","0403","0403039","Mir Ahmad Shah School","Qalla e Shah","Old","no change",1968,43,18,0,14,0,0,6,5,1925,747,1178,0,0,747,1178,1925
"MAYDANWARDAK","04","CHAK","0404","0404040","Masjid Kalan Mosque of Qader Khil village","Qader Khil village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404041","Maktab Mahali School","Bonan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404042","Health Clinic Sebak Village","Sebak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404043","Kolak village Mosque","Kolak village","Old","no change",2340,99,3,0,14,0,0,31,51,2239,1720,519,2,0,1722,519,2241
"MAYDANWARDAK","04","CHAK","0404","0404044","Manzil Mangal (Mangal House)","Qalla e Qurbani","Not Assessed","no change",2280,64,7,0,8,0,0,20,29,2215,1691,524,1,0,1691,525,2216
"MAYDANWARDAK","04","CHAK","0404","0404045","Panah Bazzar Mosque","Panah Village","Relocated","no change",2375,281,7,0,9,0,0,139,126,2094,1596,498,0,0,1596,498,2094
"MAYDANWARDAK","04","CHAK","0404","0404046","Omer Farouq High School","Bombay village","Relocated","no change",2208,152,15,0,9,0,0,94,34,2056,1633,423,0,0,1633,423,2056
"MAYDANWARDAK","04","CHAK","0404","0404047","Sar e Koh School","Lando village","Not Assessed","no change",2400,185,3,0,11,0,0,136,35,2212,1687,525,3,0,1690,525,2215
"MAYDANWARDAK","04","CHAK","0404","0404048","Zaman Khil Village Mosque","Zaman Khil village","Relocated","no change",2346,172,4,0,9,0,0,122,37,2172,1716,456,2,0,1718,456,2174
"MAYDANWARDAK","04","CHAK","0404","0404049","Manzil Saleh Mohammad (Saleh Mohammad House)","Noor Khil Village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404050","Khaimah (tent)Gawkosh","Gawkosh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404051","Langar Madrassah","Langar","Old","no change",2148,150,9,0,8,0,0,108,25,1998,1664,334,0,0,1664,334,1998
"MAYDANWARDAK","04","CHAK","0404","0404052","AmboKhak School","Ambo Khak","Old","no change",2718,396,6,0,296,0,0,73,21,2320,2010,310,2,0,2012,310,2322
"MAYDANWARDAK","04","CHAK","0404","0404053","Alah Sang School","Alah Sang","Not Assessed","no change",2952,241,2,0,22,0,0,173,44,2709,2177,532,2,0,2179,532,2711
"MAYDANWARDAK","04","CHAK","0404","0404054","Zarkak Village Mosque","Godah Zarkak village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404055","Private house of the Malik of the village","Mongyar Khil","Not Assessed","no change",2310,76,6,0,15,0,0,36,19,2234,1689,545,0,0,1689,545,2234
"MAYDANWARDAK","04","CHAK","0404","0404056","Char Qalla Sahib Primary School","Char Qalla ","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404057","Syab School","Beranah","Old","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404058","Omer Farouq Primary School","Sar Posh","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404059","Noorul Mudares Primary School","Myana Qul","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404060","Shakardad village Mosque","Shakardad village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404061","Araban Primary School","Shahbaz Khan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404062","Sherzad Primary School","Shareef Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","CHAK","0404","0404063","Qazi Alam Gul House","Karakat village","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405064","Zanah Khan Mosque","Zanah Khan","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405065","Lowarrah School","Lowarrah","Not Assessed","no change",2082,105,10,1,16,0,0,13,65,1972,1697,275,5,0,1702,275,1977
"MAYDANWARDAK","04","SAYDABAD","0405","0405066","Sendawar Agriculture High School","Sendawar","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405067","Tent in the Haft Aasya village","Haft Aasya","Old","no change",2088,110,11,0,10,0,0,34,55,1975,1694,281,3,0,1697,281,1978
"MAYDANWARDAK","04","SAYDABAD","0405","0405068","Otarri School","Otarri","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405069","Almar School","Bahadur Khil","Not Assessed","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405070","Salar Jame Mosque","Salar","Old","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405071","Khalid Bin Waleed High School","Aka Khil Vilage","Relocated","no change",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MAYDANWARDAK","04","SAYDABAD","0405","0405072","Larram Mosque","Larram","Relocated","dropped",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
