"pc_code","nn_1_pc_code","nn_1_distance_km","nn_1_distance_degree","nn_2_pc_code","nn_2_distance_km","nn_2_distance_degree","nn_3_pc_code","nn_3_distance_km","nn_3_distance_degree","nn_4_pc_code","nn_4_distance_km","nn_4_distance_degree","nn_5_pc_code","nn_5_distance_km","nn_5_distance_degree"
1106100,1106099,1.77157140528946,0.0164306706497357,1106098,4.44083498768451,0.0427250980221175,1106102,5.11660176683431,0.0474396688964089,1106105,6.30367760139481,0.0628015516766997,1106103,7.67918270502818,0.0718562972884113
1106101,1104077,2.47518452906017,0.0306200412965065,1104076,6.79585675705433,0.0610047797799401,1106103,3.08187738628693,0.0611112259163571,1106102,2.88859920438916,0.0681032564566472,1104074,8.97321322660747,0.0812530103073118
1106102,1106103,2.56410443407618,0.0245040204252224,1106105,2.07696377072964,0.0436533256465104,1102063,4.10585892525609,0.0474319481467909,1106100,5.11660176683429,0.0474396688964089,1106099,6.88817273369629,0.0638703286432876
1106103,1106102,2.56410443407627,0.0245040204252224,1102063,2.17968229359971,0.0430857608033079,1106105,2.58177363809545,0.0532622786313163,1106101,3.08187738628706,0.0611112259163571,1106104,6.42971893705753,0.0653811628070293
1106104,1102063,4.94585273510508,0.044981105922366,1102057,5.94143776177731,0.054555227293085,1102058,6.02000314010618,0.0550842563533344,1106106,2.60232106097344,0.0602028979784235,1106103,6.42971893705752,0.0653811628070293
1106105,1102063,2.81950047966087,0.0270306893178845,1106102,2.0769637707297,0.0436533256465104,1106107,2.11248748773941,0.0450150807285753,1106103,2.58177363809552,0.0532622786313163,1106109,4.71710019543434,0.0598277050621233
1106106,1102062,6.16180406521091,0.0556516101204614,1103064,5.60616850589885,0.0582439150212254,1106104,2.60232106097346,0.0602028979784235,1103065,5.78647742211137,0.0620190975909785,1102063,6.13582189976672,0.0729642356569338
1106107,1106108,1.61305703334018,0.0235321057281287,1106109,3.25758665833326,0.0292438027622976,1106105,2.11248748773956,0.0450150807285753,1109172,4.36522853390511,0.062181636911552,1102063,4.46074891232887,0.0643509767758093
1106108,1106107,1.61305703334033,0.0235321057281287,1106109,2.02366729255866,0.0249158584038381,1109172,2.75280020402065,0.0386600047723786,1109171,2.47541903347803,0.0484476266188553,1109173,4.26679734132222,0.0491190390785447
1106109,1106108,2.02366729255872,0.0249158584038381,1106107,3.2575866583332,0.0292438027622976,1109172,2.16405096788877,0.0506907720300262,1109173,3.04662331004467,0.0551264002089714,1106105,4.71710019543442,0.0598277050621233
1106110,1106111,2.51232731149412,0.0265631030190406,1109173,4.57354031847616,0.048294306082608,1109172,6.15499182077766,0.0603613930339548,1106109,6.66766311052911,0.0638249167645388,1106112,7.00972836261663,0.0757000660501642
1106111,1106110,2.5123273114943,0.0265631030190406,1106112,4.49817415952877,0.0491643208231253,1106113,5.98755180414007,0.0714346865465233,1109173,7.08586458677707,0.0748573579683483,1106109,9.03088667096297,0.0813893877726106
1106112,1106113,1.54225629939575,0.0235053185470909,1106111,4.49817415952886,0.0491643208231253,1106115,6.65161674290769,0.075202668303721,1106110,7.00972836261644,0.0757000660501642,1106116,4.01759192854686,0.0810759364114897
1106113,1106112,1.54225629939586,0.0235053185470909,1106115,5.18294490947236,0.0536472303106009,1106116,2.63424270090832,0.0585959423936497,1106114,6.10120474112703,0.0604628133318248,1106111,5.98755180413987,0.0714346865465233
1106114,1106115,0.950794020275977,0.00858892426326403,1106116,5.09981148240305,0.0535419102479598,1106113,6.10120474112705,0.0604628133318248,1106095,4.22856302188356,0.0736445313380465,1106112,7.54730181347927,0.0811330869374531
1106115,1106114,0.950794020275976,0.00858892426326403,1106116,4.1720235066364,0.0460208761867939,1106113,5.18294490947263,0.0536472303106009,1106095,3.54689398661019,0.0697588167904274,1106112,6.6516167429073,0.075202668303721
1106116,1106095,2.41723842187549,0.0414091905861476,1106115,4.17202350663638,0.0460208761867939,1106114,5.09981148240304,0.0535419102479598,1106096,2.43572974498078,0.0580007746327603,1106113,2.63424270090815,0.0585959423936497
1107117,1107118,0.909819255979819,0.0145694505730264,1107119,4.84278288145994,0.0468917328747879,1107120,4.90002435579475,0.0476850832126724,1107121,3.28825103184201,0.0617322266324459,1107124,2.64395179286715,0.0647013354576194
1107118,1107117,0.90981925597979,0.0145694505730264,1107119,4.04800020626919,0.036726907002912,1107120,4.10224864651903,0.0373429576359417,1107121,2.40028709188301,0.0473402294565646,1107124,2.26714907845383,0.0522478380031172
1107119,1107120,0.0635070476285596,0.00100904955279178,1107118,4.04800020626951,0.036726907002912,1107121,2.97755516066479,0.045243088676612,1107122,2.43954987694758,0.0465354744899023,1107117,4.84278288146022,0.0468917328747879
1107120,1107119,0.0635070476284223,0.00100904955279178,1107118,4.10224864651919,0.0373429576359417,1107121,3.00232268172073,0.0447066055521919,1107122,2.44851175665415,0.0458403213012302,1107117,4.9000243557947,0.0476850832126724
1107121,1107122,0.886371253790015,0.00915464390350037,1107124,2.36752974746077,0.0220485469135746,1107125,1.38957955262699,0.0285341244828082,1107126,2.28451932272258,0.032338478396489,1107123,2.95905622012286,0.0362154104353311
1107122,1107121,0.886371253790001,0.00915464390350037,1107125,1.91686543156688,0.0272331053132036,1107123,2.08625185497283,0.0274621727472498,1107124,3.21728894855043,0.0288785585512781,1107126,3.00454395491175,0.0338385531605518
1107123,1107122,2.08625185497282,0.0274621727472498,1107125,3.56955730424572,0.0320177640849567,1107121,2.95905622012271,0.0362154104353311,1107126,4.75824392723032,0.0426599130331866,1107133,4.09614938546064,0.047469950747814
1107124,1107126,0.906519696046614,0.0207164292290006,1107121,2.36752974746088,0.0220485469135746,1107125,1.76474519943757,0.0252668903706018,1107127,2.84760843864867,0.0268336163235644,1107122,3.21728894855014,0.0288785585512781
1107125,1107126,1.18927377596825,0.010681439275668,1107132,1.95975603702057,0.0235303936431084,1107131,2.40972449838043,0.0246422189950402,1107124,1.76474519943745,0.0252668903706018,1107122,1.9168654315672,0.0272331053132036
1107126,1107125,1.18927377596841,0.010681439275668,1107131,1.28678527293352,0.0170082622863109,1107132,0.964171586078646,0.01844623972521,1107124,0.906519696046547,0.0207164292290006,1107127,3.20913485513248,0.0307270929474391
1107127,1107130,0.834052136384306,0.0129769025580048,1107129,0.900080150086198,0.0133045548967221,1107128,1.97073436227422,0.0198062673919053,1107124,2.84760843864868,0.0268336163235644,1107126,3.20913485513239,0.0307270929474391
1107128,1107127,1.97073436227387,0.0198062673919053,1107129,1.4436597612842,0.0234283262953186,1107130,1.50865111899617,0.0237781628390426,1107124,4.7554969031008,0.0426394217714028,1107141,4.81918408339828,0.0441804716701902
1107129,1107130,0.0790932062850335,0.000709634412920396,1107127,0.900080150086231,0.0133045548967221,1107128,1.44365976128444,0.0234283262953186,1107134,1.00752934472801,0.0243707648833585,1107131,2.83615007984639,0.0284247900607914
1107130,1107129,0.079093206284796,0.000709634412920396,1107127,0.834052136384301,0.0129769025580048,1107128,1.50865111899603,0.0237781628390426,1107134,0.997015298633298,0.0243100802137679,1107131,2.75840819203646,0.027790349565991
1107131,1107132,0.543647018870441,0.00617858252352191,1107126,1.28678527293321,0.0170082622863109,1107125,2.4097244983807,0.0246422189950402,1107134,2.65952212163287,0.0258283435202524,1107133,2.17900378551619,0.0260288464976759
1107132,1107131,0.543647018870481,0.00617858252352191,1107126,0.964171586078633,0.01844623972521,1107133,1.63599506484614,0.0198691170412722,1107125,1.95975603702067,0.0235303936431084,1107134,3.15247062464372,0.0289202998774234
1107133,1107132,1.63599506484623,0.0198691170412722,1107131,2.17900378551628,0.0260288464976759,1107125,1.31158871582074,0.0313465394740738,1107126,1.57258514896585,0.0328767874951239,1107134,4.67841581205428,0.0425679617670332
1107134,1107135,0.692071579680903,0.016643316977097,1107130,0.997015298633303,0.0243100802137679,1107129,1.00752934472799,0.0243707648833585,1107131,2.65952212163291,0.0258283435202524,1107132,3.15247062464394,0.0289202998774234
1107135,1107134,0.692071579680964,0.016643316977097,1107131,2.97424074790698,0.0368088974162519,1107132,3.40925391703132,0.0374141650314429,1107130,1.67392388418168,0.0409030561205401,1107129,1.67441025337471,0.0409305336026816
1107136,1107137,1.14984496025946,0.0103128118862019,1107139,2.13808872197565,0.0226864665604852,1107140,2.24981086134439,0.0238545672146888,1107138,2.76303732218271,0.0247799739507568,1107141,2.08703349304907,0.0505159334863804
1107137,1107136,1.14984496025961,0.0103128118862019,1107138,1.61365528668945,0.0144977849342529,1107139,1.07121533740573,0.0157053811160349,1107140,1.17849842914014,0.0167741423029597,1107151,5.11465836711878,0.0460030562680281
1107138,1107139,0.858430109929211,0.0138207329762239,1107140,0.791147147309344,0.0140094671561796,1107137,1.61365528668966,0.0144977849342529,1107136,2.76303732218275,0.0247799739507568,1107151,3.50104626639514,0.0315080626189534
1107139,1107140,0.111731111221563,0.00116847678624978,1107138,0.858430109929237,0.0138207329762239,1107137,1.07121533740556,0.0157053811160349,1107136,2.13808872197584,0.0226864665604852,1107151,4.20953647224083,0.0387360927559841
1107140,1107139,0.111731111221469,0.00116847678624978,1107138,0.791147147309063,0.0140094671561796,1107137,1.17849842914016,0.0167741423029597,1107136,2.24981086134412,0.0238545672146888,1107151,4.1040598925585,0.0379587534041895
1107141,1107142,0.978641769092602,0.0125644212759657,1107148,4.18124069389408,0.0378349568124483,1107143,2.25184915667141,0.04050995801034,1107140,2.87936821041634,0.0428357523687873,1107139,2.80192097869239,0.0429073417144438
1107142,1107141,0.978641769092356,0.0125644212759657,1107143,1.36954262868767,0.0288681249824063,1107148,3.28487086324245,0.0297023357499021,1107149,4.78799424220396,0.043019327307622,1107140,2.46114820808086,0.0484870978818062
1107143,1107144,1.21548934519692,0.0252271121613321,1107142,1.36954262868776,0.0288681249824063,1107147,3.57029633423929,0.0354456692982372,1107148,2.86495998679103,0.0394853554245106,1107141,2.25184915667112,0.04050995801034
1107144,1107143,1.21548934519692,0.0252271121613321,1107147,2.84082783017482,0.0265568616368629,1107146,4.0606853617513,0.0398547811560847,1107145,4.08963983363194,0.0427345259128937,1107142,2.58478409979657,0.0540938921875713
1107145,1107146,0.254623154714246,0.00617074663230143,1107147,1.73890969925495,0.0333429039077356,1107144,4.08963983363202,0.0427345259128937,1107143,5.05927446291951,0.063684122989967,1112260,5.59675514981985,0.0789652113021928
1107146,1107145,0.254623154714233,0.00617074663230143,1107147,1.57590488114812,0.0276266170386481,1107144,4.06068536175115,0.0398547811560847,1107143,4.98841809067124,0.0593184974944623,1107149,3.06923227832664,0.0732817808803778
1107147,1107144,2.84082783017495,0.0265568616368629,1107146,1.57590488114809,0.0276266170386481,1107145,1.73890969925518,0.0333429039077356,1107143,3.5702963342391,0.0354456692982372,1107149,2.02606042334647,0.0477691341558533
1107148,1107149,1.50660385286176,0.0135462259319759,1107142,3.28487086324253,0.0297023357499021,1107141,4.1812406938939,0.0378349568124483,1107143,2.86495998679124,0.0394853554245106,1107150,3.65375502059306,0.0406547253957091
1107149,1107148,1.50660385286154,0.0135462259319759,1107150,2.27819102034489,0.0323645681880672,1107142,4.78799424220399,0.043019327307622,1107147,2.0260604233465,0.0477691341558533,1107143,4.24390795093063,0.0478152846901529
1107150,1107151,1.57016184709048,0.0282988251522957,1107152,1.48400189213385,0.0322823569152002,1107149,2.27819102034486,0.0323645681880672,1107148,3.6537550205929,0.0406547253957091,1107140,5.2606374954998,0.049558745999075
1107151,1107152,0.472347824587003,0.00644958828143816,1107150,1.57016184709054,0.0282988251522957,1107138,3.50104626639524,0.0315080626189534,1107140,4.10405989255825,0.0379587534041895,1107139,4.20953647224058,0.0387360927559841
1107152,1107151,0.472347824587106,0.00644958828143816,1107150,1.48400189213394,0.0322823569152002,1107138,3.92056323619393,0.0352126326337591,1107140,4.54728002290174,0.0431685677895437,1107139,4.65128820456145,0.043860096728126
1107153,1101025,1.4482991316012,0.0132453707007462,1101026,1.58416108145474,0.0144701762256068,1101024,2.43939716064645,0.0267302844167445,1101027,4.53875980520923,0.041016676072052,1101028,4.93809068600078,0.0461667808061108
1107154,1104073,3.85718597870072,0.0400938744947391,1104072,5.14494765958173,0.0467371358343706,1107152,5.24149842197788,0.0508293210656975,1107151,5.69338568513083,0.056506022909069,1101024,4.74321813619139,0.0568062715639665
1107155,1107156,2.12973368775947,0.0380224062363245,1104071,6.42260412364417,0.0622537793390945,1111232,2.88881135519703,0.0637898320189028,1111231,3.10732284661184,0.064291843876192,1104072,3.85512920164626,0.0817472219527958
1107156,1111231,1.13103139785273,0.0270348768260575,1111232,1.16417430074331,0.027473348630988,1107155,2.1297336877593,0.0380224062363245,1111230,3.95129143772355,0.0577369309281334,1104071,5.41007955020639,0.0744903233044463
1108157,1108158,0.955100281892236,0.00934960197012663,1108161,5.55274614616924,0.0509965043899964,1108162,5.79231952330282,0.0586265763370148,1108163,5.95621280967259,0.0596232884198753,1108159,3.85040238795566,0.0778666334510518
1108158,1108157,0.95510028189213,0.00934960197012663,1108161,4.63603231590826,0.0441267178135866,1108162,4.91757028133057,0.0538747889276667,1108163,5.07661090419727,0.0546643683673423,1108159,4.38186060420484,0.0768406044354173
1108159,1108160,0.158782104649997,0.00244144752144596,1108158,4.38186060420513,0.0768406044354173,1108157,3.85040238795589,0.0778666334510518,405064,10.4361897518637,0.0961345283755998,1108161,8.64807239951436,0.11202095193757
1108160,1108159,0.158782104649917,0.00244144752144596,1108158,4.53910552636846,0.0792663192282794,1108157,4.00068559484777,0.0802426659390112,405064,10.5771537402873,0.0978339616493065,1108161,8.80500725227358,0.114426841138773
1108161,1108163,0.742966766821792,0.0168277314573331,1108162,0.717977664207109,0.0173759445498693,1108165,4.01128532517157,0.036939071049499,1108164,4.06636964912037,0.0377965018090368,1108158,4.6360323159087,0.0441267178135866
1108162,1108163,0.175910899835163,0.00171990842779414,1108161,0.717977664207157,0.0173759445498693,1108165,4.00331579579102,0.0435002146776236,1108164,4.06852053598765,0.0448609250907736,1108158,4.91757028133049,0.0538747889276667
1108163,1108162,0.175910899835331,0.00171990842779414,1108161,0.742966766821665,0.0168277314573331,1108165,3.82833630324142,0.0418193572882153,1108164,3.8937900115176,0.0431891642081673,1108158,5.07661090419731,0.0546643683673423
1108164,1108165,0.0829745645242853,0.00170759977746982,1108161,4.06636964912065,0.0377965018090368,1108163,3.8937900115175,0.0431891642081673,1108162,4.06852053598772,0.0448609250907736,405064,2.63501864129444,0.0541751049283755
1108165,1108164,0.0829745645242495,0.00170759977746982,1108161,4.01128532517182,0.036939071049499,1108163,3.82833630324137,0.0418193572882153,1108162,4.00331579579092,0.0435002146776236,405064,2.66194858542957,0.0556655877270738
1109166,1109167,0.181112512635694,0.00241901012812281,1109170,2.14484701493985,0.0263109962753278,1109169,2.48344884674411,0.0308504431896926,1109168,1.52735731511059,0.0334430283915757,1109171,5.40974552953997,0.0485019779493596
1109167,1109166,0.1811125126354,0.00241901012812281,1109170,2.26973041470844,0.0259885575782867,1109169,2.60639775812847,0.030474530103022,1109168,1.38645635853924,0.0312928389571791,1109171,5.57264860126764,0.0499843564827933
1109168,1109170,2.7420412255139,0.027602203625802,1109169,3.01589282199154,0.0285465230982735,1109167,1.38645635853926,0.0312928389571791,1109166,1.52735731511055,0.0334430283915757,408112,4.01002458151306,0.036075098392107
1109169,1109170,0.339543657346701,0.00456082667945344,1109168,3.01589282199133,0.0285465230982735,1109167,2.60639775812825,0.030474530103022,1109166,2.48344884674429,0.0308504431896926,1109171,3.25521652958398,0.035992627050543
1109170,1109169,0.339543657346515,0.00456082667945344,1109167,2.26973041470846,0.0259885575782867,1109166,2.14484701494012,0.0263109962753278,1109168,2.74204122551401,0.027602203625802,1109171,3.50996986489302,0.0360898137706388
1109171,1109169,3.25521652958416,0.035992627050543,1109170,3.50996986489291,0.0360898137706388,1109172,4.0091550910233,0.0383272966957064,1106108,2.47541903347788,0.0484476266188553,1109166,5.40974552953963,0.0485019779493596
1109172,1109173,1.62913503725149,0.0146442059873395,1109171,4.00915509102309,0.0383272966957064,1106108,2.7528002040208,0.0386600047723786,1106109,2.16405096788878,0.0506907720300262,1106110,6.15499182077721,0.0603613930339548
1109173,1109172,1.62913503725117,0.0146442059873395,1106110,4.57354031847635,0.048294306082608,1106108,4.26679734132235,0.0491190390785447,1109171,5.6199742045094,0.0518534678203855,1106109,3.04662331004473,0.0551264002089714
1110174,1110175,5.86350091227383,0.125880351338084,1110210,6.74839966059858,0.131606203064294,1116347,18.5781823884432,0.191276367615029,1110206,19.5000491874149,0.224064885256478,1110209,10.8457813169634,0.23082086171965
1110175,1114301,7.18200872778365,0.117670927696694,1110174,5.8635009122738,0.125880351338084,1111252,9.15243772575379,0.172864773568823,1114300,11.1199591257679,0.173039489807967,1116347,20.7245090332538,0.186923063748164
1110176,1110177,2.76989127187456,0.0446162068871873,1106112,7.66990478976219,0.0916493073023568,1106113,6.893208019859,0.100766336288466,1106111,11.5759020234385,0.108750638457896,1106114,4.76038235060956,0.113644954067483
1110177,1110176,2.76989127187457,0.0446162068871873,1106111,9.79109372494629,0.112005358880718,1106112,6.63244608464123,0.114344144983469,1106110,11.9711213177643,0.120827006467916,1106113,6.41928782885179,0.130090235959504
1110178,1110179,8.09381028280373,0.0727920691421835,1109173,3.40906688813323,0.081566782454623,1109172,3.97336070183793,0.084553437357683,1109171,6.60200840284736,0.0867281656960465,1109169,9.27291134473227,0.093295084377471
1110179,1109169,1.90959655792552,0.0404113199116259,1109170,2.20392653316373,0.0446159833355702,1109168,4.16032018884605,0.0463143845473517,1109171,3.34185673472868,0.0649850389628246,1109167,4.25922594638409,0.0679201931239851
1110180,1110178,5.30439420901724,0.096299300371293,1110182,8.0381913352396,0.102911592213898,1110179,5.90107304454228,0.103965875834336,1110181,5.85398235633545,0.115196967399325,1109169,7.75383928868515,0.143993412061107
1110181,1110182,11.050028540517,0.103240975247238,406095,4.70044722152083,0.108193509440259,1110180,5.85398235633533,0.115196967399325,404063,15.1081611613406,0.138735298698627,406096,7.56631221815617,0.163560194576796
1110182,1110180,8.03819133523977,0.102911592213898,1110181,11.0500285405172,0.103240975247238,1110183,11.7035287369904,0.114344251678873,1110184,6.99291568485945,0.130205637005467,1110185,11.063235810585,0.166346786347074
1110183,1110184,7.44273766474685,0.0957360281189843,1110185,4.5570553761375,0.0970854292878167,1110182,11.7035287369906,0.114344251678873,1110186,5.81625396650628,0.115515702832989,1110191,12.1979264969457,0.129982920016443
1110184,1110185,4.61984850308529,0.0457533659963877,1110186,3.62156861375081,0.0473343407369328,1110187,7.78952981333155,0.09307114837585,1110183,7.44273766474723,0.0957360281189843,1110182,6.99291568485932,0.130205637005467
1110185,1110186,1.43293846283405,0.019752418915158,1110184,4.61984850308512,0.0457533659963877,1110187,3.33602532927355,0.0516274818289648,1110183,4.55705537613753,0.0970854292878167,409130,7.38964994913336,0.148196524925519
1110186,1110185,1.43293846283403,0.019752418915158,1110187,4.18867547614055,0.0462999571166078,1110184,3.62156861375094,0.0473343407369328,1110183,5.81625396650636,0.115515702832989,409130,7.71440222865102,0.136402187126891
1110187,1110186,4.18867547614069,0.0462999571166078,1110185,3.33602532927333,0.0516274818289648,1110184,7.78952981333161,0.09307114837585,409130,4.38568403352535,0.0986505249859324,409129,7.81128031402668,0.102196479782819
1110188,1110189,7.41326298450313,0.0700305979197681,409129,9.51586160827376,0.101552571104825,409127,11.4090676925598,0.102355056978148,409128,5.03737852946589,0.110723358411857,1110190,6.83273808938863,0.134273287060384
1110189,409127,4.22780915118604,0.0457418146775978,1110188,7.41326298450285,0.0700305979197681,1110190,5.47727887558029,0.10908279069129,1110193,14.7688333485342,0.133247676902826,409128,10.9534062680963,0.157495251753827
1110190,1110189,5.47727887558053,0.10908279069129,1110192,5.70636417707489,0.131367037341947,1110188,6.8327380893888,0.134273287060384,1110191,10.1744712276865,0.135365283968971,409127,9.18413133710904,0.148014085022334
1110191,1110192,7.67627135133537,0.0719614547101339,1110183,12.1979264969458,0.129982920016443,1110190,10.1744712276865,0.135365283968971,1110209,17.4657198252685,0.169623216845442,1110182,23.3270036258894,0.210616104464981
1110192,1110191,7.6762713513354,0.0719614547101339,1110209,9.80421609298478,0.0983773887892914,1110190,5.70636417707487,0.131367037341947,1110210,12.2680554441902,0.175435123396084,1110183,19.829294926035,0.199838703408519
1110193,1110194,6.81752164230347,0.0611623629530448,1110195,9.47012874592722,0.085936670089079,409125,9.44901088885725,0.104638065009824,409127,10.8494374326042,0.105344707897455,1110196,12.1947350583709,0.109494586131002
1110194,1110195,2.72658274528832,0.0288476324158467,1110196,5.37770152095623,0.0483617888213386,1110193,6.81752164230385,0.0611623629530448,409125,3.65985422316839,0.0714570915794966,1110197,11.8849987579958,0.11275045799464
1110195,1110194,2.72658274528822,0.0288476324158467,1110196,2.87863071330196,0.0320745333559206,409125,2.26237370508788,0.052255989331371,1110193,9.47012874592727,0.085936670089079,1110197,9.44150722612919,0.099423581599145
1110196,1110195,2.87863071330175,0.0320745333559206,1110194,5.37770152095595,0.0483617888213386,1110197,6.56844026409558,0.0675581229461052,409125,4.43752930977049,0.0780921986180459,1110193,12.1947350583709,0.109494586131002
1110197,1110198,6.2858343234542,0.0575892408354191,1110196,6.56844026409567,0.0675581229461052,1110202,6.91144331967738,0.0954883841155534,1110203,4.33161365162834,0.0977765461089665,1110195,9.44150722612944,0.099423581599145
1110198,1110199,5.55223589689283,0.0533061473096622,1110197,6.28583432345458,0.0575892408354191,1110200,6.01854659183933,0.0670974527683385,1110202,3.92749783510732,0.0915085414428654,1007158,9.83766087990335,0.101375943975867
1110199,1007158,4.3245868850455,0.0495847386400248,1110198,5.55223589689294,0.0533061473096622,1110200,2.7530172528524,0.0638807566094885,409123,7.11589353112478,0.0675308795292932,1110197,11.8301900387605,0.110479754312718
1110200,1110199,2.75301725285238,0.0638807566094885,1110198,6.01854659183929,0.0670974527683385,1110202,6.30279002299285,0.0719750517401637,409123,7.00881771777738,0.0728173892761911,1110201,7.05701731519572,0.0909982185759767
1110201,2407174,3.0361608982765,0.0354922011856083,2407173,2.97331735655881,0.0584533775328694,2407175,6.74806943999642,0.0605511283544672,2407172,4.35065812717656,0.0769323712425305,1007154,9.17727978301897,0.0882289960557193
1110202,1110203,4.87731683377802,0.0469449390243548,1110200,6.30279002299264,0.0719750517401637,1110198,3.92749783510733,0.0915085414428654,1110197,6.91144331967727,0.0954883841155534,1110204,12.2746420519507,0.11127092948295
1110203,1110202,4.87731683377779,0.0469449390243548,1110204,7.43859670978156,0.0667001943025588,1110197,4.33161365162832,0.0977765461089665,1110200,11.1392414662703,0.117370535915107,1110198,6.89693590964904,0.118892153958958
1110204,1110203,7.43859670978145,0.0667001943025588,1110202,12.2746420519506,0.11127092948295,1110197,7.4560092618972,0.111361757497802,1110196,5.64377695299035,0.132250978238346,1110194,8.03079925872425,0.145070453907743
1110205,1110206,6.56433877521606,0.0817619091325543,1110204,7.70378223571679,0.148570019802118,1110209,17.4759575032729,0.157171956598499,1110210,16.9020891599832,0.171431923704427,1110203,13.6026987565304,0.178851307761506
1110206,1110205,6.56433877521613,0.0817619091325543,1110207,12.8064377587609,0.115310888249987,1110208,11.8552866068726,0.118564072656944,2407170,18.6877065668962,0.17026177074435,1110210,22.5420081123814,0.203458640760231
1110207,1110208,2.28492785563971,0.046680279904904,2407170,6.13795729377569,0.0684760763478735,1110206,12.8064377587612,0.115310888249987,1118393,10.1183382838846,0.164341471348533,2407173,10.9936745998819,0.172917042051958
1110208,1110207,2.2849278556398,0.046680279904904,2407170,8.01464706483415,0.109546745401221,1110206,11.8552866068729,0.118564072656944,1118393,10.0735414529168,0.131158761663106,1118394,14.1812797771326,0.156948656477201
1110209,1110192,9.80421609298497,0.0983773887892914,1110210,4.33827070642968,0.100320691076171,1110205,17.4759575032728,0.157171956598499,1110191,17.4657198252684,0.169623216845442,1110190,11.0697921736239,0.192657567162564
1110210,1110209,4.33827070642965,0.100320691076171,1110174,6.74839966059859,0.131606203064294,1110205,16.9020891599829,0.171431923704427,1110192,12.2680554441904,0.175435123396084,1110206,22.5420081123816,0.203458640760231
1111211,1111212,2.94385239631661,0.0375760078906696,1111249,5.85567394982091,0.0818623684973774,1111250,9.41026696331402,0.0899041432638153,1111248,4.90869221796144,0.108145545530086,1111213,13.1358305781046,0.125372739365459
1111212,1111211,2.94385239631635,0.0375760078906696,1111213,10.3341221665437,0.0940646669531169,1111218,11.4091638807233,0.10500977495452,1111217,12.5441019483694,0.112491837828356,1111249,8.79247007669336,0.119309595863031
1111213,1111217,2.38709710713975,0.0283571057937879,1111214,2.96332047618508,0.036210729418222,1111218,2.08391755028103,0.0441359780791091,1111216,6.05743383900457,0.055709137562885,1111215,5.9643191809912,0.0561533005263301
1111214,1111215,3.18326337509099,0.0295011163348197,1111216,3.32827698509468,0.0322361814270969,1111213,2.96332047618459,0.036210729418222,1111217,2.00970719260202,0.0468167331624078,1111219,3.772563141923,0.0671419982201934
1111215,1111216,0.242518438521286,0.00520345269989273,1111214,3.18326337509111,0.0295011163348197,1111217,4.01419360611922,0.0507252967758721,1111219,2.31106411678797,0.0546192819432881,1111213,5.96431918099141,0.0561533005263301
1111216,1111215,0.24251843852112,0.00520345269989273,1111214,3.32827698509442,0.0322361814270969,1111217,4.0439497647142,0.0477152867433515,1111219,2.13050763185187,0.0496322718400057,1111213,6.05743383900463,0.055709137562885
1111217,1111218,1.5262111390616,0.0253882967132503,1111213,2.3870971071397,0.0283571057937879,1111219,3.30833112793688,0.0331420103343129,1111222,2.48131764971247,0.0452953844116621,1111214,2.00970719260207,0.0468167331624078
1111218,1111217,1.52621113906133,0.0253882967132503,1111223,1.33729753447683,0.0287935934714709,1111222,3.03094851741958,0.0326328325617131,1111219,4.43571726139119,0.0403135530684194,1111224,2.35297310815378,0.0425574511689826
1111219,1111222,1.86971397498453,0.0298296832031439,1111217,3.30833112793696,0.0331420103343129,1111218,4.43571726139097,0.0403135530684194,1111221,4.07226041660716,0.0459621195768847,1111225,2.35396123444277,0.0465653557057183
1111220,1111221,2.27932425481577,0.0206723820107918,1111228,1.59122613469385,0.0349957261962092,1111225,4.73478629918541,0.0437229739381989,1111226,5.02530813264888,0.0487505951758473,1111227,4.29934860564463,0.0494039421200367
1111221,1111220,2.27932425481578,0.0206723820107918,1111225,2.5115357179306,0.0263017648837518,1111226,2.85230299539891,0.0335634015558534,1111227,2.35584165687398,0.0400435478573009,1111228,2.22841531912633,0.0403652693537387
1111222,1111223,2.31552128977944,0.0222890334021107,1111224,1.51530609025725,0.0232723738582857,1111219,1.86971397498467,0.0298296832031439,1111225,3.03960273110315,0.0320305097055841,1111218,3.0309485174196,0.0326328325617131
1111223,1111224,1.1399739074022,0.0148560804050074,1111222,2.31552128977948,0.0222890334021107,1111218,1.33729753447667,0.0287935934714709,1111225,5.24538225213966,0.0478291983834155,1111226,5.04391657687836,0.0482628015142183
1111224,1111223,1.13997390740181,0.0148560804050074,1111222,1.51530609025705,0.0232723738582857,1111226,3.96439787845715,0.0360592482589447,1111225,4.20005487315346,0.0377128703892905,1111218,2.35297310815408,0.0425574511689826
1111225,1111226,0.439536643624236,0.00904852164720057,1111227,1.11863921357645,0.0227554562467991,1111221,2.51153571793028,0.0263017648837518,1111222,3.03960273110325,0.0320305097055841,1111224,4.20005487315364,0.0377128703892905
1111226,1111225,0.439536643624223,0.00904852164720057,1111227,1.04286724365154,0.0154347015844179,1111221,2.85230299539917,0.0335634015558534,1111224,3.96439787845715,0.0360592482589447,1111222,2.92378971325679,0.0362067540660544
1111227,1111226,1.04286724365172,0.0154347015844179,1111225,1.1186392135765,0.0227554562467991,1111236,1.46303253582954,0.0256399994149777,1111235,1.51710167602819,0.0258169130997501,1111228,3.37511605968096,0.0302781682570049
