"province_code","province_name_eng","candidate_code","candidate_name_eng","candidate_name_dari","candidate_name_pashto"
12,"Paktika","35-1439-17","Rasool Khan Kuchi","رسول خان کوچی","رسول خان کوچی"
12,"Paktika","35-1431-127","Mohammad Yousuf Saber","محمد یوسف صابر","محمد یوسف صابر"
12,"Paktika","35-1137-95","Dr Mansoor Mullakhel","داکتر منصور ملاخیل ","داکتر منصور ملاخیل "
12,"Paktika","35-1569-1194","Karima Shamrez Hotak","کریمه شمعریز هوتک ","کریمه شمعریز هوتک "
12,"Paktika","35-1077-26","Shir Ahmad Sawabdar","شیراحمد صوبدار","شیراحمد صوبدار"
12,"Paktika","35-1509-83","Mohammad Nabi Kuchi","محمد نبی کوچی","محمد نبی کوچی"
12,"Paktika","35-1186-15","Alhaj Haidar Jan Nayemzoi","الحاج حیدر جان نعیم زوی","الحاج حیدر جان نعیم زوی"
12,"Paktika","35-1021-2","Khanzada Afghan","خانزاده افغان ","خانزاده افغان "
12,"Paktika","1-1368-178","Nasima Neyazai","نسیمه نیازی ","نسیمه نیازی "
12,"Paktika","35-1755-166","Payenda Gull Ahmadzai","پاینده گل احمدزی","پاینده گل احمدزی"
12,"Paktika","35-1780-1100","Mirwais Hussainkhel","میرویس حسین خیل","میرویس حسین خیل"
12,"Paktika","35-1289-90","Sayed Mohammad Hariq","سید محمد حریق ","سید محمد حریق "
12,"Paktika","35-1441-41","Mohammad Rasool Qalatwal","محمدرسول قلاتوال","محمدرسول قلاتوال"
12,"Paktika","35-1269-88","Abdul Qader Kuchi","عبدالقادر کوچی ","عبدالقادر کوچی "
12,"Paktika","35-1685-23","Nangyalai Lawang","ننګیالی لونګ","ننګیالی لونګ"
12,"Paktika","35-1185-61","Habib Rahman Afghan","حبیب الرحمن افغان ","حبیب الرحمن افغان "
12,"Paktika","35-1441-33","Haji Enayatullah Sahraye","حاجی عنایت الله صحرایی","حاجی عنایت الله صحرایی"
12,"Paktika","35-1468-3052","Zulfaqar Stankizai","ذولفقار   ستانکزی","ذولفقار   ستانکزی"
12,"Paktika","35-1580-178","Afridi Kuchi","افریدی کوچی ","افریدی کوچی "
12,"Paktika","35-1245-1211","Farahnaz Durani","فرحناز درانی ","فرحناز درانی "
12,"Paktika","35-1585-85","Hamida Ahmadzai","حمیده احمدزی","حمیده احمدزی"
12,"Paktika","35-1078-18","Khan Wali Ahmadzai","خان ولی احمدزی","خان ولی احمدزی"
12,"Paktika","35-1325-43","Dawa khan Minapal","دواخان    مینه پال ","دواخان    مینه پال "
12,"Paktika","35-1661-1088","Najibullah Kuchi Isshaqzai","نجیب الله  کوچی اسحاق زی ","نجیب الله  کوچی اسحاق زی "
12,"Paktika","35-1795-139","Awal Gull Ahmadzai","اول گل احمدزی ","اول گل احمدزی "
12,"Paktika","35-1186-17","Haji Ghullam Nabi Kharoti","حاجی غلام نبی خروتی","حاجی غلام نبی خروتی"
12,"Paktika","35-1231-77","Alhaj Shah Wazir Tarakhel","الحاج شاه وزیر تره خیل","الحاج شاه وزیر تره خیل"
12,"Paktika","1-1357-1082","Mohammad Musa Ibrahimkhel","محمد موسی ابراهیم خیل ","محمد موسی ابراهیم خیل "
12,"Paktika","35-1141-25","Amanullah Ahmadzai","امان الله احمدزی","امان الله احمدزی"
12,"Paktika","35-1472-160","Zarghon Shah kakar","زرغون شاه کاکړ","زرغون شاه کاکړ"
12,"Paktika","35-1808-124","Delawar Faizan","دلاور فیضان ","دلاور فیضان "
12,"Paktika","1-1229-208","Pachah Ahmadzai","پاچاه احمدزی","پاچاه احمدزی"
12,"Paktika","1-1662-212","Bibi Lailuma","بی بی لیلمه","بی بی لیلمه"
12,"Paktika","1-1776-210","Haji Khan Mohammad Ahmadzoi","حاجی خان محمد احمدزوی","حاجی خان محمد احمدزوی"
13,"Paktya","35-1672-151","Farzana Kuchi","فرزانه کوچی","فرزانه کوچی"
13,"Paktya","35-1488-3068","Qazi Najibullah Jame","قاضی نجیب الله جامع","قاضی نجیب الله جامع"
13,"Paktya","35-1338-9","Assadullah Ahmadzai","اسدالله احمدزی","اسدالله احمدزی"
13,"Paktya","35-1169-73","Mohammad Khan Katawazai","محمد خان کټوازی","محمد خان کټوازی"
13,"Paktya","35-1687-90","Haji parwiz Arabzadah","حاجی پرویزعرب زاده","حاجی پرویزعرب زاده"
13,"Paktya","1-1417-1026","Mohammad Sediq Kuchi","محمد صدیق کوچی ","محمد صدیق کوچی "
13,"Paktya","35-1494-157","Mirwais Salam","میرویس سلام ","میرویس سلام "
13,"Paktya","35-1077-87","Rahima Taraki","رحیمه تره کی ","رحیمه تره کی "
13,"Paktya","1-1080-172","Mariam Sulaimankhel","مریم سلیمان خیل ","مریم سلیمان خیل "
13,"Paktya","35-1039-54","Ezat Khan Ahmadzai","عزت خان احمدزی","عزت خان احمدزی"
13,"Paktya","35-1439-17","Rasool Khan Kuchi","رسول خان کوچی","رسول خان کوچی"
13,"Paktya","35-1431-127","Mohammad Yousuf Saber","محمد یوسف صابر","محمد یوسف صابر"
13,"Paktya","35-1137-95","Dr Mansoor Mullakhel","داکتر منصور ملاخیل ","داکتر منصور ملاخیل "
13,"Paktya","35-1569-1194","Karima Shamrez Hotak","کریمه شمعریز هوتک ","کریمه شمعریز هوتک "
13,"Paktya","35-1077-26","Shir Ahmad Sawabdar","شیراحمد صوبدار","شیراحمد صوبدار"
13,"Paktya","35-1509-83","Mohammad Nabi Kuchi","محمد نبی کوچی","محمد نبی کوچی"
13,"Paktya","35-1186-15","Alhaj Haidar Jan Nayemzoi","الحاج حیدر جان نعیم زوی","الحاج حیدر جان نعیم زوی"
13,"Paktya","35-1021-2","Khanzada Afghan","خانزاده افغان ","خانزاده افغان "
13,"Paktya","1-1368-178","Nasima Neyazai","نسیمه نیازی ","نسیمه نیازی "
13,"Paktya","35-1755-166","Payenda Gull Ahmadzai","پاینده گل احمدزی","پاینده گل احمدزی"
13,"Paktya","35-1780-1100","Mirwais Hussainkhel","میرویس حسین خیل","میرویس حسین خیل"
13,"Paktya","35-1289-90","Sayed Mohammad Hariq","سید محمد حریق ","سید محمد حریق "
13,"Paktya","35-1441-41","Mohammad Rasool Qalatwal","محمدرسول قلاتوال","محمدرسول قلاتوال"
13,"Paktya","35-1269-88","Abdul Qader Kuchi","عبدالقادر کوچی ","عبدالقادر کوچی "
13,"Paktya","35-1685-23","Nangyalai Lawang","ننګیالی لونګ","ننګیالی لونګ"
13,"Paktya","35-1185-61","Habib Rahman Afghan","حبیب الرحمن افغان ","حبیب الرحمن افغان "
13,"Paktya","35-1441-33","Haji Enayatullah Sahraye","حاجی عنایت الله صحرایی","حاجی عنایت الله صحرایی"
13,"Paktya","35-1468-3052","Zulfaqar Stankizai","ذولفقار   ستانکزی","ذولفقار   ستانکزی"
13,"Paktya","35-1580-178","Afridi Kuchi","افریدی کوچی ","افریدی کوچی "
13,"Paktya","35-1245-1211","Farahnaz Durani","فرحناز درانی ","فرحناز درانی "
13,"Paktya","35-1585-85","Hamida Ahmadzai","حمیده احمدزی","حمیده احمدزی"
13,"Paktya","35-1078-18","Khan Wali Ahmadzai","خان ولی احمدزی","خان ولی احمدزی"
13,"Paktya","35-1325-43","Dawa khan Minapal","دواخان    مینه پال ","دواخان    مینه پال "
13,"Paktya","35-1661-1088","Najibullah Kuchi Isshaqzai","نجیب الله  کوچی اسحاق زی ","نجیب الله  کوچی اسحاق زی "
13,"Paktya","35-1795-139","Awal Gull Ahmadzai","اول گل احمدزی ","اول گل احمدزی "
13,"Paktya","35-1186-17","Haji Ghullam Nabi Kharoti","حاجی غلام نبی خروتی","حاجی غلام نبی خروتی"
13,"Paktya","35-1231-77","Alhaj Shah Wazir Tarakhel","الحاج شاه وزیر تره خیل","الحاج شاه وزیر تره خیل"
13,"Paktya","1-1357-1082","Mohammad Musa Ibrahimkhel","محمد موسی ابراهیم خیل ","محمد موسی ابراهیم خیل "
13,"Paktya","35-1141-25","Amanullah Ahmadzai","امان الله احمدزی","امان الله احمدزی"
13,"Paktya","35-1472-160","Zarghon Shah kakar","زرغون شاه کاکړ","زرغون شاه کاکړ"
13,"Paktya","35-1808-124","Delawar Faizan","دلاور فیضان ","دلاور فیضان "
13,"Paktya","1-1229-208","Pachah Ahmadzai","پاچاه احمدزی","پاچاه احمدزی"
13,"Paktya","1-1662-212","Bibi Lailuma","بی بی لیلمه","بی بی لیلمه"
13,"Paktya","1-1776-210","Haji Khan Mohammad Ahmadzoi","حاجی خان محمد احمدزوی","حاجی خان محمد احمدزوی"
14,"Khost","35-1672-151","Farzana Kuchi","فرزانه کوچی","فرزانه کوچی"
14,"Khost","35-1488-3068","Qazi Najibullah Jame","قاضی نجیب الله جامع","قاضی نجیب الله جامع"
14,"Khost","35-1338-9","Assadullah Ahmadzai","اسدالله احمدزی","اسدالله احمدزی"
14,"Khost","35-1169-73","Mohammad Khan Katawazai","محمد خان کټوازی","محمد خان کټوازی"
14,"Khost","35-1687-90","Haji parwiz Arabzadah","حاجی پرویزعرب زاده","حاجی پرویزعرب زاده"
14,"Khost","1-1417-1026","Mohammad Sediq Kuchi","محمد صدیق کوچی ","محمد صدیق کوچی "
14,"Khost","35-1494-157","Mirwais Salam","میرویس سلام ","میرویس سلام "
14,"Khost","35-1077-87","Rahima Taraki","رحیمه تره کی ","رحیمه تره کی "
14,"Khost","1-1080-172","Mariam Sulaimankhel","مریم سلیمان خیل ","مریم سلیمان خیل "
14,"Khost","35-1039-54","Ezat Khan Ahmadzai","عزت خان احمدزی","عزت خان احمدزی"
14,"Khost","35-1439-17","Rasool Khan Kuchi","رسول خان کوچی","رسول خان کوچی"
14,"Khost","35-1431-127","Mohammad Yousuf Saber","محمد یوسف صابر","محمد یوسف صابر"
14,"Khost","35-1137-95","Dr Mansoor Mullakhel","داکتر منصور ملاخیل ","داکتر منصور ملاخیل "
14,"Khost","35-1569-1194","Karima Shamrez Hotak","کریمه شمعریز هوتک ","کریمه شمعریز هوتک "
14,"Khost","35-1077-26","Shir Ahmad Sawabdar","شیراحمد صوبدار","شیراحمد صوبدار"
14,"Khost","35-1509-83","Mohammad Nabi Kuchi","محمد نبی کوچی","محمد نبی کوچی"
14,"Khost","35-1186-15","Alhaj Haidar Jan Nayemzoi","الحاج حیدر جان نعیم زوی","الحاج حیدر جان نعیم زوی"
14,"Khost","35-1021-2","Khanzada Afghan","خانزاده افغان ","خانزاده افغان "
14,"Khost","1-1368-178","Nasima Neyazai","نسیمه نیازی ","نسیمه نیازی "
14,"Khost","35-1755-166","Payenda Gull Ahmadzai","پاینده گل احمدزی","پاینده گل احمدزی"
14,"Khost","35-1780-1100","Mirwais Hussainkhel","میرویس حسین خیل","میرویس حسین خیل"
14,"Khost","35-1289-90","Sayed Mohammad Hariq","سید محمد حریق ","سید محمد حریق "
14,"Khost","35-1441-41","Mohammad Rasool Qalatwal","محمدرسول قلاتوال","محمدرسول قلاتوال"
14,"Khost","35-1269-88","Abdul Qader Kuchi","عبدالقادر کوچی ","عبدالقادر کوچی "
14,"Khost","35-1685-23","Nangyalai Lawang","ننګیالی لونګ","ننګیالی لونګ"
14,"Khost","35-1185-61","Habib Rahman Afghan","حبیب الرحمن افغان ","حبیب الرحمن افغان "
14,"Khost","35-1441-33","Haji Enayatullah Sahraye","حاجی عنایت الله صحرایی","حاجی عنایت الله صحرایی"
14,"Khost","35-1468-3052","Zulfaqar Stankizai","ذولفقار   ستانکزی","ذولفقار   ستانکزی"
14,"Khost","35-1580-178","Afridi Kuchi","افریدی کوچی ","افریدی کوچی "
14,"Khost","35-1245-1211","Farahnaz Durani","فرحناز درانی ","فرحناز درانی "
14,"Khost","35-1585-85","Hamida Ahmadzai","حمیده احمدزی","حمیده احمدزی"
14,"Khost","35-1078-18","Khan Wali Ahmadzai","خان ولی احمدزی","خان ولی احمدزی"
14,"Khost","35-1325-43","Dawa khan Minapal","دواخان    مینه پال ","دواخان    مینه پال "
14,"Khost","35-1661-1088","Najibullah Kuchi Isshaqzai","نجیب الله  کوچی اسحاق زی ","نجیب الله  کوچی اسحاق زی "
14,"Khost","35-1795-139","Awal Gull Ahmadzai","اول گل احمدزی ","اول گل احمدزی "
14,"Khost","35-1186-17","Haji Ghullam Nabi Kharoti","حاجی غلام نبی خروتی","حاجی غلام نبی خروتی"
14,"Khost","35-1231-77","Alhaj Shah Wazir Tarakhel","الحاج شاه وزیر تره خیل","الحاج شاه وزیر تره خیل"
14,"Khost","1-1357-1082","Mohammad Musa Ibrahimkhel","محمد موسی ابراهیم خیل ","محمد موسی ابراهیم خیل "
14,"Khost","35-1141-25","Amanullah Ahmadzai","امان الله احمدزی","امان الله احمدزی"
14,"Khost","35-1472-160","Zarghon Shah kakar","زرغون شاه کاکړ","زرغون شاه کاکړ"
14,"Khost","35-1808-124","Delawar Faizan","دلاور فیضان ","دلاور فیضان "
14,"Khost","1-1229-208","Pachah Ahmadzai","پاچاه احمدزی","پاچاه احمدزی"
14,"Khost","1-1662-212","Bibi Lailuma","بی بی لیلمه","بی بی لیلمه"
14,"Khost","1-1776-210","Haji Khan Mohammad Ahmadzoi","حاجی خان محمد احمدزوی","حاجی خان محمد احمدزوی"
15,"Kunar","35-1672-151","Farzana Kuchi","فرزانه کوچی","فرزانه کوچی"
15,"Kunar","35-1488-3068","Qazi Najibullah Jame","قاضی نجیب الله جامع","قاضی نجیب الله جامع"
15,"Kunar","35-1338-9","Assadullah Ahmadzai","اسدالله احمدزی","اسدالله احمدزی"
15,"Kunar","35-1169-73","Mohammad Khan Katawazai","محمد خان کټوازی","محمد خان کټوازی"
15,"Kunar","35-1687-90","Haji parwiz Arabzadah","حاجی پرویزعرب زاده","حاجی پرویزعرب زاده"
15,"Kunar","1-1417-1026","Mohammad Sediq Kuchi","محمد صدیق کوچی ","محمد صدیق کوچی "
15,"Kunar","35-1494-157","Mirwais Salam","میرویس سلام ","میرویس سلام "
15,"Kunar","35-1077-87","Rahima Taraki","رحیمه تره کی ","رحیمه تره کی "
15,"Kunar","1-1080-172","Mariam Sulaimankhel","مریم سلیمان خیل ","مریم سلیمان خیل "
15,"Kunar","35-1039-54","Ezat Khan Ahmadzai","عزت خان احمدزی","عزت خان احمدزی"
15,"Kunar","35-1439-17","Rasool Khan Kuchi","رسول خان کوچی","رسول خان کوچی"
15,"Kunar","35-1431-127","Mohammad Yousuf Saber","محمد یوسف صابر","محمد یوسف صابر"
15,"Kunar","35-1137-95","Dr Mansoor Mullakhel","داکتر منصور ملاخیل ","داکتر منصور ملاخیل "
15,"Kunar","35-1569-1194","Karima Shamrez Hotak","کریمه شمعریز هوتک ","کریمه شمعریز هوتک "
15,"Kunar","35-1077-26","Shir Ahmad Sawabdar","شیراحمد صوبدار","شیراحمد صوبدار"
15,"Kunar","35-1509-83","Mohammad Nabi Kuchi","محمد نبی کوچی","محمد نبی کوچی"
15,"Kunar","35-1186-15","Alhaj Haidar Jan Nayemzoi","الحاج حیدر جان نعیم زوی","الحاج حیدر جان نعیم زوی"
15,"Kunar","35-1021-2","Khanzada Afghan","خانزاده افغان ","خانزاده افغان "
15,"Kunar","1-1368-178","Nasima Neyazai","نسیمه نیازی ","نسیمه نیازی "
15,"Kunar","35-1755-166","Payenda Gull Ahmadzai","پاینده گل احمدزی","پاینده گل احمدزی"
15,"Kunar","35-1780-1100","Mirwais Hussainkhel","میرویس حسین خیل","میرویس حسین خیل"
15,"Kunar","35-1289-90","Sayed Mohammad Hariq","سید محمد حریق ","سید محمد حریق "
15,"Kunar","35-1441-41","Mohammad Rasool Qalatwal","محمدرسول قلاتوال","محمدرسول قلاتوال"
15,"Kunar","35-1269-88","Abdul Qader Kuchi","عبدالقادر کوچی ","عبدالقادر کوچی "
15,"Kunar","35-1685-23","Nangyalai Lawang","ننګیالی لونګ","ننګیالی لونګ"
15,"Kunar","35-1185-61","Habib Rahman Afghan","حبیب الرحمن افغان ","حبیب الرحمن افغان "
15,"Kunar","35-1441-33","Haji Enayatullah Sahraye","حاجی عنایت الله صحرایی","حاجی عنایت الله صحرایی"
15,"Kunar","35-1468-3052","Zulfaqar Stankizai","ذولفقار   ستانکزی","ذولفقار   ستانکزی"
