"results_status","province_code","district_code","pc_code","reporting_results"
"PRELIMINARY","19","1901","1901030","YES"
"FINAL","19","1901","1901031","YES"
"PRELIMINARY","19","1901","1901031","YES"
"FINAL","19","1901","1901032","YES"
"PRELIMINARY","19","1901","1901032","YES"
"FINAL","19","1901","1901033","YES"
"PRELIMINARY","19","1901","1901033","YES"
"FINAL","19","1901","1901034","YES"
"PRELIMINARY","19","1901","1901034","YES"
"FINAL","19","1901","1901035","YES"
"PRELIMINARY","19","1901","1901035","YES"
"FINAL","19","1901","1901036","YES"
"PRELIMINARY","19","1901","1901036","YES"
"FINAL","19","1901","1901037","YES"
"PRELIMINARY","19","1901","1901037","YES"
"FINAL","19","1901","1901038","YES"
"PRELIMINARY","19","1901","1901038","YES"
"FINAL","19","1901","1901039","YES"
"PRELIMINARY","19","1901","1901039","YES"
"FINAL","19","1901","1901040","YES"
"PRELIMINARY","19","1901","1901040","YES"
"FINAL","19","1901","1901041","YES"
"PRELIMINARY","19","1901","1901041","YES"
"FINAL","19","1901","1901042","YES"
"PRELIMINARY","19","1901","1901042","YES"
"FINAL","19","1901","1901043","YES"
"PRELIMINARY","19","1901","1901043","YES"
"FINAL","19","1901","1901044","YES"
"PRELIMINARY","19","1901","1901044","YES"
"FINAL","19","1901","1901045","YES"
"PRELIMINARY","19","1901","1901045","YES"
"FINAL","19","1901","1901046","YES"
"PRELIMINARY","19","1901","1901046","YES"
"FINAL","19","1901","1901047","YES"
"PRELIMINARY","19","1901","1901047","YES"
"FINAL","19","1901","1901048","YES"
"PRELIMINARY","19","1901","1901048","YES"
"FINAL","19","1902","1902049","YES"
"PRELIMINARY","19","1902","1902049","YES"
"FINAL","19","1902","1902050","YES"
"PRELIMINARY","19","1902","1902050","YES"
"FINAL","19","1902","1902051","YES"
"PRELIMINARY","19","1902","1902051","YES"
"FINAL","19","1902","1902052","YES"
"PRELIMINARY","19","1902","1902052","YES"
"FINAL","19","1902","1902053","YES"
"PRELIMINARY","19","1902","1902053","YES"
"FINAL","19","1902","1902054","YES"
"PRELIMINARY","19","1902","1902054","YES"
"FINAL","19","1902","1902055","YES"
"PRELIMINARY","19","1902","1902055","YES"
"FINAL","19","1902","1902056","YES"
"PRELIMINARY","19","1902","1902056","YES"
"FINAL","19","1902","1902057","YES"
"PRELIMINARY","19","1902","1902057","YES"
"FINAL","19","1902","1902058","YES"
"PRELIMINARY","19","1902","1902058","YES"
"FINAL","19","1902","1902059","YES"
"PRELIMINARY","19","1902","1902059","YES"
"FINAL","19","1902","1902060","YES"
"PRELIMINARY","19","1902","1902060","YES"
"FINAL","19","1902","1902061","YES"
"PRELIMINARY","19","1902","1902061","YES"
"FINAL","19","1902","1902062","YES"
"PRELIMINARY","19","1902","1902062","YES"
"FINAL","19","1903","1903063","YES"
"PRELIMINARY","19","1903","1903063","YES"
"FINAL","19","1903","1903064","YES"
"PRELIMINARY","19","1903","1903064","YES"
"FINAL","19","1903","1903065","YES"
"PRELIMINARY","19","1903","1903065","YES"
"FINAL","19","1903","1903066","YES"
"PRELIMINARY","19","1903","1903066","YES"
"FINAL","19","1903","1903067","YES"
"PRELIMINARY","19","1903","1903067","YES"
"FINAL","19","1903","1903068","YES"
"PRELIMINARY","19","1903","1903068","YES"
"FINAL","19","1903","1903069","YES"
"PRELIMINARY","19","1903","1903069","YES"
"FINAL","19","1903","1903070","YES"
"PRELIMINARY","19","1903","1903070","YES"
"FINAL","19","1903","1903321","YES"
"PRELIMINARY","19","1903","1903321","YES"
"FINAL","19","1904","1904071","YES"
"PRELIMINARY","19","1904","1904071","YES"
"FINAL","19","1904","1904072","YES"
"PRELIMINARY","19","1904","1904072","YES"
"FINAL","19","1904","1904073","YES"
"PRELIMINARY","19","1904","1904073","YES"
"FINAL","19","1904","1904074","YES"
"PRELIMINARY","19","1904","1904074","YES"
"FINAL","19","1904","1904075","YES"
"PRELIMINARY","19","1904","1904075","YES"
"FINAL","19","1905","1905076","YES"
"PRELIMINARY","19","1905","1905076","YES"
"FINAL","19","1905","1905077","YES"
"PRELIMINARY","19","1905","1905077","YES"
"FINAL","19","1905","1905078","YES"
"PRELIMINARY","19","1905","1905078","YES"
"FINAL","19","1905","1905079","YES"
"PRELIMINARY","19","1905","1905079","YES"
"FINAL","19","1905","1905080","YES"
"PRELIMINARY","19","1905","1905080","YES"
"FINAL","19","1905","1905081","YES"
"PRELIMINARY","19","1905","1905081","YES"
"FINAL","19","1905","1905082","YES"
"PRELIMINARY","19","1905","1905082","YES"
"FINAL","19","1905","1905083","YES"
"PRELIMINARY","19","1905","1905083","YES"
"FINAL","19","1905","1905084","YES"
"PRELIMINARY","19","1905","1905084","YES"
"FINAL","19","1905","1905085","YES"
"PRELIMINARY","19","1905","1905085","YES"
"FINAL","19","1905","1905086","YES"
"PRELIMINARY","19","1905","1905086","YES"
"FINAL","19","1905","1905087","YES"
"PRELIMINARY","19","1905","1905087","YES"
"FINAL","19","1905","1905088","YES"
"PRELIMINARY","19","1905","1905088","YES"
"FINAL","19","1905","1905089","YES"
"PRELIMINARY","19","1905","1905089","YES"
"FINAL","19","1905","1905090","YES"
"PRELIMINARY","19","1905","1905090","YES"
"FINAL","19","1905","1905091","YES"
"PRELIMINARY","19","1905","1905091","YES"
"FINAL","19","1905","1905092","YES"
"PRELIMINARY","19","1905","1905092","YES"
"FINAL","19","1905","1905093","YES"
"PRELIMINARY","19","1905","1905093","YES"
"FINAL","19","1905","1905094","YES"
"PRELIMINARY","19","1905","1905094","YES"
"FINAL","19","1905","1905096","YES"
"PRELIMINARY","19","1905","1905096","YES"
"FINAL","19","1905","1905097","YES"
"PRELIMINARY","19","1905","1905097","YES"
"FINAL","19","1905","1905098","YES"
"PRELIMINARY","19","1905","1905098","YES"
"FINAL","19","1906","1906099","YES"
"PRELIMINARY","19","1906","1906099","YES"
"FINAL","19","1906","1906100","YES"
"PRELIMINARY","19","1906","1906100","YES"
"FINAL","19","1906","1906101","YES"
"PRELIMINARY","19","1906","1906101","YES"
"FINAL","19","1906","1906102","YES"
"PRELIMINARY","19","1906","1906102","YES"
"FINAL","19","1906","1906103","YES"
"PRELIMINARY","19","1906","1906103","YES"
"FINAL","19","1906","1906104","YES"
"PRELIMINARY","19","1906","1906104","YES"
"FINAL","19","1906","1906105","YES"
"PRELIMINARY","19","1906","1906105","YES"
"FINAL","19","1906","1906106","YES"
"PRELIMINARY","19","1906","1906106","YES"
"FINAL","19","1906","1906107","YES"
"PRELIMINARY","19","1906","1906107","YES"
"FINAL","19","1907","1907108","YES"
"PRELIMINARY","19","1907","1907108","YES"
"FINAL","19","1907","1907109","YES"
"PRELIMINARY","19","1907","1907109","YES"
"FINAL","19","1907","1907110","YES"
"PRELIMINARY","19","1907","1907110","YES"
"FINAL","19","1907","1907111","YES"
"PRELIMINARY","19","1907","1907111","YES"
"FINAL","19","1907","1907112","YES"
"PRELIMINARY","19","1907","1907112","YES"
"FINAL","19","1907","1907113","YES"
"PRELIMINARY","19","1907","1907113","YES"
"FINAL","19","1907","1907114","YES"
"PRELIMINARY","19","1907","1907114","YES"
"FINAL","19","1907","1907115","YES"
"PRELIMINARY","19","1907","1907115","YES"
"FINAL","19","1907","1907116","YES"
"PRELIMINARY","19","1907","1907116","YES"
"FINAL","19","1907","1907117","YES"
"PRELIMINARY","19","1907","1907117","YES"
"FINAL","19","1908","1908118","YES"
"PRELIMINARY","19","1908","1908118","YES"
"FINAL","19","1908","1908119","YES"
"PRELIMINARY","19","1908","1908119","YES"
"FINAL","19","1908","1908120","NO"
"PRELIMINARY","19","1908","1908120","NO"
"FINAL","19","1908","1908121","YES"
"PRELIMINARY","19","1908","1908121","YES"
"FINAL","19","1908","1908122","YES"
"PRELIMINARY","19","1908","1908122","YES"
"FINAL","19","1908","1908123","YES"
"PRELIMINARY","19","1908","1908123","YES"
"FINAL","19","1908","1908124","YES"
"PRELIMINARY","19","1908","1908124","YES"
"FINAL","19","1908","1908125","YES"
"PRELIMINARY","19","1908","1908125","YES"
"FINAL","19","1908","1908126","YES"
"PRELIMINARY","19","1908","1908126","YES"
"FINAL","19","1908","1908127","YES"
"PRELIMINARY","19","1908","1908127","YES"
"FINAL","19","1908","1908128","YES"
"PRELIMINARY","19","1908","1908128","YES"
"FINAL","19","1908","1908129","YES"
"PRELIMINARY","19","1908","1908129","YES"
"FINAL","19","1908","1908130","YES"
"PRELIMINARY","19","1908","1908130","YES"
"FINAL","19","1908","1908131","YES"
"PRELIMINARY","19","1908","1908131","YES"
"FINAL","19","1908","1908132","YES"
"PRELIMINARY","19","1908","1908132","YES"
"FINAL","19","1908","1908133","YES"
"PRELIMINARY","19","1908","1908133","YES"
"FINAL","19","1908","1908134","YES"
"PRELIMINARY","19","1908","1908134","YES"
"FINAL","19","1908","1908135","YES"
"PRELIMINARY","19","1908","1908135","YES"
"FINAL","19","1908","1908136","YES"
"PRELIMINARY","19","1908","1908136","YES"
"FINAL","19","1908","1908137","YES"
"PRELIMINARY","19","1908","1908137","YES"
"FINAL","19","1908","1908138","YES"
"PRELIMINARY","19","1908","1908138","YES"
"FINAL","19","1908","1908139","YES"
"PRELIMINARY","19","1908","1908139","YES"
"FINAL","19","1908","1908140","YES"
"PRELIMINARY","19","1908","1908140","YES"
"FINAL","19","1908","1908141","YES"
"PRELIMINARY","19","1908","1908141","YES"
"FINAL","19","1908","1908142","YES"
"PRELIMINARY","19","1908","1908142","YES"
"FINAL","19","1908","1908143","YES"
"PRELIMINARY","19","1908","1908143","YES"
"FINAL","19","1908","1908144","YES"
"PRELIMINARY","19","1908","1908144","YES"
"FINAL","19","1908","1908145","YES"
"PRELIMINARY","19","1908","1908145","YES"
"FINAL","19","1908","1908146","YES"
"PRELIMINARY","19","1908","1908146","YES"
"FINAL","19","1909","1909147","YES"
"PRELIMINARY","19","1909","1909147","YES"
"FINAL","19","1909","1909148","YES"
"PRELIMINARY","19","1909","1909148","YES"
"FINAL","19","1909","1909149","YES"
"PRELIMINARY","19","1909","1909149","YES"
"FINAL","19","1909","1909151","YES"
"PRELIMINARY","19","1909","1909151","YES"
"FINAL","19","1909","1909152","YES"
"PRELIMINARY","19","1909","1909152","YES"
"FINAL","19","1909","1909153","YES"
"PRELIMINARY","19","1909","1909153","YES"
"FINAL","19","1909","1909154","YES"
"PRELIMINARY","19","1909","1909154","YES"
"FINAL","19","1909","1909155","YES"
"PRELIMINARY","19","1909","1909155","YES"
"FINAL","19","1909","1909156","YES"
"PRELIMINARY","19","1909","1909156","YES"
"FINAL","19","1909","1909157","YES"
"PRELIMINARY","19","1909","1909157","YES"
"FINAL","19","1909","1909158","YES"
"PRELIMINARY","19","1909","1909158","YES"
"FINAL","19","1909","1909159","YES"
"PRELIMINARY","19","1909","1909159","YES"
"FINAL","19","1909","1909160","YES"
"PRELIMINARY","19","1909","1909160","YES"
"FINAL","19","1909","1909161","YES"
"PRELIMINARY","19","1909","1909161","YES"
"FINAL","19","1909","1909162","YES"
"PRELIMINARY","19","1909","1909162","YES"
"FINAL","19","1909","1909163","YES"
"PRELIMINARY","19","1909","1909163","YES"
"FINAL","19","1909","1909164","YES"
"PRELIMINARY","19","1909","1909164","YES"
"FINAL","19","1909","1909165","YES"
"PRELIMINARY","19","1909","1909165","YES"
"FINAL","19","1909","1909166","YES"
"PRELIMINARY","19","1909","1909166","YES"
"FINAL","19","1909","1909167","YES"
"PRELIMINARY","19","1909","1909167","YES"
"FINAL","19","1909","1909168","YES"
"PRELIMINARY","19","1909","1909168","YES"
"FINAL","19","1909","1909169","YES"
"PRELIMINARY","19","1909","1909169","YES"
"FINAL","19","1909","1909170","YES"
"PRELIMINARY","19","1909","1909170","YES"
"FINAL","19","1909","1909171","YES"
"PRELIMINARY","19","1909","1909171","YES"
"FINAL","19","1909","1909172","YES"
"PRELIMINARY","19","1909","1909172","YES"
"FINAL","19","1909","1909173","YES"
"PRELIMINARY","19","1909","1909173","YES"
"FINAL","19","1909","1909174","YES"
"PRELIMINARY","19","1909","1909174","YES"
"FINAL","19","1909","1909176","YES"
"PRELIMINARY","19","1909","1909176","YES"
"FINAL","19","1909","1909177","YES"
"PRELIMINARY","19","1909","1909177","YES"
"FINAL","19","1909","1909320","YES"
"PRELIMINARY","19","1909","1909320","YES"
"FINAL","19","1910","1910178","YES"
"PRELIMINARY","19","1910","1910178","YES"
"FINAL","19","1910","1910180","YES"
"PRELIMINARY","19","1910","1910180","YES"
"FINAL","19","1910","1910181","YES"
"PRELIMINARY","19","1910","1910181","YES"
"FINAL","19","1910","1910183","YES"
"PRELIMINARY","19","1910","1910183","YES"
"FINAL","19","1910","1910184","YES"
"PRELIMINARY","19","1910","1910184","YES"
"FINAL","19","1910","1910185","NO"
"PRELIMINARY","19","1910","1910185","NO"
"FINAL","19","1910","1910186","YES"
"PRELIMINARY","19","1910","1910186","YES"
"FINAL","19","1910","1910187","YES"
"PRELIMINARY","19","1910","1910187","YES"
"FINAL","19","1910","1910188","YES"
"PRELIMINARY","19","1910","1910188","YES"
"FINAL","19","1910","1910190","YES"
"PRELIMINARY","19","1910","1910190","YES"
"FINAL","19","1910","1910193","YES"
"PRELIMINARY","19","1910","1910193","YES"
"FINAL","19","1910","1910194","YES"
"PRELIMINARY","19","1910","1910194","YES"
"FINAL","19","1910","1910199","YES"
"PRELIMINARY","19","1910","1910199","YES"
"FINAL","19","1910","1910200","YES"
"PRELIMINARY","19","1910","1910200","YES"
"FINAL","19","1910","1910201","YES"
"PRELIMINARY","19","1910","1910201","YES"
"FINAL","19","1910","1910202","YES"
"PRELIMINARY","19","1910","1910202","YES"
"FINAL","19","1910","1910203","YES"
"PRELIMINARY","19","1910","1910203","YES"
"FINAL","19","1910","1910207","NO"
"PRELIMINARY","19","1910","1910207","NO"
"FINAL","19","1910","1910209","YES"
"PRELIMINARY","19","1910","1910209","YES"
"FINAL","19","1910","1910322","YES"
"PRELIMINARY","19","1910","1910322","YES"
"FINAL","19","1911","1911211","NO"
"PRELIMINARY","19","1911","1911211","NO"
"FINAL","19","1911","1911212","YES"
"PRELIMINARY","19","1911","1911212","YES"
"FINAL","19","1911","1911213","YES"
"PRELIMINARY","19","1911","1911213","YES"
"FINAL","19","1911","1911214","YES"
"PRELIMINARY","19","1911","1911214","YES"
"FINAL","19","1911","1911215","YES"
"PRELIMINARY","19","1911","1911215","YES"
"FINAL","19","1911","1911216","YES"
"PRELIMINARY","19","1911","1911216","YES"
"FINAL","19","1911","1911217","YES"
"PRELIMINARY","19","1911","1911217","YES"
"FINAL","19","1911","1911219","YES"
"PRELIMINARY","19","1911","1911219","YES"
"FINAL","19","1911","1911220","YES"
"PRELIMINARY","19","1911","1911220","YES"
"FINAL","19","1911","1911224","YES"
"PRELIMINARY","19","1911","1911224","YES"
"FINAL","19","1911","1911226","YES"
"PRELIMINARY","19","1911","1911226","YES"
"FINAL","19","1911","1911227","YES"
"PRELIMINARY","19","1911","1911227","YES"
"FINAL","19","1911","1911228","YES"
"PRELIMINARY","19","1911","1911228","YES"
"FINAL","19","1911","1911229","YES"
"PRELIMINARY","19","1911","1911229","YES"
"FINAL","19","1911","1911230","YES"
"PRELIMINARY","19","1911","1911230","YES"
"FINAL","19","1911","1911232","YES"
"PRELIMINARY","19","1911","1911232","YES"
"FINAL","19","1911","1911233","NO"
"PRELIMINARY","19","1911","1911233","NO"
"FINAL","19","1912","1912237","YES"
"PRELIMINARY","19","1912","1912237","YES"
"FINAL","19","1912","1912238","YES"
"PRELIMINARY","19","1912","1912238","YES"
"FINAL","19","1912","1912239","YES"
"PRELIMINARY","19","1912","1912239","YES"
"FINAL","19","1912","1912240","YES"
"PRELIMINARY","19","1912","1912240","YES"
"FINAL","19","1912","1912241","YES"
"PRELIMINARY","19","1912","1912241","YES"
"FINAL","19","1912","1912242","YES"
"PRELIMINARY","19","1912","1912242","YES"
"FINAL","19","1912","1912243","YES"
"PRELIMINARY","19","1912","1912243","YES"
"FINAL","19","1912","1912244","YES"
"PRELIMINARY","19","1912","1912244","YES"
"FINAL","19","1912","1912245","YES"
"PRELIMINARY","19","1912","1912245","YES"
"FINAL","19","1912","1912246","YES"
"PRELIMINARY","19","1912","1912246","YES"
"FINAL","19","1912","1912247","YES"
"PRELIMINARY","19","1912","1912247","YES"
"FINAL","19","1912","1912248","YES"
"PRELIMINARY","19","1912","1912248","YES"
"FINAL","19","1912","1912249","YES"
"PRELIMINARY","19","1912","1912249","YES"
"FINAL","19","1912","1912250","YES"
"PRELIMINARY","19","1912","1912250","YES"
"FINAL","19","1912","1912251","YES"
"PRELIMINARY","19","1912","1912251","YES"
"FINAL","19","1912","1912252","YES"
"PRELIMINARY","19","1912","1912252","YES"
"FINAL","19","1912","1912253","YES"
"PRELIMINARY","19","1912","1912253","YES"
"FINAL","19","1912","1912254","YES"
"PRELIMINARY","19","1912","1912254","YES"
"FINAL","19","1912","1912255","YES"
"PRELIMINARY","19","1912","1912255","YES"
"FINAL","19","1912","1912256","YES"
"PRELIMINARY","19","1912","1912256","YES"
"FINAL","19","1912","1912257","YES"
"PRELIMINARY","19","1912","1912257","YES"
"FINAL","19","1912","1912258","YES"
"PRELIMINARY","19","1912","1912258","YES"
"FINAL","19","1912","1912259","YES"
"PRELIMINARY","19","1912","1912259","YES"
"FINAL","19","1912","1912260","YES"
"PRELIMINARY","19","1912","1912260","YES"
"FINAL","19","1912","1912261","YES"
"PRELIMINARY","19","1912","1912261","YES"
"FINAL","19","1912","1912262","YES"
"PRELIMINARY","19","1912","1912262","YES"
"FINAL","19","1912","1912263","YES"
"PRELIMINARY","19","1912","1912263","YES"
"FINAL","19","1912","1912264","YES"
"PRELIMINARY","19","1912","1912264","YES"
"FINAL","19","1912","1912265","YES"
"PRELIMINARY","19","1912","1912265","YES"
"FINAL","19","1912","1912266","YES"
"PRELIMINARY","19","1912","1912266","YES"
"FINAL","19","1912","1912267","YES"
"PRELIMINARY","19","1912","1912267","YES"
"FINAL","19","1912","1912268","YES"
"PRELIMINARY","19","1912","1912268","YES"
"FINAL","19","1912","1912269","YES"
"PRELIMINARY","19","1912","1912269","YES"
"FINAL","19","1912","1912270","YES"
"PRELIMINARY","19","1912","1912270","YES"
"FINAL","19","1912","1912271","YES"
"PRELIMINARY","19","1912","1912271","YES"
"FINAL","19","1912","1912272","YES"
"PRELIMINARY","19","1912","1912272","YES"
"FINAL","19","1912","1912273","YES"
"PRELIMINARY","19","1912","1912273","YES"
"FINAL","19","1913","1913274","YES"
"PRELIMINARY","19","1913","1913274","YES"
"FINAL","19","1913","1913275","YES"
"PRELIMINARY","19","1913","1913275","YES"
"FINAL","19","1913","1913276","YES"
"PRELIMINARY","19","1913","1913276","YES"
"FINAL","19","1913","1913277","YES"
"PRELIMINARY","19","1913","1913277","YES"
"FINAL","19","1913","1913278","YES"
"PRELIMINARY","19","1913","1913278","YES"
"FINAL","19","1913","1913279","YES"
"PRELIMINARY","19","1913","1913279","YES"
"FINAL","19","1913","1913280","YES"
"PRELIMINARY","19","1913","1913280","YES"
"FINAL","19","1913","1913281","YES"
"PRELIMINARY","19","1913","1913281","YES"
"FINAL","19","1913","1913282","YES"
"PRELIMINARY","19","1913","1913282","YES"
"FINAL","19","1913","1913283","YES"
"PRELIMINARY","19","1913","1913283","YES"
"FINAL","19","1913","1913284","YES"
"PRELIMINARY","19","1913","1913284","YES"
"FINAL","19","1913","1913285","YES"
"PRELIMINARY","19","1913","1913285","YES"
"FINAL","19","1913","1913286","YES"
"PRELIMINARY","19","1913","1913286","YES"
"FINAL","19","1914","1914287","YES"
"PRELIMINARY","19","1914","1914287","YES"
"FINAL","19","1914","1914288","YES"
"PRELIMINARY","19","1914","1914288","YES"
"FINAL","19","1914","1914289","YES"
"PRELIMINARY","19","1914","1914289","YES"
"FINAL","19","1914","1914290","YES"
"PRELIMINARY","19","1914","1914290","YES"
"FINAL","19","1914","1914291","YES"
"PRELIMINARY","19","1914","1914291","YES"
"FINAL","19","1914","1914292","YES"
"PRELIMINARY","19","1914","1914292","YES"
"FINAL","19","1914","1914293","YES"
"PRELIMINARY","19","1914","1914293","YES"
"FINAL","19","1914","1914294","YES"
"PRELIMINARY","19","1914","1914294","YES"
"FINAL","19","1914","1914295","YES"
"PRELIMINARY","19","1914","1914295","YES"
"FINAL","19","1914","1914296","YES"
"PRELIMINARY","19","1914","1914296","YES"
"FINAL","19","1914","1914297","YES"
"PRELIMINARY","19","1914","1914297","YES"
"FINAL","19","1914","1914298","YES"
"PRELIMINARY","19","1914","1914298","YES"
"FINAL","19","1914","1914299","YES"
"PRELIMINARY","19","1914","1914299","YES"
"FINAL","19","1914","1914300","YES"
"PRELIMINARY","19","1914","1914300","YES"
"FINAL","19","1914","1914301","YES"
"PRELIMINARY","19","1914","1914301","YES"
"FINAL","19","1914","1914302","YES"
"PRELIMINARY","19","1914","1914302","YES"
"FINAL","19","1915","1915303","YES"
"PRELIMINARY","19","1915","1915303","YES"
"FINAL","19","1915","1915304","YES"
"PRELIMINARY","19","1915","1915304","YES"
"FINAL","19","1915","1915305","YES"
"PRELIMINARY","19","1915","1915305","YES"
"FINAL","19","1915","1915306","YES"
"PRELIMINARY","19","1915","1915306","YES"
"FINAL","19","1915","1915307","YES"
"PRELIMINARY","19","1915","1915307","YES"
"FINAL","19","1915","1915308","YES"
"PRELIMINARY","19","1915","1915308","YES"
"FINAL","19","1915","1915309","YES"
"PRELIMINARY","19","1915","1915309","YES"
"FINAL","19","1915","1915310","YES"
"PRELIMINARY","19","1915","1915310","YES"
"FINAL","19","1915","1915311","YES"
"PRELIMINARY","19","1915","1915311","YES"
"FINAL","19","1915","1915312","NO"
"PRELIMINARY","19","1915","1915312","NO"
"FINAL","19","1915","1915313","YES"
"PRELIMINARY","19","1915","1915313","YES"
"FINAL","19","1915","1915314","YES"
"PRELIMINARY","19","1915","1915314","YES"
"FINAL","19","1915","1915315","YES"
"PRELIMINARY","19","1915","1915315","YES"
"FINAL","19","1915","1915316","YES"
"PRELIMINARY","19","1915","1915316","YES"
"FINAL","19","1915","1915317","YES"
"PRELIMINARY","19","1915","1915317","YES"
"FINAL","19","1915","1915318","YES"
"PRELIMINARY","19","1915","1915318","YES"
"FINAL","19","1915","1915319","YES"
"PRELIMINARY","19","1915","1915319","YES"
"FINAL","19","1915","1915324","YES"
"PRELIMINARY","19","1915","1915324","YES"
"FINAL","20","2001","2001001","YES"
"PRELIMINARY","20","2001","2001001","YES"
"FINAL","20","2001","2001002","YES"
"PRELIMINARY","20","2001","2001002","YES"
"FINAL","20","2001","2001003","YES"
"PRELIMINARY","20","2001","2001003","YES"
"FINAL","20","2001","2001004","YES"
"PRELIMINARY","20","2001","2001004","YES"
"FINAL","20","2001","2001005","YES"
"PRELIMINARY","20","2001","2001005","YES"
"FINAL","20","2001","2001006","YES"
"PRELIMINARY","20","2001","2001006","YES"
"FINAL","20","2001","2001007","YES"
"PRELIMINARY","20","2001","2001007","YES"
"FINAL","20","2001","2001008","YES"
"PRELIMINARY","20","2001","2001008","YES"
"FINAL","20","2001","2001009","YES"
"PRELIMINARY","20","2001","2001009","YES"
"FINAL","20","2001","2001010","YES"
"PRELIMINARY","20","2001","2001010","YES"
"FINAL","20","2001","2001011","YES"
"PRELIMINARY","20","2001","2001011","YES"
"FINAL","20","2001","2001012","YES"
"PRELIMINARY","20","2001","2001012","YES"
"FINAL","20","2001","2001013","YES"
"PRELIMINARY","20","2001","2001013","YES"
"FINAL","20","2001","2001014","YES"
"PRELIMINARY","20","2001","2001014","YES"
"FINAL","20","2001","2001015","YES"
"PRELIMINARY","20","2001","2001015","YES"
"FINAL","20","2001","2001016","YES"
"PRELIMINARY","20","2001","2001016","YES"
"FINAL","20","2001","2001017","YES"
"PRELIMINARY","20","2001","2001017","YES"
"FINAL","20","2001","2001018","YES"
"PRELIMINARY","20","2001","2001018","YES"
"FINAL","20","2001","2001019","YES"
"PRELIMINARY","20","2001","2001019","YES"
"FINAL","20","2001","2001020","YES"
"PRELIMINARY","20","2001","2001020","YES"
"FINAL","20","2001","2001021","YES"
"PRELIMINARY","20","2001","2001021","YES"
"FINAL","20","2001","2001022","YES"
"PRELIMINARY","20","2001","2001022","YES"
"FINAL","20","2001","2001023","YES"
"PRELIMINARY","20","2001","2001023","YES"
"FINAL","20","2001","2001024","YES"
"PRELIMINARY","20","2001","2001024","YES"
"FINAL","20","2001","2001025","YES"
"PRELIMINARY","20","2001","2001025","YES"
"FINAL","20","2001","2001026","YES"
"PRELIMINARY","20","2001","2001026","YES"
"FINAL","20","2001","2001027","YES"
"PRELIMINARY","20","2001","2001027","YES"
"FINAL","20","2001","2001028","YES"
"PRELIMINARY","20","2001","2001028","YES"
"FINAL","20","2001","2001029","YES"
"PRELIMINARY","20","2001","2001029","YES"
"FINAL","20","2001","2001030","YES"
"PRELIMINARY","20","2001","2001030","YES"
"FINAL","20","2001","2001031","YES"
"PRELIMINARY","20","2001","2001031","YES"
"FINAL","20","2001","2001032","YES"
"PRELIMINARY","20","2001","2001032","YES"
"FINAL","20","2002","2002033","YES"
"PRELIMINARY","20","2002","2002033","YES"
"FINAL","20","2002","2002034","YES"
"PRELIMINARY","20","2002","2002034","YES"
"FINAL","20","2002","2002035","YES"
"PRELIMINARY","20","2002","2002035","YES"
"FINAL","20","2002","2002036","YES"
"PRELIMINARY","20","2002","2002036","YES"
"FINAL","20","2002","2002037","YES"
"PRELIMINARY","20","2002","2002037","YES"
"FINAL","20","2002","2002038","YES"
"PRELIMINARY","20","2002","2002038","YES"
"FINAL","20","2002","2002039","YES"
"PRELIMINARY","20","2002","2002039","YES"
"FINAL","20","2002","2002040","YES"
"PRELIMINARY","20","2002","2002040","YES"
"FINAL","20","2002","2002041","YES"
"PRELIMINARY","20","2002","2002041","YES"
"FINAL","20","2002","2002042","YES"
"PRELIMINARY","20","2002","2002042","YES"
"FINAL","20","2002","2002043","YES"
"PRELIMINARY","20","2002","2002043","YES"
"FINAL","20","2002","2002044","YES"
"PRELIMINARY","20","2002","2002044","YES"
"FINAL","20","2002","2002045","YES"
"PRELIMINARY","20","2002","2002045","YES"
"FINAL","20","2002","2002046","YES"
"PRELIMINARY","20","2002","2002046","YES"
"FINAL","20","2002","2002047","YES"
"PRELIMINARY","20","2002","2002047","YES"
"FINAL","20","2002","2002048","YES"
"PRELIMINARY","20","2002","2002048","YES"
"FINAL","20","2003","2003049","YES"
"PRELIMINARY","20","2003","2003049","YES"
"FINAL","20","2003","2003050","YES"
"PRELIMINARY","20","2003","2003050","YES"
"FINAL","20","2003","2003051","YES"
"PRELIMINARY","20","2003","2003051","YES"
"FINAL","20","2003","2003052","YES"
"PRELIMINARY","20","2003","2003052","YES"
"FINAL","20","2003","2003053","YES"
"PRELIMINARY","20","2003","2003053","YES"
"FINAL","20","2003","2003054","YES"
"PRELIMINARY","20","2003","2003054","YES"
"FINAL","20","2003","2003055","YES"
"PRELIMINARY","20","2003","2003055","YES"
"FINAL","20","2003","2003056","YES"
"PRELIMINARY","20","2003","2003056","YES"
"FINAL","20","2003","2003057","YES"
"PRELIMINARY","20","2003","2003057","YES"
"FINAL","20","2003","2003058","YES"
"PRELIMINARY","20","2003","2003058","YES"
"FINAL","20","2003","2003059","YES"
"PRELIMINARY","20","2003","2003059","YES"
"FINAL","20","2004","2004060","YES"
"PRELIMINARY","20","2004","2004060","YES"
"FINAL","20","2004","2004061","NO"
"PRELIMINARY","20","2004","2004061","NO"
"FINAL","20","2004","2004062","YES"
"PRELIMINARY","20","2004","2004062","YES"
"FINAL","20","2004","2004063","YES"
"PRELIMINARY","20","2004","2004063","YES"
"FINAL","20","2004","2004064","YES"
"PRELIMINARY","20","2004","2004064","YES"
"FINAL","20","2004","2004065","YES"
"PRELIMINARY","20","2004","2004065","YES"
