"constituency_code","constituency_name_eng","results_status","general_seats","female_seats","pc_plan_count","pc_reporting_count","pc_reporting_pct","ps_plan_count","ps_reporting_count","ps_reporting_pct","candidate_count","total_votes","total_votes_winner","winner_votes_pct","total_votes_loser","loser_votes_pct","runup_threshold_MOV","runup_threshold_pct","mean_candidate_threshold_MOV","med_candidate_threshold_MOV","prelim_winners_to_losers","prelim_losers_to_winners","incumbent_re_run","incumbent_re_run_pct_all","incumbent_re_run_male","incumbent_re_run_pct_male","incumbent_re_run_fem","incumbent_re_run_pct_fem","incumbent_won_again","returned_winners_pct_all","incumbent_won_again_male","returned_winners_pct_male","incumbent_won_again_fem","returned_winners_pct_fem","mean_candidate_pct","mean_male_candidate_pct","mean_fem_candidate_pct","mean_incumbent_candidate_pct","mean_win_candidate_pct","mean_win_male_candidate_pct","mean_win_fem_candidate_pct","mean_win_incumbent_candidate_pct","med_candidate_pct","med_male_candidate_pct","med_fem_candidate_pct","med_incumbent_candidate_pct","med_win_candidate_pct","med_win_male_candidate_pct","med_win_fem_candidate_pct","med_win_incumbent_candidate_pct","total_votes_fem_candidate","female_candidate_votes_pct","total_votes_incumbent_candidate","incumbent_votes_pct","total_votes_capital_district","capital_district_votes_pct"
"G-14","Badakhshan","NET CHANGE",0,0,0,0,0,0,-4,-0.0056338028169014,0,-1375,3244,0.0161501229145043,-4619,-0.0161501229145042,76,TRUE,-482.784946236559,-466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000890434728908797,0.000428521713287356,0.00171339375652533,0.00179445810161159,0.00164689576175182,0.00231092629112076,0.0032561820735046,0.0000460420984337469,0.00000683099421031584,0.00021013391888483,0.00212597391739976,0.00216565515820486,0.00216565515820486,0.00231092629112076,0.00400733285686371,1388,0.00685634741259769,2473,0.0119937562956773,874,0.00421321310584878
"G-15","Takhar","FINAL",7,2,190,184,0.968421052631579,693,655,0.945165945165945,93,215388,66120,0.306980890300295,149268,0.693019109699705,-36,TRUE,-3598,-4350,0,0,5,0.555555555555556,4,0.571428571428571,1,0.5,3,0.6,2,0.5,1,1,0.010752688172043,0.0111516845153409,0.00777835179473154,0.030350808773005,0.0341089878111439,0.0380356778066957,0.0203655728267127,0.0409013810735355,0.00726131446505841,0.00749809645848422,0.00539491522276078,0.0225917878433339,0.0326898434453173,0.0327409140713503,0.0203655728267127,0.0477138930673947,18429,0.0855618697420469,32686,0.151754043865025,54448,0.252790313295077
"G-15","Takhar","PRELIMINARY",7,2,190,185,0.973684210526316,693,656,0.946608946608947,93,218343,68599,0.314179982870987,149744,0.685820017129013,-410,TRUE,-4045.22580645161,-4829,0,0,5,0.555555555555556,4,0.571428571428571,1,0.5,3,0.6,2,0.5,1,1,0.010752688172043,0.0111658619918113,0.00767266515195233,0.0301662979807001,0.0349088869856653,0.0390983779780306,0.0202456685123865,0.0406959081200985,0.0071630416363245,0.00740348900583028,0.00532190177839454,0.0226936517314501,0.0322978066619951,0.0395982467951801,0.0202456685123865,0.0476039992122486,18428,0.0843993166714756,32933,0.1508314899035,54491,0.249566049747416
"G-15","Takhar","NET CHANGE",0,0,0,-1,-0.00526315789473686,0,-1,-0.00144300144300136,0,-2955,-2479,-0.00719909257069212,-476,0.00719909257069207,374,TRUE,447.225806451613,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000141774764703811,0.000105686642779209,0.000184510792304901,-0.000799899174521349,-0.00106270017133495,0.00011990431432625,0.000205472953437008,0.0000982728287339078,0.0000946074526539473,0.0000730134443662402,-0.000101863888116168,0.000392036783322169,-0.00685733272382975,0.00011990431432625,0.000109893855146037,1,0.0011625530705713,-247,0.000922553961524519,-43,0.00322426354766103
"G-16","Baghlan","FINAL",8,2,193,145,0.751295336787565,566,371,0.65547703180212,118,121719,36472,0.29964097634716,85247,0.70035902365284,-45,TRUE,-1849.48305084746,-2274,2,2,6,0.6,4,0.5,2,1,3,0.5,1,0.25,2,1,0.00847457627118644,0.00862929416610203,0.00710790153276536,0.028231692121471,0.037455122043395,0.0408755685910444,0.0271937824004469,0.039624052120047,0.00498689604745356,0.0052949827060689,0.00290423023521389,0.0191301275889549,0.0398664136248244,0.0398664136248244,0.0271937824004469,0.0431074852734577,10382,0.0852948183931843,20618,0.169390152728826,17687,0.145310099491452
"G-16","Baghlan","PRELIMINARY",8,2,193,145,0.751295336787565,566,370,0.653710247349823,118,145167,45464,0.313184125868827,99703,0.686815874131173,-1356,TRUE,-3331.77118644068,-3878.5,2,2,6,0.6,4,0.5,2,1,3,0.5,1,0.25,2,1,0.00847457627118644,0.00863182819630897,0.00708551759927073,0.0249792767410408,0.0391480157336034,0.0432639649507119,0.0268001680822777,0.0358874032436206,0.00470837035965474,0.00499769231299124,0.00279333457328456,0.0159678163770003,0.0421101214463342,0.0421101214463342,0.0268001680822777,0.0443007019501677,12343,0.0850262111912487,21757,0.149875660446245,23748,0.163590898757982
"G-16","Baghlan","NET CHANGE",0,0,0,0,0,0,1,0.00176678445229683,0,-23448,-8992,-0.0135431495216667,-14456,0.0135431495216667,1311,TRUE,1482.28813559322,1604.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000025340302069396,0.0000223839334946331,0.00325241538043026,-0.00169289369020834,-0.00238839635966754,0.000393614318169273,0.00373664887642643,0.000278525687798819,0.000297290393077652,0.000110895661929332,0.00316231121195461,-0.00224370782150983,-0.00224370782150983,0.000393614318169273,-0.00119321667671003,-1961,0.000268607201935597,-1139,0.0195144922825816,-6061,-0.0182807992665306
"G-17","Kunduz","FINAL",7,2,157,144,0.917197452229299,533,453,0.849906191369606,86,115476,37395,0.323833523849112,78081,0.676166476150889,-264,TRUE,-2286.25581395349,-2808,0,0,7,0.777777777777778,6,0.857142857142857,1,0.5,2,0.285714285714286,1,0.166666666666667,1,1,0.0116279069767442,0.0122722353445621,0.00765454870853395,0.0239245755456916,0.0359815026499013,0.0396173849358927,0.0232559146489314,0.039614292147286,0.00710970244899373,0.00761197131871558,0.00415670788735322,0.0188004433821746,0.0335480965741799,0.0351848003048252,0.0232559146489314,0.039614292147286,10607,0.0918545845024074,19339,0.167472028819841,33110,0.286726246146385
"G-17","Kunduz","PRELIMINARY",7,2,157,144,0.917197452229299,533,446,0.836772983114446,86,114706,37474,0.326696075183513,77232,0.673303924816487,-283,TRUE,-2313.20930232558,-2840.5,0,0,7,0.777777777777778,6,0.857142857142857,1,0.5,2,0.285714285714286,1,0.166666666666667,1,1,0.0116279069767442,0.012284284005031,0.00758024863564243,0.0248648096624663,0.0362995639092792,0.0400377611334318,0.023215873624745,0.0407345736055655,0.00703101842972469,0.00765435112374244,0.00421076491203599,0.0189528010740502,0.0336861192962879,0.0339999651282409,0.023215873624745,0.0407345736055655,10434,0.0909629836277091,19965,0.174053667637264,32808,0.286018168186494
"G-17","Kunduz","NET CHANGE",0,0,0,0,0,0,7,0.0131332082551595,0,770,-79,-0.00286255133440111,849,0.00286255133440116,19,TRUE,26.953488372093,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0000120486604688955,0.0000743000728915264,-0.000940234116774661,-0.000318061259377903,-0.000420376197539131,0.0000400410241863762,-0.00112028145827953,0.0000786840192690428,-0.0000423798050268598,-0.000054057024682772,-0.000152357691875531,-0.000138022722107986,0.00118483517658435,0.0000400410241863762,-0.00112028145827953,173,0.00089160087469832,-626,-0.0065816388174226,302,0.000708077959891251
"G-18","Samangan","FINAL",3,1,96,92,0.958333333333333,292,256,0.876712328767123,37,84265,26122,0.309998219901501,58143,0.690001780098499,-88,TRUE,-3727.56756756757,-4616,1,1,3,0.75,2,0.666666666666667,1,1,0,0,0,0,0,0,0.027027027027027,0.0273649350264048,0.0248644158310093,0.0194505429300421,0.0774995549753753,0.0892462271801262,0.0422595383611227,NA,0.0164837120987361,0.0159615498724263,0.0301904705393698,0.0281611582507565,0.0809529460630155,0.0906426155580609,0.0422595383611227,NA,10476,0.124322079155047,4917,0.0583516287901264,16056,0.190541743309796
"G-18","Samangan","PRELIMINARY",3,1,96,92,0.958333333333333,292,255,0.873287671232877,37,103431,39283,0.379799093115217,64148,0.620200906884783,-1633,TRUE,-4842.56756756757,-5900,1,1,3,0.75,2,0.666666666666667,1,1,1,0.333333333333333,1,0.5,0,0,0.027027027027027,0.028084846419352,0.020256982916147,0.0776137392722362,0.0949497732788042,0.115123447838011,0.0344287496011834,0.185302278813895,0.0168034728466321,0.0151163577650801,0.0245961075499608,0.0245961075499608,0.0800340323500691,0.0862217323626379,0.0344287496011834,0.185302278813895,10476,0.101284914580735,24083,0.232841217816709,25619,0.247691697846874
"G-18","Samangan","NET CHANGE",0,0,0,0,0,0,1,0.00342465753424648,0,-19166,-13161,-0.0698008732137157,-6005,0.0698008732137156,1545,TRUE,1115,1284,0,0,0,0,0,0,0,0,-1,-0.333333333333333,-1,-0.5,0,0,0.00000000000000000346944695195361,-0.000719911392947237,0.00460743291486232,-0.0581631963421941,-0.0174502183034289,-0.025877220657885,0.00783078875993926,NA,-0.000319760747895921,0.000845192107346175,0.005594362989409,0.0035650507007957,0.000918913712946362,0.004420883195423,0.00783078875993926,NA,0,0.0230371645743116,-19166,-0.174489589026582,-9563,-0.0571499545370773
"G-19","Balkh","FINAL",8,3,297,282,0.94949494949495,937,843,0.899679829242263,80,254569,135333,0.531616182645962,119236,0.468383817354038,-166,TRUE,-7604.8875,-9520.5,0,0,8,0.727272727272727,5,0.625,3,1,5,0.625,3,0.6,2,0.666666666666667,0.0125,0.0137981879533286,0.00637997107716516,0.0332635749050356,0.0483287438769057,0.0612446920088463,0.0138862155250639,0.0436423916502009,0.00497507551980013,0.00497507551980013,0.00534629118235135,0.0235967458724354,0.0556744929665434,0.0631871908991275,0.0126841838558505,0.0556744929665434,22738,0.0893195950803122,67743,0.266108599240285,74185,0.291414115622876
"G-19","Balkh","PRELIMINARY",8,3,297,281,0.946127946127946,937,847,0.903948772678762,80,255910,136008,0.531468094251885,119902,0.468531905748115,-103,TRUE,-7662.125,-9591,0,0,8,0.727272727272727,5,0.625,3,1,5,0.625,3,0.6,2,0.666666666666667,0.0125,0.0137924909680605,0.00640682829342905,0.0334844281192607,0.0483152812956259,0.0611743386346763,0.0140244617248251,0.0437216208823414,0.00496268219295846,0.00496268219295846,0.00532999882771287,0.024416787151733,0.0554765347192372,0.0620647884021726,0.0126177171661912,0.0554765347192372,22954,0.0896955961080067,68552,0.267875424954085,74546,0.29129772185534
"G-19","Balkh","NET CHANGE",0,0,0,1,0.00336700336700335,0,-4,-0.00426894343649953,0,-1341,-675,0.000148088394076984,-666,-0.000148088394076984,-63,TRUE,57.2375000000002,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00000000000000000173472347597681,0.00000569698526809923,-0.0000268572162638939,-0.00022085321422511,0.0000134625812797246,0.0000703533741700721,-0.000138246199761202,-0.0000792292321405222,0.0000123933268416703,0.0000123933268416703,0.0000162923546384794,-0.000820041279297662,0.000197958247306215,0.0011224024969549,0.0000664666896592388,0.000197958247306215,-216,-0.0003760010276945,-809,-0.00176682571380082,-361,0.000116393767536582
"G-20","Juzjan","FINAL",4,1,100,98,0.98,336,326,0.970238095238095,46,100927,28359,0.280985266578814,72568,0.719014733421186,-31,TRUE,-2973.9347826087,-3540.5,0,0,4,0.8,3,0.75,1,1,3,0.75,2,0.666666666666667,1,1,0.0217391304347826,0.0227350992881356,0.0135721858372883,0.047643346180903,0.0561970533157629,0.062671534871739,0.0302991270918585,0.0497191039067841,0.0161255164623936,0.0169033063501343,0.00720322609410762,0.0481684782070209,0.0549208834107821,0.0594290923142469,0.0302991270918585,0.0549208834107821,6849,0.0678609291864417,19234,0.190573384723612,43487,0.430875781505445
"G-20","Juzjan","PRELIMINARY",4,1,100,98,0.98,336,328,0.976190476190476,46,101861,28581,0.280588252618765,73280,0.719411747381235,-46,TRUE,-3168.63043478261,-3755,0,0,4,0.8,3,0.75,1,1,3,0.75,2,0.666666666666667,1,1,0.0217391304347826,0.0227483603313075,0.0134634452832782,0.0474936432982201,0.056117650523753,0.0626392829444046,0.0300311208411463,0.0492861186649781,0.0159825644751181,0.0167483138787171,0.00718626363377544,0.0482765729768999,0.0544369287558536,0.058913617576894,0.0300311208411463,0.0544369287558536,6857,0.067317226416391,19351,0.18997457319288,43487,0.426924927106547
"G-20","Juzjan","NET CHANGE",0,0,0,0,0,0,-2,-0.00595238095238093,0,-934,-222,0.000397013960049597,-712,-0.000397013960049653,15,TRUE,194.695652173913,214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00001326104317197,0.000108740554010143,0.000149702882682901,0.0000794027920099222,0.0000322519273343591,0.000268006250712202,0.000432985241806016,0.000142951987275555,0.000154992471417179,0.0000169624603321827,-0.000108094769878976,0.000483954654928488,0.000515474737352924,0.000268006250712202,0.000483954654928488,-8,0.000543702770050725,-117,0.00059881153073163,0,0.00395085439889736
"G-21","Sar-i-Pul","FINAL",4,1,120,112,0.933333333333333,359,327,0.910863509749304,44,115531,38642,0.334472998589123,76889,0.665527001410877,-730,TRUE,-5252.29545454545,-6417,1,1,5,1,4,1,1,1,2,0.4,2,0.5,0,0,0.0227272727272727,0.0266164951660619,0.0110596054109051,0.0559642000848257,0.0668945997178247,0.0769295686871922,0.0267547238403545,0.0740147665994408,0.0126459564965247,0.0126199894400637,0.0126719235529858,0.0618708398611628,0.07482840103522,0.07733422198371,0.0267547238403545,0.0740147665994408,14055,0.121655659519956,32328,0.279821000424129,30235,0.261704650699812
"G-21","Sar-i-Pul","PRELIMINARY",4,1,120,112,0.933333333333333,359,327,0.910863509749304,44,127396,42344,0.332380922477943,85052,0.667619077522057,-767,TRUE,-5749.63636363636,-7148.5,1,1,5,1,4,1,1,1,1,0.2,1,0.25,0,0,0.0227272727272727,0.0269519903103375,0.0100531199780784,0.0508037928977362,0.0664761844955886,0.0770294985713837,0.0242629281924079,0.072404157116393,0.0117468366353732,0.0128496970077553,0.0114917265848221,0.0561085120411944,0.072404157116393,0.0754929511130648,0.0242629281924079,0.072404157116393,14088,0.110584319758862,32361,0.254018964488681,31046,0.243696819366385
"G-21","Sar-i-Pul","NET CHANGE",0,0,0,0,0,0,0,0,0,-11865,-3702,0.00209207611118045,-8163,-0.00209207611118045,37,TRUE,497.340909090909,731.5,0,0,0,0,0,0,0,0,1,0.2,1,0.25,0,0,0,-0.000335495144275562,0.00100648543282669,0.00516040718708952,0.000418415222236096,-0.000099929884191538,0.00249179564794661,0.00161060948304786,0.000899119861151574,-0.000229707567691639,0.00118019696816365,0.00576232781996842,0.00242424391882701,0.00184127087064521,0.00249179564794661,0.00161060948304786,-33,0.0110713397610936,-33,0.0258020359354477,-811,0.0180078313334271
"G-22","Faryab","FINAL",6,3,185,160,0.864864864864865,600,492,0.82,92,187561,51592,0.275067844594559,135969,0.724932155405441,-232,TRUE,-4867.29347826087,-5694,1,1,7,0.777777777777778,4,0.666666666666667,3,1,4,0.571428571428571,2,0.5,2,0.666666666666667,0.0108695652173913,0.0115289321808931,0.00546275611667671,0.0227842065857432,0.0305630938438398,0.0410444246582889,0.00960043221494163,0.0239335469527247,0.00646189772927208,0.0069790628115653,0.00561950512100064,0.0276123501154291,0.0384994748375195,0.0401042860722645,0.00838660489120873,0.0250211931051764,10246,0.0546275611667671,29914,0.159489446100202,19825,0.10569894594292
"G-22","Faryab","PRELIMINARY",6,3,185,162,0.875675675675676,600,499,0.831666666666667,92,198922,52783,0.265345210685595,146139,0.734654789314405,-322,TRUE,-5083.80434782609,-5937,1,1,7,0.777777777777778,4,0.666666666666667,3,1,3,0.428571428571429,1,0.25,2,0.666666666666667,0.0108695652173913,0.0115606043403212,0.00520304440936649,0.0215080713617829,0.0294828011872884,0.0396855718992034,0.00907725976345837,0.0185834983896536,0.00658046872643549,0.00726164024089844,0.00536139793486894,0.0255828917867305,0.0370597520636229,0.0380601441771146,0.00790762208302752,0.012512442062718,10350,0.0520304440936649,29949,0.15055649953248,20309,0.10209529363268
"G-22","Faryab","NET CHANGE",0,0,0,-2,-0.0108108108108108,0,-7,-0.0116666666666667,0,-11361,-1191,0.00972263390896322,-10170,-0.00972263390896322,90,TRUE,216.510869565217,243,0,0,0,0,0,0,0,0,1,0.142857142857143,1,0.25,0,0,0,-0.0000316721594280766,0.000259711707310223,0.00127613522396029,0.00108029265655147,0.00135885275908557,0.000523172451483254,0.00535004856307114,-0.000118570997163411,-0.000282577429333139,0.000258107186131692,0.00202945832869864,0.0014397227738966,0.00204414189514984,0.000478982808181209,0.0125087510424584,-104,0.00259711707310222,-35,0.00893294656772201,-484,0.00360365231023975
"G-23","Badghis","FINAL",3,1,112,75,0.669642857142857,294,181,0.615646258503401,40,62112,13659,0.219909196290572,48453,0.780090803709428,-57,TRUE,-1708.2,-2056,1,1,3,0.75,2,0.666666666666667,1,1,0,0,0,0,0,0,0.025,0.0250752225370657,0.0243229971664091,0.0266668813326464,0.054977299072643,0.0625536664949339,0.0322481968057702,NA,0.0194004379185987,0.0192072385368367,0.024906620298815,0.0314753992787223,0.0568569680577022,0.0612120041215868,0.0322481968057702,NA,6043,0.0972919886656363,4969,0.0800006439979392,19826,0.319197578567749
"G-23","Badghis","PRELIMINARY",3,1,112,74,0.660714285714286,294,180,0.612244897959184,40,61931,13594,0.219502349388836,48337,0.780497650611164,-45,TRUE,-1641.725,-1982.5,1,1,3,0.75,2,0.666666666666667,1,1,0,0,0,0,0,0,0.025,0.0250632872784945,0.0244304144935493,0.0266963771509153,0.054875587347209,0.0623866345879554,0.0323424456249697,NA,0.0194975052881433,0.019287594258126,0.0250520740824466,0.0316481245256818,0.0564499200723386,0.0613909027788991,0.0323424456249697,NA,6052,0.0977216579741971,4960,0.0800891314527458,19841,0.320372672813292
"G-23","Badghis","NET CHANGE",0,0,0,1,0.0089285714285714,0,1,0.00340136054421769,0,181,65,0.000406846901735924,116,-0.000406846901735869,-12,TRUE,-66.4750000000001,-73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000119352585711344,-0.000107417327140209,-0.0000294958182688633,0.000101711725433974,0.000167031906978463,-0.000094248819199505,NA,-0.0000970673695445956,-0.0000803557212892964,-0.000145453783631549,-0.0001727252469595,0.000407047985363646,-0.000178898657312285,-0.000094248819199505,NA,-9,-0.000429669308560823,9,-0.0000884874548065934,-15,-0.00117509424554363
"G-24","Herat","FINAL",12,5,438,351,0.801369863013699,1321,990,0.749432248296745,151,287013,95306,0.332061613933864,191707,0.667938386066136,-97,TRUE,-3446.25165562914,-4153,6,6,16,0.941176470588235,11,0.916666666666667,5,1,7,0.4375,5,0.454545454545455,2,0.4,0.00662251655629139,0.00713315106498372,0.00392040894779447,0.0109258988268824,0.0195330361137567,0.0236580456866646,0.00963301313877769,0.0198214018180361,0.00416009030949818,0.00474542964952807,0.00253472839209374,0.00833585935131858,0.0198214018180361,0.0227637772505078,0.00728886844846749,0.0198214018180361,27005,0.0940898147470672,50174,0.174814381230118,84386,0.294014556831921
"G-24","Herat","PRELIMINARY",12,5,438,354,0.808219178082192,1321,1002,0.758516275548827,151,350577,114743,0.327297569435531,235834,0.672702430564469,-48,TRUE,-3773.29801324503,-4609,6,6,16,0.941176470588235,11,0.916666666666667,5,1,7,0.4375,4,0.363636363636364,3,0.6,0.00662251655629139,0.00715697511856663,0.00379433999758493,0.01278321167675,0.01925279820209,0.0236008542108201,0.00881746378113795,0.0156484880639631,0.0042387264424078,0.00452967536375746,0.00268842508207897,0.0140596787581615,0.0179447025903011,0.0213933030404162,0.00938452893372925,0.0174883121254389,31925,0.0910641599420384,71704,0.204531386828001,96016,0.273879917963814
"G-24","Herat","NET CHANGE",0,0,0,-3,-0.00684931506849318,0,-12,-0.00908402725208168,0,-63564,-19437,0.00476404449833306,-44127,-0.00476404449833301,-49,TRUE,327.046357615894,456,0,0,0,0,0,0,0,0,0,0,1,0.0909090909090909,-1,-0.2,0,-0.0000238240535829042,0.000126068950209533,-0.00185731284986764,0.000280237911666651,0.000057191475844532,0.000815549357639734,0.00417291375407299,-0.000078636132909626,0.000215754285770607,-0.000153696689985235,-0.00572381940684297,0.00187669922773499,0.00137047421009159,-0.00209566048526176,0.0023330896925972,-4920,0.0030256548050288,-21530,-0.0297170055978822,-11630,0.0201346388681066
"G-25","Farah","FINAL",4,1,153,106,0.69281045751634,371,259,0.69811320754717,32,37736,14733,0.390422938308247,23003,0.609577061691753,-192,TRUE,-1235.75,-1411,2,2,2,0.4,2,0.5,0,0,1,0.5,1,0.5,0,NA,0.03125,0.0314691148642813,0.0300667797328811,0.0462025651897392,0.0780845876616494,0.0726759592961628,0.0997191011235955,0.0700127199491202,0.0266058935764257,0.0308193767224931,0.0080559677761289,0.0462025651897392,0.0700127199491202,0.0670049819800721,0.0997191011235955,0.0700127199491202,5673,0.150333898664405,3487,0.0924051303794785,16370,0.433803264786941
"G-25","Farah","PRELIMINARY",4,1,153,106,0.69281045751634,371,258,0.695417789757412,32,43428,15931,0.366837063645574,27497,0.633162936354426,-192,TRUE,-1466.875,-1595.5,2,2,2,0.4,2,0.5,0,0,1,0.5,1,0.5,0,NA,0.03125,0.0322278850647645,0.0259694206502717,0.0400202634245187,0.0733674127291149,0.0702081606336925,0.0860044211108041,0.0606060606060606,0.0282882011605416,0.0312240950538823,0.00697706548770379,0.0400202634245187,0.073777286543244,0.0694022289766971,0.0860044211108041,0.0606060606060606,5639,0.129847103251359,3476,0.0800405268490375,17797,0.409804734272819
"G-25","Farah","NET CHANGE",0,0,0,0,0,0,1,0.00269541778975735,0,-5692,-1198,0.0235858746626725,-4494,-0.0235858746626725,0,TRUE,231.125,184.5,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,-0.000758770200483212,0.00409735908260936,0.00618230176522049,0.0047171749325345,0.00246779866247027,0.0137146800127914,0.00940665934305959,-0.00168230758411589,-0.000404718331389178,0.00107890228842511,0.00618230176522049,-0.00376456659412379,-0.002397246996625,0.0137146800127914,0.00940665934305959,34,0.0204867954130468,11,0.012364603530441,-1427,0.0239985305141215
"G-26","Nimroz","FINAL",1,1,37,37,1,108,96,0.888888888888889,11,17886,6849,0.382925192888293,11037,0.617074807111707,-111,TRUE,-1854,-2206,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0.0909090909090909,0.0682307391255731,0.151384695665138,0.0646874650564687,0.191462596444146,NA,0.191462596444146,NA,0.0712288941071229,0.0567482947556748,0.188359610868836,0.0646874650564687,0.191462596444146,NA,0.191462596444146,NA,8123,0.454154086995415,2314,0.129374930112937,11852,0.662641171866264
"G-26","Nimroz","PRELIMINARY",1,1,37,37,1,108,96,0.888888888888889,11,17886,6849,0.382925192888293,11037,0.617074807111707,-111,TRUE,-1854,-2206,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0.0909090909090909,0.0682307391255731,0.151384695665138,0.0646874650564687,0.191462596444146,NA,0.191462596444146,NA,0.0712288941071229,0.0567482947556748,0.188359610868836,0.0646874650564687,0.191462596444146,NA,0.191462596444146,NA,8123,0.454154086995415,2314,0.129374930112937,11852,0.662641171866264
"G-26","Nimroz","NET CHANGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0
"G-27","Helmand","FINAL",6,2,119,107,0.899159663865546,491,394,0.80244399185336,53,33305,14488,0.43500975829455,18817,0.56499024170545,-228,TRUE,-1015.60377358491,-1173,1,1,3,0.375,2,0.333333333333333,1,0.5,2,0.666666666666667,1,0.5,1,1,0.0188679245283019,0.019682382198782,0.0135157741222897,0.0557874193064104,0.0543762197868188,0.063003553020067,0.028494220087074,0.0655457138567783,0.01414202071761,0.0147875694340189,0.00963819246359406,0.0397537907221138,0.0543461942651254,0.0559675724365711,0.028494220087074,0.0655457138567783,3151,0.0946104188560276,5574,0.167362257919231,18203,0.546554571385678
"G-27","Helmand","PRELIMINARY",6,2,119,110,0.92436974789916,491,401,0.816700610997963,53,36786,15695,0.42665688033491,21091,0.57334311966509,-77,TRUE,-1152.92452830189,-1354,1,1,3,0.375,2,0.333333333333333,1,0.5,2,0.666666666666667,1,0.5,1,1,0.0188679245283019,0.019892964951222,0.0121319446062555,0.0489225973649396,0.0533321100418638,0.0626687689157107,0.0253221334203229,0.0571548958843038,0.0134018376556299,0.0137416408416245,0.00861740879682488,0.0355570053824825,0.0521529929864622,0.0571956722666232,0.0253221334203229,0.0571548958843038,3124,0.0849236122437884,5399,0.146767792094819,18902,0.513836785733703
"G-27","Helmand","NET CHANGE",0,0,0,-3,-0.0252100840336135,0,-7,-0.0142566191446029,0,-3481,-1207,0.00835287795964035,-2274,-0.00835287795964035,-151,TRUE,137.320754716981,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000210582752439986,0.00138382951603418,0.00686482194147089,0.00104410974495504,0.000334784104356362,0.00317208666675107,0.00839081797247446,0.000740183061980109,0.00104592859239438,0.00102078366676918,0.00419678533963133,0.00219320127866311,-0.00122809983005209,0.00317208666675107,0.00839081797247446,27,0.00968680661223922,175,0.0205944658244127,-699,0.0327177856519748
"G-28","Kandahar","FINAL",8,3,209,152,0.727272727272727,883,539,0.610419026047565,50,75502,37699,0.499311276522476,37803,0.500688723477524,-151,TRUE,-1493.96,-2015.5,2,2,7,0.636363636363636,5,0.625,2,0.666666666666667,2,0.285714285714286,1,0.2,1,0.5,0.02,0.0230129665439326,0.00794813382426955,0.0158860503222242,0.045391934229316,0.0560332838865196,0.0170150018101066,0.0243371036528834,0.0130923684140817,0.0181452146962994,0.00640380387274509,0.00830441577706551,0.0455352176101295,0.0550382771317316,0.0124235119599481,0.0243371036528834,6001,0.0794813382426956,8396,0.111202352255569,25493,0.33764668485603
"G-28","Kandahar","PRELIMINARY",8,3,209,150,0.717703349282297,883,496,0.561721404303511,50,83409,40339,0.483628864990589,43070,0.516371135009411,-20,TRUE,-1670.82,-2228,2,2,7,0.636363636363636,5,0.625,2,0.666666666666667,2,0.285714285714286,1,0.2,1,0.5,0.02,0.0233386085434426,0.00664556582622978,0.0217499653172063,0.0439662604536899,0.0553087796280977,0.013719542655269,0.0280485319330048,0.0133199055257826,0.0181275401935043,0.00571281276600846,0.0123847546427844,0.0484120418659857,0.0565106882950281,0.0109100936349794,0.0280485319330048,5543,0.0664556582622978,12699,0.152249757220444,28402,0.340514812550204
"G-28","Kandahar","NET CHANGE",0,0,0,2,0.00956937799043067,0,43,0.0486976217440543,0,-7907,-2640,0.0156824115318877,-5267,-0.0156824115318877,-131,TRUE,176.86,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000325641999509945,0.00130256799803977,-0.00586391499498206,0.00142567377562615,0.000724504258421875,0.00329545915483756,-0.00371142828012147,-0.000227537111700843,0.0000176745027951342,0.000690991106736628,-0.00408033886571884,-0.00287682425585615,-0.00147241116329651,0.00151341832496864,-0.00371142828012147,458,0.0130256799803977,-4303,-0.0410474049648745,-2909,-0.00286812769417416
"G-29","Zabul","FINAL",2,1,30,27,0.9,160,113,0.70625,16,4705,2256,0.479489904357067,2449,0.520510095642933,-4,TRUE,-457.9375,-548,2,2,3,1,2,1,1,1,0,0,0,0,0,0,0.0625,0.0613531703861141,0.0639744952178534,0.0852284803400638,0.159829968119022,0.159404888416578,0.160680127523911,NA,0.0433581296493092,0.0178533475026567,0.0456960680127524,0.0981934112646121,0.159829968119022,0.159404888416578,0.160680127523911,NA,2107,0.447821466524973,1203,0.255685441020191,2097,0.445696068012752
