"province_code","candidate_id","voter_id","candidate_name_eng","candidate_id_corrected","candidate_gender","incumbent","final_votes","prelim_votes","prelim_winner","final_winner","ballot_position","electorate"
"14","1959638","1959638","Rahim Shah Qurluq","1959638","Male","No","1104","1065","No","No",46,"General"
"14","2074033","2074033","Dawlat Muhammad Joshan","2074033","Male","No","273","270","No","No",47,"General"
"14","100407011","100407011"," Aqil Mah Sakhizada Pamiri","100407011","Female","No","733","732","No","No",48,"General"
"14","102922678","102922678","Abdul Karim","102922678","Male","No","401","399","No","No",49,"General"
"14","2233843","2233843","Abdul Latif Pedram","2233843","Male","No","8469","7996","Yes","Yes",50,"General"
"14","2233825","2233825","Alhaj Zalmai Mujadidi","2233825","Male","Yes","16410","15357","Yes","Yes",51,"General"
"14","102940256","102940256","Hajji Abdul Haq Haqani","102940256","Male","No","632","636","No","No",52,"General"
"14","12268193","12268193","Qazi Sadullah Abu Aman","12268193","Male","No","2528","2507","No","No",53,"General"
"14","2233844","2233844","Sayed Alam Tayeb","2233844","Male","No","2830","2615","No","No",54,"General"
"14","102467925","102467925"," Muhammad Jan Pamir","102467925","Male","No","2873","2860","No","No",55,"General"
"14","2233837","2233837","Khalill‐u‐Rahman","2233837","Male","No","6243","6230","No","No",56,"General"
"14","1840837","1840837","Dr. Nilofar Ibrahimi","1840837","Female","No","3667","3193","Yes","Yes",57,"General"
"14","11923509","11923509","Sayed Abdul Hadi Hedayat","11923509","Male","No","378","256","No","No",58,"General"
"14","2233835","2233835","Abdul Musawir Sarwari","2233835","Male","No","3934","3321","No","No",59,"General"
"14","2087949","2087949","Amanullah Emaan","2087949","Male","No","84","107","No","No",60,"General"
"14","2233806","2233806","Ustad Zulaikha Akbar Zada Yaftali","2233806","Female","No","1014","969","No","No",61,"General"
"14","2233810","2233810","Irangull Saihon","2233810","Female","No","2098","1985","No","No",62,"General"
"14","2233823","2233823","Puhanyar Ustad Mahbubullah Hamid","2233823","Male","No","1137","1139","No","No",63,"General"
"14","2233814","2233814","Abdul Manan Shewa ‐e‐ Sharq","2233814","Male","No","3661","3731","No","No",64,"General"
"14","11717445","11717445","Qari Nematullah Nastu","11717445","Male","No","90","88","No","No",65,"General"
"14","2233819","2233819","Makhdum Ahmad","2233819","Male","No","1920","1951","No","No",66,"General"
"14","9042001","9042001","Muhammad Zahir Hatam","9042001","Male","No","684","652","No","No",67,"General"
"14","2233824","2233824","Razia Haidari","2233824","Female","No","984","907","No","No",68,"General"
"14","2233817","2233817","Belqis Najmi","2233817","Female","No","284","280","No","No",69,"General"
"14","9042032","9042032","Zia-u-din Wasiq","9042032","Male","No","1615","1623","No","No",71,"General"
"14","5397766","5397766"," Sayed Jamaluddin","5397766","Male","No","2761","2679","No","No",72,"General"
"14","2233802","2233802"," Arash Shaherpor","2233802","Male","No","835","824","No","No",73,"General"
"14","9042050","9042050","Murshid Samaonwal  Munshi Hafizullah Habib Kofi","9042050","Male","No","976","950","No","No",74,"General"
"14","2547206","2547206"," Gulshan Shamim Rasoli","2547206","Female","No","504","478","No","No",75,"General"
"14","2450928","2450928"," Kubra Dehqan","2450928","Female","Yes","978","1051","No","No",76,"General"
"14","2233811","2233811","Abdul Hakim Hakim Khuwahani","2233811","Male","No","664","663","No","No",77,"General"
"14","2233805","2233805"," Zaman-u-din Ariani","2233805","Male","No","708","707","No","No",78,"General"
"14","2105381","2105381"," Rohul Amin Amani","2105381","Male","No","710","719","No","No",79,"General"
"14","2233831","2233831","Amanullah Payman","2233831","Male","Yes","8289","7797","Yes","Yes",80,"General"
"14","2233813","2233813"," Alhaj Safiullah Muslim","2233813","Male","No","8632","7835","Yes","Yes",81,"General"
"14","12535093","12535093","Shahak Asmatyar","12535093","Male","No","4392","4742","No","No",82,"General"
"14","2233809","2233809"," Dr. Maliha Aziz","2233809","Female","No","387","373","No","No",83,"General"
"14","9421564","9421564"," Ailchi Bik Harakat","9421564","Male","No","403","401","No","No",84,"General"
"14","2233818","2233818","Noor Ahmad Dildar","2233818","Male","No","5625","5591","No","No",85,"General"
"14","1841366","1841366","Dr. Ghulam Rabani","1841366","Male","No","125","122","No","No",86,"General"
"14","102923191","102923191","Dr. Shams Ali Shams","102923191","Male","No","5215","5106","No","No",87,"General"
"14","12938529","12938529","Ustad Abdul Qahar Sarwari","12938529","Male","No","2618","2530","No","No",88,"General"
"14","2233807","2233807","Nilofar Darwazi","2233807","Female","No","611","582","No","No",89,"General"
"14","2233836","2233836","Habib-u-Rahman Faiq","2233836","Male","No","1686","1645","No","No",90,"General"
"14","2575211","2575211"," Maulawi Muhibullah Sharefi","2575211","Male","No","478","441","No","No",91,"General"
"14","11241985","11241985"," Nasrullah Partaw Nadiri","11241985","Male","No","2044","1962","No","No",92,"General"
"14","2233815","2233815","Abdul Bashir Haidari Pilot","2233815","Male","No","123","115","No","No",93,"General"
"14","2233826","2233826","Sayed Jafar Nadiri","2233826","Male","No","1983","1925","No","No",94,"General"
"14","2232520","2232520","Dr. Ahmad Jawed Muhsin Zada","2232520","Male","No","277","266","No","No",95,"General"
"14","10444347","10444347","Maulawi Abdul Mabud Abid","10444347","Male","No","2919","4084","No","No",96,"General"
"14","2233803","2233803","Amina Sahar Homayoon","2233803","Female","No","1538","1462","No","No",97,"General"
"15","13112133","13112133","Abdul Qudoos","13112133","Male","No","329","333","No","No",1,"General"
"15","2958417","2958417","Dr. Abdul Qadir Ahmadi","2958417","Male","No","2332","2333","No","No",2,"General"
"15","13430538","13430538","Karima Mudaqiq","13430538","Female","No","754","749","No","No",3,"General"
"15","674739","674739","Eng. Abdul Hadi","674739","Male","No","1471","1471","No","No",4,"General"
"15","1842079","1842079","Abdul Hamid","1842079","Male","No","3181","3183","No","No",5,"General"
"15","2181180","2181180","Ustad Muhammad Karim Khan Haidari","2181180","Male","No","1084","1085","No","No",6,"General"
"15","2049394","2049394","Hajji Arbab Muhammad Omar","2049394","Male","No","2558","2558","No","No",7,"General"
"15","13429135","13429135","Mulla Azizullah","13429135","Male","No","2552","2553","No","No",8,"General"
"15","8921776","8921776","Aamir Sadullah","8921776","Male","No","2080","2080","No","No",9,"General"
"15","2958418","2958418","Alhaj Abdul Rahman","2958418","Male","No","0","315","No","No",10,"General"
"15","2958404","2958404","Malim Muhammad Aslam","2958404","Male","No","558","555","No","No",11,"General"
"15","8921588","8921588","Mamor Aziz","8921588","Male","No","1362","1363","No","No",12,"General"
"15","2958406","2958406"," Asadullah Walwalji","2958406","Male","No","4343","4346","No","No",13,"General"
"15","2083127","2083127"," Karima Farangzad","2083127","Female","No","1598","1598","No","No",14,"General"
"15","1645261","1645261"," Qari Muhammad Hashim Haikal Zada","1645261","Male","No","5878","5874","No","No",15,"General"
"15","2958419","2958419","Mirza Abdul Rahim","2958419","Male","No","5016","5000","No","No",16,"General"
"15","12309237","12309237"," Saliha","12309237","Female","No","1530","1470","No","No",17,"General"
"15","1638485","1638485"," Mawlawi Ahmadullah Ahmadi","1638485","Male","No","4512","4513","No","No",18,"General"
"15","2958412","2958412","Alhaj Fazal Ahmad Brakat","2958412","Male","No","3337","3338","No","No",19,"General"
"15","525313","525313","Sayed Qutb-u-Din Sayed","525313","Male","No","602","603","No","No",20,"General"
"15","2958405","2958405"," Habiba Danish","2958405","Female","Yes","4866","4955","Yes","Yes",21,"General"
"15","13538546","13538546"," Sayed Amanullah Seerat","13538546","Male","No","1586","1588","No","No",22,"General"
"15","12336796","12336796","General Ahmad Wali Baktash Hajji ","12336796","Male","No","999","1017","No","No",23,"General"
"15","13539285","13539285","Murshid Agha","13539285","Male","No","338","340","No","No",24,"General"
"15","527196","527196","Fatima Masood","527196","Female","No","958","958","No","No",25,"General"
"15","2958415","2958415","Sayed Abdul Hadi Dabir","2958415","Male","No","1274","1275","No","No",26,"General"
"15","524303","524303","Mudeer Taaj-u-Din Dawar","524303","Male","No","2134","2136","No","No",27,"General"
"15","1861440","1861440","Muhammad Iqbal","1861440","Male","No","2587","2588","No","No",28,"General"
"15","2215250","2215250","Abdul Moien","2215250","Male","No","612","610","No","No",29,"General"
"15","8957513","8957513"," Dr. Faizullah","8957513","Male","No","1201","1202","No","No",30,"General"
"15","1645049","1645049"," Muhammad Essa","1645049","Male","No","598","592","No","No",31,"General"
"15","2958416","2958416","Maryam Kofi","2958416","Female","No","3907","3886","Yes","Yes",32,"General"
"15","524005","524005"," Amir Abdul Wahid Faqir Zada","524005","Male","No","6366","6552","Yes","Yes",33,"General"
"15","2642707","2642707"," Nazia Adilyar","2642707","Female","No","1503","1498","No","No",34,"General"
"15","1959001","1959001","Sayed Akram-u-Din Masoomi","1959001","Male","No","5914","6393","Yes","Yes",35,"General"
"15","1644665","1644665","Ustad Sahib Nazar Dashti","1644665","Male","No","3591","3598","No","No",36,"General"
"15","11996286","11996286","Gul Agha Pirzada","11996286","Male","No","1591","1593","No","No",37,"General"
"15","56004","56004","Mawlawi  Muhammad Ibrahim alik","56004","Male","No","87","87","No","No",38,"General"
"15","2958411","2958411","Dr. Muhammad Sabir Adab","2958411","Male","No","506","506","No","No",39,"General"
"15","2958408","2958408","Mawlana Haseeb","2958408","Male","No","536","536","No","No",40,"General"
"15","501226","501226","Dr. Muhibullah Katawazai","501226","Male","No","74","75","No","No",41,"General"
"15","2958422","2958422","Maulawi Abdul Aziz Shujaa","2958422","Male","No","2172","2179","No","No",42,"General"
"15","2958413","2958413","Abdul Wahid Khurasani","2958413","Male","No","1564","1564","No","No",44,"General"
"15","2611481","2611481","Eng. Amanullah Bariz","2611481","Male","No","2941","2941","No","No",45,"General"
"15","1843883","1843883","Mudeer Namaz","1843883","Male","No","887","887","No","No",46,"General"
"15","2812180","2812180","Hajji Amanullah Hamdard","2812180","Male","No","2119","2120","No","No",47,"General"
"15","2958414","2958414","Shafiqullah Rasooli","2958414","Male","No","2050","2050","No","No",48,"General"
"15","2958426","2958426","Alhaj Commander Sayed Iqbal","2958426","Male","No","2308","2308","No","No",49,"General"
"15","2195421","2195421","Hajji Jaylo","2195421","Male","No","1639","1640","No","No",50,"General"
"15","11996208","11996208"," Sayed Khan Mufradzada","11996208","Male","No","262","262","No","No",51,"General"
"15","2958409","2958409","Muhammad Ishaq Farjad","2958409","Male","No","225","226","No","No",52,"General"
"15","2958423","2958423"," Muhammad Akbar Anwari","2958423","Male","No","217","218","No","No",53,"General"
"15","2181337","2181337"," Alhaj Wakeel Abdul Malik Mlah","2181337","Male","No","5841","5983","No","No",54,"General"
"15","12548582","12548582"," Amaad ‐ud‐ Din","12548582","Male","No","818","819","No","No",55,"General"
"15","2118903","2118903","Alhaj Wakeel Abdul Jabar","2118903","Male","Yes","10277","10394","Yes","Yes",56,"General"
"15","524007","524007","Alhaj Abdul Mutalib Bek","524007","Male","No","9411","9413","Yes","Yes",57,"General"
"15","105559","105559","Alhaj Mawlawi Lutfullah Azizi","105559","Male","No","2511","2511","No","No",58,"General"
"15","2958410","2958410","Dr. Huria Qurbani Aziz","2958410","Female","No","713","712","No","No",59,"General"
"15","1645503","1645503"," Qazi Muhammad Ayoub Mehr","1645503","Male","Yes","3577","3596","No","No",60,"General"
"15","2031376","2031376","Raiees Abdul Baqi Malik Zada","2031376","Male","Yes","11286","11308","Yes","Yes",61,"General"
"15","13431461","13431461"," Dr. Abdul Kabir Anwari","13431461","Male","No","1193","1194","No","No",62,"General"
"15","138048","138048"," Rabia Dashti","138048","Female","No","1162","1162","No","No",63,"General"
"15","2958402","2958402"," Sayed Habib ‐ur‐ Rahman","2958402","Male","No","623","623","No","No",64,"General"
"15","124221","124221"," Qari Muhammad Nazeef","124221","Male","No","2153","2145","No","No",65,"General"
"15","983411","983411"," Alhaj Amanullah","983411","Male","No","2207","2213","No","No",66,"General"
"15","984047","984047"," Dr. Abdul Muhet Zakir","984047","Male","No","3989","4040","No","No",67,"General"
"15","2958421","2958421"," Muhammad Qaied Afandi","2958421","Male","No","649","650","No","No",68,"General"
"15","2958407","2958407"," Mawlawi  Muhammad Tayeb Tariqi","2958407","Male","No","104","104","No","No",69,"General"
"15","7429003","7429003","Aqubatullah Adeeb Yar","7429003","Male","No","3687","3690","No","No",70,"General"
"15","2958420","2958420"," Ihsanullah Sadat","2958420","Male","No","101","102","No","No",71,"General"
"15","102647737","102647737"," Qudratullah Zaki","102647737","Male","No","7041","8646","Yes","Yes",72,"General"
"15","10774156","10774156"," Sayed Mahmood Hashimi","10774156","Male","No","2914","2915","No","No",73,"General"
"15","130151","130151","Ain‐ud‐Din Rustaqi","130151","Male","No","983","983","No","No",74,"General"
"15","2958425","2958425"," Muhammad Dawood Taluqani","2958425","Male","No","1534","1534","No","No",75,"General"
"15","962","96263","Sultan Ahmad Telayee Shir Jan","96263","Male","No","3167","3167","No","No",76,"General"
"15","91209","91209"," Dr. Dil Jan Farhat","91209","Female","No","921","923","No","No",77,"General"
"15","13768001","13768001"," Alhaj Subhan Qul","13768001","Male","No","5857","5842","No","No",78,"General"
"15","2049469","2049469"," Dr. Muhammad Shakir Naseem","2049469","Male","No","1687","1687","No","No",79,"General"
"15","2958427","2958427","Qazi Abdul Baqi Fitrat","2958427","Male","No","1449","1449","No","No",80,"General"
"15","12453737","12453737"," Malim Ashraf ‐ud‐ Din","12453737","Male","No","229","230","No","No",81,"General"
"15","11535867","11535867","Sayed Javid","11535867","Male","No","1108","1107","No","No",82,"General"
"15","12308712","12308712"," Eng. Raz Muhammad Faiz","12308712","Male","Yes","2680","2680","No","No",83,"General"
"15","1946735","1946735","Shararah Aman","1946735","Female","No","517","517","No","No",84,"General"
"15","1645501","1645501","Qazi Muhammad Kabir Marzban","1645501","Male","No","7052","7052","Yes","Yes",85,"General"
"15","12300860","12300860","Dr. Nasrullah Qazi Zada","12300860","Male","No","2506","2506","No","No",86,"General"
"15","86234","86234"," Alhaj General Abdul Qadar Hazara","86234","Male","No","576","576","No","No",87,"General"
"15","82558","82558"," Alhaj Mawlawi Najeebullah Abadi","82558","Male","No","1345","1344","No","No",88,"General"
"15","287780","287780"," Dr. Muhammad Yusuf Osmani","287780","Male","No","123","123","No","No",89,"General"
"15","2610122","2610122","Dr. Noorullah","2610122","Male","No","536","536","No","No",90,"General"
"15","1638004","1638004","Alhaj Assadullah Sabit","1638004","Male","No","4569","4568","No","No",91,"General"
"15","13767552","13767552","Abdul Wahid Haris","13767552","Male","No","770","768","No","No",92,"General"
"15","2958403","2958403","Muhammad Seddiq Abedi A.K.A Suhrab","2958403","Male","No","1430","1428","No","No",93,"General"
"15","2031213","2031213"," Mawlawi Ghulam Rabani Rahmani","2031213","Male","No","3403","3403","No","No",94,"General"
"16","6984245","6984245","Alhaj Amir Muhammad Khair Khwah","6984245","Male","No","1193","1193","No","No",1,"General"
"16","3503446","3503446","Hajji Muhammad Akbar Barikzai","3503446","Male","No","99","99","No","No",2,"General"
"16","8300446","8300446","Asadullah Kohzad","8300446","Male","No","587","582","No","No",3,"General"
"16","829210","829210","Sayed Mustafa Seddiqi","829210","Male","No","220","219","No","No",4,"General"
"16","249839","249839","Maulawi Muhammad Zia Rohani","249839","Male","No","560","560","No","No",5,"General"
"16","8716274","8716274","Abdul Gheyas Barati","8716274","Male","No","76","75","No","No",6,"General"
"16","8674726","8674726","Maulawi Shah Mahmood","8674726","Male","No","511","511","No","No",7,"General"
"16","6984221","6984221","Hajji Nazar Muhammad Faqiri","6984221","Male","No","1512","2928","No","No",8,"General"
"16","7543344","7543344","Maryam Daqiq","7543344","Female","No","1071","1090","No","No",9,"General"
"16","6984325","6984325","Zarmina Barikzai","6984325","Female","No","95","96","No","No",10,"General"
"16","8344576","8344576","Enayatullah Watanyar","8344576","Male","No","1157","1158","No","No",11,"General"
"16","12329984","12329984","Amir Hayat Murad","12329984","Male","No","41","41","No","No",12,"General"
"16","3488001","3488001","Najeebullah Bashir Baghlani","3488001","Male","No","2324","3206","No","No",13,"General"
"16","8319650","8319650","Hajji Noorullah","8319650","Male","No","772","770","No","No",14,"General"
"16","11336231","11336231","Abd‐ur‐ Rehman Hakimzadah","11336231","Male","No","610","610","No","No",15,"General"
"16","852885","852885","Eng. Abdul Basher Basharatullah","852885","Male","No","146","145","No","No",16,"General"
"16","4878581","4878581","Shukria Esa Khil","4878581","Female","Yes","5247","6431","Yes","Yes",17,"General"
"16","6984236","6984236","Eng. Muhammad Zia Larwani","6984236","Male","No","1768","1770","No","No",18,"General"
"16","6984217","6984217","Alhaj Muhammad Alam Aymaq","6984217","Male","No","261","255","No","No",19,"General"
"16","4140409","4140409","Khalil ‐ur‐ Rahman Azizi","4140409","Male","No","49","49","No","No",20,"General"
"16","102197503","102197503","Delawar Aymaq","102197503","Male","No","3856","4562","No","Yes",21,"General"
"16","6984247","6984247","Abdul Fahim Wahaj","6984247","Male","No","285","286","No","No",22,"General"
"16","8293609","8293609","Hamida","8293609","Female","No","335","555","No","No",23,"General"
"16","12348073","12348073","Eng. Ahmad Zahir ud‐ Din Azhar","12348073","Male","No","459","459","No","No",24,"General"
"16","319599","319599","Nadira Nahrain Wal Kohdamani","319599","Female","No","0","24","No","No",25,"General"
"16","6984253","6984253","Ustad Shirullah Taqwa","6984253","Male","No","654","654","No","No",26,"General"
"16","7541732","7541732","Abdul Shukoor","7541732","Male","No","2466","2467","No","No",27,"General"
"16","6984204","6984204","Nimatullah Sarhadi","6984204","Male","No","702","713","No","No",28,"General"
"16","8779529","8779529","Muhammad Zahir Malik Zad","8779529","Male","No","580","580","No","No",29,"General"
"16","6984208","6984208","Alhaj Diploma Eng. Juma Khan Taliq","6984208","Male","No","444","445","No","No",30,"General"
"16","6984220","6984220","Ghulam Nabi Door Andish","6984220","Male","No","488","488","No","No",31,"General"
"16","102140053","102140053","Noor Hay Haqjo","102140053","Male","No","2632","2631","No","No",32,"General"
"16","7412439","7412439","Saoud Bakhtiar","7412439","Male","No","725","725","No","No",33,"General"
"16","6984212","6984212","Maulawi Mufti Haq Nawaz","6984212","Male","No","281","281","No","No",34,"General"
"16","2049644","2049644","Zafar Khan Bahadar","2049644","Male","No","975","977","No","No",35,"General"
"16","13648783","13648783","Maulawi Abdul Malik Mahaq","13648783","Male","No","794","782","No","No",36,"General"
"16","7374596","7374596","Alhaj Abd‐ur‐ Rahman Shafaq","7374596","Male","No","1134","3167","No","No",37,"General"
"16","4780154","4780154","Sayed Mansoor Naderi","4780154","Male","Yes","7849","7848","Yes","Yes",38,"General"
"16","6984242","6984242","Sayed Ulfat Naderi","6984242","Male","No","28","28","No","No",39,"General"
"16","102740227","102740227","Dr. Fazal Rahman Faiez","102740227","Male","No","1688","2007","No","No",40,"General"
"16","7112559","7112559","Ustad Naqibullah Qanaa","7112559","Male","No","127","127","No","No",41,"General"
"16","6984211","6984211","Hafizullah Sulaiman Khil","6984211","Male","No","928","928","No","No",42,"General"
"16","6984250","6984250","Ghulam Sarwar Hubab","6984250","Male","No","0","31","No","No",43,"General"
"16","6984251","6984251","Alhaj Maulawi Abdul Halim","6984251","Male","No","945","945","No","No",44,"General"
"16","8306409","8306409","Maulawi Abdul Shukoor","8306409","Male","No","323","322","No","No",45,"General"
"16","6984231","6984232","Muzafar Naiem Zada A.K.A Dr. Qamar‐u‐din","6984232","Male","No","1125","1125","No","No",46,"General"
"16","7107706","7107706","Dr. Abdul Shukoor Hassan Zada","7107706","Male","No","840","840","No","No",47,"General"
"16","13629076","13629076","Alhaj Nizam ‐ud‐ Din","13629076","Male","No","1402","1402","No","No",48,"General"
"16","12242639","12242639","Sayed Hasam ‐ud‐ Din Haq Been","12242639","Male","No","0","792","No","No",49,"General"
"16","7557536","7557536","Hajji Abdul Wahab","7557536","Male","No","551","552","No","No",50,"General"
"16","138080","138080","Alhaj Ustad Najya Aymaq","138080","Female","Yes","1373","1350","Yes","Yes",51,"General"
"16","6984205","6984205","Sayed Najeebullah Ahmadi","6984205","Male","No","1154","1153","No","No",52,"General"
"16","6984209","6984209","Dr. Muhammad Naseem Mudabbir","6984209","Male","No","0","6197","Yes","No",53,"General"
"16","7379928","7379928","Alhaj General  Muhammad Dawoud Khenjani","7379928","Male","No","2038","1991","No","No",54,"General"
"16","6984206","6984206","Gul Alam Wahdat Yar","6984206","Male","No","1153","1124","No","No",55,"General"
"16","6984240","6984240","Dr. Matiullah Sharq","6984240","Male","No","14","13","No","No",56,"General"
"16","8309100","8309100","Nasir Khan Nasir","8309100","Male","No","2836","2818","No","No",57,"General"
"16","6984210","6984210","Hajji Muhammad Laqa Andarabi","6984210","Male","No","2272","2619","No","No",58,"General"
"16","6984213","6984213","Sayed Sharaf ‐u‐d Din Pirzada","6984213","Male","No","1215","1215","No","No",59,"General"
"16","10383127","10383127","Amar ‐ud‐ Din Haq Shenas","10383127","Male","No","1533","1533","No","No",60,"General"
"16","2040119","2040119","Wakel Mir  Muhammad Sulayman Yaqubi","2040119","Male","No","745","744","No","No",61,"General"
"16","3489882","3489882","Abdul Samad Stanikzai","3489882","Male","No","1253","1264","No","No",62,"General"
"16","102766223","102766223","Muhammad Noor Noori","102766223","Male","No","281","281","No","No",63,"General"
"16","6984222","6984222","Eng. Sayed Esmatullah Hashmat","6984222","Male","No","470","471","No","No",64,"General"
"16","8309011","8309011","Noor Muhammad Nikkhwa","8309011","Male","No","0","10","No","No",65,"General"
"16","307007","307007","Masooma Yaqeen","307007","Female","No","372","370","No","No",66,"General"
"16","8296149","8296149","Abdul Jalil Porshur","8296149","Male","No","604","604","No","No",67,"General"
"16","8301404","8301404","Alhaj Muhammad  Zahir Nazarzai Shinwari","8301404","Male","No","115","112","No","No",68,"General"
"16","2049502","2049502","Sar Malim Mahmood Shah Farigzai","2049502","Male","No","577","567","No","No",69,"General"
"16","7554179","7554179","Muhammad Zahir Ghani Zada A.K.A Qand Agha","7554179","Male","No","3080","3079","No","Yes",70,"General"
"16","6984239","6984239","Pahlawan Yahya","6984239","Male","No","284","284","No","No",71,"General"
"16","2031554","2031554","Maulawi Saraj ‐ud‐ Din Seerat","2031554","Male","No","447","447","No","No",72,"General"
"16","6984238","6984238","Eng. Muhammad Asim","6984238","Male","Yes","2881","2860","No","No",73,"General"
"16","6984227","6984227","Hajji Jalal ‐ud‐ Din Bajgahi","6984227","Male","No","1955","1909","No","No",74,"General"
"16","260953","260953","Malek Ahmad Nikzad","260953","Male","No","748","747","No","No",75,"General"
"16","6984215","6984215","Eng. Habib ‐ur‐ Rahman Habib","6984215","Male","No","1011","987","No","No",76,"General"
"16","8914174","8914174","Muhammad Azim Muhsini","8914174","Male","No","4551","5653","Yes","Yes",77,"General"
"16","26984229","26984229","Ghulam Raza Safdari","26984229","Male","No","208","208","No","No",78,"General"
"16","8296433","8296433","Hajji Ashuqullah Wafa","8296433","Male","No","0","6029","Yes","No",79,"General"
"16","100306373","100306373","Dr. Ghulam Rasol Safari","100306373","Male","No","1460","1460","No","No",80,"General"
"16","8805609","8805609","Maulawi Abdul Haq Muzhari","8805609","Male","Yes","1492","1492","No","No",81,"General"
"16","2164819","2164819","Ustad Muhammad Noor Shirzad","2164819","Male","No","107","107","No","No",82,"General"
"16","6984216","6984216","Obaidullah Rameen","6984216","Male","No","5362","6686","Yes","Yes",83,"General"
"16","6984218","6984218","Abdul Wahid Hamidi","6984218","Male","No","26","26","No","No",84,"General"
"16","6984248","6984248","Agha Mir Ghafoori","6984248","Male","No","1795","1790","No","No",85,"General"
"16","7107492","7107492","Abdul Fatah Danishfar","7107492","Male","No","119","119","No","No",86,"General"
"16","8330721","8330721","Maulawi Abdul Qayum Qayumi","8330721","Male","No","635","635","No","No",87,"General"
"16","8331925","8331925","Hajji Javid Ahmad","8331925","Male","No","1111","1111","No","No",88,"General"
"16","7420692","7420692","Abdullah Seddiqi","7420692","Male","No","396","396","No","No",89,"General"
"16","6984234","6984234","Dr. Mahdi","6984234","Male","No","5154","5270","Yes","Yes",90,"General"
"16","12265956","12265956","Seddiqa A.K.A Zohra","12265956","Female","No","211","211","No","No",91,"General"
"16","6984243","6984243","Fazal ‐ul‐ Haq Andarabi","6984243","Male","No","443","442","No","No",92,"General"
"16","12347436","12347436","Bismillah Sharifi","12347436","Male","No","541","545","No","No",93,"General"
"16","12219582","12219582","Saif ‐ur‐ Rahman Rasooli","12219582","Male","No","467","467","No","No",94,"General"
"16","6984233","6984233","Mahbooba Andarabi","6984233","Female","No","725","1215","No","No",95,"General"
"16","100905117","100905117","Makhdoom Khalil Ahmad Khenjani","100905117","Male","No","1104","1092","No","No",96,"General"
"16","8337202","8337202","Dr. Naramgoy","8337202","Male","No","474","475","No","No",97,"General"
"16","12901096","12901096","Wakeel Sayed Agha","12901096","Male","Yes","1776","1776","No","No",98,"General"
"16","2163062","2163062","Hajji Sayed Ismayel Akhlaqi","2163062","Male","No","727","726","No","No",99,"General"
"16","6984241","6984241","Alhaj Shir Muhammad Abid","6984241","Male","No","1375","1373","No","No",100,"General"
"16","6606506","6606506","Jamila Ghorbandi","6606506","Female","No","451","441","No","No",101,"General"
"16","7413959","7413959","Abdulullah Ahad Por","7413959","Male","No","1327","1327","No","No",102,"General"
"16","6984246","6984246","Rahmatullah Wahidi","6984246","Male","No","338","338","No","No",103,"General"
"16","972761","972761","Muhammad Tahir Gardoon","972761","Male","No","1804","2220","No","No",104,"General"
"16","6984201","6984201","Shir Khan","6984201","Male","No","369","369","No","No",105,"General"
"16","6984226","6984226","Qazi Najeebullah Akbari","6984226","Male","No","1591","1591","No","No",106,"General"
"16","2040134","2040134","Malim Amar ‐ud‐ Din Khairi","2040134","Male","No","13","13","No","No",107,"General"
"16","3190421","3190421","Ghulam Muhammad Ghubar","3190421","Male","No","572","572","No","No",108,"General"
"16","7107603","7107603","Dr. Mahai Din Paykan Haidari","7107603","Male","No","235","234","No","No",109,"General"
"16","1389129","1389129","Mir Haidar Andarabi","1389129","Male","No","0","79","No","No",110,"General"
"16","6984214","6984214","Rahimullah Samandar","6984214","Male","No","1258","1130","No","No",111,"General"
"16","2801887","2801887","Eng. Zalmay Zaheer","2801887","Male","No","241","241","No","No",112,"General"
"16","4140338","4140338","Din Muhammad Nasrullahi","4140338","Male","No","79","79","No","No",113,"General"
"16","12376720","12376720","Dr. Abdul Wakeel Qayumi","12376720","Male","No","1791","1791","No","No",114,"General"
"16","6984254","6984254","Dr. Jamila Oriakhil","6984254","Female","No","245","301","No","No",115,"General"
"16","7564567","7564567","Alhaj Muhibullah Muhaqiq","7564567","Male","No","1225","1260","No","No",116,"General"
"16","6606503","6606503","Zuhra Chopan","6606503","Female","No","257","259","No","No",117,"General"
"16","7124627","7124627","Muhammad Hussain","7124627","Male","No","338","338","No","No",118,"General"
"17","8352219","8352219","Dr. Sayed Badakhsh","8352219","Male","No","459","459","No","No",1,"General"
"17","4092706","4092706","Bibi Fatima Hofiani","4092706","Female","No","367","369","No","No",2,"General"
"17","8927225","8927225","Shaista Baz Nasiri","8927225","Male","No","3874","3864","Yes","Yes",3,"General"
"17","4100592","4100592","Dr. Zelgai Nizam","4100592","Male","No","751","753","No","No",4,"General"
"17","8352225","8352225","Noor ‐ud‐ Din Beg","8352225","Male","No","3365","3364","No","No",5,"General"
"17","8352202","8352202","Faiz ‐ur‐ Rahman Rahmani","8352202","Male","No","397","397","No","No",6,"General"
"17","309230","309230","Fariha Batar Beg","309230","Female","No","83","82","No","No",7,"General"
"17","4090522","4092543","Zarghoona Hassan","4092543","Female","No","169","170","No","No",8,"General"
"17","428258","428258","Khuwaja Shireen","428258","Male","No","59","59","No","No",9,"General"
"17","8352201","8352201","Alhaj Muhammad Sami Aymaq","8352201","Male","No","1241","1438","No","No",10,"General"
"17","5897725","5897725","Fida Muhammad Mal","5897725","Male","No","109","111","No","No",11,"General"
"17","3151411","3151411","Najeebullah Nabeel","3151411","Male","No","430","427","No","No",12,"General"
