GHAZNI,Andar,Shilgar,11,1107,1107,غزنی,اندر,غزنی,د اندړ ,"136,141","136,141","136,141",Andar,"129,412","129,412","129,412",GHAZNI,Andar,"153,000","153,000","126,000","129,412"
GHAZNI,Deh Yak,,11,1105,1105,غزنی,ده یک,غزنی,د ده يک ,"53,380","53,380","53,380",Deh Yak,"50,740","50,740","50,740",GHAZNI,Deh Yak,"60,000","60,000","69,300","50,740"
GHAZNI,Gelan,,11,1117,1117,غزنی,گیلان,غزنی,د گيلان ,"63,128","63,128","63,128",Gelan,"60,010","60,010","60,010",GHAZNI,Gelan,"71,000","71,000","88,000","60,010"
GHAZNI,Ghazni,,11,1101,1101,غزنی,غزنی,غزنی,غزنی,"179,459","179,459","179,459",Ghazni Center(Ghazni),"169,929","169,929","169,929",GHAZNI,Ghazni,"199,000","199,000","238,000","169,929"
GHAZNI,Giro,,11,1112,1112,غزنی,گیرو,غزنی,د گيرو ,"39,905","39,905","39,905",Giro,"37,933","37,933","37,933",GHAZNI,Giro,"45,000","45,000","46,600","37,933"
GHAZNI,Jaghatu,Bahrami Shahid or Waeez Shahid,11,1106,1106,غزنی,جغتو,غزنی,د جغتو ,"34,645","34,645","34,645",Jaghatu,"32,932","32,932","32,932",GHAZNI,Bahram-e Shahid (Jaghatu),"44,000","44,000","32,600","32,932"
GHAZNI,Jaghuri,,11,1114,1114,غزنی,جاغوری,غزنی,د جاغوری ,"192,728","192,728","192,728",Jaghuri,"183,201","183,201","183,201",GHAZNI,Jaghuri,"209,000","209,000","233,000","183,201"
GHAZNI,Khwaja Omari,,11,1103,1103,غزنی,خواجه عمری,غزنی,د خواجه عمری ,"20,659","20,659","20,659",Khwaja Omari,"19,637","19,637","19,637",GHAZNI,Khwajah Omari,"23,000","23,000","22,400","19,637"
GHAZNI,Malistan,,11,1116,1116,غزنی,مالستان,غزنی,د مالستان ,"89,564","89,564","89,564",Malistan,"85,136","85,136","85,136",GHAZNI,Malistan,"100,000","100,000","84,200","85,136"
GHAZNI,Muqur,,11,1115,1115,غزنی,مقر,غزنی,د مقر,"54,919","54,919","54,919",Muqur,"52,204","52,204","52,204",GHAZNI,Muqur,"61,000","61,000","57,000","52,204"
GHAZNI,Nawa,,11,1119,1119,غزنی,ناوه,غزنی,د ناوي ,"32,464","32,464","32,464",Nawa,"30,859","30,859","30,859",GHAZNI,Nawah,"36,000","36,000","42,900","30,859"
GHAZNI,Nawur,,11,1110,1110,غزنی,ناور,غزنی,د ناور ,"103,293","103,293","103,293",Nawur,"98,187","98,187","98,187",GHAZNI,Nawur,"166,000","166,000","108,000","98,187"
GHAZNI,Qara Bagh,,11,1111,1111,غزنی,قره باغ,غزنی,د قره باغ ,"155,902","155,902","155,902",Qara Bagh,"148,195","148,195","148,195",GHAZNI,Qarah Bagh,"181,000","181,000","134,000","148,195"
GHAZNI,Rashidan,,11,1109,1109,غزنی,رشیدان,غزنی,د رشيدان ,"19,632","19,632","19,632",Rashidan,"18,662","18,662","18,662",GHAZNI,Rashidan,"22,000","22,000","32,700","18,662"
GHAZNI,Waghaz,,11,1104,1104,غزنی,واغظ,غزنی,د واغظ ,"42,087","42,087","42,087",Waghaz,"40,006","40,006","40,006",GHAZNI,Waghaz,"46,000","46,000","40,400","40,006"
GHAZNI,Wali Muhammad Shahid,Khugyani,11,1102,1102,غزنی,ولی محمدشهید,غزنی,د ولی محمد شهيد (خوگيانی) ,"21,942","21,942","21,942",Wali M. Shahid (khugyani),"20,857","20,857","20,857",GHAZNI,Wali Muhammad Shahid Khugyani,"22,000","22,000","17,800","20,857"
GHAZNI,Zanakhan,,11,1108,1108,غزنی,زنخان,غزنی,د زنخان ,"13,729","13,729","13,729",Zanakhan,"13,051","13,051","13,051",GHAZNI,Zanakhan,"15,000","15,000","18,300","13,051"
GHOR,Char Sada,,23,2304,2304,غور,چارصده,غور,د چارصدى ,"29,898","29,898","29,898",Char Sada,"28,420","28,420","28,420",GHOR,Chahar Sadah,"32,000","32,000","45,000","28,420"
GHOR,Chighcheran,Feroz Koh,23,2301,2301,غور,چغچران,غور,چغچران,"148,234","148,234","148,234",Ghor  Center (Chighcheran),"140,829","140,829","140,829",GHOR,Chaghcharan,"166,000","166,000","195,000","140,829"
GHOR,Dawlatyar,,23,2303,2303,غور,دولتیار,غور,د دولتيار ,"35,672","35,672","35,672",Dawlatyar,"33,908","33,908","33,908",GHOR,Dowlatyar,"42,000","42,000","49,300","33,908"
GHOR,Duleena,,23,2302,2302,غور,دولینه,غور,د دولينه ,"39,392","39,392","39,392",Duleena,"37,445","37,445","37,445",GHOR,Do Lainah,"44,000","44,000","57,600","37,445"
GHOR,Lal Wa SarJangal,,23,2307,2307,غور,لعل و سر جنگل,غور,د لعل و سر جنگل ,"122,285","122,285","122,285",Lal Wa SarJangal,"116,238","116,238","116,238",GHOR,La'l wa SarJangal,"136,000","136,000","64,500","116,238"
GHOR,Pasaband,,23,2305,2305,غور,پسا بند,غور,د پسا بند ,"103,550","103,550","103,550",Pasaband,"98,431","98,431","98,431",GHOR,Pasaband,"116,000","116,000","89,200","98,431"
GHOR,Saghar,,23,2310,2310,غور,ساغر,غور,د ساغر ,"37,852","37,852","37,852",Saghar,"35,982","35,982","35,982",GHOR,Saghar,"42,000","42,000","59,000","35,982"
GHOR,Shahrak,,23,2306,2306,غور,شهرک,غور,د شهرک ,"65,311","65,311","65,311",Shahrak,"62,083","62,083","62,083",GHOR,Shahrak,"73,000","73,000","103,000","62,083"
GHOR,Taywara,,23,2308,2308,غور,تیوره,غور,د تيورى ,"99,828","99,828","99,828",Taywara,"94,893","94,893","94,893",GHOR,Taywarah,"112,000","112,000","148,000","94,893"
GHOR,Tulak,,23,2309,2309,غور,تولک,غور,د تولک ,"56,202","56,202","56,202",Tulak,"53,424","53,424","53,424",GHOR,Tulak,"63,000","63,000","85,100","53,424"
HELMAND,Baghran,,30,3012,3012,هلمند,باغران,هلمند,د باغران ,"106,897","125,308","125,308",Baghran         ,"67,147","84,648","84,648",HELMAND,Baghran,"79,000","79,000","102,000","84,648"
HELMAND,Dishu,,30,3013,3013,هلمند,دیشو,هلمند,د ديشو ,"29,261","29,261","29,261",Dishu,"21,223","21,223","21,223",HELMAND,Dishu,"23,000","23,000","6,640","21,223"
HELMAND,Garm Ser,Darwishan,30,3006,3006,هلمند,گرم سیر,هلمند,د گرم سير ,"115,158","115,158","115,158",Garm Ser,"91,235","91,235","91,235",HELMAND,Garm Ser,"109,000","109,000","102,000","91,235"
HELMAND,Kajaki,,30,3010,3010,هلمند,کجکی,هلمند,د کجکی ,"112,831","112,831","112,831",Kajaki,"74,037","74,037","74,037",HELMAND,Kajaki,"88,000","88,000","116,000","74,037"
HELMAND,Lashkargah,,30,3001,3001,هلمند,لشکر گاه,هلمند,لشکر گاه,"186,708","186,708","186,708",Helmand Center (Lashkargah),"108,174","108,174","108,174",HELMAND,Lashkar Gah,"134,000","134,000","151,000","108,174"
HELMAND,Marja,,30,3014,3014,هلمند,مارجه,هلمند,د مارجی ,"29,384","29,384",,Marja,"27,931","27,931",,HELMAND,Marja,"74,000",,,
HELMAND,Musa Qala,,30,3009,3009,هلمند,موسی قلعه,هلمند,د موسی قلعه ,"117,585","117,585","117,585",Musa Qala,"61,352","61,352","61,352",HELMAND,Musa Qal'ah,"73,000","73,000","98,000","61,352"
HELMAND,Nad Ali,,30,3002,3002,هلمند,نادعلی,هلمند,د نادعلی ,"180,535","180,535","209,919",Nad Ali,"94,649","94,649","122,580",HELMAND,Nad 'Ali,"70,000","144,000","277,000","122,580"
HELMAND,Nahr-i-Saraj,Gerishk,30,3004,3004,هلمند,نهر سراج,هلمند,د نهر سراج ,"168,702","168,702","168,702",Nahr-i- Saraj,"122,067","122,067","122,067",HELMAND,Nahr-e Saraj,"140,000","140,000","183,000","122,067"
HELMAND,Nawa-i-Barikzayi,Nawa,30,3003,3003,هلمند,ناوه بارکزائی,هلمند,د ناوۀ بارکزائی ,"107,455","107,455","107,455",Nawa-i- Barikzayi,"96,479","96,479","96,479",HELMAND,Nawah-ye-Barakzai,"119,000","119,000","65,800","96,479"
HELMAND,Nawamish,,30,3015,3015,هلمند,ناوه  میش,هلمند,ناوه  میش ,"18,411",,,Nawamish ,"17,501",,,NA,NA (Nawamish is part of Baghran in the 407 set).,,,,
HELMAND,Nawzad,,30,3007,3007,هلمند,نوزاد,هلمند,د نوزاد ,"94,477","94,477","94,477",Nawzad,"52,814","52,814","52,814",HELMAND,Now Zad,"62,000","62,000","113,000","52,814"
HELMAND,Reg-e-Khan Nishin,,30,3011,3011,هلمند,ریگ خان نشین,هلمند,د ريگ  خان نشين ,"25,447","25,447","25,447",Reg-i-Khan Nishin,"27,322","27,322","27,322",HELMAND,Reg-e Khan Neshin,"25,000","25,000","20,100","27,322"
HELMAND,Sangin,,30,3008,3008,هلمند,سنگین,هلمند,د سنگين ,"74,708","74,708","74,708",Sangin             ,"62,084","62,084","62,084",HELMAND,Sangin,"72,000","72,000","50,600","62,084"
HELMAND,Washer,,30,3005,3005,هلمند,واشیر,هلمند,د واشير ,"27,955","27,955","27,955",Washer,"16,222","16,222","16,222",HELMAND,Washer,"19,000","19,000","40,000","16,222"
HERAT,Adraskan,,32,3209,3209,هرات,ادرسکن,هرات,د ادرسکن ,"58,639","58,639","58,639",Adraskan,"55,741","55,741","55,741",HERAT,Adraskan,"66,000","66,000","111,000","55,741"
HERAT,Chishti Sharif,Khwaja Chist,32,3216,3216,هرات,چشت شریف,هرات,د چشت شريف ,"25,919","25,919","25,919",Chishti Sharif,"24,638","24,638","24,638",HERAT,Chisht-e Sharif,"29,000","29,000","57,100","24,638"
HERAT,Enjil,,32,3202,3202,هرات,انجیل,هرات,د انجيل ,"267,023","267,023","267,023",Enjil,"253,823","253,823","253,823",HERAT,Injil,"380,000","380,000","548,000","253,823"
HERAT,Farsi,,32,3215,3215,هرات,فرسی,هرات,د فرسی ,"33,490","33,490","33,490",Fersi,"31,834","31,834","31,834",HERAT,Farsi,"38,000","38,000","42,200","31,834"
HERAT,Ghoryan,,32,3211,3211,هرات,غوریان,هرات,د غوريان ,"97,893","97,893","97,893",Ghoryan,"92,670","92,670","92,670",HERAT,Ghorian,"109,000","109,000","148,000","92,670"
HERAT,Gulran,,32,3208,3208,هرات,گلران,هرات,د گلران ,"102,780","102,780","102,780",Gulran,"97,700","97,700","97,700",HERAT,Gulran,"115,000","115,000","143,000","97,700"
HERAT,Guzera,Nizam-i- Shahid,32,3203,3203,هرات,گذره,هرات,د گذرى (نظام شهيد) ,"160,265","160,265","160,265",Guzera (Nizam-i- Shahid),"152,342","152,342","152,342",HERAT,Guzarah,"178,000","178,000","200,000","152,342"
HERAT,Herat,,32,3201,3201,هرات,هرات,هرات,هرات,"538,673","538,673","538,673",Herat  Center (Herat),"491,967","491,967","491,967",HERAT,Herat,"496,000","496,000","428,000","491,967"
HERAT,Karrukh,,32,3204,3204,هرات,کرخ,هرات,د کرخ ,"69,952","69,952","69,952",Karrukh,"66,416","66,416","66,416",HERAT,Karrukh,"81,000","81,000","70,500","66,416"
HERAT,Koh-i-Zor,,32,3219,3219,هرات,کیه زور ?,هرات,NA,"12,759",,,NA,,,,NA,NA (Koh-i-zor is part of Shindand in the 407 set.),,,,
HERAT,Kohsan,,32,3213,3213,هرات,کهسان,هرات,د کهسان ,"59,409","59,409","59,409",Kohsan,"56,472","56,472","56,472",HERAT,Kohsan,"66,000","66,000","84,000","56,472"
HERAT,Kushk,Rubat-i-Sangi,32,3207,3207,هرات,گذره,هرات,د کشک( رباط سنگی) ,"136,495","136,495","136,495",Kushk (Rubat-i-Sangi),"129,560","129,560","129,560",HERAT,Kushk,"152,000","152,000","128,000","129,560"
HERAT,Kushk-i-Kuhna,,32,3210,3210,هرات,کشک کهنه,هرات,د کشک کهنه ,"49,913","49,913","49,913",Kushk-i- Kuhna,"47,447","47,447","47,447",HERAT,Kushk-e Kuhnah,"56,000","56,000","64,500","47,447"
HERAT,Obe,,32,3212,3212,هرات,اوبه,هرات,د اوبه ,"82,847","82,847","82,847",Obe,"78,714","78,714","78,714",HERAT,Obeh,"93,000","93,000","82,100","78,714"
HERAT,Pashtun Zarghun,,32,3206,3206,هرات,پشتون زرغون,هرات,د پشتون زرغون ,"109,453","109,453","109,453",Pashtun Zarghun,"104,042","104,042","104,042",HERAT,Pashtun Zarghun,"122,000","122,000","110,000","104,042"
HERAT,Pusht-i-Koh,,32,3218,3218,هرات,پشت من کوه ?,هرات,پشت من کوه ?,"34,577",,,NA,,,,NA,NA (Pusht-i-Koh is part of Shindand in the 407 set.),,,,
HERAT,Shindand,,32,3214,3214,هرات,شیند ند,هرات,د شيند ند ,"46,425","195,400","195,400",Shindand,"185,683","185,683","185,683",HERAT,Shindand,"220,000","220,000","209,000","185,683"
HERAT,Zawol,,32,3220,3220,هرات,زولول ?,هرات,زولول ?,"49,757",,,NA,,,,NA,NA (Zawol  is part of Shindand in the 407 set.),,,,
HERAT,Zendahjan,,32,3205,3205,هرات,زنده جان,هرات,د زنده جان ,"62,363","62,363","62,363",Zendahjan,"59,278","59,278","59,278",HERAT,Zindah Jan,"73,000","73,000","88,700","59,278"
HERAT,Zer-i-Koh,,32,3217,3217,هرات,زرکوه ?,هرات,زرکوه ?,"51,882",,,NA,,,,NA,NA (Zer-i-Koh  is part of Shindand in the 407 set.),,,,
JOWZJAN,Aqchah,,28,2807,2807,جوزجان,آقچه,جوزجان,د اقچى ,"83,930","83,930","83,930",Aqchah,"79,515","79,515","79,515",JOWZJAN,Aqchah,"94,000","94,000","76,000","79,515"
JOWZJAN,Darzab,,28,2811,2811,جوزجان,درزآب,جوزجان,د درزاب ,"53,703","53,703","53,703",Darzab,"51,025","51,025","51,025",JOWZJAN,Darzab,"60,000","60,000","43,200","51,025"
JOWZJAN,Faizabad,,28,2808,2808,جوزجان,فیض آباد,جوزجان,د فيض آباد ,"45,424","45,424","45,424",Faizabad                 ,"43,178","43,178","43,178",JOWZJAN,Faizabad,"50,000","50,000","56,800","43,178"
JOWZJAN,Khamyab,,28,2806,2806,جوزجان,خمیاب,جوزجان,د خمياب ,"15,269","15,269","15,269",Khamyab,"14,514","14,514","14,514",JOWZJAN,Khamyab,"17,000","17,000","24,300","14,514"
JOWZJAN,Khanaqa,,28,2803,2803,جوزجان,خانقا ه,جوزجان,د خانقاه ,"25,406","25,406","25,406",Khanaqa,"24,150","24,150","24,150",JOWZJAN,Khanaqa,"29,000","29,000","46,400","24,150"
JOWZJAN,Khwaja Dukoh,,28,2802,2802,جوزجان,خواجه دوکوه,جوزجان,د خواجه دوكوه ,"29,385","29,385","29,385",Khwaja Dukoh,"27,932","27,932","27,932",JOWZJAN,Khwajah Do Koh,"32,000","32,000","51,500","27,932"
JOWZJAN,Mardyan,,28,2809,2809,جوزجان,مردیان,جوزجان,د مرديان ,"42,088","42,088","42,088",Mardyan,"40,006","40,006","40,006",JOWZJAN,Mardian,"46,000","46,000","55,700","40,006"
JOWZJAN,Mingajik,,28,2804,2804,جوزجان,منگجک,جوزجان,د منگجک ,"46,835","46,835","46,835",Mingajik,"44,520","44,520","44,520",JOWZJAN,Mingajik,"52,000","52,000","71,300","44,520"
JOWZJAN,Qarqin,,28,2810,2810,جوزجان,قرقین,جوزجان,د قرقين ,"27,168","27,168","27,168",Qarqin,"25,739","25,739","25,739",JOWZJAN,Qarqin,"30,000","30,000","43,600","25,739"
JOWZJAN,Qush Tepa,,28,2805,2805,جوزجان,قوش تیپه,جوزجان,د قوش تيپى ,"25,661","25,661","25,661",Qush Tepa,"24,394","24,394","24,394",JOWZJAN,Qush Tepah,"30,000","30,000","53,100","24,394"
JOWZJAN,Sheberghan,,28,2801,2801,جوزجان,شبر غان,جوزجان,شبر غان,"184,964","184,964","184,964",Jawzjan Center (Sheberghan),"174,927","174,927","174,927",JOWZJAN,Shibirghan,"200,000","200,000","244,000","174,927"
KABUL,Bagrami,,01,104,0104,کابل,بگرامی,کابل,د بگراميو ,"60,564","60,564","60,564",Bagrami,"57,571","57,571","57,571",KABUL,Bagrami,"76,000","76,000","513,000","57,571"
KABUL,Chahar Asyab,,01,103,0103,کابل,چهارآسیاب,کابل,د چهار اسياب ,"40,034","40,034","40,034",Chahar Asyab,"38,055","38,055","38,055",KABUL,Chahar Asyab,"46,000","46,000","85,700","38,055"
KABUL,DehSabz,,01,105,0105,کابل,ده سبز,کابل,د ده سبز ولسوالى,"59,024","59,024","59,024", DehSabz                           ,"56,107","56,107","56,107",KABUL,Deh-e Sabz,"62,000","62,000","164,000","56,107"
KABUL,Estalef,,01,113,0113,کابل,استالف,کابل,د استالف ,"36,698","36,698","36,698",Estalef,"34,884","34,884","34,884",KABUL,Istalif,"38,000","38,000","33,300","34,884"
KABUL,Farza,,01,112,0112,کابل,فرزه,کابل,د فرزى ,"23,481","23,481","23,481",Farza,"22,321","22,321","22,321",KABUL,Farzah,"29,000","29,000","39,500","22,321"
KABUL,Guldara,,01,111,0111,کابل,گلدره,کابل,د گلدرى ,"25,021","25,021","25,021",Guldara,"23,784","23,784","23,784",KABUL,Gul Darah,"26,000","26,000","22,300","23,784"
KABUL,Kabul,,01,101,0101,کابل,كابل,کابل,كابل,"4,117,414","4,117,414","4,117,414",Kabul Center (Kabul )                                                    ,"3,817,241","3,817,241","3,817,241",KABUL,Kabul,"4,486,000","4,486,000","2,930,000","3,817,241"
KABUL,Kalakan,,01,110,0110,کابل,کلکان,کابل,د كلكان ,"33,106","33,106","33,106",Kalakan                   ,"31,468","31,468","31,468",KABUL,Kalakan,"42,000","42,000","51,100","31,468"
KABUL,Khak-e-Jabar,,01,109,0109,کابل,خاک جبار,کابل,د خاك جبار ,"15,655","15,655","15,655",Khak-e-Jabar,"14,880","14,880","14,880",KABUL,Khak-e Jabar,"18,000","18,000","27,900","14,880"
KABUL,Mir Bacha Kot,,01,108,0108,کابل,میربچه کوت,کابل,د مير بچه كوټ ,"57,100","57,100","57,100",Mir Bacha kot,"54,278","54,278","54,278",KABUL,Mir Bacha Kot,"61,000","61,000","72,200","54,278"
KABUL,Musahi,,01,107,0107,کابل,موسهی,کابل,د موسهي ,"25,534","25,534","25,534",Musahi,"24,272","24,272","24,272",KABUL,Musahi,"28,000","28,000","38,900","24,272"
KABUL,Paghman,,01,102,0102,کابل,پغمان,کابل,د پغمان ,"133,460","133,460","133,460",Paghman,"126,625","126,625","126,625",KABUL,Paghman,"153,000","153,000","224,000","126,625"
KABUL,Qara Bagh,,01,114,0114,کابل,قره باغ,کابل,د قره باغ ,"83,404","83,404","83,404",Qara Bagh                  ,"79,282","79,282","79,282",KABUL,Qarah Bagh,"89,000","89,000","131,000","79,282"
KABUL,Shakar Dara,,01,106,0106,کابل,شکردره,کابل,د شكردرى ,"89,821","89,821","89,821",Shakar Dara,"85,380","85,380","85,380",KABUL,Shakar Darah,"103,000","103,000","318,000","85,380"
KABUL,Surubi,,01,115,0115,کابل,سروبی,کابل,د سروبي ,"60,564","60,564","60,564",Surubi,"57,570","57,570","57,570",KABUL,Sarobi,"69,000","69,000","114,000","57,570"
KANDAHAR,Arghandab,,27,2702,2702,کندهار,ارغنداب,کندهار,د ارغنداب ,"67,622","67,622","67,622",Arghandab,"64,279","64,279","64,279",KANDAHAR,Arghandab,"59,000","59,000","92,800","64,279"
KANDAHAR,Arghistan,,27,2708,2708,کندهار,ارغستان,کندهار,د آرغستان ,"37,596","37,596","37,596",Arghistan,"35,738","35,738","35,738",KANDAHAR,Arghistan,"42,000","42,000","71,800","35,738"
KANDAHAR,Daman,,27,2703,2703,کندهار,دامان,کندهار,د دامان ,"37,853","37,853","37,853",Daman,"35,982","35,982","35,982",KANDAHAR,Daman,"40,000","40,000","54,600","35,982"
KANDAHAR,Dand,,27,2717,2717,کندهار,دند,کندهار,د ډ ڼد ,"49,016","49,016",,Dand,"46,593","46,593",,KANDAHAR,Dand,"236,000",,,
KANDAHAR,Ghorak,,27,2709,2709,کندهار,غورک,کندهار,د غورک ,"10,522","10,522","10,522",Ghorak,"10,002","10,002","10,002",KANDAHAR,Ghorak,"12,000","12,000","26,600","10,002"
KANDAHAR,Kandahar,,27,2701,2701,کندهار,کندهار ,کندهار,کندهار ,"596,423","596,423","645,439",Kandahar Center (Kandahar),"548,645","548,645","595,238",KANDAHAR,Kandahar,"482,000","718,000","518,000","595,238"
KANDAHAR,Khakrez,,27,2707,2707,کندهار,خاکریز,کندهار,د خاکريز ,"24,893","24,893","24,893",Khakrez,"23,662","23,662","23,662",KANDAHAR,Khakrez,"28,000","28,000","43,100","23,662"
KANDAHAR,Maiwand,,27,2710,2710,کندهار,میوند,کندهار,د ميوند ,"64,030","64,030","64,030",Maiwand,"60,864","60,864","60,864",KANDAHAR,Maiwand,"72,000","72,000","154,000","60,864"
KANDAHAR,Maruf,,27,2715,2715,کندهار,معروف,کندهار,د معروف ,"36,056","36,056","36,056",Maruf,"34,274","34,274","34,274",KANDAHAR,Ma'ruf,"40,000","40,000","63,300","34,274"
KANDAHAR,Miyanishin,,27,2713,2713,کندهار,میانشین,کندهار,د ميانشين ,"16,424","16,424","16,424",Miyanishin,"15,612","15,612","15,612",KANDAHAR,Mya Nishin,"18,000","18,000","30,200","15,612"
KANDAHAR,Nesh,,27,2712,2712,کندهار,نیش,کندهار,د نيش ,"14,627","14,627","14,627",Nesh,"13,904","13,904","13,904",KANDAHAR,Nesh,"17,000","17,000","41,600","13,904"
KANDAHAR,Panjwayee,,27,2704,2704,کندهار,پنجوائی,کندهار,د پنجوائی ,"95,082","95,082","95,082",Panjwayee,"90,381","90,381","90,381",KANDAHAR,Panjwa'i,"107,000","107,000","116,000","90,381"
KANDAHAR,Reg,Registan,27,2716,2716,کندهار,ریگ,کندهار,د ريگ ,"9,752","9,752","9,752",Reg,"9,270","9,270","9,270",KANDAHAR,Registan,"8,000","8,000","1,920","9,270"
KANDAHAR,Shah Wali Kot,,27,2706,2706,کندهار,شاه ولی کوت,کندهار,د شاه ولی کوټ ,"47,349","47,349","47,349",Shah Wali Kot,"45,007","45,007","45,007",KANDAHAR,Shah Wali Kot,"54,000","54,000","104,000","45,007"
KANDAHAR,Shorabak,,27,2714,2714,کندهار,شورابک,کندهار,د شورابک ,"12,575","12,575","12,575",Shorabak,"11,953","11,953","11,953",KANDAHAR,Shorabak,"17,000","17,000","16,200","11,953"
KANDAHAR,Spin Boldak,,27,2711,2711,کندهار,سپین بولدک,کندهار,د سپين بولدک ,"109,837","123,694","123,694",Spin Boldak,"104,408","117,581","117,581",KANDAHAR,Spin Boldak,"139,000","139,000","194,000","117,581"
KANDAHAR,Takhta Pul,,27,2718,2718,کندهار,تخته پل,کندهار,د تخته پل,"13,857",,,Takhta pul,"13,173",,,NA,NA (Takhta Pul is part of Spin Boldak in the 407 set.),,,,
KANDAHAR,Zhire,,27,2705,2705,کندهار,ژیړی,کندهار,د ژړی ,"93,669","93,669","93,669",Zhire,"89,039","89,039","89,039",KANDAHAR,Zharey,"106,000","106,000","104,000","89,039"
KAPISA,Alasai,,02,207,0207,کاپیسا,اله سای,کاپیسا,د اله ساي ,"41,317","41,317","41,317",Alasai,"39,275","39,275","39,275",KAPISA,Alah Say,"47,000","47,000","50,300","39,275"
KAPISA,Hissa-e-Awali Kohistan,Kohistan Awal,02,204,0204,کاپیسا,حصه اولکوهستان,کاپیسا,د حصۀ اول كوهستان ,"74,294","74,294","74,294",Hissa-e-Awali Kohistan,"70,622","70,622","70,622",KAPISA,Hisah-e Awal-e Kohistan,"82,000","82,000","67,200","70,622"
KAPISA,Hissa-e-Duwumi Kohistan,,02,202,0202,کاپیسا,حصه دومکوهستان,کاپیسا,د حصۀ دوم كوهستان ,"49,144","49,144","49,144",Hissa-e-Duwumi Kohistan,"46,715","46,715","46,715",KAPISA,Hisah-e Dowum-e Kohistan,"56,000","56,000","78,400","46,715"
KAPISA,Koh Band,,02,203,0203,کاپیسا,کوه بند,کاپیسا,د كوه بند ,"25,662","25,662","25,662",Koh Band,"24,394","24,394","24,394",KAPISA,Koh Band,"28,000","28,000","19,000","24,394"
KAPISA,Mahmood Raqi,,02,201,0201,کاپیسا,محمودراقی,کاپیسا,محمودراقی,"70,206","70,206","70,206",Kapisa Center (Mahmood Raqi),"66,719","66,719","66,719",KAPISA,Mahmud-e Raqi,"90,000","90,000","75,300","66,719"
KAPISA,Nijrab,,02,205,0205,کاپیسا,نجراب,کاپیسا,د نجراب ,"122,669","122,669","122,669",Nijrab,"116,604","116,604","116,604",KAPISA,Nejrab,"128,000","128,000","116,000","116,604"
KAPISA,Tagab,,02,206,0206,کاپیسا,تگاب,کاپیسا,د تگاب ,"88,282","88,282","88,282",Tagab,"83,916","83,916","83,916",KAPISA,Tagab,"97,000","97,000","100,000","83,916"
KHOST,Baak,,14,1409,1409,خوست,باک,خوست,د باک ,"24,123","24,123","24,123",Baak,"22,930","22,930","22,930",KHOST,Bak,"27,000","27,000","22,700","22,930"
KHOST,Gurbuz,,14,1403,1403,خوست,گربز,خوست,د گربزو ,"28,615","28,615","28,615",Gurbuz,"27,200","27,200","27,200",KHOST,Gurbuz,"34,000","34,000","31,900","27,200"
KHOST,Jaji Maidan,Zazi,14,1413,1413,خوست,جاجی میدان,خوست,د ځاځی ميدان ,"26,304","26,304","26,304",Jaji Maidan,"25,004","25,004","25,004",KHOST,Jaji Maidan,"29,000","29,000","22,000","25,004"
KHOST,Khost,Matun,14,1401,1401,خوست,خوست,خوست,خوست,"150,599","150,599","150,599",Khost Center(Khost),"143,026","143,026","143,026",KHOST,Khost,"172,000","172,000","264,000","143,026"
KHOST,Manduzay,Esmayel Khil,14,1402,1402,خوست,مندوزائی,خوست,د مندوزائی(اسمعيل خيل) ,"61,591","61,591","61,591",Manduzay (Esmayel khil)             ,"58,546","58,546","58,546",KHOST,Manduzai,"66,000","66,000","61,800","58,546"
KHOST,Musa Khel,,14,1405,1405,خوست,موسی خیل,خوست,د موسی خيلو ,"44,781","44,781","44,781",Musa khel,"42,568","42,568","42,568",KHOST,Musa Khel,"49,000","49,000","24,200","42,568"
KHOST,Nadir Shah Kot,,14,1406,1406,خوست,نادرشاه کوت,خوست,د نادر شاه کوټ ,"34,773","34,773","34,773",Nadir Shah kot,"33,054","33,054","33,054",KHOST,Nadir Shah Kot,"41,000","41,000","33,800","33,054"
KHOST,Qalandar,,14,1410,1410,خوست,قلندر,خوست,د قلندر ,"11,163","11,163","11,163",Qalandar,"10,612","10,612","10,612",KHOST,Qalandar,"12,000","12,000","7,340","10,612"
KHOST,Sabari,Yaqubi,14,1407,1407,خوست,صبری,خوست,د صبریو (يعقو بی) ,"77,374","77,374","77,374",Sabari (Yaqubi),"73,549","73,549","73,549",KHOST,Sabari,"87,000","87,000","68,400","73,549"
KHOST,Shamul,,14,1412,1412,خوست,شمل,خوست,د شمل ,"14,884","14,884","14,884",Shamul,"14,149","14,149","14,149",KHOST,Shamul,"18,000","18,000","9,380","14,149"
KHOST,Spera,,14,1411,1411,خوست,سپیره,خوست,د سپيرى ,"26,561","26,561","26,561",Spera,"25,248","25,248","25,248",KHOST,Sperah,"28,000","28,000","30,000","25,248"
KHOST,Tanay,,14,1404,1404,خوست,تنی,خوست,د تڼيو ,"65,056","65,056","65,056",Tanay,"61,840","61,840","61,840",KHOST,Tanai,"70,000","70,000","39,900","61,840"
KHOST,Tirzayee,Ali Sher,14,1408,1408,خوست,تیرزائی,خوست,د تيرزائی (عليشير) ,"48,760","48,760","48,760",Tirzayee (Ali Sher ),"46,349","46,349","46,349",KHOST,Tirzayee,"54,000","54,000","44,900","46,349"
