"province_code","province_name_eng","district_code","district_name_eng","district_or_subdivision_name","provincial_capital","pc_code","pc_name_eng","pc_location","prelim_ps_count","final_ps_count","prelim_results_reporting","final_results_reporting","pc_change_initial_final_plan","assessment_status","vr_prelim","vr_total_removed","vr_removed_spoiled_IDs","vr_removed_no_tazkera","vr_removed_no_DOB","vr_removed_closed_PC","vr_removed_lost_book","vr_removed_duplicates","vr_removed_underage","vr_general_total","vr_general_male","vr_general_fem","vr_final_kuchi","vr_final_sikh","vr_final_all_male","vr_final_all_fem","vr_final_all_total"
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307116"," Sangar Mosque"," Ali Khil",NA,NA,"NO","NO","no change","Old",4464,91,4,0,25,0,0,25,37,4372,2194,2178,1,0,2195,2178,4373
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307118"," Badali School"," Badalah",5,0,"YES","NO","no change","Relocated",3000,247,13,0,195,0,0,11,28,2751,1622,1129,2,0,1624,1129,2753
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307119"," Zarakhil Madrassah"," Sheeshtah Village",3,0,"YES","NO","no change","Relocated",3162,228,6,0,26,0,0,7,189,2930,1554,1376,3,1,1555,1379,2934
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307120"," Saleh Koti Mosque"," Sheesjtah ",2,0,"YES","NO","no change","Relocated",2400,180,11,0,52,0,0,1,116,2218,1101,1117,1,1,1101,1119,2220
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307121"," Shagai Mosque"," Shagah",2,0,"YES","NO","no change","Relocated",2766,86,18,0,32,0,0,5,31,2677,1509,1168,2,1,1510,1170,2680
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307122"," Khairmani School"," Khair Manah",NA,NA,"NO","NO","no change","Old",4800,443,3,0,279,0,0,3,158,4355,2077,2278,2,0,2078,2279,4357
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307123"," Sarwan Khil School"," Sarwann Khil",3,0,"YES","NO","no change","Old",1800,95,3,0,16,0,0,2,74,1705,1120,585,0,0,1120,585,1705
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307124"," Mari Khil School"," Mari Khil",NA,NA,"NO","NO","no change","Old",1200,55,0,0,51,0,0,1,3,1143,587,556,2,0,589,556,1145
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307125"," Rokyano Madrassah"," Rokyan",NA,NA,"NO","NO","no change","Old",1200,82,8,0,18,0,0,1,55,1117,535,582,1,0,535,583,1118
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307126"," Hasan Algadi Mosque"," Hasan Lagadah",NA,NA,"NO","NO","no change","Old",1200,65,19,0,17,0,0,1,28,1134,581,553,1,0,581,554,1135
"13","PAKTYA","1307","JAJEE","JAJEE","NO","1307127"," Kharloti Hospital"," Kharlotai",NA,NA,"NO","NO","no change","Old",1200,36,1,0,22,0,0,0,13,1164,585,579,0,0,585,579,1164
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308128"," Moshkah Clinic"," Moshkah, Ahmad Khil",NA,NA,"NO","NO","no change","Old",1068,42,8,0,12,0,0,3,19,1025,617,408,0,1,617,409,1026
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308130"," Dawlat Khil Mosque"," Sabat Khil, Ahmad Khil",NA,NA,"NO","NO","no change","Old",1896,80,9,0,10,0,0,3,58,1816,997,819,0,0,997,819,1816
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308132"," Tarkanani Sikandar Khil Mosque"," Tarkanai",NA,NA,"NO","NO","no change","New",1440,69,10,0,3,0,0,0,56,1371,793,578,0,0,793,578,1371
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308133"," Sikandar Khil High School"," Warsak Village, Ahmad Khil",NA,NA,"NO","NO","no change","Old",2394,38,1,0,11,0,0,3,23,2356,1170,1186,0,0,1170,1186,2356
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308134"," Sikander Khil Girls School"," Warsak Village, Ahmad Khil",NA,NA,"NO","NO","no change","Relocated",2394,43,6,0,10,0,0,3,24,2351,1168,1183,0,0,1168,1183,2351
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308135"," Moti School"," Moti Village, Sikandar Khil, Ahmad Khil",NA,NA,"NO","NO","no change","Old",2400,122,4,1,27,0,0,2,88,2278,1141,1137,0,0,1141,1137,2278
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308136"," Sulaiman Khil Mosque"," Kondi Hasan Khil Village",NA,NA,"NO","NO","no change","Old",1896,135,12,0,16,0,0,2,105,1761,961,800,0,0,961,800,1761
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308137"," Wanas Khil Mosque"," Kondi Hasan Khil Village",NA,NA,"NO","NO","no change","Old",2400,43,8,0,15,0,0,4,16,2355,1175,1180,2,0,1177,1180,2357
"13","PAKTYA","1308","LEJA AHMADKHEL","LEJA AHMADKHEL","NO","1308138"," Jenaza Bagh Clinic"," Sabat Khil",NA,NA,"NO","NO","no change","Old",1800,24,1,0,10,0,0,0,13,1774,1186,588,2,0,1187,589,1776
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309142"," Chinari Madrassah"," Tanga Paru Khil",NA,NA,"NO","NO","no change","Old",1086,25,3,0,12,0,0,3,7,1060,594,466,0,1,594,467,1061
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309143"," Da Manzal Gadai Mosque"," Bal Khil",NA,NA,"NO","NO","no change","Old",3000,94,22,0,16,0,0,6,50,2905,1148,1757,1,0,1149,1757,2906
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309144"," Mulla Gul Mosque"," Bal Khil",NA,NA,"NO","NO","no change","Old",2400,66,26,1,17,0,0,2,20,2332,1168,1164,2,0,1168,1166,2334
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309145"," Da Drande Mosque"," Drandai , Bal khil",NA,NA,"NO","NO","no change","New",912,13,3,0,2,0,0,3,5,898,507,391,1,0,507,392,899
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309146"," Da Drande Mosque"," Drandai, Bal Khil",NA,NA,"NO","NO","no change","Old",3000,79,20,0,26,0,0,8,25,2921,1744,1177,0,0,1744,1177,2921
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309149"," Moti village Mosque"," Moti",NA,NA,"NO","NO","no change","Relocated",612,22,3,0,6,0,0,0,13,589,327,262,0,1,327,263,590
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309150"," Awgur High School"," Awrgorr",NA,NA,"NO","NO","no change","Old",2400,79,21,0,13,0,0,0,45,2321,1165,1156,0,0,1165,1156,2321
"13","PAKTYA","1309","JANIKHEL","JANIKHEL","NO","1309151"," Kotki Mosque"," Kotkai, Ster Village",NA,NA,"NO","NO","no change","Old",1800,23,0,0,8,0,0,1,14,1777,595,1182,0,0,595,1182,1777
"13","PAKTYA","1311","DAND WA PATAN","DAND WA PATAN","NO","1311168"," Saltak Moqbil Secondary School"," Seltak Muqbil",NA,NA,"NO","NO","no change","Old",3598,26,7,0,11,0,0,1,7,3570,1786,1784,2,0,1788,1784,3572
"13","PAKTYA","1311","DAND WA PATAN","DAND WA PATAN","NO","1311171"," Matawarkh Mosque"," Matawarkh village",4,0,"YES","NO","no change","Old",2376,58,18,0,15,0,0,2,23,2318,1142,1176,0,0,1142,1176,2318
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312179"," Sharabak Primary School"," Sharabak , Lajjah Mangal ",2,0,"YES","NO","no change","Old",1200,43,14,0,7,0,0,0,22,1155,576,579,2,0,578,579,1157
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312180"," Tushnak School"," Tushnak, Lajjah Mangal",NA,NA,"NO","NO","no change","Old",3600,168,14,0,26,0,0,23,105,3430,1723,1707,2,0,1724,1708,3432
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312181"," Lalak Kahool Madrassah"," Lalak village",1,0,"YES","NO","no change","Old",3000,99,33,0,31,0,0,1,34,2900,1173,1727,1,0,1173,1728,2901
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312182"," Khairani School"," Khairani , Lajjah Mangal ",3,0,"YES","NO","no change","Old",2820,129,53,0,19,0,0,6,51,2690,1447,1243,1,0,1448,1243,2691
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312183"," Lajjah Primary School"," Lajjah Mangal Patakah",NA,NA,"NO","NO","no change","Relocated",2046,87,12,0,9,0,0,2,64,1959,822,1137,0,0,822,1137,1959
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312186"," Dodi Mosque"," Kozah Dodah",2,0,"YES","NO","no change","Old",1200,33,12,0,7,0,0,0,14,1167,584,583,0,0,584,583,1167
"13","PAKTYA","1312","LEJAMANGAL","LEJAMANGAL","NO","1312187"," Lajjah Mangal School"," Chergo village, Lajjah Mangal",4,0,"YES","NO","no change","Old",4200,176,20,0,55,0,0,4,97,4022,1759,2263,2,0,1760,2264,4024
"13","PAKTYA","1313","MEARZAKA","MEARZAKA","NO","1313190"," Khalilan High School"," Khalilan , Mir Zakah",1,0,"YES","NO","no change","Old",1074,61,16,0,23,0,0,3,19,1012,436,576,0,1,436,577,1013
"13","PAKTYA","1313","MEARZAKA","MEARZAKA","NO","1313192"," Chorarrkai School"," Chorrkai, Mir Zakah",2,0,"YES","NO","no change","Old",1716,1329,16,0,1307,0,0,3,3,387,194,193,0,0,194,193,387
"13","PAKTYA","1313","MEARZAKA","MEARZAKA","NO","1313193"," Suhbati School"," Suhbati village Kajeerah, Mir Zakah",3,0,"YES","NO","no change","New",1476,771,5,0,762,0,0,1,3,705,631,74,0,0,631,74,705
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315039","Nawai Madrassah","Armah Astogan",NA,NA,"NO","NO","added",NA,2718,108,12,0,22,0,0,36,38,2608,2301,307,2,0,2303,307,2610
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315040","Saleh Khil Madrassah","Sourkai",NA,NA,"NO","NO","added",NA,2898,90,13,0,16,0,0,22,39,2761,2289,472,47,0,2334,474,2808
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315041","Babul Khil village Mosque","Babul Khil",NA,NA,"NO","NO","added",NA,2844,106,6,0,9,0,0,26,65,2687,2267,420,51,0,2312,426,2738
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315042","Menjawar Rouhani Ba Ba Mosque","Mejanjour Rouhani Ba Ba",NA,NA,"NO","NO","added",NA,1614,111,10,0,85,0,0,4,12,1293,1109,184,210,0,1110,393,1503
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315043","Khar Mast Khilo Mosque","Armah Kharmast Khil",NA,NA,"NO","NO","added",NA,1026,111,14,1,49,0,0,29,18,915,850,65,0,0,850,65,915
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315044","Mamozai Clinic","Armah Jainak Khil",NA,NA,"NO","NO","added",NA,348,18,6,0,1,0,0,4,7,288,202,86,42,0,244,86,330
"13","PAKTYA","1315","ROHANI BABA","ROHANI BABA","NO","1315045","Shah Haider Mosque","Shahi Dar",NA,NA,"NO","NO","added",NA,480,21,4,0,5,0,0,4,8,428,316,112,31,0,347,112,459
"14","KHOST","1401","KHOST (MATON)","KHOST (MATON)","YES","1401021"," Ghazi Abad Village Primary  School","Ghazi Abad",0,1,"NO","YES","no change","Old",1524,80,23,0,6,0,0,1,50,258,244,14,1186,0,1358,86,1444
"14","KHOST","1401","KHOST (MATON)","KHOST (MATON)","YES","1401022"," Paste Pale Mosque"," Shamal Kharseen",1,0,"YES","NO","no change","Old",6,4,4,0,0,0,0,0,0,2,0,2,0,0,0,2,2
"14","KHOST","1401","KHOST (MATON)","KHOST (MATON)","YES","1401033"," Kondaio village Mosque"," Kondaio Village",0,4,"NO","YES","no change","Relocated",1650,121,12,0,14,0,0,3,92,1529,1234,295,0,0,1234,295,1529
"14","KHOST","1401","KHOST (MATON)","KHOST (MATON)","YES","1401035"," Khani Khwarr Mosque"," Khani Khor",0,2,"NO","YES","no change","Old",2604,70,16,0,8,0,0,16,30,1384,1253,131,1150,0,2234,300,2534
"14","KHOST","1401","KHOST (MATON)","KHOST (MATON)","YES","1401036"," Mazghora village Mosque"," Mazghora village",0,2,"NO","YES","no change","Old",528,20,9,0,5,0,0,0,6,508,445,63,0,0,445,63,508
"14","KHOST","1401","KHOST (MATON)","KHOST (MATON)","YES","1401042"," Khabshkhilo Mosque"," Habash Khil",0,3,"NO","YES","no change","Relocated",1980,365,16,0,34,0,0,3,312,1610,1173,437,5,0,1178,437,1615
"14","KHOST","1405","MOSAKHEL","MOSAKHEL","NO","1405115"," Khoshamand Village Mosque"," Khoshmand Village",NA,NA,"NO","NO","no change","Relocated",2142,94,42,1,7,0,0,0,44,2047,1136,911,1,0,1137,911,2048
"14","KHOST","1405","MOSAKHEL","MOSAKHEL","NO","1405116"," Hazrat Bilal Mosque"," Awzak village",NA,NA,"NO","NO","no change","Old",1434,109,34,0,3,0,0,3,69,1325,612,713,0,0,612,713,1325
"14","KHOST","1405","MOSAKHEL","MOSAKHEL","NO","1405117"," Ajab Khan Mosque, Koseen Kholah"," Koseen Khowlah",NA,NA,"NO","NO","no change","Old",786,13,7,0,1,0,0,0,5,773,393,380,0,0,393,380,773
"14","KHOST","1405","MOSAKHEL","MOSAKHEL","NO","1405118"," Wachkarrai village Mosque"," Wachkarrai Village",NA,NA,"NO","NO","no change","Relocated",1626,38,19,0,3,0,0,1,15,1588,730,858,0,0,730,858,1588
"14","KHOST","1413","JAJIMAYDAN","JAJIMAYDAN","NO","1413183"," Zankhil Madrassah"," Zankhil",0,2,"NO","YES","no change","Old",1572,49,6,0,4,0,0,4,35,1521,1150,371,1,1,1152,371,1523
"15","KUNARHA","1501","ASADABAD","ASADABAD","YES","1501049","Dandona High School","Dandona",NA,NA,"NO","NO","added",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","KUNARHA","1511","GHAZIABAD","GHAZIABAD","NO","1511098","Sonk Mosque","Sonk",NA,NA,"NO","NO","no change","New",6,5,5,0,0,0,0,0,0,1,1,0,0,0,1,0,1
"16","NOORESTAN","1602","WAYGAL","WAYGAL","NO","1602013","Keegal Mosque","Keegal",NA,NA,"NO","NO","no change","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1602","WAYGAL","WAYGAL","NO","1602014","Moldish Mosque","Moldish",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1602","WAYGAL","WAYGAL","NO","1602015","Irnes Mosque","Irnes",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1602","WAYGAL","WAYGAL","NO","1602023","Hamshoz Village School","Hamshoz Village",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1602","WAYGAL","WAYGAL","NO","1602024","Jamamish Mosque","Jamamish",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1602","WAYGAL","WAYGAL","NO","1602025","Nashi Gram School","Nashi Gram",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1603","WAMA","WAMA","NO","1603027","Kaam Gul Jami Mosque","Kaam Gul",2,0,"YES","NO","no change","Old",3486,2683,13,0,2638,0,0,7,25,802,316,486,1,0,316,487,803
"16","NOORESTAN","1603","WAMA","WAMA","NO","1603032","Kordar Village Mosque","Kooz Kali Kordor",NA,NA,"NO","NO","no change","Old",1464,202,14,0,25,0,0,3,160,1262,869,393,0,0,869,393,1262
"16","NOORESTAN","1604","NOORGERAM","NOORGERAM","NO","1604035","Gadalam Village Jami Mosque","Gadalam Village",NA,NA,"NO","NO","no change","Old",475,11,1,0,4,0,0,1,5,464,339,125,0,0,339,125,464
"16","NOORESTAN","1604","NOORGERAM","NOORGERAM","NO","1604036","Culton School","Culton",NA,NA,"NO","NO","no change","Old",2887,2246,10,0,2219,0,0,11,6,641,343,298,0,0,343,298,641
"16","NOORESTAN","1604","NOORGERAM","NOORGERAM","NO","1604037","Shaama","Cha-eel",4,0,"YES","NO","no change","Not Assessed",1920,115,3,0,14,0,0,32,66,1804,1226,578,1,0,1226,579,1805
"16","NOORESTAN","1604","NOORGERAM","NOORGERAM","NO","1604038","Pashgar Health Clinic","Dostoo",4,0,"YES","NO","no change","Old",2236,202,3,0,72,0,0,33,94,2034,1633,401,0,0,1633,401,2034
"16","NOORESTAN","1604","NOORGERAM","NOORGERAM","NO","1604039","Malak wa Mashook","Malak Village",NA,NA,"NO","NO","no change","Old",1967,335,6,0,245,0,0,53,31,1631,1145,486,1,0,1146,486,1632
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605042","Kor Gul Secondary School","Kor Gul",NA,NA,"NO","NO","no change","Not Assessed",539,42,3,0,8,0,0,4,27,497,396,101,0,0,396,101,497
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605043","Do Aab High School","District Center",NA,NA,"NO","NO","no change","Old",1517,70,5,0,16,0,0,29,20,1446,1177,269,1,0,1178,269,1447
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605044","Shah Dis Mosque","Shah Dis Bijigul",NA,NA,"NO","NO","no change","Old",4997,617,12,0,443,0,0,33,129,4375,3167,1208,5,0,3167,1213,4380
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605045","Dahan Mawi Clinic","Dahan Mawi",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605046","Kalam","Sabzar Kalam",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605047","Nilab Village School","Nilab Poka",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1605","DOAB","DOAB","NO","1605049","Jhonia School","Jhonia",NA,NA,"NO","NO","no change","Old",337,28,8,0,6,0,0,5,9,304,291,13,5,0,296,13,309
"16","NOORESTAN","1606","KAMDESH","KAMDESH","NO","1606053","Gor Dish Village School","Gor Dish Village",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1607","MANDOL","MANDOL","NO","1607063","Bando Village Mosque","Bandol District Center",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1607","MANDOL","MANDOL","NO","1607064","Dooni Village Jami Mosque","Dooni Village",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1607","MANDOL","MANDOL","NO","1607071","Lenar Village School","Lenar Village",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","NOORESTAN","1608","BARGEMATAL","BARGEMATAL","NO","1608073","Shadgul Village Malik House","Shadgul Village",NA,NA,"NO","NO","no change","Old",96,8,2,0,0,0,0,0,6,88,0,88,0,0,0,88,88
"16","NOORESTAN","1608","BARGEMATAL","BARGEMATAL","NO","1608077","Anaati Village Mosque","Anaati Village",2,0,"YES","NO","no change","Old",2399,220,3,0,95,0,0,46,76,2179,1100,1079,0,0,1100,1079,2179
"17","BADAKHSHAN","1702","ARGO","ARGO","NO","1702029","Barlas Wakhian School","Barlas Wakhian",NA,NA,"NO","NO","no change","Old",854,135,10,0,9,0,0,111,5,719,513,206,0,0,513,206,719
"17","BADAKHSHAN","1702","ARGO","ARGO","NO","1702030","Argtaal Primary School","Argtaal",NA,NA,"NO","NO","no change","New",1003,34,5,0,7,0,0,9,13,969,466,503,0,0,466,503,969
"17","BADAKHSHAN","1713","SHAHR BUZORG","SHAHR BUZORG","NO","1713180","Gazanfar Payeen Mosque","Ghanghar Payan",NA,NA,"NO","NO","no change","Old",394,72,12,0,2,0,0,51,7,322,254,68,0,0,254,68,322
"17","BADAKHSHAN","1715","KESHEM","KESHEM","NO","1715204","Dashti Khawrak School","Dashti Khawrak",NA,NA,"NO","NO","no change","Old",1154,299,15,0,45,0,0,154,85,853,617,236,2,0,618,237,855
"17","BADAKHSHAN","1717","TAGAB","TAGAB","NO","1717226","Khambak Bala School","Khambak Bala",NA,NA,"NO","NO","no change","Old",485,87,2,0,4,0,0,62,19,398,205,193,0,0,205,193,398
"17","BADAKHSHAN","1717","TAGAB","TAGAB","NO","1717229","Kori School","Kori",NA,NA,"NO","NO","no change","Old",775,72,12,0,6,0,0,36,18,703,517,186,0,0,517,186,703
"17","BADAKHSHAN","1717","TAGAB","TAGAB","NO","1717230","Aajil Mosque","Aajil",NA,NA,"NO","NO","no change","Old",243,54,11,0,6,0,0,21,16,189,116,73,0,0,116,73,189
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809106","Jokado Primary School","Jokado",NA,NA,"NO","NO","no change","Relocated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809107","Laklakan Primary School","Laklakan",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809108","Haji Mirza Mohammad Secondary School","Jalom Khor",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809109","Qarooq Primary School","Qarooq",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809110","Haji Nazir Qul Primary School","Ming Choqor Mullah Qutbuddin",NA,NA,"NO","NO","no change","New",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1809","KHWAJAGHAR","KHWAJAGHAR","NO","1809111","Sobhani High School","Ming Choqor",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812173","Arabkakul Secondary School","Arabkakul",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812175","Bagh Bayan High School","Bagh Bayan",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812176","Saksakol Secondary School","Saksakol",NA,NA,"NO","NO","no change","New",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812177","Ay Khanum High School","Ay Khanum",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812178","Girls High School","Shahri Kohna (Old City)",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1812","DASHT QALA","DASHT QALA","NO","1812179","Shahr Boys High School","Shahri Jadeed (New City)",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814202","Shortoghi Mosque","Shortoghi",NA,NA,"NO","NO","no change","Old",648,13,7,0,1,0,0,0,5,635,439,196,0,0,439,196,635
"18","TAKHAR","1814","KHWAJA BAHAUDIN","KHWAJA BAHAUDIN","NO","1814203","Kotak Jar Boys High School","Kotak Jar",NA,NA,"NO","NO","no change","Old",156,16,15,0,1,0,0,0,0,140,111,29,0,0,111,29,140
"18","TAKHAR","1817","YANGI QALA","YANGI QALA","NO","1817232","Rahim Abad School","Rahim Abad",NA,NA,"NO","NO","no change","Old",2426,105,33,0,34,0,0,7,31,2321,1565,756,0,0,1565,756,2321
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901001","Chela Mazar School","Nahia 1",NA,NA,"NO","NO","no change","Old",2940,118,47,0,30,0,0,24,17,2821,1668,1153,1,0,1668,1154,2822
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901033","Qazaq Jami Mosque","Qoraq Village",NA,NA,"NO","NO","no change","Relocated",2076,41,4,0,5,0,0,9,23,2035,1585,450,0,0,1585,450,2035
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901036","Bagh Meerai High School","Bagh Meerai Payeen",NA,NA,"NO","NO","no change","Old",1722,101,11,0,5,0,0,66,19,1621,1595,26,0,0,1595,26,1621
"19","KUNDUZ","1901","KUNDUZ","KUNDUZ","YES","1901054","Bagh e  Sharkat Secondary School","Bagh e  Sharkat",NA,NA,"NO","NO","no change","Old",229,26,15,0,0,0,0,4,7,198,134,64,5,0,138,65,203
"19","KUNDUZ","1902","CHAHAR DARAH","CHAHAR DARAH","NO","1902059","Amir Mohammad Shinwari Mosque","Qatli Aam",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1902","CHAHAR DARAH","CHAHAR DARAH","NO","1902063","Yateem Village School","Yateem Village",NA,NA,"NO","NO","no change","Not Assessed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1903","ALI ABAD","ALI ABAD","NO","1903081","Arza Bege Girls High School","Qorekh Arzbegee",NA,NA,"NO","NO","no change","Old",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","KUNDUZ","1904","KHAN ABAD","KHAN ABAD","NO","1904093","Char Sari Secondary School","Char Sari Village",NA,NA,"NO","NO","no change","Old",600,7,3,0,4,0,0,0,0,593,593,0,0,0,593,0,593
