"results_status","province_code","district_code","pc_code","reporting_results"
"FINAL","13","1301","1301019","YES"
"PRELIMINARY","13","1301","1301019","YES"
"FINAL","13","1301","1301020","YES"
"PRELIMINARY","13","1301","1301020","YES"
"FINAL","13","1301","1301021","YES"
"PRELIMINARY","13","1301","1301021","YES"
"FINAL","13","1301","1301022","YES"
"PRELIMINARY","13","1301","1301022","YES"
"FINAL","13","1301","1301198","YES"
"PRELIMINARY","13","1301","1301198","YES"
"FINAL","13","1301","1301199","YES"
"PRELIMINARY","13","1301","1301199","YES"
"FINAL","13","1302","1302023","YES"
"PRELIMINARY","13","1302","1302023","YES"
"FINAL","13","1302","1302024","YES"
"PRELIMINARY","13","1302","1302024","YES"
"FINAL","13","1302","1302025","YES"
"PRELIMINARY","13","1302","1302025","YES"
"FINAL","13","1302","1302026","YES"
"PRELIMINARY","13","1302","1302026","YES"
"FINAL","13","1302","1302027","YES"
"PRELIMINARY","13","1302","1302027","YES"
"FINAL","13","1302","1302028","YES"
"PRELIMINARY","13","1302","1302028","YES"
"FINAL","13","1302","1302029","YES"
"PRELIMINARY","13","1302","1302029","YES"
"FINAL","13","1302","1302030","YES"
"PRELIMINARY","13","1302","1302030","YES"
"FINAL","13","1302","1302031","YES"
"PRELIMINARY","13","1302","1302031","YES"
"FINAL","13","1302","1302032","YES"
"PRELIMINARY","13","1302","1302032","YES"
"FINAL","13","1302","1302033","NO"
"PRELIMINARY","13","1302","1302033","NO"
"FINAL","13","1302","1302034","YES"
"PRELIMINARY","13","1302","1302034","YES"
"FINAL","13","1302","1302035","NO"
"PRELIMINARY","13","1302","1302035","NO"
"FINAL","13","1302","1302036","YES"
"PRELIMINARY","13","1302","1302036","YES"
"FINAL","13","1303","1303037","NO"
"PRELIMINARY","13","1303","1303037","NO"
"FINAL","13","1303","1303038","NO"
"PRELIMINARY","13","1303","1303038","NO"
"FINAL","13","1303","1303039","NO"
"PRELIMINARY","13","1303","1303039","NO"
"FINAL","13","1303","1303040","NO"
"PRELIMINARY","13","1303","1303040","NO"
"FINAL","13","1303","1303041","NO"
"PRELIMINARY","13","1303","1303041","NO"
"FINAL","13","1303","1303042","NO"
"PRELIMINARY","13","1303","1303042","NO"
"FINAL","13","1303","1303043","NO"
"PRELIMINARY","13","1303","1303043","NO"
"FINAL","13","1303","1303044","NO"
"PRELIMINARY","13","1303","1303044","NO"
"FINAL","13","1303","1303045","NO"
"PRELIMINARY","13","1303","1303045","NO"
"FINAL","13","1303","1303046","NO"
"PRELIMINARY","13","1303","1303046","NO"
"FINAL","13","1303","1303047","NO"
"PRELIMINARY","13","1303","1303047","NO"
"FINAL","13","1303","1303048","NO"
"PRELIMINARY","13","1303","1303048","NO"
"FINAL","13","1303","1303049","YES"
"PRELIMINARY","13","1303","1303049","YES"
"FINAL","13","1303","1303050","NO"
"PRELIMINARY","13","1303","1303050","NO"
"FINAL","13","1303","1303051","NO"
"PRELIMINARY","13","1303","1303051","NO"
"FINAL","13","1303","1303052","NO"
"PRELIMINARY","13","1303","1303052","NO"
"FINAL","13","1303","1303053","NO"
"PRELIMINARY","13","1303","1303053","NO"
"FINAL","13","1303","1303054","NO"
"PRELIMINARY","13","1303","1303054","NO"
"FINAL","13","1303","1303055","NO"
"PRELIMINARY","13","1303","1303055","NO"
"FINAL","13","1303","1303056","NO"
"PRELIMINARY","13","1303","1303056","NO"
"FINAL","13","1303","1303057","NO"
"PRELIMINARY","13","1303","1303057","NO"
"FINAL","13","1303","1303058","NO"
"PRELIMINARY","13","1303","1303058","NO"
"FINAL","13","1303","1303059","NO"
"PRELIMINARY","13","1303","1303059","NO"
"FINAL","13","1303","1303060","NO"
"PRELIMINARY","13","1303","1303060","NO"
"FINAL","13","1303","1303061","YES"
"PRELIMINARY","13","1303","1303061","YES"
"FINAL","13","1303","1303062","YES"
"PRELIMINARY","13","1303","1303062","YES"
"FINAL","13","1303","1303063","YES"
"PRELIMINARY","13","1303","1303063","YES"
"FINAL","13","1303","1303064","YES"
"PRELIMINARY","13","1303","1303064","YES"
"FINAL","13","1303","1303065","NO"
"PRELIMINARY","13","1303","1303065","NO"
"FINAL","13","1303","1303066","NO"
"PRELIMINARY","13","1303","1303066","NO"
"FINAL","13","1303","1303067","NO"
"PRELIMINARY","13","1303","1303067","NO"
"FINAL","13","1304","1304068","YES"
"PRELIMINARY","13","1304","1304068","YES"
"FINAL","13","1304","1304069","YES"
"PRELIMINARY","13","1304","1304069","YES"
"FINAL","13","1304","1304070","YES"
"PRELIMINARY","13","1304","1304070","YES"
"FINAL","13","1305","1305071","YES"
"PRELIMINARY","13","1305","1305071","YES"
"FINAL","13","1305","1305072","NO"
"PRELIMINARY","13","1305","1305072","NO"
"FINAL","13","1305","1305073","NO"
"PRELIMINARY","13","1305","1305073","NO"
"FINAL","13","1305","1305074","YES"
"PRELIMINARY","13","1305","1305074","YES"
"FINAL","13","1305","1305075","YES"
"PRELIMINARY","13","1305","1305075","YES"
"FINAL","13","1305","1305076","YES"
"PRELIMINARY","13","1305","1305076","YES"
"FINAL","13","1305","1305077","YES"
"PRELIMINARY","13","1305","1305077","YES"
"FINAL","13","1305","1305078","YES"
"PRELIMINARY","13","1305","1305078","YES"
"FINAL","13","1305","1305079","YES"
"PRELIMINARY","13","1305","1305079","YES"
"FINAL","13","1305","1305080","YES"
"PRELIMINARY","13","1305","1305080","YES"
"FINAL","13","1305","1305081","YES"
"PRELIMINARY","13","1305","1305081","YES"
"FINAL","13","1305","1305082","NO"
"PRELIMINARY","13","1305","1305082","NO"
"FINAL","13","1305","1305083","YES"
"PRELIMINARY","13","1305","1305083","YES"
"FINAL","13","1305","1305084","NO"
"PRELIMINARY","13","1305","1305084","NO"
"FINAL","13","1305","1305085","NO"
"PRELIMINARY","13","1305","1305085","NO"
"FINAL","13","1305","1305086","NO"
"PRELIMINARY","13","1305","1305086","NO"
"FINAL","13","1305","1305087","NO"
"PRELIMINARY","13","1305","1305087","NO"
"FINAL","13","1305","1305088","NO"
"PRELIMINARY","13","1305","1305088","NO"
"FINAL","13","1305","1305089","NO"
"PRELIMINARY","13","1305","1305089","NO"
"FINAL","13","1306","1306090","NO"
"PRELIMINARY","13","1306","1306090","NO"
"FINAL","13","1306","1306091","NO"
"PRELIMINARY","13","1306","1306091","NO"
"FINAL","13","1306","1306092","NO"
"PRELIMINARY","13","1306","1306092","NO"
"FINAL","13","1306","1306093","NO"
"PRELIMINARY","13","1306","1306093","NO"
"FINAL","13","1306","1306094","NO"
"PRELIMINARY","13","1306","1306094","NO"
"FINAL","13","1306","1306095","NO"
"PRELIMINARY","13","1306","1306095","NO"
"FINAL","13","1306","1306096","NO"
"PRELIMINARY","13","1306","1306096","NO"
"FINAL","13","1306","1306097","YES"
"PRELIMINARY","13","1306","1306097","YES"
"FINAL","13","1306","1306098","YES"
"PRELIMINARY","13","1306","1306098","YES"
"FINAL","13","1306","1306099","NO"
"PRELIMINARY","13","1306","1306099","NO"
"FINAL","13","1306","1306100","YES"
"PRELIMINARY","13","1306","1306100","YES"
"FINAL","13","1306","1306101","YES"
"PRELIMINARY","13","1306","1306101","YES"
"FINAL","13","1306","1306102","YES"
"PRELIMINARY","13","1306","1306102","YES"
"FINAL","13","1306","1306103","YES"
"PRELIMINARY","13","1306","1306103","YES"
"FINAL","13","1306","1306104","YES"
"PRELIMINARY","13","1306","1306104","YES"
"FINAL","13","1307","1307105","NO"
"PRELIMINARY","13","1307","1307105","YES"
"FINAL","13","1307","1307106","NO"
"PRELIMINARY","13","1307","1307106","YES"
"FINAL","13","1307","1307107","NO"
"PRELIMINARY","13","1307","1307107","YES"
"FINAL","13","1307","1307108","NO"
"PRELIMINARY","13","1307","1307108","NO"
"FINAL","13","1307","1307109","NO"
"PRELIMINARY","13","1307","1307109","YES"
"FINAL","13","1307","1307110","NO"
"PRELIMINARY","13","1307","1307110","NO"
"FINAL","13","1307","1307111","NO"
"PRELIMINARY","13","1307","1307111","YES"
"FINAL","13","1307","1307112","NO"
"PRELIMINARY","13","1307","1307112","YES"
"FINAL","13","1307","1307113","NO"
"PRELIMINARY","13","1307","1307113","YES"
"FINAL","13","1307","1307114","NO"
"PRELIMINARY","13","1307","1307114","YES"
"FINAL","13","1307","1307115","NO"
"PRELIMINARY","13","1307","1307115","YES"
"FINAL","13","1307","1307116","NO"
"PRELIMINARY","13","1307","1307116","NO"
"FINAL","13","1307","1307117","NO"
"PRELIMINARY","13","1307","1307117","NO"
"FINAL","13","1307","1307118","NO"
"PRELIMINARY","13","1307","1307118","YES"
"FINAL","13","1307","1307119","NO"
"PRELIMINARY","13","1307","1307119","YES"
"FINAL","13","1307","1307120","NO"
"PRELIMINARY","13","1307","1307120","YES"
"FINAL","13","1307","1307121","NO"
"PRELIMINARY","13","1307","1307121","YES"
"FINAL","13","1307","1307122","NO"
"PRELIMINARY","13","1307","1307122","NO"
"FINAL","13","1307","1307123","NO"
"PRELIMINARY","13","1307","1307123","YES"
"FINAL","13","1307","1307124","NO"
"PRELIMINARY","13","1307","1307124","NO"
"FINAL","13","1307","1307125","NO"
"PRELIMINARY","13","1307","1307125","NO"
"FINAL","13","1307","1307126","NO"
"PRELIMINARY","13","1307","1307126","NO"
"FINAL","13","1307","1307127","NO"
"PRELIMINARY","13","1307","1307127","NO"
"FINAL","13","1308","1308128","NO"
"PRELIMINARY","13","1308","1308128","NO"
"FINAL","13","1308","1308129","YES"
"PRELIMINARY","13","1308","1308129","YES"
"FINAL","13","1308","1308130","NO"
"PRELIMINARY","13","1308","1308130","NO"
"FINAL","13","1308","1308131","YES"
"PRELIMINARY","13","1308","1308131","YES"
"FINAL","13","1308","1308132","NO"
"PRELIMINARY","13","1308","1308132","NO"
"FINAL","13","1308","1308133","NO"
"PRELIMINARY","13","1308","1308133","NO"
"FINAL","13","1308","1308134","NO"
"PRELIMINARY","13","1308","1308134","NO"
"FINAL","13","1308","1308135","NO"
"PRELIMINARY","13","1308","1308135","NO"
"FINAL","13","1308","1308136","NO"
"PRELIMINARY","13","1308","1308136","NO"
"FINAL","13","1308","1308137","NO"
"PRELIMINARY","13","1308","1308137","NO"
"FINAL","13","1308","1308138","NO"
"PRELIMINARY","13","1308","1308138","NO"
"FINAL","13","1308","1308139","YES"
"PRELIMINARY","13","1308","1308139","YES"
"FINAL","13","1308","1308140","YES"
"PRELIMINARY","13","1308","1308140","YES"
"FINAL","13","1308","1308141","YES"
"PRELIMINARY","13","1308","1308141","YES"
"FINAL","13","1309","1309142","NO"
"PRELIMINARY","13","1309","1309142","NO"
"FINAL","13","1309","1309143","NO"
"PRELIMINARY","13","1309","1309143","NO"
"FINAL","13","1309","1309144","NO"
"PRELIMINARY","13","1309","1309144","NO"
"FINAL","13","1309","1309145","NO"
"PRELIMINARY","13","1309","1309145","NO"
"FINAL","13","1309","1309146","NO"
"PRELIMINARY","13","1309","1309146","NO"
"FINAL","13","1309","1309147","YES"
"PRELIMINARY","13","1309","1309147","YES"
"FINAL","13","1309","1309148","YES"
"PRELIMINARY","13","1309","1309148","YES"
"FINAL","13","1309","1309149","NO"
"PRELIMINARY","13","1309","1309149","NO"
"FINAL","13","1309","1309150","NO"
"PRELIMINARY","13","1309","1309150","NO"
"FINAL","13","1309","1309151","NO"
"PRELIMINARY","13","1309","1309151","NO"
"FINAL","13","1310","1310152","YES"
"PRELIMINARY","13","1310","1310152","YES"
"FINAL","13","1310","1310153","YES"
"PRELIMINARY","13","1310","1310153","YES"
"FINAL","13","1310","1310154","YES"
"PRELIMINARY","13","1310","1310154","YES"
"FINAL","13","1310","1310155","YES"
"PRELIMINARY","13","1310","1310155","YES"
"FINAL","13","1310","1310156","YES"
"PRELIMINARY","13","1310","1310156","YES"
"FINAL","13","1310","1310157","YES"
"PRELIMINARY","13","1310","1310157","YES"
"FINAL","13","1310","1310158","YES"
"PRELIMINARY","13","1310","1310158","YES"
"FINAL","13","1310","1310159","YES"
"PRELIMINARY","13","1310","1310159","YES"
"FINAL","13","1310","1310160","YES"
"PRELIMINARY","13","1310","1310160","YES"
"FINAL","13","1310","1310161","YES"
"PRELIMINARY","13","1310","1310161","YES"
"FINAL","13","1310","1310162","YES"
"PRELIMINARY","13","1310","1310162","YES"
"FINAL","13","1310","1310163","YES"
"PRELIMINARY","13","1310","1310163","YES"
"FINAL","13","1310","1310164","YES"
"PRELIMINARY","13","1310","1310164","YES"
"FINAL","13","1310","1310165","YES"
"PRELIMINARY","13","1310","1310165","YES"
"FINAL","13","1311","1311166","YES"
"PRELIMINARY","13","1311","1311166","YES"
"FINAL","13","1311","1311167","YES"
"PRELIMINARY","13","1311","1311167","YES"
"FINAL","13","1311","1311168","NO"
"PRELIMINARY","13","1311","1311168","NO"
"FINAL","13","1311","1311169","YES"
"PRELIMINARY","13","1311","1311169","YES"
"FINAL","13","1311","1311170","YES"
"PRELIMINARY","13","1311","1311170","YES"
"FINAL","13","1311","1311171","NO"
"PRELIMINARY","13","1311","1311171","YES"
"FINAL","13","1311","1311172","YES"
"PRELIMINARY","13","1311","1311172","YES"
"FINAL","13","1311","1311173","YES"
"PRELIMINARY","13","1311","1311173","YES"
"FINAL","13","1311","1311174","YES"
"PRELIMINARY","13","1311","1311174","YES"
"FINAL","13","1311","1311175","YES"
"PRELIMINARY","13","1311","1311175","YES"
"FINAL","13","1311","1311176","YES"
"PRELIMINARY","13","1311","1311176","YES"
"FINAL","13","1311","1311177","YES"
"PRELIMINARY","13","1311","1311177","YES"
"FINAL","13","1311","1311178","YES"
"PRELIMINARY","13","1311","1311178","YES"
"FINAL","13","1312","1312179","NO"
"PRELIMINARY","13","1312","1312179","YES"
"FINAL","13","1312","1312180","NO"
"PRELIMINARY","13","1312","1312180","NO"
"FINAL","13","1312","1312181","NO"
"PRELIMINARY","13","1312","1312181","YES"
"FINAL","13","1312","1312182","NO"
"PRELIMINARY","13","1312","1312182","YES"
"FINAL","13","1312","1312183","NO"
"PRELIMINARY","13","1312","1312183","NO"
"FINAL","13","1312","1312184","YES"
"PRELIMINARY","13","1312","1312184","YES"
"FINAL","13","1312","1312185","YES"
"PRELIMINARY","13","1312","1312185","YES"
"FINAL","13","1312","1312186","NO"
"PRELIMINARY","13","1312","1312186","YES"
"FINAL","13","1312","1312187","NO"
"PRELIMINARY","13","1312","1312187","YES"
"FINAL","13","1313","1313188","YES"
"PRELIMINARY","13","1313","1313188","YES"
"FINAL","13","1313","1313189","YES"
"PRELIMINARY","13","1313","1313189","YES"
"FINAL","13","1313","1313190","NO"
"PRELIMINARY","13","1313","1313190","YES"
"FINAL","13","1313","1313191","YES"
"PRELIMINARY","13","1313","1313191","YES"
"FINAL","13","1313","1313192","NO"
"PRELIMINARY","13","1313","1313192","YES"
"FINAL","13","1313","1313193","NO"
"PRELIMINARY","13","1313","1313193","YES"
"FINAL","13","1313","1313194","YES"
"PRELIMINARY","13","1313","1313194","YES"
"FINAL","13","1313","1313195","YES"
"PRELIMINARY","13","1313","1313195","YES"
"FINAL","13","1313","1313196","YES"
"PRELIMINARY","13","1313","1313196","YES"
"FINAL","13","1313","1313197","YES"
"PRELIMINARY","13","1313","1313197","YES"
"FINAL","13","1314","1314084","YES"
"PRELIMINARY","13","1314","1314084","YES"
"FINAL","13","1314","1314085","YES"
"PRELIMINARY","13","1314","1314085","YES"
"FINAL","13","1314","1314086","YES"
"PRELIMINARY","13","1314","1314086","YES"
"FINAL","13","1314","1314087","YES"
"PRELIMINARY","13","1314","1314087","YES"
"FINAL","13","1314","1314088","YES"
"PRELIMINARY","13","1314","1314088","YES"
"FINAL","13","1314","1314089","YES"
"PRELIMINARY","13","1314","1314089","YES"
"FINAL","13","1315","1315039","NO"
"PRELIMINARY","13","1315","1315039","NO"
"FINAL","13","1315","1315040","NO"
"PRELIMINARY","13","1315","1315040","NO"
"FINAL","13","1315","1315041","NO"
"PRELIMINARY","13","1315","1315041","NO"
"FINAL","13","1315","1315042","NO"
"PRELIMINARY","13","1315","1315042","NO"
"FINAL","13","1315","1315043","NO"
"PRELIMINARY","13","1315","1315043","NO"
"FINAL","13","1315","1315044","NO"
"PRELIMINARY","13","1315","1315044","NO"
"FINAL","13","1315","1315045","NO"
"PRELIMINARY","13","1315","1315045","NO"
"FINAL","13","1315","1315046","YES"
"PRELIMINARY","13","1315","1315046","YES"
"FINAL","13","1315","1315047","YES"
"PRELIMINARY","13","1315","1315047","YES"
"FINAL","14","1401","1401001","YES"
"PRELIMINARY","14","1401","1401001","YES"
"FINAL","14","1401","1401002","YES"
"PRELIMINARY","14","1401","1401002","YES"
"FINAL","14","1401","1401003","YES"
"PRELIMINARY","14","1401","1401003","YES"
"FINAL","14","1401","1401004","YES"
"PRELIMINARY","14","1401","1401004","YES"
"FINAL","14","1401","1401005","YES"
"PRELIMINARY","14","1401","1401005","YES"
"FINAL","14","1401","1401006","YES"
"PRELIMINARY","14","1401","1401006","YES"
"FINAL","14","1401","1401007","YES"
"PRELIMINARY","14","1401","1401007","YES"
"FINAL","14","1401","1401008","YES"
"PRELIMINARY","14","1401","1401008","YES"
"FINAL","14","1401","1401009","YES"
"PRELIMINARY","14","1401","1401009","YES"
"FINAL","14","1401","1401010","YES"
"PRELIMINARY","14","1401","1401010","YES"
"FINAL","14","1401","1401011","YES"
"PRELIMINARY","14","1401","1401011","YES"
"FINAL","14","1401","1401012","YES"
"PRELIMINARY","14","1401","1401012","YES"
"FINAL","14","1401","1401013","YES"
"PRELIMINARY","14","1401","1401013","YES"
"FINAL","14","1401","1401014","YES"
"PRELIMINARY","14","1401","1401014","YES"
"FINAL","14","1401","1401015","YES"
"PRELIMINARY","14","1401","1401015","YES"
"FINAL","14","1401","1401016","YES"
"PRELIMINARY","14","1401","1401016","YES"
"FINAL","14","1401","1401017","YES"
"PRELIMINARY","14","1401","1401017","YES"
"FINAL","14","1401","1401018","YES"
"PRELIMINARY","14","1401","1401018","YES"
"FINAL","14","1401","1401019","YES"
"PRELIMINARY","14","1401","1401019","YES"
"FINAL","14","1401","1401020","YES"
"PRELIMINARY","14","1401","1401020","YES"
"FINAL","14","1401","1401021","YES"
"PRELIMINARY","14","1401","1401021","NO"
"FINAL","14","1401","1401022","NO"
"PRELIMINARY","14","1401","1401022","YES"
"FINAL","14","1401","1401023","YES"
"PRELIMINARY","14","1401","1401023","YES"
"FINAL","14","1401","1401024","YES"
"PRELIMINARY","14","1401","1401024","YES"
"FINAL","14","1401","1401025","YES"
"PRELIMINARY","14","1401","1401025","YES"
"FINAL","14","1401","1401026","YES"
"PRELIMINARY","14","1401","1401026","YES"
"FINAL","14","1401","1401027","YES"
"PRELIMINARY","14","1401","1401027","YES"
"FINAL","14","1401","1401028","YES"
"PRELIMINARY","14","1401","1401028","YES"
"FINAL","14","1401","1401029","YES"
"PRELIMINARY","14","1401","1401029","YES"
"FINAL","14","1401","1401030","YES"
"PRELIMINARY","14","1401","1401030","YES"
"FINAL","14","1401","1401031","YES"
"PRELIMINARY","14","1401","1401031","YES"
"FINAL","14","1401","1401032","YES"
"PRELIMINARY","14","1401","1401032","YES"
"FINAL","14","1401","1401033","YES"
"PRELIMINARY","14","1401","1401033","NO"
"FINAL","14","1401","1401034","YES"
"PRELIMINARY","14","1401","1401034","YES"
"FINAL","14","1401","1401035","YES"
"PRELIMINARY","14","1401","1401035","NO"
"FINAL","14","1401","1401036","YES"
"PRELIMINARY","14","1401","1401036","NO"
"FINAL","14","1401","1401037","YES"
"PRELIMINARY","14","1401","1401037","YES"
"FINAL","14","1401","1401038","YES"
"PRELIMINARY","14","1401","1401038","YES"
"FINAL","14","1401","1401039","YES"
"PRELIMINARY","14","1401","1401039","YES"
"FINAL","14","1401","1401040","YES"
"PRELIMINARY","14","1401","1401040","YES"
"FINAL","14","1401","1401041","YES"
"PRELIMINARY","14","1401","1401041","YES"
"FINAL","14","1401","1401042","YES"
"PRELIMINARY","14","1401","1401042","NO"
"FINAL","14","1401","1401043","YES"
"PRELIMINARY","14","1401","1401043","YES"
"FINAL","14","1401","1401044","YES"
"PRELIMINARY","14","1401","1401044","YES"
"FINAL","14","1401","1401045","YES"
"PRELIMINARY","14","1401","1401045","YES"
"FINAL","14","1401","1401046","YES"
"PRELIMINARY","14","1401","1401046","YES"
"FINAL","14","1401","1401047","YES"
"PRELIMINARY","14","1401","1401047","YES"
"FINAL","14","1401","1401048","YES"
"PRELIMINARY","14","1401","1401048","YES"
"FINAL","14","1401","1401049","YES"
"PRELIMINARY","14","1401","1401049","YES"
"FINAL","14","1401","1401050","YES"
"PRELIMINARY","14","1401","1401050","YES"
"FINAL","14","1401","1401051","YES"
"PRELIMINARY","14","1401","1401051","YES"
"FINAL","14","1402","1402052","YES"
"PRELIMINARY","14","1402","1402052","YES"
"FINAL","14","1402","1402053","YES"
"PRELIMINARY","14","1402","1402053","YES"
"FINAL","14","1402","1402054","YES"
"PRELIMINARY","14","1402","1402054","YES"
"FINAL","14","1402","1402055","YES"
"PRELIMINARY","14","1402","1402055","YES"
"FINAL","14","1402","1402056","YES"
"PRELIMINARY","14","1402","1402056","YES"
"FINAL","14","1402","1402057","YES"
"PRELIMINARY","14","1402","1402057","YES"
"FINAL","14","1402","1402058","YES"
"PRELIMINARY","14","1402","1402058","YES"
"FINAL","14","1402","1402059","YES"
"PRELIMINARY","14","1402","1402059","YES"
"FINAL","14","1402","1402060","YES"
"PRELIMINARY","14","1402","1402060","YES"
"FINAL","14","1402","1402061","YES"
"PRELIMINARY","14","1402","1402061","YES"
"FINAL","14","1402","1402062","YES"
"PRELIMINARY","14","1402","1402062","YES"
"FINAL","14","1402","1402063","YES"
"PRELIMINARY","14","1402","1402063","YES"
"FINAL","14","1402","1402064","YES"
"PRELIMINARY","14","1402","1402064","YES"
"FINAL","14","1402","1402065","YES"
"PRELIMINARY","14","1402","1402065","YES"
"FINAL","14","1402","1402066","YES"
"PRELIMINARY","14","1402","1402066","YES"
"FINAL","14","1402","1402067","YES"
"PRELIMINARY","14","1402","1402067","YES"
"FINAL","14","1402","1402068","YES"
"PRELIMINARY","14","1402","1402068","YES"
"FINAL","14","1402","1402069","YES"
"PRELIMINARY","14","1402","1402069","YES"
"FINAL","14","1403","1403070","YES"
"PRELIMINARY","14","1403","1403070","YES"
"FINAL","14","1403","1403071","YES"
"PRELIMINARY","14","1403","1403071","YES"
"FINAL","14","1403","1403072","YES"
"PRELIMINARY","14","1403","1403072","YES"
"FINAL","14","1403","1403073","YES"
"PRELIMINARY","14","1403","1403073","YES"
"FINAL","14","1403","1403074","YES"
"PRELIMINARY","14","1403","1403074","YES"
"FINAL","14","1403","1403075","YES"
"PRELIMINARY","14","1403","1403075","YES"
"FINAL","14","1403","1403076","YES"
"PRELIMINARY","14","1403","1403076","YES"
"FINAL","14","1403","1403077","YES"
"PRELIMINARY","14","1403","1403077","YES"
"FINAL","14","1403","1403078","YES"
"PRELIMINARY","14","1403","1403078","YES"
"FINAL","14","1403","1403079","YES"
"PRELIMINARY","14","1403","1403079","YES"
"FINAL","14","1403","1403080","YES"
"PRELIMINARY","14","1403","1403080","YES"
"FINAL","14","1404","1404081","YES"
"PRELIMINARY","14","1404","1404081","YES"
"FINAL","14","1404","1404082","YES"
"PRELIMINARY","14","1404","1404082","YES"
"FINAL","14","1404","1404083","YES"
"PRELIMINARY","14","1404","1404083","YES"
"FINAL","14","1404","1404084","YES"
"PRELIMINARY","14","1404","1404084","YES"
"FINAL","14","1404","1404085","YES"
"PRELIMINARY","14","1404","1404085","YES"
"FINAL","14","1404","1404086","YES"
"PRELIMINARY","14","1404","1404086","YES"
"FINAL","14","1404","1404087","YES"
"PRELIMINARY","14","1404","1404087","YES"
"FINAL","14","1404","1404088","YES"
"PRELIMINARY","14","1404","1404088","YES"
"FINAL","14","1404","1404089","YES"
"PRELIMINARY","14","1404","1404089","YES"
"FINAL","14","1404","1404090","YES"
"PRELIMINARY","14","1404","1404090","YES"
"FINAL","14","1404","1404091","YES"
"PRELIMINARY","14","1404","1404091","YES"
"FINAL","14","1404","1404092","YES"
"PRELIMINARY","14","1404","1404092","YES"
"FINAL","14","1404","1404093","YES"
"PRELIMINARY","14","1404","1404093","YES"
"FINAL","14","1404","1404094","YES"
"PRELIMINARY","14","1404","1404094","YES"
"FINAL","14","1404","1404095","YES"
"PRELIMINARY","14","1404","1404095","YES"
"FINAL","14","1404","1404096","YES"
"PRELIMINARY","14","1404","1404096","YES"
"FINAL","14","1404","1404097","YES"
"PRELIMINARY","14","1404","1404097","YES"
"FINAL","14","1404","1404098","YES"
"PRELIMINARY","14","1404","1404098","YES"
"FINAL","14","1404","1404099","YES"
"PRELIMINARY","14","1404","1404099","YES"
"FINAL","14","1404","1404100","YES"
"PRELIMINARY","14","1404","1404100","YES"
"FINAL","14","1404","1404101","YES"
"PRELIMINARY","14","1404","1404101","YES"
"FINAL","14","1404","1404102","YES"
"PRELIMINARY","14","1404","1404102","YES"
"FINAL","14","1404","1404103","YES"
"PRELIMINARY","14","1404","1404103","YES"
"FINAL","14","1404","1404104","YES"
"PRELIMINARY","14","1404","1404104","YES"
"FINAL","14","1404","1404105","YES"
"PRELIMINARY","14","1404","1404105","YES"
"FINAL","14","1405","1405106","YES"
"PRELIMINARY","14","1405","1405106","YES"
"FINAL","14","1405","1405107","YES"
"PRELIMINARY","14","1405","1405107","YES"
"FINAL","14","1405","1405108","YES"
"PRELIMINARY","14","1405","1405108","YES"
"FINAL","14","1405","1405109","YES"
"PRELIMINARY","14","1405","1405109","YES"
"FINAL","14","1405","1405110","YES"
"PRELIMINARY","14","1405","1405110","YES"
"FINAL","14","1405","1405111","YES"
"PRELIMINARY","14","1405","1405111","YES"
"FINAL","14","1405","1405112","YES"
"PRELIMINARY","14","1405","1405112","YES"
"FINAL","14","1405","1405113","YES"
"PRELIMINARY","14","1405","1405113","YES"
"FINAL","14","1405","1405114","YES"
"PRELIMINARY","14","1405","1405114","YES"
"FINAL","14","1405","1405115","NO"
"PRELIMINARY","14","1405","1405115","NO"
"FINAL","14","1405","1405116","NO"
"PRELIMINARY","14","1405","1405116","NO"
"FINAL","14","1405","1405117","NO"
"PRELIMINARY","14","1405","1405117","NO"
"FINAL","14","1405","1405118","NO"
"PRELIMINARY","14","1405","1405118","NO"
"FINAL","14","1406","1406119","YES"
"PRELIMINARY","14","1406","1406119","YES"
"FINAL","14","1406","1406120","YES"
"PRELIMINARY","14","1406","1406120","YES"
"FINAL","14","1406","1406121","NO"
"PRELIMINARY","14","1406","1406121","NO"
"FINAL","14","1406","1406122","NO"
"PRELIMINARY","14","1406","1406122","NO"
"FINAL","14","1406","1406123","NO"
"PRELIMINARY","14","1406","1406123","NO"
"FINAL","14","1406","1406124","YES"
"PRELIMINARY","14","1406","1406124","YES"
"FINAL","14","1406","1406125","YES"
"PRELIMINARY","14","1406","1406125","YES"
"FINAL","14","1406","1406126","YES"
"PRELIMINARY","14","1406","1406126","YES"
"FINAL","14","1406","1406127","YES"
"PRELIMINARY","14","1406","1406127","YES"
"FINAL","14","1406","1406128","YES"
"PRELIMINARY","14","1406","1406128","YES"
"FINAL","14","1407","1407129","YES"
"PRELIMINARY","14","1407","1407129","YES"
"FINAL","14","1407","1407130","YES"
"PRELIMINARY","14","1407","1407130","YES"
"FINAL","14","1407","1407131","YES"
"PRELIMINARY","14","1407","1407131","YES"
"FINAL","14","1407","1407132","YES"
"PRELIMINARY","14","1407","1407132","YES"
"FINAL","14","1407","1407133","YES"
"PRELIMINARY","14","1407","1407133","YES"
"FINAL","14","1407","1407134","YES"
"PRELIMINARY","14","1407","1407134","YES"
"FINAL","14","1407","1407135","YES"
"PRELIMINARY","14","1407","1407135","YES"
"FINAL","14","1407","1407136","YES"
"PRELIMINARY","14","1407","1407136","YES"
"FINAL","14","1407","1407137","NO"
