"province_code","district_code","pc_code","ps_code","prelim_reporting","final_reporting"
"17","1715","1715214","1715214-03","YES","YES"
"17","1717","1717231","1717231-01","YES","YES"
"17","1717","1717231","1717231-02","YES","YES"
"17","1717","1717231","1717231-03","YES","YES"
"17","1717","1717232","1717232-01","YES","YES"
"17","1717","1717232","1717232-02","YES","YES"
"17","1717","1717232","1717232-03","YES","YES"
"17","1717","1717233","1717233-01","YES","YES"
"17","1717","1717233","1717233-02","YES","YES"
"17","1717","1717233","1717233-03","YES","YES"
"17","1717","1717234","1717234-01","YES","YES"
"17","1717","1717234","1717234-02","YES","YES"
"17","1717","1717234","1717234-03","YES","YES"
"17","1717","1717234","1717234-04","YES","YES"
"17","1719","1719246","1719246-01","YES","YES"
"17","1719","1719246","1719246-02","YES","YES"
"17","1719","1719247","1719247-01","YES","YES"
"17","1719","1719247","1719247-02","YES","YES"
"17","1719","1719248","1719248-01","YES","YES"
"17","1719","1719248","1719248-02","YES","YES"
"17","1719","1719249","1719249-01","YES","YES"
"17","1719","1719249","1719249-02","YES","YES"
"17","1719","1719249","1719249-03","YES","YES"
"17","1719","1719249","1719249-04","YES","YES"
"17","1719","1719250","1719250-01","YES","YES"
"17","1719","1719250","1719250-02","YES","YES"
"17","1719","1719251","1719251-01","YES","YES"
"17","1719","1719251","1719251-02","YES","YES"
"17","1719","1719251","1719251-03","YES","YES"
"17","1719","1719251","1719251-04","YES","YES"
"17","1719","1719252","1719252-01","YES","YES"
"17","1719","1719252","1719252-02","YES","YES"
"17","1719","1719253","1719253-01","YES","YES"
"17","1719","1719253","1719253-02","YES","YES"
"17","1719","1719254","1719254-01","YES","YES"
"17","1719","1719254","1719254-02","YES","YES"
"17","1720","1720255","1720255-01","YES","YES"
"17","1720","1720255","1720255-02","YES","YES"
"17","1720","1720255","1720255-03","YES","YES"
"17","1720","1720255","1720255-04","YES","YES"
"17","1720","1720255","1720255-05","YES","YES"
"17","1720","1720256","1720256-01","YES","YES"
"17","1720","1720256","1720256-02","YES","YES"
"17","1720","1720257","1720257-01","YES","YES"
"17","1720","1720257","1720257-02","YES","YES"
"17","1720","1720257","1720257-03","YES","YES"
"17","1720","1720257","1720257-04","YES","YES"
"17","1720","1720258","1720258-01","YES","YES"
"17","1720","1720258","1720258-02","YES","YES"
"17","1720","1720259","1720259-01","YES","YES"
"17","1720","1720259","1720259-02","YES","YES"
"17","1720","1720260","1720260-01","YES","YES"
"17","1720","1720260","1720260-02","YES","YES"
"17","1720","1720260","1720260-03","YES","YES"
"17","1720","1720260","1720260-04","YES","YES"
"17","1720","1720261","1720261-01","YES","YES"
"17","1720","1720261","1720261-02","YES","YES"
"17","1721","1721262","1721262-01","YES","YES"
"17","1721","1721262","1721262-02","YES","YES"
"17","1721","1721262","1721262-03","YES","YES"
"17","1721","1721262","1721262-04","YES","YES"
"17","1721","1721263","1721263-01","YES","YES"
"17","1721","1721263","1721263-02","YES","YES"
"17","1721","1721263","1721263-03","YES","YES"
"17","1721","1721264","1721264-01","YES","YES"
"17","1721","1721264","1721264-02","YES","YES"
"17","1721","1721264","1721264-03","YES","YES"
"17","1721","1721264","1721264-04","YES","YES"
"17","1721","1721265","1721265-01","YES","YES"
"17","1721","1721265","1721265-02","YES","YES"
"17","1721","1721266","1721266-01","YES","YES"
"17","1721","1721266","1721266-02","YES","YES"
"17","1721","1721267","1721267-01","YES","YES"
"17","1721","1721267","1721267-02","YES","YES"
"17","1721","1721267","1721267-03","YES","YES"
"17","1721","1721267","1721267-04","YES","YES"
"17","1722","1722268","1722268-01","YES","YES"
"17","1722","1722268","1722268-02","YES","YES"
"17","1722","1722269","1722269-01","YES","YES"
"17","1722","1722269","1722269-02","YES","YES"
"17","1722","1722270","1722270-01","YES","YES"
"17","1722","1722270","1722270-02","YES","YES"
"17","1722","1722270","1722270-03","YES","YES"
"17","1722","1722271","1722271-01","YES","YES"
"17","1722","1722271","1722271-02","YES","YES"
"17","1722","1722271","1722271-03","YES","YES"
"17","1722","1722272","1722272-01","YES","YES"
"17","1722","1722272","1722272-02","YES","YES"
"17","1722","1722273","1722273-01","YES","YES"
"17","1722","1722273","1722273-02","YES","YES"
"17","1722","1722273","1722273-03","YES","YES"
"17","1722","1722273","1722273-04","YES","YES"
"17","1722","1722273","1722273-05","YES","YES"
"17","1722","1722273","1722273-06","YES","YES"
"17","1722","1722274","1722274-01","YES","YES"
"17","1722","1722274","1722274-02","YES","YES"
"17","1723","1723275","1723275-01","YES","YES"
"17","1723","1723275","1723275-02","YES","YES"
"17","1723","1723276","1723276-01","YES","YES"
"17","1723","1723276","1723276-02","YES","YES"
"17","1723","1723277","1723277-01","YES","YES"
"17","1723","1723277","1723277-02","YES","YES"
"17","1723","1723277","1723277-03","YES","YES"
"17","1723","1723277","1723277-04","YES","YES"
"17","1723","1723277","1723277-05","YES","YES"
"17","1723","1723278","1723278-01","YES","YES"
"17","1723","1723278","1723278-02","YES","YES"
"17","1723","1723279","1723279-01","YES","YES"
"17","1723","1723279","1723279-02","YES","YES"
"17","1723","1723280","1723280-01","YES","YES"
"17","1723","1723280","1723280-02","YES","YES"
"17","1723","1723281","1723281-01","YES","YES"
"17","1723","1723281","1723281-02","YES","YES"
"17","1723","1723282","1723282-01","YES","YES"
"17","1723","1723282","1723282-02","YES","YES"
"17","1724","1724283","1724283-01","YES","YES"
"17","1724","1724283","1724283-02","YES","YES"
"17","1724","1724284","1724284-01","YES","YES"
"17","1724","1724284","1724284-02","YES","YES"
"17","1724","1724285","1724285-01","YES","YES"
"17","1724","1724285","1724285-02","YES","YES"
"17","1724","1724286","1724286-01","YES","YES"
"17","1724","1724286","1724286-02","YES","YES"
"17","1724","1724287","1724287-01","YES","YES"
"17","1724","1724287","1724287-02","YES","YES"
"17","1724","1724288","1724288-01","YES","YES"
"17","1724","1724288","1724288-02","YES","YES"
"17","1724","1724289","1724289-01","YES","YES"
"17","1724","1724289","1724289-02","YES","YES"
"17","1724","1724290","1724290-01","YES","YES"
"17","1724","1724290","1724290-02","YES","YES"
"17","1724","1724291","1724291-01","YES","YES"
"17","1724","1724291","1724291-02","YES","YES"
"17","1725","1725292","1725292-01","YES","YES"
"17","1725","1725292","1725292-02","YES","YES"
"17","1725","1725293","1725293-01","YES","YES"
"17","1725","1725293","1725293-02","YES","YES"
"17","1725","1725294","1725294-01","YES","YES"
"17","1725","1725294","1725294-02","YES","YES"
"17","1725","1725295","1725295-01","YES","YES"
"17","1725","1725295","1725295-02","YES","YES"
"17","1726","1726296","1726296-01","YES","YES"
"17","1726","1726296","1726296-02","YES","YES"
"17","1726","1726297","1726297-01","YES","YES"
"17","1726","1726297","1726297-02","YES","YES"
"17","1726","1726298","1726298-01","YES","YES"
"17","1726","1726298","1726298-02","YES","YES"
"17","1726","1726299","1726299-01","YES","YES"
"17","1726","1726299","1726299-02","YES","YES"
"17","1726","1726300","1726300-01","YES","YES"
"17","1726","1726300","1726300-02","YES","YES"
"17","1726","1726301","1726301-01","YES","YES"
"17","1726","1726301","1726301-02","YES","YES"
"17","1726","1726302","1726302-01","YES","YES"
"17","1726","1726302","1726302-02","YES","YES"
"17","1727","1727303","1727303-01","YES","YES"
"17","1727","1727303","1727303-02","YES","YES"
"17","1727","1727304","1727304-01","YES","YES"
"17","1727","1727304","1727304-02","YES","YES"
"17","1727","1727305","1727305-01","YES","YES"
"17","1727","1727305","1727305-02","YES","YES"
"17","1727","1727306","1727306-01","YES","YES"
"17","1727","1727306","1727306-02","YES","YES"
"17","1727","1727307","1727307-01","YES","YES"
"17","1727","1727307","1727307-02","YES","YES"
"17","1727","1727308","1727308-01","YES","YES"
"17","1727","1727308","1727308-02","YES","YES"
"17","1727","1727309","1727309-01","YES","YES"
"17","1727","1727309","1727309-02","YES","YES"
"17","1727","1727310","1727310-01","YES","YES"
"17","1727","1727310","1727310-02","YES","YES"
"17","1727","1727311","1727311-01","YES","YES"
"17","1727","1727311","1727311-02","YES","YES"
"17","1727","1727312","1727312-01","YES","YES"
"17","1727","1727312","1727312-02","YES","YES"
"17","1728","1728313","1728313-01","YES","YES"
"17","1728","1728313","1728313-02","YES","YES"
"17","1728","1728314","1728314-01","YES","YES"
"17","1728","1728314","1728314-02","YES","YES"
"17","1728","1728315","1728315-01","YES","YES"
"17","1728","1728315","1728315-02","YES","YES"
"17","1728","1728316","1728316-01","YES","YES"
"17","1728","1728316","1728316-02","YES","YES"
"17","1728","1728317","1728317-01","YES","YES"
"17","1728","1728317","1728317-02","YES","YES"
"17","1728","1728318","1728318-01","YES","YES"
"17","1728","1728318","1728318-02","YES","YES"
"17","1728","1728319","1728319-01","YES","YES"
"17","1728","1728319","1728319-02","YES","YES"
"17","1728","1728320","1728320-01","YES","YES"
"17","1728","1728320","1728320-02","YES","YES"
"17","1728","1728321","1728321-01","YES","YES"
"17","1728","1728321","1728321-02","YES","YES"
"18","1801","1801001","1801001-01","YES","YES"
"18","1801","1801001","1801001-02","YES","YES"
"18","1801","1801001","1801001-03","YES","YES"
"18","1801","1801001","1801001-04","YES","YES"
"18","1801","1801001","1801001-05","YES","YES"
"18","1801","1801001","1801001-06","YES","YES"
"18","1801","1801001","1801001-07","YES","YES"
"18","1801","1801002","1801002-01","YES","YES"
"18","1801","1801002","1801002-02","YES","YES"
"18","1801","1801002","1801002-03","YES","YES"
"18","1801","1801002","1801002-04","YES","YES"
"18","1801","1801003","1801003-01","YES","YES"
"18","1801","1801003","1801003-02","YES","YES"
"18","1801","1801003","1801003-03","YES","YES"
"18","1801","1801003","1801003-04","YES","YES"
"18","1801","1801004","1801004-01","YES","YES"
"18","1801","1801004","1801004-02","YES","YES"
"18","1801","1801004","1801004-03","YES","YES"
"18","1801","1801004","1801004-04","YES","YES"
"18","1801","1801005","1801005-01","YES","YES"
"18","1801","1801005","1801005-02","YES","YES"
"18","1801","1801005","1801005-03","YES","YES"
"18","1801","1801005","1801005-04","YES","YES"
"18","1801","1801006","1801006-01","YES","YES"
"18","1801","1801006","1801006-02","YES","YES"
"18","1801","1801006","1801006-03","YES","YES"
"18","1801","1801007","1801007-01","YES","YES"
"18","1801","1801007","1801007-02","YES","YES"
"18","1801","1801007","1801007-03","YES","YES"
"18","1801","1801007","1801007-04","YES","YES"
"18","1801","1801008","1801008-01","YES","YES"
"18","1801","1801008","1801008-02","YES","YES"
"18","1801","1801008","1801008-03","YES","YES"
"18","1801","1801008","1801008-04","YES","YES"
"18","1801","1801008","1801008-05","YES","YES"
"18","1801","1801008","1801008-06","YES","YES"
"18","1801","1801008","1801008-07","YES","YES"
"18","1801","1801009","1801009-01","YES","YES"
"18","1801","1801009","1801009-02","YES","YES"
"18","1801","1801010","1801010-01","YES","YES"
"18","1801","1801010","1801010-02","YES","YES"
"18","1801","1801010","1801010-03","YES","YES"
"18","1801","1801010","1801010-04","YES","YES"
"18","1801","1801010","1801010-05","YES","YES"
"18","1801","1801011","1801011-01","YES","YES"
"18","1801","1801011","1801011-02","YES","YES"
"18","1801","1801011","1801011-03","YES","YES"
"18","1801","1801011","1801011-04","YES","YES"
"18","1801","1801011","1801011-05","YES","YES"
"18","1801","1801012","1801012-01","YES","YES"
"18","1801","1801012","1801012-02","YES","YES"
"18","1801","1801012","1801012-03","YES","YES"
"18","1801","1801012","1801012-04","YES","YES"
"18","1801","1801012","1801012-05","YES","YES"
"18","1801","1801012","1801012-06","YES","YES"
"18","1801","1801013","1801013-01","YES","YES"
"18","1801","1801013","1801013-02","YES","YES"
"18","1801","1801013","1801013-03","YES","YES"
"18","1801","1801014","1801014-01","YES","YES"
"18","1801","1801014","1801014-02","YES","YES"
"18","1801","1801014","1801014-03","YES","YES"
"18","1801","1801014","1801014-04","YES","YES"
"18","1801","1801015","1801015-01","YES","YES"
"18","1801","1801015","1801015-02","YES","YES"
"18","1801","1801016","1801016-01","YES","YES"
"18","1801","1801016","1801016-02","YES","YES"
"18","1801","1801016","1801016-03","YES","YES"
"18","1801","1801016","1801016-04","YES","YES"
"18","1801","1801017","1801017-01","YES","YES"
"18","1801","1801017","1801017-02","YES","YES"
"18","1801","1801017","1801017-03","YES","YES"
"18","1801","1801017","1801017-04","YES","YES"
"18","1801","1801017","1801017-05","YES","YES"
"18","1801","1801017","1801017-06","YES","YES"
"18","1801","1801017","1801017-07","YES","YES"
"18","1801","1801017","1801017-08","YES","YES"
"18","1801","1801017","1801017-09","YES","YES"
"18","1801","1801018","1801018-01","YES","YES"
"18","1801","1801018","1801018-02","YES","YES"
"18","1801","1801018","1801018-03","YES","YES"
"18","1801","1801018","1801018-04","YES","YES"
"18","1801","1801019","1801019-01","YES","YES"
"18","1801","1801019","1801019-02","YES","YES"
"18","1801","1801020","1801020-01","YES","YES"
"18","1801","1801020","1801020-02","YES","YES"
"18","1801","1801020","1801020-03","YES","YES"
"18","1801","1801020","1801020-04","YES","YES"
"18","1801","1801020","1801020-05","YES","YES"
"18","1801","1801021","1801021-01","YES","YES"
"18","1801","1801021","1801021-02","YES","YES"
"18","1801","1801021","1801021-03","YES","YES"
"18","1801","1801021","1801021-04","YES","YES"
"18","1801","1801022","1801022-01","YES","YES"
"18","1801","1801022","1801022-02","YES","YES"
"18","1801","1801023","1801023-01","YES","YES"
"18","1801","1801023","1801023-02","YES","YES"
"18","1801","1801024","1801024-01","YES","YES"
"18","1801","1801024","1801024-02","YES","YES"
"18","1801","1801025","1801025-01","YES","YES"
"18","1801","1801025","1801025-02","YES","YES"
"18","1801","1801025","1801025-03","YES","YES"
"18","1801","1801026","1801026-01","YES","YES"
"18","1801","1801026","1801026-02","YES","YES"
"18","1801","1801026","1801026-03","YES","YES"
"18","1801","1801026","1801026-04","YES","YES"
"18","1801","1801026","1801026-05","YES","YES"
"18","1801","1801027","1801027-01","YES","YES"
"18","1801","1801027","1801027-02","YES","YES"
"18","1801","1801027","1801027-03","YES","YES"
"18","1801","1801028","1801028-01","YES","YES"
"18","1801","1801028","1801028-02","YES","YES"
"18","1801","1801029","1801029-01","YES","YES"
"18","1801","1801029","1801029-02","YES","YES"
"18","1801","1801030","1801030-01","YES","YES"
"18","1801","1801030","1801030-02","YES","YES"
"18","1801","1801030","1801030-03","YES","YES"
"18","1801","1801030","1801030-04","YES","YES"
"18","1801","1801030","1801030-05","YES","YES"
"18","1801","1801031","1801031-01","YES","YES"
"18","1801","1801031","1801031-02","YES","YES"
"18","1801","1801031","1801031-03","YES","YES"
"18","1801","1801031","1801031-04","YES","YES"
"18","1801","1801032","1801032-01","YES","YES"
"18","1801","1801032","1801032-02","YES","YES"
"18","1801","1801032","1801032-03","YES","YES"
"18","1801","1801032","1801032-04","YES","YES"
"18","1801","1801033","1801033-01","YES","YES"
"18","1801","1801033","1801033-02","YES","YES"
"18","1801","1801034","1801034-01","YES","YES"
"18","1801","1801034","1801034-02","YES","YES"
"18","1801","1801035","1801035-01","YES","YES"
"18","1801","1801035","1801035-02","YES","YES"
"18","1801","1801035","1801035-03","YES","YES"
"18","1801","1801036","1801036-01","YES","YES"
"18","1801","1801036","1801036-02","YES","YES"
"18","1801","1801037","1801037-01","YES","YES"
"18","1801","1801037","1801037-02","YES","YES"
"18","1801","1801037","1801037-03","YES","YES"
"18","1801","1801038","1801038-01","YES","YES"
"18","1801","1801038","1801038-02","YES","YES"
"18","1801","1801038","1801038-03","YES","YES"
"18","1801","1801038","1801038-04","YES","YES"
"18","1801","1801038","1801038-05","YES","YES"
"18","1801","1801038","1801038-06","YES","YES"
"18","1801","1801039","1801039-01","YES","YES"
"18","1801","1801039","1801039-02","YES","YES"
"18","1802","1802040","1802040-01","YES","YES"
"18","1802","1802040","1802040-02","YES","YES"
"18","1802","1802040","1802040-03","YES","YES"
"18","1802","1802041","1802041-01","YES","YES"
"18","1802","1802041","1802041-02","YES","YES"
"18","1802","1802041","1802041-03","YES","YES"
"18","1802","1802041","1802041-04","YES","YES"
"18","1802","1802042","1802042-01","YES","YES"
"18","1802","1802042","1802042-02","YES","YES"
"18","1802","1802043","1802043-01","YES","YES"
"18","1802","1802043","1802043-02","YES","YES"
"18","1802","1802043","1802043-03","YES","YES"
"18","1802","1802044","1802044-01","YES","YES"
"18","1802","1802044","1802044-02","YES","YES"
"18","1802","1802045","1802045-01","YES","YES"
"18","1802","1802045","1802045-02","YES","YES"
"18","1803","1803046","1803046-01","YES","YES"
"18","1803","1803046","1803046-02","YES","YES"
"18","1803","1803046","1803046-03","YES","YES"
"18","1803","1803046","1803046-04","YES","YES"
"18","1803","1803046","1803046-05","YES","YES"
"18","1803","1803046","1803046-06","YES","YES"
"18","1803","1803047","1803047-01","YES","YES"
"18","1803","1803047","1803047-02","YES","YES"
"18","1803","1803047","1803047-03","YES","YES"
"18","1803","1803047","1803047-04","YES","YES"
"18","1803","1803048","1803048-01","YES","YES"
"18","1803","1803048","1803048-02","YES","YES"
"18","1803","1803049","1803049-01","YES","YES"
"18","1803","1803049","1803049-02","YES","YES"
"18","1803","1803049","1803049-03","YES","YES"
"18","1803","1803049","1803049-04","YES","YES"
"18","1803","1803050","1803050-01","YES","YES"
"18","1803","1803050","1803050-02","YES","YES"
"18","1803","1803050","1803050-03","YES","YES"
"18","1803","1803050","1803050-04","YES","YES"
"18","1803","1803050","1803050-05","YES","YES"
"18","1803","1803051","1803051-01","YES","YES"
"18","1803","1803051","1803051-02","YES","YES"
"18","1803","1803051","1803051-03","YES","YES"
"18","1803","1803051","1803051-04","YES","YES"
"18","1803","1803052","1803052-01","YES","YES"
"18","1803","1803052","1803052-02","YES","YES"
"18","1803","1803053","1803053-01","YES","YES"
"18","1803","1803053","1803053-02","YES","YES"
"18","1803","1803053","1803053-03","YES","YES"
"18","1803","1803054","1803054-01","YES","YES"
"18","1803","1803054","1803054-02","YES","YES"
"18","1804","1804055","1804055-01","YES","YES"
"18","1804","1804055","1804055-02","YES","YES"
"18","1804","1804055","1804055-03","YES","YES"
"18","1804","1804055","1804055-04","YES","YES"
"18","1804","1804055","1804055-05","YES","YES"
"18","1804","1804056","1804056-01","YES","YES"
"18","1804","1804056","1804056-02","YES","YES"
"18","1804","1804056","1804056-03","YES","YES"
"18","1804","1804056","1804056-04","YES","YES"
"18","1804","1804057","1804057-01","YES","YES"
"18","1804","1804057","1804057-02","YES","YES"
"18","1804","1804057","1804057-03","YES","YES"
"18","1804","1804057","1804057-04","YES","YES"
"18","1804","1804058","1804058-01","YES","YES"
"18","1804","1804058","1804058-02","YES","YES"
"18","1804","1804059","1804059-01","YES","YES"
"18","1804","1804059","1804059-02","YES","YES"
"18","1804","1804059","1804059-03","YES","YES"
"18","1804","1804059","1804059-04","YES","YES"
"18","1804","1804059","1804059-05","YES","YES"
"18","1804","1804060","1804060-01","YES","YES"
"18","1804","1804060","1804060-02","YES","YES"
"18","1804","1804060","1804060-03","YES","YES"
"18","1804","1804060","1804060-04","YES","YES"
"18","1804","1804061","1804061-01","YES","YES"
"18","1804","1804061","1804061-02","YES","YES"
"18","1804","1804062","1804062-01","YES","YES"
"18","1804","1804062","1804062-02","YES","YES"
"18","1804","1804063","1804063-01","YES","YES"
"18","1804","1804063","1804063-02","YES","YES"
"18","1804","1804063","1804063-03","YES","YES"
"18","1804","1804064","1804064-01","YES","YES"
"18","1804","1804064","1804064-02","YES","YES"
"18","1804","1804064","1804064-03","YES","YES"
"18","1804","1804064","1804064-04","YES","YES"
"18","1804","1804064","1804064-05","YES","YES"
"18","1804","1804064","1804064-06","YES","YES"
"18","1805","1805065","1805065-01","YES","YES"
"18","1805","1805065","1805065-02","YES","YES"
"18","1805","1805065","1805065-03","YES","YES"
"18","1805","1805065","1805065-04","YES","YES"
"18","1805","1805066","1805066-01","YES","YES"
"18","1805","1805066","1805066-02","YES","YES"
"18","1805","1805067","1805067-01","YES","YES"
"18","1805","1805067","1805067-02","YES","YES"
"18","1805","1805067","1805067-03","YES","YES"
"18","1805","1805067","1805067-04","YES","YES"
"18","1805","1805068","1805068-01","YES","YES"
"18","1805","1805068","1805068-02","YES","YES"
"18","1805","1805069","1805069-01","YES","YES"
"18","1805","1805069","1805069-02","YES","YES"
"18","1805","1805070","1805070-01","YES","YES"
"18","1805","1805070","1805070-02","YES","YES"
"18","1805","1805071","1805071-01","YES","YES"
"18","1805","1805071","1805071-02","YES","YES"
"18","1805","1805071","1805071-03","YES","YES"
"18","1805","1805242","1805242-01","YES","YES"
"18","1805","1805242","1805242-02","YES","YES"
"18","1805","1805243","1805243-01","YES","YES"
"18","1805","1805243","1805243-02","YES","YES"
"18","1805","1805244","1805244-01","YES","YES"
"18","1805","1805244","1805244-02","YES","YES"
"18","1805","1805245","1805245-01","YES","YES"
"18","1805","1805245","1805245-02","YES","YES"
"18","1805","1805245","1805245-03","YES","YES"
"18","1805","1805246","1805246-01","YES","YES"
"18","1805","1805246","1805246-02","YES","YES"
"18","1805","1805246","1805246-03","YES","YES"
"18","1806","1806074","1806074-01","YES","YES"
"18","1806","1806074","1806074-02","YES","YES"
"18","1806","1806074","1806074-03","YES","YES"
"18","1806","1806074","1806074-04","YES","YES"
"18","1806","1806075","1806075-01","YES","YES"
"18","1806","1806075","1806075-02","YES","YES"
"18","1806","1806075","1806075-03","YES","YES"
"18","1806","1806076","1806076-01","YES","YES"
"18","1806","1806076","1806076-02","YES","YES"
"18","1806","1806076","1806076-03","YES","YES"
"18","1806","1806076","1806076-04","YES","YES"
"18","1806","1806076","1806076-05","YES","YES"
"18","1806","1806077","1806077-01","YES","YES"
"18","1806","1806077","1806077-02","YES","YES"
"18","1807","1807078","1807078-01","YES","YES"
"18","1807","1807078","1807078-02","YES","YES"
"18","1807","1807079","1807079-01","YES","YES"
"18","1807","1807079","1807079-02","YES","YES"
"18","1807","1807079","1807079-03","YES","YES"
"18","1807","1807079","1807079-04","YES","YES"
"18","1807","1807079","1807079-05","YES","YES"
"18","1807","1807079","1807079-06","YES","YES"
"18","1807","1807080","1807080-01","YES","YES"
"18","1807","1807080","1807080-02","YES","YES"
"18","1807","1807080","1807080-03","YES","YES"
"18","1807","1807080","1807080-04","YES","YES"
"18","1807","1807080","1807080-05","YES","YES"
"18","1807","1807080","1807080-06","YES","YES"
"18","1807","1807080","1807080-07","YES","YES"
"18","1807","1807081","1807081-01","YES","YES"
"18","1807","1807081","1807081-02","YES","YES"
"18","1807","1807082","1807082-01","YES","YES"
"18","1807","1807082","1807082-02","YES","YES"
"18","1807","1807082","1807082-03","YES","YES"
"18","1807","1807082","1807082-04","YES","YES"
"18","1807","1807082","1807082-05","YES","YES"
"18","1807","1807083","1807083-01","YES","YES"
"18","1807","1807083","1807083-02","YES","YES"
"18","1807","1807084","1807084-01","YES","YES"
"18","1807","1807084","1807084-02","YES","YES"
"18","1807","1807085","1807085-01","YES","YES"
"18","1807","1807085","1807085-02","YES","YES"
"18","1807","1807085","1807085-03","YES","YES"
"18","1807","1807086","1807086-01","YES","YES"
"18","1807","1807086","1807086-02","YES","YES"
"18","1807","1807087","1807087-01","YES","YES"
"18","1807","1807087","1807087-02","YES","YES"
"18","1807","1807088","1807088-01","YES","YES"
"18","1807","1807088","1807088-02","YES","YES"
"18","1807","1807088","1807088-03","YES","YES"
"18","1807","1807089","1807089-01","YES","YES"
"18","1807","1807089","1807089-02","YES","YES"
"18","1807","1807089","1807089-03","YES","YES"
"18","1807","1807089","1807089-04","YES","YES"
"18","1807","1807090","1807090-01","YES","YES"
"18","1807","1807090","1807090-02","YES","YES"
"18","1808","1808091","1808091-01","YES","YES"
"18","1808","1808091","1808091-02","YES","YES"
"18","1808","1808092","1808092-01","YES","YES"
"18","1808","1808092","1808092-02","YES","YES"
"18","1808","1808093","1808093-01","YES","YES"
"18","1808","1808093","1808093-02","YES","YES"
"18","1808","1808093","1808093-03","YES","YES"
"18","1808","1808093","1808093-04","YES","YES"
"18","1808","1808094","1808094-01","YES","YES"
"18","1808","1808094","1808094-02","YES","YES"
"18","1808","1808094","1808094-03","YES","YES"
"18","1808","1808094","1808094-04","YES","YES"
"18","1808","1808095","1808095-01","YES","YES"
"18","1808","1808095","1808095-02","YES","YES"
"18","1808","1808096","1808096-01","YES","YES"
"18","1808","1808096","1808096-02","YES","YES"
"18","1808","1808097","1808097-01","YES","YES"
"18","1808","1808097","1808097-02","YES","YES"
"18","1808","1808098","1808098-01","YES","YES"
"18","1808","1808098","1808098-02","YES","YES"
"18","1808","1808099","1808099-01","YES","YES"
"18","1808","1808099","1808099-02","YES","YES"
"18","1808","1808100","1808100-01","YES","YES"
"18","1808","1808100","1808100-02","YES","YES"
"18","1808","1808101","1808101-01","YES","YES"
"18","1808","1808101","1808101-02","YES","YES"
"18","1808","1808101","1808101-03","YES","YES"
"18","1808","1808101","1808101-04","YES","YES"
"18","1808","1808101","1808101-05","YES","YES"
"18","1808","1808101","1808101-06","YES","YES"
"18","1808","1808101","1808101-07","YES","YES"
"18","1808","1808101","1808101-08","YES","YES"
"18","1808","1808101","1808101-09","YES","YES"
"18","1808","1808102","1808102-01","YES","YES"
"18","1808","1808102","1808102-02","YES","YES"
"18","1808","1808102","1808102-03","YES","YES"
"18","1808","1808102","1808102-04","YES","YES"
"18","1808","1808102","1808102-05","YES","YES"
"18","1808","1808103","1808103-01","YES","YES"
"18","1808","1808103","1808103-02","YES","YES"
"18","1808","1808103","1808103-03","YES","YES"
"18","1808","1808103","1808103-04","YES","YES"
"18","1808","1808103","1808103-05","YES","YES"
"18","1808","1808103","1808103-06","YES","YES"
"18","1809","1809104","1809104-01","YES","YES"
"18","1809","1809104","1809104-02","YES","YES"
"18","1809","1809104","1809104-03","YES","YES"
"18","1809","1809104","1809104-04","YES","YES"
"18","1809","1809105","1809105-01","YES","YES"
"18","1809","1809105","1809105-02","YES","YES"
"18","1809","1809105","1809105-03","YES","YES"
"18","1809","1809105","1809105-04","YES","YES"
"18","1809","1809105","1809105-05","YES","YES"
"18","1809","1809105","1809105-06","YES","YES"
"18","1809","1809105","1809105-07","YES","YES"
"18","1809","1809112","1809112-01","YES","YES"
"18","1809","1809112","1809112-02","YES","YES"
"18","1809","1809112","1809112-03","YES","YES"
"18","1809","1809113","1809113-01","YES","YES"
"18","1809","1809113","1809113-02","YES","YES"
"18","1809","1809114","1809114-01","YES","YES"
"18","1809","1809114","1809114-02","YES","YES"
"18","1809","1809114","1809114-03","YES","YES"
"18","1809","1809114","1809114-04","YES","YES"
"18","1809","1809115","1809115-01","YES","YES"
"18","1809","1809115","1809115-02","YES","YES"
"18","1809","1809116","1809116-01","YES","YES"
"18","1809","1809116","1809116-02","YES","YES"
"18","1809","1809116","1809116-03","YES","YES"
"18","1810","1810117","1810117-01","YES","YES"
"18","1810","1810117","1810117-02","YES","YES"
"18","1810","1810117","1810117-03","YES","YES"
"18","1810","1810117","1810117-04","YES","YES"
"18","1810","1810117","1810117-05","YES","YES"
"18","1810","1810117","1810117-06","YES","YES"
"18","1810","1810117","1810117-07","YES","YES"
"18","1810","1810117","1810117-08","YES","YES"
"18","1810","1810117","1810117-09","YES","YES"
"18","1810","1810117","1810117-10","YES","YES"
"18","1810","1810117","1810117-11","YES","YES"
"18","1810","1810118","1810118-01","YES","YES"
"18","1810","1810118","1810118-02","YES","YES"
"18","1810","1810119","1810119-01","YES","YES"
"18","1810","1810119","1810119-02","YES","YES"
"18","1810","1810120","1810120-01","YES","YES"
"18","1810","1810120","1810120-02","YES","YES"
"18","1810","1810121","1810121-01","YES","YES"
"18","1810","1810121","1810121-02","YES","YES"
"18","1810","1810122","1810122-01","YES","YES"
"18","1810","1810122","1810122-02","YES","YES"
"18","1810","1810122","1810122-03","YES","YES"
"18","1810","1810122","1810122-04","YES","YES"
"18","1810","1810123","1810123-01","YES","YES"
"18","1810","1810123","1810123-02","YES","YES"
"18","1810","1810124","1810124-01","YES","YES"
"18","1810","1810124","1810124-02","YES","YES"
