"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name_eng","candidate_name_dari","candidate_name_pashto","iec_vote_total","vote_share","candidate_rank","results_date","results_status","calculated_vote_total","error"
"01","Kabul",570353,"1-1186-37",383,384,"Haji Ajmal Rahmani","حاجی اجمل رحمانی","حاجی اجمل رحمانی",11158,0.0195633230648388,1,"2019-05-15","Results Status : Certified",7552,"ERROR"
"01","Kabul",570353,"1-1442-4",152,152,"Alhaj Abdul Qayoum Khairkhwah","الحاج عبدالقیوم خیرخواه","الحاج عبدالقیوم خیرخواه",8748,0.0153378697052527,2,"2019-05-15","Results Status : Certified",6133,"ERROR"
"01","Kabul",570353,"1-1162-88",527,528,"Khan Agha Rezayee","خان آغا رضائی","خان آغا رضائی",7850,0.0137634061712659,3,"2019-05-15","Results Status : Certified",6231,"ERROR"
"01","Kabul",570353,"1-1283-128",217,217,"Alhaj Mulla Mohammad Khan Ahmadi","الحاج ملامحمد خان احمدی","الحاج ملامحمد خان احمدی",6727,0.0117944501037077,4,"2019-05-15","Results Status : Certified",5770,"ERROR"
"01","Kabul",570353,"1-1389-68",297,297,"Feda Mohammad Ulfat Saleh","فدا محمد الفت صالح","فدا محمد الفت صالح",6690,0.0117295779981871,5,"2019-05-15","Results Status : Certified",4671,"ERROR"
"01","Kabul",570353,"1-1537-14",34,34,"Ahmad Jawid Jaihon","احمد جاوید جیحون","احمد جاوید جیحون",6213,0.0108932538270159,6,"2019-05-15","Results Status : Certified",4179,"ERROR"
"01","Kabul",570353,"1-1164-56",468,469,"Mir Amanullah Guzar","میر امان الله گذر ","میر امان الله گذر ",6095,0.0106863644094096,7,"2019-05-15","Results Status : Certified",3932,"ERROR"
"01","Kabul",570353,"1-1188-22",45,45,"Alhaj Amirgull Shahin","الحاج امیرگل شاهین ","الحاج امیرگل شاهین ",6061,0.0106267522043366,8,"2019-05-15","Results Status : Certified",4418,"ERROR"
"01","Kabul",570353,"1-1479-47",2,2,"Ghullam Hussain Naseri","غلام حسین ناصری","غلام حسین ناصری",6024,0.010561880098816,9,"2019-05-15","Results Status : Certified",4248,"ERROR"
"01","Kabul",570353,"1-1305-89",787,788,"Dr. Ramazan Bashardost","داکتر رمضان بشردوست","داکتر رمضان بشردوست",5983,0.0104899947926986,10,"2019-05-15","Results Status : Certified",4238,"ERROR"
"01","Kabul",570353,"1-1704-56",79,79,"Alhaj sayed Mohammad Mohammadi","الحاج سید محمد محمدی","الحاج سید محمد محمدی",5339,0.00936086949660999,11,"2019-05-15","Results Status : Certified",3694,"ERROR"
"01","Kabul",570353,"1-1521-25",748,749,"Alhaj Allah Gull Mujahid","الحاج الله گل مجاهد","الحاج الله گل مجاهد",5198,0.00911365417557197,12,"2019-05-15","Results Status : Certified",3559,"ERROR"
"01","Kabul",570353,"1-1185-51",431,432,"Haji Khan Mohammad Wardak","حاجی خان محمد وردگ","حاجی خان محمد وردگ",5128,0.00899092316512756,13,"2019-05-15","Results Status : Certified",3635,"ERROR"
"01","Kabul",570353,"1-1265-55",429,430,"Alhaj Qazi Mir Afghan Safi","الحاج قاضی میرافغان صافی ","الحاج قاضی میرافغان صافی ",4628,0.00811427309052464,14,"2019-05-15","Results Status : Certified",3458,"ERROR"
"01","Kabul",570353,"1-1023-75",89,89,"Najibullah Naser","نجیب الله ناصر","نجیب الله ناصر",4401,0.00771627395665491,15,"2019-05-15","Results Status : Certified",3356,"ERROR"
"01","Kabul",570353,"1-1297-60",528,529,"Habib Rahman Sayaf","حبیب الرحمن سیاف","حبیب الرحمن سیاف",4014,0.00703774679891225,16,"2019-05-15","Results Status : Certified",2758,"ERROR"
"01","Kabul",570353,"1-1432-81",220,220,"Anwar Khan Oryakhel","انور خان اوریاخیل ","انور خان اوریاخیل ",3885,0.0068115710796647,17,"2019-05-15","Results Status : Certified",3045,"ERROR"
"01","Kabul",570353,"1-1224-77",476,477,"Sofi Abdul Razeq Estalefi","صوفی عبدالرزاق استالفی","صوفی عبدالرزاق استالفی",3749,0.0065731222593727,18,"2019-05-15","Results Status : Certified",2951,"ERROR"
"01","Kabul",570353,"1-1066-102",84,84,"Tawfiq Wahdat","توفیق وحدت","توفیق وحدت",3716,0.00651526335444891,19,"2019-05-15","Results Status : Certified",2215,"ERROR"
"01","Kabul",570353,"1-1444-12",474,475,"Haji Zergai Habibi","حاجی زړگی حبیبی","حاجی زړگی حبیبی",3594,0.0063013607362458,20,"2019-05-15","Results Status : Certified",2689,"ERROR"
"01","Kabul",570353,"1-1249-30",534,535,"Mohammad Nayem Wardak","محمد نعیم وردک","محمد نعیم وردک",3520,0.00617161652520457,21,"2019-05-15","Results Status : Certified",2312,"ERROR"
"01","Kabul",570353,"1-1209-19",353,354,"Haji Hafizullah Jalili","حاجی حفیظ الله جلیلی","حاجی حفیظ الله جلیلی",3449,0.00604713221461095,22,"2019-05-15","Results Status : Certified",2098,"ERROR"
"01","Kabul",570353,"1-1176-45",483,484,"Urfanullah Urfan","عرفان الله عرفان","عرفان الله عرفان",3429,0.00601206621162683,23,"2019-05-15","Results Status : Certified",2038,"ERROR"
"01","Kabul",570353,"1-1010-32",129,129,"Obaidullah Kalimzai Wardak"," عبیدالله کلیمزی وردک"," عبیدالله کلیمزی وردک",3418,0.00599277990998557,24,"2019-05-15","Results Status : Certified",2449,"ERROR"
"01","Kabul",570353,"1-1718-135",587,588,"Ajmal Gullab","اجمل گلاب ","اجمل گلاب ",3413,0.00598401340923954,25,"2019-05-15","Results Status : Certified",2274,"ERROR"
"01","Kabul",570353,"1-1430-80",288,288,"Ezatullah Aatef","عزت الله عاطف ","عزت الله عاطف ",3302,0.00578939709267769,26,"2019-05-15","Results Status : Certified",2274,"ERROR"
"01","Kabul",570353,"1-1306-43",638,639,"Zabiullah Almas"," ذبیح الله الماس"," ذبیح الله الماس",3238,0.00567718588312852,27,"2019-05-15","Results Status : Certified",2331,"ERROR"
"01","Kabul",570353,"1-1223-100",199,199,"Haji Mohammad Dawood Kalakani","حاجی محمد داود کلکانی","حاجی محمد داود کلکانی",2999,0.00525814714746832,28,"2019-05-15","Results Status : Certified",2137,"ERROR"
"01","Kabul",570353,"1-1598-62",326,326,"Taj Mohammad Mujahid","تاج محمد مجاهد ","تاج محمد مجاهد ",2978,0.005221327844335,29,"2019-05-15","Results Status : Certified",1957,"ERROR"
"01","Kabul",570353,"1-1524-2026",52,52,"Mohammad Dawood Naji","محمد داود ناجی","محمد داود ناجی",2922,0.00512314303597947,30,"2019-05-15","Results Status : Certified",2152,"ERROR"
"01","Kabul",570353,"1-1299-1040",201,201,"Abdul Samad stanikzai","عبدالصمد ستانکزی","عبدالصمد ستانکزی",2891,0.00506879073135409,31,"2019-05-15","Results Status : Certified",1976,"ERROR"
"01","Kabul",570353,"1-1119-14",466,467,"Abdul Reza Khalili","عبدالرضا خلیلی","عبدالرضا خلیلی",2882,0.00505301103001124,32,"2019-05-15","Results Status : Certified",1697,"ERROR"
"01","Kabul",570353,"1-1329-99",547,548,"Alhaj Mohammad Alem Khalili","الحاج محمد عالم خلیلی","الحاج محمد عالم خلیلی",2879,0.00504775112956362,33,"2019-05-15","Results Status : Certified",1819,"ERROR"
"01","Kabul",570353,"1-1443-91",106,106,"Haji Mohammad Farhad Sediqi","حاجی محمد فرهاد صدیقی","حاجی محمد فرهاد صدیقی",2873,0.00503723132866839,34,"2019-05-15","Results Status : Certified",1692,"ERROR"
"01","Kabul",570353,"1-1133-136",771,772,"Eng. Abass Nawyan","انجنیر عباس نویان","انجنیر عباس نویان",2854,0.00500391862583347,35,"2019-05-15","Results Status : Certified",1839,"ERROR"
"01","Kabul",570353,"1-1173-44",481,482,"Alhaj Shirshah Ahmadzai","الحاج شیر شاه احمدزی","الحاج شیر شاه احمدزی",2820,0.00494430642076048,36,"2019-05-15","Results Status : Certified",1721,"ERROR"
"01","Kabul",570353,"1-1174-19",120,120,"Hamed Sultani","حامد سلطانی","حامد سلطانی",2813,0.00493203331971604,37,"2019-05-15","Results Status : Certified",2051,"ERROR"
"01","Kabul",570353,"1-1384-57",584,585,"Ahmad Zia Azimi Shinozadah","احمد ضیا عظیمی شینوزاده","احمد ضیا عظیمی شینوزاده",2800,0.00490924041777636,38,"2019-05-15","Results Status : Certified",1861,"ERROR"
"01","Kabul",570353,"1-1665-7",655,656,"Attaullah Nasib","عطا الله نصیب","عطا الله نصیب",2792,0.00489521401658271,39,"2019-05-15","Results Status : Certified",1675,"ERROR"
"01","Kabul",570353,"1-1216-47",134,134,"Ahmad Zaki Zahed","احمد ذکی زاهد ","احمد ذکی زاهد ",2750,0.00482157541031607,40,"2019-05-15","Results Status : Certified",1838,"ERROR"
"01","Kabul",570353,"1-1583-50",418,419,"Mohammad Haidar Basir","محمد حیدر بصیر","محمد حیدر بصیر",2738,0.0048005358085256,41,"2019-05-15","Results Status : Certified",1806,"ERROR"
"01","Kabul",570353,"1-1577-5",759,760,"Wakil Fatema Nazari","وکیل فاطمه نظری ","وکیل فاطمه نظری ",2736,0.00479702920822719,42,"2019-05-15","Results Status : Certified",1529,"ERROR"
"01","Kabul",570353,"1-1611-46",113,113,"Alhaj Hasibullah Samim","الحاج حسیب الله صمیم","الحاج حسیب الله صمیم",2679,0.00469709109972245,43,"2019-05-15","Results Status : Certified",1857,"ERROR"
"01","Kabul",570353,"1-1282-28",515,516,"Haji Abdul Hussain Hussainzadah","حاجی عبدالحسین حسین زاده ","حاجی عبدالحسین حسین زاده ",2512,0.00440428997480508,44,"2019-05-15","Results Status : Certified",1608,"ERROR"
"01","Kabul",570353,"1-1152-35",1,1,"Habibullah Zazai","حبیب الله ځاځی","حبیب الله ځاځی",2508,0.00439727677420825,45,"2019-05-15","Results Status : Certified",1927,"ERROR"
"01","Kabul",570353,"1-1535-45",161,161,"Mohammad Ibrahim Qasemi","محمد ابراهیم قاسمی","محمد ابراهیم قاسمی",2469,0.00432889806838923,46,"2019-05-15","Results Status : Certified",1759,"ERROR"
"01","Kabul",570353,"1-1440-71",141,141,"Mohammad Nazir Ahmadzai","محمد نذیر احمدزی","محمد نذیر احمدزی",2467,0.00432539146809081,47,"2019-05-15","Results Status : Certified",1857,"ERROR"
"01","Kabul",570353,"1-1272-20",685,686,"Lutfullah Quraishi","لطف الله قریشی","لطف الله قریشی",2432,0.00426402596286861,48,"2019-05-15","Results Status : Certified",1599,"ERROR"
"01","Kabul",570353,"1-1637-35",361,362,"Abdul Qader Zazai Watandost","عبدالقادر ځاځی وطندوست","عبدالقادر ځاځی وطندوست",2422,0.00424649296137655,49,"2019-05-15","Results Status : Certified",1768,"ERROR"
"01","Kabul",570353,"1-1539-169",803,804,"Baktash Seyawash","بکتاش سیاووش","بکتاش سیاووش",2404,0.00421493355869085,50,"2019-05-15","Results Status : Certified",1468,"ERROR"
"01","Kabul",570353,"1-1492-23",410,411,"Mohammad Qasim Hakimi","محمد قسیم حکیمی ","محمد قسیم حکیمی ",2371,0.00415707465376705,51,"2019-05-15","Results Status : Certified",1661,"ERROR"
"01","Kabul",570353,"1-1022-25",666,667,"Alhaj Zemarak Padkhwabi","الحاج زمرک پادخوابی","الحاج زمرک پادخوابی",2348,0.00411674875033532,52,"2019-05-15","Results Status : Certified",1682,"ERROR"
"01","Kabul",570353,"1-1327-64",792,793,"Eng. Zabiullah Zeyarmal","انجینر ذبیح الله زیارمل","انجینر ذبیح الله زیارمل",2329,0.00408343604750041,53,"2019-05-15","Results Status : Certified",1208,"ERROR"
"01","Kabul",570353,"1-1465-84",556,557,"Mohammad Aref Haidari","محمد عارف حیدری ","محمد عارف حیدری ",2323,0.00407291624660517,54,"2019-05-15","Results Status : Certified",1401,"ERROR"
"01","Kabul",570353,"1-1121-47",789,790,"Sayed Edris Mir","سید ادریس میر","سید ادریس میر",2318,0.00406414974585914,55,"2019-05-15","Results Status : Certified",1408,"ERROR"
"01","Kabul",570353,"1-1041-127",408,409,"Abdul Khaleq Hussaini","عبدالخالق حسینی","عبدالخالق حسینی",2305,0.00404135684391947,56,"2019-05-15","Results Status : Certified",1403,"ERROR"
"01","Kabul",570353,"1-1253-98",732,733,"Dr. Fraidon Noorzad","داکتر فریدون نورزاد","داکتر فریدون نورزاد",2271,0.00398174463884647,57,"2019-05-15","Results Status : Certified",1464,"ERROR"
"01","Kabul",570353,"1-1031-1011",146,146,"Mawla Mohammad Paiman Akakhel","مولا محمد ‍‍‍پیمان اکاخیل","مولا محمد ‍‍‍پیمان اکاخیل",2192,0.00384323392705921,58,"2019-05-15","Results Status : Certified",1783,"ERROR"
"01","Kabul",570353,"1-1461-174",432,433,"Mohammad Fahim Hashemi","محمد فهیم هاشمی","محمد فهیم هاشمی",2175,0.00381342782452271,59,"2019-05-15","Results Status : Certified",1685,"ERROR"
"01","Kabul",570353,"1-1602-45",114,114,"Alhaj Faizullah Hashemi","الحاج فیض الله هاشمی ","الحاج فیض الله هاشمی ",2174,0.0038116745243735,60,"2019-05-15","Results Status : Certified",1717,"ERROR"
"01","Kabul",570353,"1-1446-91",712,713,"Abdul Hadi Khalid","عبدالهادی خالد ","عبدالهادی خالد ",2111,0.00370121661497353,61,"2019-05-15","Results Status : Certified",1570,"ERROR"
"01","Kabul",570353,"1-1530-63",185,185,"Dr. jafar mahdawi"," د کتر جعفر مهدوی "," د کتر جعفر مهدوی ",2097,0.00367667041288465,62,"2019-05-15","Results Status : Certified",1372,"ERROR"
"01","Kabul",570353,"1-1233-189",192,192,"Habibullah Esmati","حبیب الله عصمتی","حبیب الله عصمتی",2069,0.00362757800870689,63,"2019-05-15","Results Status : Certified",1580,"ERROR"
"01","Kabul",570353,"1-1261-34",774,775,"Eng. Mohammad Ibrahim Aslami","انجینر محمد ابراهیم اسلمی","انجینر محمد ابراهیم اسلمی",2059,0.00361004500721483,64,"2019-05-15","Results Status : Certified",1441,"ERROR"
"01","Kabul",570353,"1-1616-1",436,437,"Mohammad Younis Hotak","محمد یونیس هوتک ","محمد یونیس هوتک ",2050,0.00359426530587198,65,"2019-05-15","Results Status : Certified",1573,"ERROR"
"01","Kabul",570353,"1-1545-50",734,735,"Abdul Matin Shirzoi","عبدالمتین شیرزوی","عبدالمتین شیرزوی",2024,0.00354867950199263,66,"2019-05-15","Results Status : Certified",1490,"ERROR"
"01","Kabul",570353,"1-1068-104",269,269,"Noor Habib Gullbahari","نورحبیب گلبهاری ","نورحبیب گلبهاری ",2000,0.00350660029841169,67,"2019-05-15","Results Status : Certified",1556,"ERROR"
"01","Kabul",570353,"1-1540-61",272,272,"Sardar Mohammad Sakhi","سردار محمد سخی","سردار محمد سخی",1997,0.00350134039796407,68,"2019-05-15","Results Status : Certified",1286,"ERROR"
"01","Kabul",570353,"1-1226-98",464,465,"Qazi Ghullam Sakhi Iqbal","قاضی غلام سخی اقبال","قاضی غلام سخی اقبال",1993,0.00349432719736724,69,"2019-05-15","Results Status : Certified",1375,"ERROR"
"01","Kabul",570353,"1-1250-67",30,30,"Alhaj Habibullah Ahmadzai","الحاج حبیب الله احمدزی ","الحاج حبیب الله احمدزی ",1987,0.00348380739647201,70,"2019-05-15","Results Status : Certified",1280,"ERROR"
"01","Kabul",570353,"1-1276-40",59,59,"Alhaj Qudratullah Sahak","الحاج قدرت الله سهاک","الحاج قدرت الله سهاک",1976,0.00346452109483075,71,"2019-05-15","Results Status : Certified",1482,"ERROR"
"01","Kabul",570353,"1-1542-4",610,611,"Noorullah Dawoodzai","نورالله داوود زی","نورالله داوود زی",1940,0.00340140228945933,72,"2019-05-15","Results Status : Certified",1542,"ERROR"
"01","Kabul",570353,"1-1587-27",275,275,"Wahidullah Radmanesh","وحید الله رادمنش","وحید الله رادمنش",1938,0.00339789568916092,73,"2019-05-15","Results Status : Certified",1408,"ERROR"
"01","Kabul",570353,"1-1581-97",427,428,"Alhaj Qari Sayed Omar Hotak","الحاج قاری سید عمر هوتک","الحاج قاری سید عمر هوتک",1914,0.00335581648557998,74,"2019-05-15","Results Status : Certified",1343,"ERROR"
"01","Kabul",570353,"1-1595-90",46,46,"Haji Homayoun Bahar","حاجی همایون بهار","حاجی همایون بهار",1876,0.00328919107991016,75,"2019-05-15","Results Status : Certified",1289,"ERROR"
"01","Kabul",570353,"1-1263-3047",178,178,"Najibullah Islamyar","نجیب الله اسلام یار","نجیب الله اسلام یار",1860,0.00326113827752287,76,"2019-05-15","Results Status : Certified",1162,"ERROR"
"01","Kabul",570353,"1-1646-1028",351,351,"Mohammad Salem Ahmadzai","محمد سالم احمدزی","محمد سالم احمدزی",1843,0.00323133217498637,77,"2019-05-15","Results Status : Certified",1340,"ERROR"
"01","Kabul",570353,"1-1159-24",536,537,"Abdul Raqib Jawid Kohistani","عبدالرقیب جاوید کوهستانی","عبدالرقیب جاوید کوهستانی",1825,0.00319977277230066,78,"2019-05-15","Results Status : Certified",1490,"ERROR"
"01","Kabul",570353,"1-1514-3042",187,187,"Alhaj Mohammad Ibrahim Aasem","الحاج محمد ابراهیم عاصم","الحاج محمد ابراهیم عاصم",1815,0.0031822397708086,79,"2019-05-15","Results Status : Certified",1239,"ERROR"
"01","Kabul",570353,"1-1837-125",682,683,"Zolfaqar Omid","ذوالفقار امید ","ذوالفقار امید ",1804,0.00316295346916734,80,"2019-05-15","Results Status : Certified",1233,"ERROR"
"01","Kabul",570353,"1-1596-16",287,287,"Ahmad Sayeedi","احمد سعیدی","احمد سعیدی",1783,0.00312613416603402,81,"2019-05-15","Results Status : Certified",1414,"ERROR"
"01","Kabul",570353,"1-1118-42",273,273,"Rajab Ali Andeshmand","رجب علی اندیشمند","رجب علی اندیشمند",1771,0.00310509456424355,82,"2019-05-15","Results Status : Certified",1152,"ERROR"
"01","Kabul",570353,"1-1691-112",298,298,"Haji Zarbat Kharoti","حاجی زربت خروټی","حاجی زربت خروټی",1768,0.00309983466379593,83,"2019-05-15","Results Status : Certified",1245,"ERROR"
"01","Kabul",570353,"1-1177-40",526,527,"Sayed Farhad Hashemi","سید فرهاد هاشمی","سید فرهاد هاشمی",1759,0.00308405496245308,84,"2019-05-15","Results Status : Certified",1248,"ERROR"
"01","Kabul",570353,"1-1240-22",488,489,"Alhaj Gull Zaman Rohani","الحاج گل زمان  روحانی","الحاج گل زمان  روحانی",1739,0.00304898895946896,85,"2019-05-15","Results Status : Certified",1339,"ERROR"
"01","Kabul",570353,"1-1469-107",643,644,"Mohammad Aref Moheb","محمد عارف محب ","محمد عارف محب ",1724,0.00302268945723087,86,"2019-05-15","Results Status : Certified",1034,"ERROR"
"01","Kabul",570353,"1-1349-123",321,321,"Eng. Naqibullah Naseri","انجنیر نقیب الله ناصری","انجنیر نقیب الله ناصری",1714,0.00300515645573881,87,"2019-05-15","Results Status : Certified",1201,"ERROR"
"01","Kabul",570353,"1-1073-8",49,49,"Alhaj Mohammad Qasim Jangalbagh","الحاج محمد قسیم جنگل باغ","الحاج محمد قسیم جنگل باغ",1696,0.00297359705305311,88,"2019-05-15","Results Status : Certified",1197,"ERROR"
"01","Kabul",570353,"1-1325-39",165,165,"Abdul Hafiz Mansoor","عبدالحفیظ منصور","عبدالحفیظ منصور",1694,0.0029700904527547,89,"2019-05-15","Results Status : Certified",1245,"ERROR"
"01","Kabul",570353,"1-1380-50",649,650,"Aqil Shah Elyasi","عقیل شاه الیاسی","عقیل شاه الیاسی",1668,0.00292450464887535,90,"2019-05-15","Results Status : Certified",1056,"ERROR"
"01","Kabul",570353,"1-1455-132",462,463,"Gen. Babrak Saber","جنرال ببرک صابر","جنرال ببرک صابر",1666,0.00292099804857693,91,"2019-05-15","Results Status : Certified",1275,"ERROR"
"01","Kabul",570353,"1-1809-226",443,444,"Etebar Khan Zadran","اعتبار خان ځدران","اعتبار خان ځدران",1663,0.00291573814812932,92,"2019-05-15","Results Status : Certified",1258,"ERROR"
"01","Kabul",570353,"1-1454-123",42,42,"Ahmad Behzad","احمد بهزاد ","احمد بهزاد ",1609,0.0028210599400722,93,"2019-05-15","Results Status : Certified",1204,"ERROR"
"01","Kabul",570353,"1-1069-51",458,459,"Jalalduddin Mahmoodi","جلال الدین محمودی ","جلال الدین محمودی ",1606,0.00281580003962458,94,"2019-05-15","Results Status : Certified",1239,"ERROR"
"01","Kabul",570353,"1-1150-39",323,323,"Haji Ezatullah Neyazai","حاجی عزت الله نیازی","حاجی عزت الله نیازی",1598,0.00280177363843094,95,"2019-05-15","Results Status : Certified",1203,"ERROR"
"01","Kabul",570353,"1-1697-157",533,534,"Enayatullah Babakarkhel","عنایت الله بابکر خیل","عنایت الله بابکر خیل",1597,0.00280002033828173,96,"2019-05-15","Results Status : Certified",1302,"ERROR"
"01","Kabul",570353,"1-1225-123",62,62,"Ziaullhaq Shafiq","ضیأالحق شفیق","ضیأالحق شفیق",1594,0.00279476043783411,97,"2019-05-15","Results Status : Certified",1026,"ERROR"
"01","Kabul",570353,"1-1593-7",752,753,"Alhaj Bedar Zazai","الحاج بیدار ځاځی","الحاج بیدار ځاځی",1564,0.00274216143335794,98,"2019-05-15","Results Status : Certified",1120,"ERROR"
"01","Kabul",570353,"1-1338-40",608,609,"Assadullah Azizi","اسد الله عزیزی","اسد الله عزیزی",1553,0.00272287513171667,99,"2019-05-15","Results Status : Certified",989,"ERROR"
"01","Kabul",570353,"1-1268-48",731,732,"sayed Naqibullah Hashemi","سید نقیب الله هاشمی","سید نقیب الله هاشمی",1547,0.00271235533082144,100,"2019-05-15","Results Status : Certified",1249,"ERROR"
"01","Kabul",570353,"1-1397-24",768,769,"Dr. Sayed Ibrahim Kaamel","دوکتور سید ابراهیم کامل","دوکتور سید ابراهیم کامل",1542,0.00270358883007541,101,"2019-05-15","Results Status : Certified",1050,"ERROR"
"01","Kabul",570353,"1-1870-143",656,657,"Abdul Wase Rasool","عبدالواسع رسول","عبدالواسع رسول",1530,0.00268254922828494,102,"2019-05-15","Results Status : Certified",1012,"ERROR"
"01","Kabul",570353,"1-1398-9",357,358,"Mohammad Baqer Mohaqeq","محمد باقر محقق","محمد باقر محقق",1529,0.00268079592813573,103,"2019-05-15","Results Status : Certified",876,"ERROR"
"01","Kabul",570353,"1-1042-1172",512,513,"Mohammad Asef Ashna","محمد آصف آشنا ","محمد آصف آشنا ",1491,0.00261417052246591,104,"2019-05-15","Results Status : Certified",1014,"ERROR"
"01","Kabul",570353,"1-1533-1184",763,764,"Wali Ahmadzai","ولی احمدزی ","ولی احمدزی ",1476,0.00258787102022782,105,"2019-05-15","Results Status : Certified",875,"ERROR"
"01","Kabul",570353,"1-1635-21",207,207,"Mohammad Mahdi Taqadusi","محمد مهدی تقدسی","محمد مهدی تقدسی",1456,0.00255280501724371,106,"2019-05-15","Results Status : Certified",942,"ERROR"
"01","Kabul",570353,"1-1228-11",630,631,"Gen. Nazifa Zaki","جنرال نظیفه ذکی","جنرال نظیفه ذکی",1441,0.00252650551500562,107,"2019-05-15","Results Status : Certified",950,"ERROR"
"01","Kabul",570353,"1-1606-15",450,451,"Dr. Ahmad Jawid Aalemi","داکتر احمد جاوید عالمی ","داکتر احمد جاوید عالمی ",1439,0.00252299891470721,108,"2019-05-15","Results Status : Certified",881,"ERROR"
"01","Kabul",570353,"1-1683-9",753,754,"Zahir Sultani","ظاهر سلطانی","ظاهر سلطانی",1432,0.00251072581366277,109,"2019-05-15","Results Status : Certified",872,"ERROR"
"01","Kabul",570353,"1-1555-33",50,50,"Abdul Rahim Ayoubi","عبدالرحیم ایوبی","عبدالرحیم ایوبی",1424,0.00249669941246912,110,"2019-05-15","Results Status : Certified",944,"ERROR"
"01","Kabul",570353,"1-1318-53",743,744,"Mohammad Zaki Noori","محمد ذکی نوری","محمد ذکی نوری",1421,0.0024914395120215,111,"2019-05-15","Results Status : Certified",650,"ERROR"
"01","Kabul",570353,"1-1201-31",110,110,"Sayed Qutbuddin Roydar","سید قطب الدین رویدار","سید قطب الدین رویدار",1417,0.00248442631142468,112,"2019-05-15","Results Status : Certified",1168,"ERROR"
"01","Kabul",570353,"1-1711-104",607,608,"Shinkai Karokhel","شینکی کروخیل","شینکی کروخیل",1406,0.00246514000978341,113,"2019-05-15","Results Status : Certified",858,"ERROR"
"01","Kabul",570353,"1-1686-124",376,377,"Mursal Nabizada","مرسل نبی زاده","مرسل نبی زاده",1396,0.00244760700829136,114,"2019-05-15","Results Status : Certified",719,"ERROR"
"01","Kabul",570353,"1-1160-102",775,776,"Rahmat Gull Mawlazoi Hotak","رحمت گل مولازوی هوتک ","رحمت گل مولازوی هوتک ",1386,0.0024300740067993,115,"2019-05-15","Results Status : Certified",1099,"ERROR"
"01","Kabul",570353,"1-1856-216",738,739,"Alhaj Shahd Wali Zemawal","الحاج شهد ولی زمه وال","الحاج شهد ولی زمه وال",1385,0.00242832070665009,116,"2019-05-15","Results Status : Certified",988,"ERROR"
"01","Kabul",570353,"1-1243-35",167,167,"Dr. Mohammad Qasem Elyasi","دکترمحمد قاسم الیاسی","دکترمحمد قاسم الیاسی",1339,0.00234766889978662,117,"2019-05-15","Results Status : Certified",764,"ERROR"
"01","Kabul",570353,"1-1342-1037",671,672,"Nazer Hussain Hussainpor","ناظرحسین حسین پور","ناظرحسین حسین پور",1331,0.00233364249859298,118,"2019-05-15","Results Status : Certified",744,"ERROR"
"01","Kabul",570353,"1-1381-29",82,82,"Alhaj Tamiz Khan Mahmoodzai","الحاج تمیزخان محمودزی","الحاج تمیزخان محمودزی",1320,0.00231435619695171,119,"2019-05-15","Results Status : Certified",842,"ERROR"
"01","Kabul",570353,"1-1307-26",73,73,"Abdul Hamed Hamidi","عبدالحامد حمیدی","عبدالحامد حمیدی",1300,0.0022792901939676,120,"2019-05-15","Results Status : Certified",876,"ERROR"
"01","Kabul",570353,"1-1021-2024",705,706,"Abdul Hadi Arghandiwal","عبدالهادی ارغندیوال","عبدالهادی ارغندیوال",1293,0.00226701709292315,121,"2019-05-15","Results Status : Certified",993,"ERROR"
"01","Kabul",570353,"1-1067-124",799,800,"Ferozuddin Amiri","فیروز الدین امیری","فیروز الدین امیری",1290,0.00226175719247554,122,"2019-05-15","Results Status : Certified",820,"ERROR"
"01","Kabul",570353,"1-1220-1048",324,324,"Fawzia Naseryar Gulldaraye","فوزیه ناصریار گلدریی","فوزیه ناصریار گلدریی",1287,0.00225649729202792,123,"2019-05-15","Results Status : Certified",801,"ERROR"
"01","Kabul",570353,"1-1563-31",385,386,"Najibullah Momand Kamawal","نجیب الله مومند کاموال","نجیب الله مومند کاموال",1266,0.0022196779888946,124,"2019-05-15","Results Status : Certified",861,"ERROR"
"01","Kabul",570353,"1-1720-136",190,190,"Abdul Baqi Amin","عبدالباقی امین ","عبدالباقی امین ",1264,0.00221617138859619,125,"2019-05-15","Results Status : Certified",929,"ERROR"
"01","Kabul",570353,"1-1330-1",19,19,"Royena Jalali","روبینا جلالی","روبینا جلالی",1259,0.00220740488785016,126,"2019-05-15","Results Status : Certified",809,"ERROR"
"01","Kabul",570353,"1-1175-48",623,624,"Dr. Mohammad Shour Neyazai","داکتر محمد شعور نیازی ","داکتر محمد شعور نیازی ",1255,0.00220039168725333,127,"2019-05-15","Results Status : Certified",902,"ERROR"
"01","Kabul",570353,"1-1818-141",374,375,"Mariam Sama","مریم سما ","مریم سما ",1255,0.00220039168725333,127,"2019-05-15","Results Status : Certified",879,"ERROR"
"01","Kabul",570353,"1-1071-36",548,549,"Mohammad Asef Shah Jahan Ahmadzai"," محمد آصف شاه جهان احمدزی"," محمد آصف شاه جهان احمدزی",1231,0.00215831248367239,128,"2019-05-15","Results Status : Certified",839,"ERROR"
"01","Kabul",570353,"1-1072-78",574,575,"Zuhra Noorzai","زهره نوروزی","زهره نوروزی",1223,0.00214428608247875,129,"2019-05-15","Results Status : Certified",776,"ERROR"
