"electorate","constituency_code","province_code","province_name_eng","province_name_dari","province_name_pashto","candidate_code","ballot_position","candidate_gender","candidate_name_eng","candidate_name_dari","candidate_name_pashto","winner","results_date","results_status","votes"
"General","G-29","29","Faryab","فارياب","فارياب","29-1553-2052",38,"F","Ustad Marya Noori","استاد ماریا نوری","استاد ماریا نوری","NO","2018-11-23","Results Status : Uncertified",241
"General","G-29","29","Faryab","فارياب","فارياب","29-1174-2057",39,"F","Saranwal Amena Mukhleszada","سارنوال آمنه مخلص زاده","سارنوال آمنه مخلص زاده","NO","2018-11-23","Results Status : Uncertified",211
"General","G-29","29","Faryab","فارياب","فارياب","29-1081-2037",40,"F","Suhaila Aassa Kohi","سهیلا آسا کوهی","سهیلا آسا کوهی","NO","2018-11-23","Results Status : Uncertified",127
"General","G-29","29","Faryab","فارياب","فارياب","29-1241-2042",41,"F","Bano Mukarama Sadat","بانو مکرمه سادات","بانو مکرمه سادات","NO","2018-11-23","Results Status : Uncertified",336
"General","G-29","29","Faryab","فارياب","فارياب","29-1070-2063",42,"F","Bano Farzana Bahman","بانو فرزانه بهمن","بانو فرزانه بهمن","NO","2018-11-23","Results Status : Uncertified",846
"General","G-29","29","Faryab","فارياب","فارياب","29-1009-2020",43,"M","Khairuddin Muradi","خیر الدین مرادی","خیر الدین مرادی","NO","2018-11-23","Results Status : Uncertified",1344
"General","G-29","29","Faryab","فارياب","فارياب","29-1381-2065",45,"F","Sayeda Asefa Shadab","سیده آصفه شاداب","سیده آصفه شاداب","NO","2018-11-23","Results Status : Uncertified",211
"General","G-29","29","Faryab","فارياب","فارياب","29-1005-2",46,"F","Alhaj Fawzia Raufi","الحاج فوزیه روفی","الحاج فوزیه روفی","YES","2018-11-23","Results Status : Uncertified",1326
"General","G-29","29","Faryab","فارياب","فارياب","29-1685-2011",47,"M","Ustad Sayed Mamon Guhrik","استاد سید مأمون گهریک","استاد سید مأمون گهریک","NO","2018-11-23","Results Status : Uncertified",766
"General","G-29","29","Faryab","فارياب","فارياب","29-1193-2028",48,"M","Eng Mohammad Nasim Rahmani","انجنیر محمد نسیم رحمانی","انجنیر محمد نسیم رحمانی","NO","2018-11-23","Results Status : Uncertified",738
"General","G-29","29","Faryab","فارياب","فارياب","29-1249-2048",49,"M","Eng Farhad Esar","انجنیر فرهاد ایثار","انجنیر فرهاد ایثار","NO","2018-11-23","Results Status : Uncertified",953
"General","G-29","29","Faryab","فارياب","فارياب","29-1505-2034",50,"M","Sayed Babar Jamal","سید بابر جمال","سید بابر جمال","YES","2018-11-23","Results Status : Uncertified",3736
"General","G-29","29","Faryab","فارياب","فارياب","29-1222-2030",51,"M","Eng Hashmatullah Rahmani","انجنیر حشمت الله رحمانی","انجنیر حشمت الله رحمانی","NO","2018-11-23","Results Status : Uncertified",463
"General","G-29","29","Faryab","فارياب","فارياب","29-1161-2032",52,"F","Nasima Youzbashi","نسیمه یوزباشی","نسیمه یوزباشی","NO","2018-11-23","Results Status : Uncertified",111
"General","G-29","29","Faryab","فارياب","فارياب","29-1226-2033",53,"M","Mohammad Rasool Faryabi","محمد رسول فاریابی","محمد رسول فاریابی","YES","2018-11-23","Results Status : Uncertified",4452
"General","G-29","29","Faryab","فارياب","فارياب","29-1477-2051",54,"M","Dr Ahmad Jawid Qazizadah","داکتراحمد جاوید قاضی زاده","داکتراحمد جاوید قاضی زاده","NO","2018-11-23","Results Status : Uncertified",167
"General","G-29","29","Faryab","فارياب","فارياب","29-1346-2026",55,"F","Shafiqa Sakha Youlchi","شفیقه سخا یولچی","شفیقه سخا یولچی","YES","2018-11-23","Results Status : Uncertified",1477
"General","G-29","29","Faryab","فارياب","فارياب","29-1201-2066",56,"F","Mermen Hajera Enayat Kamran","میرمن هاجره عنایت کامران","میرمن هاجره عنایت کامران","NO","2018-11-23","Results Status : Uncertified",367
"General","G-29","29","Faryab","فارياب","فارياب","29-1242-2040",57,"M","Mohammad Saleh Todapor","محمد صالح توده پور","محمد صالح توده پور","NO","2018-11-23","Results Status : Uncertified",581
"General","G-29","29","Faryab","فارياب","فارياب","29-1509-2054",58,"M","Sayed Jawid Sadat","سید جاوید سادات","سید جاوید سادات","NO","2018-11-23","Results Status : Uncertified",72
"General","G-29","29","Faryab","فارياب","فارياب","29-1334-2038",59,"M","Mohammad Shaker Karimi","محمد شاکر کریمی","محمد شاکر کریمی","NO","2018-11-23","Results Status : Uncertified",2755
"General","G-29","29","Faryab","فارياب","فارياب","29-1273-2060",60,"M","Ustad Edris Barna","استاد ادریس برنا","استاد ادریس برنا","NO","2018-11-23","Results Status : Uncertified",434
"General","G-29","29","Faryab","فارياب","فارياب","29-1569-2061",61,"M","Ustad Abdul Wakil Faryabi","استاد عبدالوکیل فاریابی","استاد عبدالوکیل فاریابی","NO","2018-11-23","Results Status : Uncertified",238
"General","G-29","29","Faryab","فارياب","فارياب","29-1329-2014",62,"F","Rangina Kargar","رنگینه کارگر","رنگینه کارگر","YES","2018-11-23","Results Status : Uncertified",1585
"General","G-30","30","Hilmand","هلمند","هلمند","30-1241-95",1,"M","Sayed Musa Helmandi","سید موسی هلمندی","سید موسی هلمندی","NO","2018-11-23","Results Status : Uncertified",1165
"General","G-30","30","Hilmand","هلمند","هلمند","30-1309-32",2,"M","Mirwais Khadem","میرویس خادم","میرویس خادم","YES","2018-11-23","Results Status : Uncertified",3164
"General","G-30","30","Hilmand","هلمند","هلمند","30-1269-62",3,"M","Haji Nematullah Popal","حاجی نعمت الله پوپل","حاجی نعمت الله پوپل","NO","2018-11-23","Results Status : Uncertified",559
"General","G-30","30","Hilmand","هلمند","هلمند","30-1545-5",4,"M","Abdul Rashid Azizi","عبدالرشید عزیزی","عبدالرشید عزیزی","YES","2018-11-23","Results Status : Uncertified",2580
"General","G-30","30","Hilmand","هلمند","هلمند","30-1541-67",5,"M","Mirwais Popal","میرویس پوپل","میرویس پوپل","YES","2018-11-23","Results Status : Uncertified",3573
"General","G-30","30","Hilmand","هلمند","هلمند","30-1233-45",6,"M","Masood Khan Noorzai","مسعودخان نورزی","مسعودخان نورزی","NO","2018-11-23","Results Status : Uncertified",759
"General","G-30","30","Hilmand","هلمند","هلمند","30-1593-4",7,"M","Agha Mohammad Afghan","اغا محمد افغان","اغا محمد افغان","NO","2018-11-23","Results Status : Uncertified",451
"General","G-30","30","Hilmand","هلمند","هلمند","30-1170-42",8,"M","Eng Mohammad Sulaiman Samim","انجنیر محمدسلیمان صمیم","انجنیر محمدسلیمان صمیم","NO","2018-11-23","Results Status : Uncertified",348
"General","G-30","30","Hilmand","هلمند","هلمند","30-1234-8",9,"M","Haji Wali Jaan Saberi","حاجی ولی جان صابری ","حاجی ولی جان صابری ","NO","2018-11-23","Results Status : Uncertified",1342
"General","G-30","30","Hilmand","هلمند","هلمند","30-1605-1",10,"M","Alhaj Bur Agha Karwan","الحاج بورآغا کاروان","الحاج بورآغا کاروان","NO","2018-11-23","Results Status : Uncertified",2172
"General","G-30","30","Hilmand","هلمند","هلمند","30-1001-34",11,"M","Haji Ahmad Shah Khedmatgar","حاجی احمدشاه خدمتګار","حاجی احمدشاه خدمتګار","NO","2018-11-23","Results Status : Uncertified",516
"General","G-30","30","Hilmand","هلمند","هلمند","30-1034-19",12,"M","Mohammad Zafar Sadeqi","محمد ظفر صادقی","محمد ظفر صادقی","YES","2018-11-23","Results Status : Uncertified",4041
"General","G-30","30","Hilmand","هلمند","هلمند","30-1313-52",13,"M","Samiullah Waziri","سمیع الله وزیری","سمیع الله وزیری","NO","2018-11-23","Results Status : Uncertified",539
"General","G-30","30","Hilmand","هلمند","هلمند","30-1437-31",14,"M","Alhaj Mohammad Taher Barikzai","الحاج محمد طاهر بارکزی","الحاج محمد طاهر بارکزی","NO","2018-11-23","Results Status : Uncertified",362
"General","G-30","30","Hilmand","هلمند","هلمند","30-1325-3",15,"M","Besmellah Muslim","بسم الله مسلم","بسم الله مسلم","NO","2018-11-23","Results Status : Uncertified",1038
"General","G-30","30","Hilmand","هلمند","هلمند","30-1565-30",16,"M","Ziaulhaq Helmandi","ضیاالحق هلمندی","ضیاالحق هلمندی","NO","2018-11-23","Results Status : Uncertified",630
"General","G-30","30","Hilmand","هلمند","هلمند","30-1329-12",17,"M","Haji Abdul Hadi Sofi","حاجی عبدالهادی صوفی","حاجی عبدالهادی صوفی","NO","2018-11-23","Results Status : Uncertified",1413
"General","G-30","30","Hilmand","هلمند","هلمند","30-1461-22",18,"M","Alhaj Aminullah Foladi","الحاج امین الله فولادی","الحاج امین الله فولادی","NO","2018-11-23","Results Status : Uncertified",439
"General","G-30","30","Hilmand","هلمند","هلمند","30-1273-2",19,"M","Assadullah Shirzad","اسد الله شیرزاد","اسد الله شیرزاد","NO","2018-11-23","Results Status : Uncertified",1515
"General","G-30","30","Hilmand","هلمند","هلمند","30-1297-36",20,"M","Sayed Azam Alizai","سیداعظم علیزی","سیداعظم علیزی","NO","2018-11-23","Results Status : Uncertified",705
"General","G-30","30","Hilmand","هلمند","هلمند","30-1174-29",21,"F","Nasima Neyazi","نسیمه نیازی ","نسیمه نیازی ","YES","2018-11-23","Results Status : Uncertified",1463
"General","G-30","30","Hilmand","هلمند","هلمند","30-1093-93",22,"F","Habiba Sadat","حبیبه سادات","حبیبه سادات","YES","2018-11-23","Results Status : Uncertified",818
"General","G-30","30","Hilmand","هلمند","هلمند","30-1073-16",23,"F","Sabera Barikzai","صابره بارګزی","صابره بارګزی","NO","2018-11-23","Results Status : Uncertified",408
"General","G-30","30","Hilmand","هلمند","هلمند","30-1249-49",24,"M","Dr Nasratullah Safaari","ډاکتر نصرت الله صفاری","ډاکتر نصرت الله صفاری","NO","2018-11-23","Results Status : Uncertified",2394
"General","G-30","30","Hilmand","هلمند","هلمند","30-1185-14",25,"F","Razia Baloch","راضیه بلوچ","راضیه بلوچ","NO","2018-11-23","Results Status : Uncertified",353
"General","G-30","30","Hilmand","هلمند","هلمند","30-1333-92",26,"M","Temorshah","تیمورشاه ","تیمورشاه ","NO","2018-11-23","Results Status : Uncertified",1838
"General","G-30","30","Hilmand","هلمند","هلمند","30-1441-22",27,"M","Abdul Hai Akhondzadah","عبدالحی اخندزاده","عبدالحی اخندزاده","NO","2018-11-23","Results Status : Uncertified",103
"General","G-30","30","Hilmand","هلمند","هلمند","30-1093-17",28,"M","Sayed Abdul Qayoum Hekmat","سید عبدالقیوم حکمت","سید عبدالقیوم حکمت","NO","2018-11-23","Results Status : Uncertified",729
"General","G-30","30","Hilmand","هلمند","هلمند","30-1186-43",29,"M","Assadullah Zemarai","اسدالله زمری","اسدالله زمری","NO","2018-11-23","Results Status : Uncertified",327
"General","G-30","30","Hilmand","هلمند","هلمند","30-1157-15",30,"M","Sayed Haji Abdul Satar Sayeedi","سید حاجی عبدالستار سعیدی ","سید حاجی عبدالستار سعیدی ","NO","2018-11-23","Results Status : Uncertified",686
"General","G-30","30","Hilmand","هلمند","هلمند","30-1397-76",31,"M","Haji Mir Hamza Sarkateb","حاجی میرحمزه سرکاتب","حاجی میرحمزه سرکاتب","NO","2018-11-23","Results Status : Uncertified",403
"General","G-30","30","Hilmand","هلمند","هلمند","30-1477-9",32,"M","Aqa Gull Bawar","اقاګل باور","اقاګل باور","NO","2018-11-23","Results Status : Uncertified",1386
"General","G-30","30","Hilmand","هلمند","هلمند","30-1505-28",33,"F","Najiba Fayez Helmandi","نجیبه فایز هلمندی","نجیبه فایز هلمندی","NO","2018-11-23","Results Status : Uncertified",695
"General","G-30","30","Hilmand","هلمند","هلمند","30-1077-60",34,"M","Baryalai Nazari","بریالی نظری","بریالی نظری","NO","2018-11-23","Results Status : Uncertified",484
"General","G-30","30","Hilmand","هلمند","هلمند","30-1193-17",35,"M","Ali Ahmad Darwesh","علی احمد درویش","علی احمد درویش","NO","2018-11-23","Results Status : Uncertified",479
"General","G-30","30","Hilmand","هلمند","هلمند","30-1021-102",36,"M","Rahmatullah Afzali","رحمت الله افضلی","رحمت الله افضلی","NO","2018-11-23","Results Status : Uncertified",619
"General","G-30","30","Hilmand","هلمند","هلمند","30-1221-2",37,"M","Eng Mohammad Dawood Hemat","انجینر محمد داود همت","انجینر محمد داود همت","NO","2018-11-23","Results Status : Uncertified",924
"General","G-30","30","Hilmand","هلمند","هلمند","30-1553-79",38,"M","Haji Noor Ahmad Naseri","حاجی نوراحمد ناصری","حاجی نوراحمد ناصری","NO","2018-11-23","Results Status : Uncertified",361
"General","G-30","30","Hilmand","هلمند","هلمند","30-1653-74",39,"M","Zarif Lalzoi","ظریف لعل زوی","ظریف لعل زوی","NO","2018-11-23","Results Status : Uncertified",310
"General","G-30","30","Hilmand","هلمند","هلمند","30-3003-1429-114",41,"M","Attaullah Popal","عطاالله پوپل","عطاالله پوپل","NO","2018-11-23","Results Status : Uncertified",318
"General","G-30","30","Hilmand","هلمند","هلمند","30-1533-24",42,"M","Bashir Ahmad Shaker","بشیر احمد شاکر","بشیر احمد شاکر","NO","2018-11-23","Results Status : Uncertified",1988
"General","G-30","30","Hilmand","هلمند","هلمند","30-1202-98",43,"M","Mahmood ","محمود","محمود","NO","2018-11-23","Results Status : Uncertified",245
"General","G-30","30","Hilmand","هلمند","هلمند","30-1133-53",44,"F","Jamila Neyazai","جمیله نیازی","جمیله نیازی","NO","2018-11-23","Results Status : Uncertified",429
"General","G-30","30","Hilmand","هلمند","هلمند","30-1134-16",45,"M","Mirza Hussain Alizadah","میرزاحسین علیزاده","میرزاحسین علیزاده","NO","2018-11-23","Results Status : Uncertified",2004
"General","G-30","30","Hilmand","هلمند","هلمند","30-1198-25",46,"M","Mohammad Faqir Askar","محمد فقیر عسکر","محمد فقیر عسکر","NO","2018-11-23","Results Status : Uncertified",176
"General","G-30","30","Hilmand","هلمند","هلمند","30-1285-12",47,"M","Abdul Wadod Popal","عبدالودود پوپل","عبدالودود پوپل","NO","2018-11-23","Results Status : Uncertified",629
"General","G-30","30","Hilmand","هلمند","هلمند","30-1305-21",48,"M","Esmatullah Yaqoobi","عصمت الله یعقوبی","عصمت الله یعقوبی","NO","2018-11-23","Results Status : Uncertified",1800
"General","G-30","30","Hilmand","هلمند","هلمند","30-1465-107",49,"F","Nargis Rakhshani","نرګس رخشانی","نرګس رخشانی","NO","2018-11-23","Results Status : Uncertified",250
"General","G-30","30","Hilmand","هلمند","هلمند","30-1005-46",50,"M","Jaan Mohammad Shirzad","جان محمد شیرزاد","جان محمد شیرزاد","NO","2018-11-23","Results Status : Uncertified",514
"General","G-30","30","Hilmand","هلمند","هلمند","30-1665-58",52,"F","Hadia Hamid Helmandi","هادیه حمیدی هلمندی","هادیه حمیدی هلمندی","NO","2018-11-23","Results Status : Uncertified",569
"General","G-30","30","Hilmand","هلمند","هلمند","30-1242-104",53,"M","Ali Mohammad Muzafari","علی محمد مظفری","علی محمد مظفری","NO","2018-11-23","Results Status : Uncertified",681
"General","G-30","30","Hilmand","هلمند","هلمند","30-1125-46",54,"M","Mohammad Ashraf Wahedi","محمد اشرف واحدی","محمد اشرف واحدی","NO","2018-11-23","Results Status : Uncertified",675
"General","G-30","30","Hilmand","هلمند","هلمند","30-1070-109",55,"M","Sayed Ali Akbar Musawi","سید علی اکبر موسوی ","سید علی اکبر موسوی ","NO","2018-11-23","Results Status : Uncertified",141
"General","G-30","30","Hilmand","هلمند","هلمند","30-1281-44",56,"M","Abdul Razeq Durani","عبدالرازق درانی","عبدالرازق درانی","NO","2018-11-23","Results Status : Uncertified",39
"General","G-30","30","Hilmand","هلمند","هلمند","30-1389-66",57,"M","Alhaj Dr Nesar Ahmad Barik","الحاج داکتر نثاراحمد بارک","الحاج داکتر نثاراحمد بارک","NO","2018-11-23","Results Status : Uncertified",465
"General","G-30","30","Hilmand","هلمند","هلمند","30-1289-45",58,"M","Saleh Mohammad Qasemi","صالح محمد قاسمی","صالح محمد قاسمی","NO","2018-11-23","Results Status : Uncertified",294
"General","G-30","30","Hilmand","هلمند","هلمند","30-1317-33",59,"M","Haji Abdullah Sangar","حاجی عبدالله سنګر","حاجی عبدالله سنګر","NO","2018-11-23","Results Status : Uncertified",828
"General","G-30","30","Hilmand","هلمند","هلمند","30-1094-26",60,"M","Alhaj Mohammad Karim Atal","الحاج محمد کریم اتل","الحاج محمد کریم اتل","YES","2018-11-23","Results Status : Uncertified",2798
"General","G-30","30","Hilmand","هلمند","هلمند","30-1149-65",61,"M","Mohammad Tawos Ashraf Naderi","محمد طاوس اشرف نادری","محمد طاوس اشرف نادری","NO","2018-11-23","Results Status : Uncertified",142
"General","G-30","30","Hilmand","هلمند","هلمند","30-1246-10",62,"M","Alhaj Nawid Ahmad Watanwal","الحاج نوید احمد وطنوال","الحاج نوید احمد وطنوال","NO","2018-11-23","Results Status : Uncertified",357
"General","G-30","30","Hilmand","هلمند","هلمند","30-1158-20",63,"M","Mirwais Pasoon","میرویس پاڅون","میرویس پاڅون","NO","2018-11-23","Results Status : Uncertified",1078
"General","G-30","30","Hilmand","هلمند","هلمند","30-1210-71",64,"M","Ghullam Wali Shaker","غلام ولی شاکر","غلام ولی شاکر","NO","2018-11-23","Results Status : Uncertified",133
"General","G-30","30","Hilmand","هلمند","هلمند","30-1194-24",65,"M","Haji Ghullam Wali Afghan","حاجی غلام ولی افغان","حاجی غلام ولی افغان","YES","2018-11-23","Results Status : Uncertified",3341
"General","G-30","30","Hilmand","هلمند","هلمند","30-1009-4",66,"M","Alhaj Noorullah Jalali","الحاج نورالله جلالی","الحاج نورالله جلالی","NO","2018-11-23","Results Status : Uncertified",1518
"General","G-30","30","Hilmand","هلمند","هلمند","30-1141-35",67,"M","Attiqullah Hamid","عتیق الله حمید","عتیق الله حمید","NO","2018-11-23","Results Status : Uncertified",742
"General","G-30","30","Hilmand","هلمند","هلمند","30-1010-13",68,"M","Haji Dost Mohammad Alizai","حاجی دوست محمد علیزی","حاجی دوست محمد علیزی","NO","2018-11-23","Results Status : Uncertified",494
"General","G-30","30","Hilmand","هلمند","هلمند","30-1194-9",69,"M","Haji Abdul Bari Barikzai","حاجی عبدالباری بارګزی","حاجی عبدالباری بارګزی","NO","2018-11-23","Results Status : Uncertified",214
"General","G-30","30","Hilmand","هلمند","هلمند","30-1601-6",70,"M","Nematullah Ghafari","نعمت الله غفاری","نعمت الله غفاری","NO","2018-11-23","Results Status : Uncertified",1449
"General","G-30","30","Hilmand","هلمند","هلمند","30-1177-51",71,"M","Mohammad Asef","محمد اصف","محمد اصف","NO","2018-11-23","Results Status : Uncertified",664
"General","G-30","30","Hilmand","هلمند","هلمند","30-1033-54",72,"M","Mohammad Musa Khan Khairzoi","محمد موسی خان خیرزوی","محمد موسی خان خیرزوی","NO","2018-11-23","Results Status : Uncertified",564
"General","G-30","30","Hilmand","هلمند","هلمند","30-1169-30",73,"M","Eng Wahidullah Mayar","انجنیر وحیدالله مایار","انجنیر وحیدالله مایار","NO","2018-11-23","Results Status : Uncertified",1065
"General","G-30","30","Hilmand","هلمند","هلمند","30-1337-70",74,"M","Ali Ahmad Naseri","علی احمد ناصری","علی احمد ناصری","NO","2018-11-23","Results Status : Uncertified",783
"General","G-30","30","Hilmand","هلمند","هلمند","30-1685-83",75,"F","Shogofa Noorzai","شګوفه نورزی","شګوفه نورزی","NO","2018-11-23","Results Status : Uncertified",685
"General","G-30","30","Hilmand","هلمند","هلمند","30-1585-85",76,"M","Haji Abdul Qudos","حاجی عبدالقدوس","حاجی عبدالقدوس","NO","2018-11-23","Results Status : Uncertified",518
"General","G-30","30","Hilmand","هلمند","هلمند","30-1161-63",77,"M","Sanator Abdul Wahed Karezwal","سناتور عبدالواحد کاریزوال","سناتور عبدالواحد کاریزوال","NO","2018-11-23","Results Status : Uncertified",415
"General","G-30","30","Hilmand","هلمند","هلمند","30-1245-87",78,"M","Noor Ahmad Isshaqzai","نوراحمد اسحق زی","نوراحمد اسحق زی","NO","2018-11-23","Results Status : Uncertified",818
"General","G-30","30","Hilmand","هلمند","هلمند","30-1105-3",80,"M","Aqa Mohammad Quraishi","آقامحمد قریشی ","آقامحمد قریشی ","NO","2018-11-23","Results Status : Uncertified",1731
"General","G-30","30","Hilmand","هلمند","هلمند","30-1250-14",81,"M","Haji Mohammad Abid","حاجی محمد عابد","حاجی محمد عابد","NO","2018-11-23","Results Status : Uncertified",1103
"General","G-30","30","Hilmand","هلمند","هلمند","30-1253-80",82,"M","haji Khan Almas Sultanzoi","حاجی خان الماس سلطانزی","حاجی خان الماس سلطانزی","NO","2018-11-23","Results Status : Uncertified",906
"General","G-30","30","Hilmand","هلمند","هلمند","30-1226-69",83,"M","Eng Dawood Shah Baridost","انجینر داودشاه باریدوست","انجینر داودشاه باریدوست","NO","2018-11-23","Results Status : Uncertified",146
"General","G-30","30","Hilmand","هلمند","هلمند","30-1142-57",84,"M","Dr Ghullam Farooq Nayemi","ډاکتر غلام فاروق نعیمی","ډاکتر غلام فاروق نعیمی","NO","2018-11-23","Results Status : Uncertified",386
"General","G-30","30","Hilmand","هلمند","هلمند","30-1022-39",85,"M","Shir Mohammad Akhondzada","شیرمحمد اخندزاده","شیرمحمد اخندزاده","NO","2018-11-23","Results Status : Uncertified",2531
"General","G-30","30","Hilmand","هلمند","هلمند","30-1225-44",86,"M","Ustad Abdul Samad Helmandwal","استاد عبدالصمد هلمندوال","استاد عبدالصمد هلمندوال","NO","2018-11-23","Results Status : Uncertified",198
"General","G-30","30","Hilmand","هلمند","هلمند","30-1081-15",87,"M","Col. Abdul Samad Mujahid","ډګروال عبدالصمد مجاهد","ډګروال عبدالصمد مجاهد","NO","2018-11-23","Results Status : Uncertified",541
"General","G-30","30","Hilmand","هلمند","هلمند","30-1069-131",88,"M","Haji Abdullah Fakor","حاجی عبدالله فکور","حاجی عبدالله فکور","NO","2018-11-23","Results Status : Uncertified",361
"General","G-30","30","Hilmand","هلمند","هلمند","30-1265-20",89,"M","Esmatullah Atal","عصمت الله اتل","عصمت الله اتل","NO","2018-11-23","Results Status : Uncertified",552
"General","G-30","30","Hilmand","هلمند","هلمند","30-1561-6",90,"M","Haji Mirwali Hemat","حاجی میرولی همت","حاجی میرولی همت","NO","2018-11-23","Results Status : Uncertified",2096
"General","G-30","30","Hilmand","هلمند","هلمند","30-1182-105",91,"M","Rashed Ahmad Begonah","راشد احمد بیګناه","راشد احمد بیګناه","NO","2018-11-23","Results Status : Uncertified",37
"General","G-30","30","Hilmand","هلمند","هلمند","30-1197-7",92,"M","Haji Mohammad Wali Alizai","حاجی محمد ولی علیزی","حاجی محمد ولی علیزی","NO","2018-11-23","Results Status : Uncertified",654
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1186-6",1,"M","Ustad Ghullam Sarwar Fayez","استاد غلام سرور فایز","استاد غلام سرور فایز","NO","2018-11-23","Results Status : Uncertified",556
"General","G-31","31","Badghis","بادغيس","بادغيس","31-3107-1541-68",2,"M","Assadullah Nomani Kakar","اسدالله نعمانی کاکر","اسدالله نعمانی کاکر","NO","2018-11-23","Results Status : Uncertified",54
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1329-22",4,"F","Shafiqa Faizi","شفیقه فیضی ","شفیقه فیضی ","NO","2018-11-23","Results Status : Uncertified",202
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1173-49",5,"F","Muslima Shirzad","مسلمه شیرزاد","مسلمه شیرزاد","NO","2018-11-23","Results Status : Uncertified",211
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1222-41",6,"M","Haji Sayed Mohammad Ghamgin","حاجی سید محمد غمگین","حاجی سید محمد غمگین","NO","2018-11-23","Results Status : Uncertified",1606
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1169-47",7,"M","Mohammad Asef Aimaq","محمد آصف ایماق","محمد آصف ایماق","NO","2018-11-23","Results Status : Uncertified",305
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1185-64",8,"M","Amir Shah Nayebzada","امیرشاه نائب زاده ","امیرشاه نائب زاده ","YES","2018-11-23","Results Status : Uncertified",4227
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1142-2",10,"M","Ziauddin Akazai","ضیاء الدین اکازی","ضیاء الدین اکازی","YES","2018-11-23","Results Status : Uncertified",4571
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1177-27",11,"M","Sayed Naqibullah Sediqi","سید نقیب الله صدیقی","سید نقیب الله صدیقی","NO","2018-11-23","Results Status : Uncertified",1501
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1441-35",12,"F","Ustad Farida Bekzad","استاد فریده بیکزاد","استاد فریده بیکزاد","YES","2018-11-23","Results Status : Uncertified",1310
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1333-29",13,"M","Abdul Basir Osmani","عبدالبصیر عثمانی","عبدالبصیر عثمانی","YES","2018-11-23","Results Status : Uncertified",4509
"General","G-31","31","Badghis","بادغيس","بادغيس","31-5567-59",14,"M","Alhaj Dr Abdul Aziz Tariq","الحاج داکتر عبدالعزیز طارق","الحاج داکتر عبدالعزیز طارق","NO","2018-11-23","Results Status : Uncertified",1081
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1234-45",16,"M","Mohammad Musa Hujom","محمد موسی هجوم ","محمد موسی هجوم ","NO","2018-11-23","Results Status : Uncertified",1620
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1585-7",18,"M","Ramazan Sakhizadah","رمضان سخی زاده","رمضان سخی زاده","NO","2018-11-23","Results Status : Uncertified",2921
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1553-11",19,"M","Mohammad Haidar Sharifi","محمد حیدر شریفی","محمد حیدر شریفی","NO","2018-11-23","Results Status : Uncertified",1106
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1382-54",20,"M","Alhaj Abdul Hamid Khalil","الحاج عبدالحمید خلیل ","الحاج عبدالحمید خلیل ","NO","2018-11-23","Results Status : Uncertified",908
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1033-28",21,"M","Abdul Qader Berget Surkhabi","عبدالقادر بیرگیت سرخابی","عبدالقادر بیرگیت سرخابی","NO","2018-11-23","Results Status : Uncertified",2008
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1545-18",22,"F","Ustad Nadia Hotak","استاد نادیه هوتک","استاد نادیه هوتک","NO","2018-11-23","Results Status : Uncertified",335
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1094-30",23,"F","Halima Rahpaima","حلیمه راهپیما","حلیمه راهپیما","NO","2018-11-23","Results Status : Uncertified",612
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1685-1",24,"M","Alhaj Qazi Abdul Rahim Rahin","الحاج قاضی عبدالرحیم رهین","الحاج قاضی عبدالرحیم رهین","NO","2018-11-23","Results Status : Uncertified",2302
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1235-9",25,"M","Sayed Mohammad Musa Jenab Nemati","سید محمد موسی جناب نعمتی","سید محمد موسی جناب نعمتی","NO","2018-11-23","Results Status : Uncertified",1300
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1005-21",26,"M","Nazir Ahmad Azimi","نذیراحمد عظیمی","نذیراحمد عظیمی","NO","2018-11-23","Results Status : Uncertified",946
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1297-50",27,"F","Peghla Ziagull Habibi","پیغله ضیا گل حبیبی ","پیغله ضیا گل حبیبی ","NO","2018-11-23","Results Status : Uncertified",932
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1338-19",28,"M","Abdul Ghafoor Mahmoodi","عبدالغفور محمودی ","عبدالغفور محمودی ","NO","2018-11-23","Results Status : Uncertified",3450
"General","G-31","31","Badghis","بادغيس","بادغيس","31-1305-12",29,"F","Wakil Safia Aimaq","وکیل صفیه ایماق","وکیل صفیه ایماق","NO","2018-11-23","Results Status : Uncertified",1151
