"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name","candidate_name_dari","candidate_name_pashto","candidate_votes","vote_share","candidate_rank","results_date","results_status"
19,"Kunduz",52251,"19-1433-62",74,75,"Saiba Safi Yousufi","صبیه صافی  یوسفی","صبیه صافی  یوسفی",62,0.00118658016114524,79,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1233-96",40,41,"Mohammad Gull Sahebzada","محمد گل صاحب زاده ","محمد گل صاحب زاده ",59,0.00112916499205757,80,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1006-92",33,34,"Bibi Kubra Shahidzada","بی بی کبرا شهیدزاده ","بی بی کبرا شهیدزاده ",57,0.00109088821266579,81,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1022-37",11,11,"Khan Shirin Jafari","خانشرین جعفری ","خانشرین جعفری ",52,0.000995196264186331,82,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1082-95",80,81,"Nahid Quraishi","ناهید قریشی","ناهید قریشی",48,0.000918642705402767,83,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1609-1115",45,46,"Mohammad Shafiq Gheljai","محمد شفیق غلجی","محمد شفیق غلجی",39,0.000746397198139749,84,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1338-59",51,52,"Parwin Rahimi","پروین رحیمی","پروین رحیمی",35,0.000669843639356185,85,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1585-66",17,17,"Khadija Ghaznawi","خدیجه غزنوی ","خدیجه غزنوی ",33,0.000631566859964403,86,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1010-14",8,8,"Hazrat jaan Rahmatzai","حضرت جان رحمتزی","حضرت جان رحمتزی",33,0.000631566859964403,86,"2019-04-26","Results Status : Certified"
19,"Kunduz",52251,"19-1197-28",56,57,"Nooruddin Beg","نورالدین بیگ","نورالدین بیگ",14,0.000267937455742474,87,"2019-04-26","Results Status : Certified"
20,"Samangan",76048,"20-1685-1020",28,28,"Hayatullah Samangani","حیات الله سمنگانی","حیات الله سمنگانی",9256,0.1217126025668,1,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1418-1",23,23,"Makhdom Abdalullah Mohammadi","مخدوم ابدال الله محمدی","مخدوم ابدال الله محمدی",9000,0.118346307595203,2,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1241-2033",25,25,"Ziauddin Zia","ضیاالدین ضیا","ضیاالدین ضیا",6261,0.0823295813170629,3,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1541-4",16,16,"Sayed Aqa Hussain Hashemi","سید آقا حسین هاشمی ","سید آقا حسین هاشمی ",5407,0.0710998316852514,4,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1265-2048",9,9,"Attaullah Mohebi","عطاالله محبی","عطاالله محبی",3911,0.0514280454449821,5,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1329-1009",1,1,"Mohammad Sheja","محمد  شجاعی ","محمد  شجاعی ",3869,0.0508757626762045,6,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1537-2026",27,27,"Mulla Mohebullah Forqani","ملا محب الله فرقانی","ملا محب الله فرقانی",3670,0.0482589943193772,7,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1185-1006",3,3,"Ustad Mahbooba Rahmat","استاد محبوبه رحمت","استاد محبوبه رحمت",3164,0.0416053019145803,8,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1305-2047",8,8,"Hussain ali Khalil Dara-e-Sofi","حسین علی خلیل دره صوفی ","حسین علی خلیل دره صوفی ",2994,0.0393698716600042,9,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1545-2039",2,2,"Masooma Hassani","معصومه حسنی ","معصومه حسنی ",2917,0.0383573532505786,10,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1066-2056",24,24,"Alhaj Lft-Gen Ustad Obaidullah Ghazi","الحاج تورن جنرال استاد عبیدالله غازی","الحاج تورن جنرال استاد عبیدالله غازی",2872,0.0377656217126026,11,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1094-2041",12,12,"Farzana Samad Rahimi","فرزانه صمد رحیمی","فرزانه صمد رحیمی",2867,0.0376998737639386,12,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1082-2028",15,15,"Khatol Shirzai","خاتول شیرزوی ","خاتول شیرزوی ",2690,0.0353723963812329,13,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1193-2",13,13,"Mohammad Reza Shahi","محمد رضاهاشمی","محمد رضاهاشمی",2146,0.0282190195665895,14,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1325-2037",5,5,"Ghullam Haidar Murad","غلام حیدر مراد","غلام حیدر مراد",2062,0.0271144540290343,15,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1069-2067",31,31,"Mohammad Ewaz Beg Beg Oghli","محمد عوض بیگ بیگ اوغلی ","محمد عوض بیگ بیگ اوغلی ",2013,0.0264701241321271,16,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1141-3016",29,29,"Hamida Sadat","حمیده سادات","حمیده سادات",1331,0.0175021039343572,17,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1525-2040",18,18,"Allah Murad Baba Lar","الله مراد بابه لر","الله مراد بابه لر",1316,0.0173048600883652,18,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1341-3017",6,6,"Mohammad Essa Mohammadi","محمدعیسی محمدی","محمدعیسی محمدی",1240,0.0163054912686724,19,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1142-1021",11,11,"Mohammad Ibrahim Aimaq","محمد ابراهیم ایماق","محمد ابراهیم ایماق",1147,0.015082579423522,20,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1601-2030",22,22,"Mawlawi Mohammaduddin Halimi","مولوی محمد الدین حلیمی","مولوی محمد الدین حلیمی",1064,0.0139911634756996,21,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1198-2059",21,21,"Mirza Hussain Bahr","میرزا حسین بحر","میرزا حسین بحر",963,0.0126630549126867,22,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1585-1016",19,19,"Shahba Shahrukhi","شهبا شاهرخی","شهبا شاهرخی",792,0.0104144750683779,23,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1330-1008",26,26,"Obaidullah Hazratzadah","عبید الله حضرت زاده ","عبید الله حضرت زاده ",757,0.00995423942772986,24,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1033-3015",7,7,"Hafizullah Muradi ","حفیظ الله مرادی","حفیظ الله مرادی",681,0.00895487060803703,25,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1006-3020",17,17,"Sayed Abdul Khaleq Alawi","سیدعبدالخالق علوی","سیدعبدالخالق علوی",659,0.00866557963391542,26,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1021-2051",4,4,"Maroof Faqiri","معروف فقیری","معروف فقیری",636,0.00836313907006101,27,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1337-3019",14,14,"Faisal Jamal","فیصل جمال ","فیصل جمال ",197,0.00259046917736167,28,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1266-2049",10,10,"Baaz Mohammad Wakilzada","باز محمد وکیل زاده ","باز محمد وکیل زاده ",67,0.000881022512097623,29,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1289-2032",30,30,"Shamsulhaq Arianfar","شمس الحق آریان فر","شمس الحق آریان فر",62,0.000815274563433621,30,"2019-01-20","Results Status : Certified"
20,"Samangan",76048,"20-1417-2053",20,20,"Bashaaratullah Zaher","بشارت الله ظاهر ","بشارت الله ظاهر ",37,0.000486534820113612,31,"2019-01-20","Results Status : Certified"
21,"Balkh",194129,"21-1185-10",66,68,"Ghullam Abass Ibrahimzada","غلام عباس ابراهیم زاده","غلام عباس ابراهیم زاده",17543,0.0903677451591468,1,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1329-1",2,2,"Ahmad Shah Ramazan","احمد شاه رمضان","احمد شاه رمضان",11238,0.0578893416233535,2,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1074-27",72,74,"Alam Khan Azadi","علم خان ازادی ","علم خان ازادی ",10448,0.0538198826553477,3,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1141-9",41,43,"Abdul Hamid Sharifi","عبدالحمید شریفی","عبدالحمید شریفی",10148,0.0522745184902822,4,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1306-3",35,36,"Sayed Zaher Masror","سیدظاهر مسرور","سیدظاهر مسرور",10030,0.0516666752520231,5,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1118-4",63,65,"Mohammad Ali Mohaqeq","محمد علی محقق ","محمد علی محقق ",9683,0.0498792040344307,6,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1273-58",56,58,"Gull Rahman Hamdard","گل رحمن همدرد  ","گل رحمن همدرد  ",9598,0.0494413508543288,7,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1257-28",51,53,"Rayes Abdul Khaleq","ریس عبدالخالق","ریس عبدالخالق",9486,0.048864414899371,8,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1305-20",44,46,"Alhaj Mohammad Abdu","الحاج محمد عبده ","الحاج محمد عبده ",8372,0.0431259626330945,9,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1021-62",80,82,"Sardar Wali Mohammad Geraan","سردار ولی محمد گران ","سردار ولی محمد گران ",7030,0.0362130336013682,10,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1249-63",82,84,"Eng Dost Mohammad Paikan","انجینر دوست محمد پیکان","انجینر دوست محمد پیکان",6085,0.0313451364814118,11,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1186-75",31,32,"Esrar Tashqurghani","اسرار تاشقرغانی","اسرار تاشقرغانی",4655,0.023978900627933,12,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1253-72",74,76,"Mohammad Hashem Azimi","محمد هاشم عظیمی ","محمد هاشم عظیمی ",4618,0.0237883057142416,13,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1005-2",8,8,"Sayed Jabar Agha","سید جبار آغا","سید جبار آغا",4315,0.0222274879075254,14,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1537-6",18,18,"Shah Aghasi Ibrahimkhel","شاه اغاسی  ابراهیم خیل","شاه اغاسی  ابراهیم خیل",4272,0.0220059857105327,15,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1577-84",33,34,"Mohammad Ibrahim Khair Andesh","محمد ابراهیم خیراندش ","محمد ابراهیم خیراندش ",3562,0.018348623853211,16,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1318-68",59,61,"Alhaj Gull Mohammad Airkan","الحاج گل محمد ایرکن ","الحاج گل محمد ایرکن ",3554,0.0183074141421426,17,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1049-81",45,47,"Saifora Neyari","صیفوره نیاری ","صیفوره نیاری ",3377,0.017395649284754,18,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1250-64",15,15,"Fawzia Hamidi","فوزیه حمیدی ","فوزیه حمیدی ",3157,0.0162623822303726,19,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1150-78",50,52,"Breshna Rabi","برشنا ربیع ","برشنا ربیع ",3019,0.0155515147144425,20,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1134-59",32,33,"Parisa Shams Sadat","پریسا شمس سادات ","پریسا شمس سادات ",2684,0.0138258580634527,21,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1205-94",42,44,"Bashir Ahmad Azizullah","بشیر احمد عزیزالله","بشیر احمد عزیزالله",2650,0.0136507167914119,22,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1613-61",76,78,"Zabiullah Kakar","ذبیح الله کاکر ","ذبیح الله کاکر ",2566,0.0132180148251936,23,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1062-91",16,16,"Hamed Hassani","حامد حسنی ","حامد حسنی ",2435,0.0125432058064483,24,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1034-304",39,41,"Zemarai akramzada","زمری اکرم زاده ","زمری اکرم زاده ",2182,0.0112399486939097,25,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1226-22",1,1,"Abdul Rahman Samadi","عبدالرحمن صمدی ","عبدالرحمن صمدی ",2030,0.0104569641836099,26,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1145-49",40,42,"Azizullah Kargar","عزیزالله کارگر","عزیزالله کارگر",1990,0.0102509156282678,27,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1505-25",30,30,"Najib Paikan","نجیب پیکان ","نجیب پیکان ",1899,0.0097821551648646,28,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1073-8",7,7,"Ahmad Jawid Karimi","احمد جاوید کریمی","احمد جاوید کریمی",1844,0.00949883840126926,29,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1158-12",29,29,"Abdul Saboor Saboor","عبدالصبور صبور","عبدالصبور صبور",1807,0.00930824348757785,30,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1081-80",61,63,"Dr Gullalai Noor Safi","داکتر گلالی نور صافی ","داکتر گلالی نور صافی ",1480,0.00762379654765646,31,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1418-57",60,62,"Shir Agha Pahlawanzada","شیر اغا پهلوان زاده","شیر اغا پهلوان زاده",1433,0.00738168949512953,32,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1210-70",25,25,"Ajaml Ziaye","اجمل ضیایی ","اجمل ضیایی ",1291,0.00665021712366519,33,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1234-11",71,73,"Najla Habibi","نجلا حبیبی ","نجلا حبیبی ",1208,0.0062226663713304,34,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1637-15",67,69,"Gull Mohammad Pahlawan","گل محمد پهلوان","گل محمد پهلوان",1205,0.00620721272967975,35,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1685-14",53,55,"Tora Baaz Stanikzai","طوره باز ستانکزی ","طوره باز ستانکزی ",1148,0.0059135935383173,36,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1397-26",43,45,"Farzana Rahimi","فرزانه رحیمی ","فرزانه رحیمی ",1127,0.00580541804676272,37,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1541-5",26,26,"Danesh Ahmad Daneshwar","دانش احمد دانشور","دانش احمد دانشور",1048,0.00539847214996214,38,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1605-7",48,50,"Sayed Ali Reza Mohmoodi","سید علی رضا محمودی","سید علی رضا محمودی",1006,0.00518212116685297,39,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1222-96",70,72,"Damulla Mohammad Rasool Arlati","داملا محمد رسول ارلاتی","داملا محمد رسول ارلاتی",895,0.00461033642577873,40,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1198-51",81,83,"Salman Ali Mohammadi","سلمان علی محمدی ","سلمان علی محمدی ",847,0.00436307815936825,41,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1174-13",20,20,"Phd Dr Mohammad Wakil Matin","پروفیسور دکتور محمد وکیل متین","پروفیسور دکتور محمد وکیل متین",832,0.00428580995111498,42,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1050-93",47,49,"Masood Fedaye","مسعود فدای ","مسعود فدای ",802,0.00413127353460843,43,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1221-76",22,22,"Fazeluddin Hajizada","فضل الدین حاجی زاده","فضل الدین حاجی زاده",777,0.00400249318751964,44,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1338-60",5,5,"Abdul Samad Nayazai","عبدالصمد نیازی ","عبدالصمد نیازی ",737,0.00379644463217757,45,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1046-95",46,48,"Humaira Akakhel","حمیرا اکاخیل ","حمیرا اکاخیل ",723,0.00372432763780785,46,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1314-108",37,39,"Ustad Sorya Bawar Omar","استاد سوریا باور عمری ","استاد سوریا باور عمری ",685,0.00352858151023289,47,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1705-18",13,13,"Sonia Rajabi","سونیا رجبی","سونیا رجبی",683,0.00351827908246578,48,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1194-38",75,77,"Shah Mardanqul Mardan","شاهمردانقل مردان ","شاهمردانقل مردان ",636,0.00327617202993886,49,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1402-50",17,17,"Qari Mohammad Ibrahim Taheri","قاری محمد ابراهیم طاهری ","قاری محمد ابراهیم طاهری ",567,0.00292073827197379,50,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1022-82",55,57,"Alhaj Munir Mohammad Mashwani","الحاج منیر محمد مشوانی ","الحاج منیر محمد مشوانی ",562,0.00289498220255603,51,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1697-41",79,81,"Mohammad Fahim Amiri","محمد فهیم امیری ","محمد فهیم امیری ",558,0.00287437734702183,52,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1609-24",69,71,"Mahbooba Sadat","محبوبه سادات ","محبوبه سادات ",460,0.00236955838643376,53,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1429-66",49,51,"Shekeba Shekeb","شکیبا شکیب ","شکیبا شکیب ",437,0.00225108046711208,54,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1182-107",27,27,"Sayed Abdul Wahab Ahmadi","سیدعبدالوهاب احمدی","سیدعبدالوهاب احمدی",436,0.00224592925322852,55,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1665-39",14,14,"Mermen Robaba Naye","میرمن ربابه نایبی","میرمن ربابه نایبی",433,0.00223047561157787,56,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1309-85",65,67,"Shir Mohammad Abu Tariq Majlesi","شیرمحمد ابوطارق مجلسی ","شیرمحمد ابوطارق مجلسی ",432,0.00222532439769432,57,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1245-89",64,66,"Marya Rahin","ماریا رهین ","ماریا رهین ",422,0.0021738122588588,58,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1162-67",9,9,"Zaher Khan Lodin","ظاهر خان لودین ","ظاهر خان لودین ",365,0.00188019306749636,59,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1069-17",58,60,"Nasrin Shahir","نسرین شهیر","نسرین شهیر",356,0.00183383214254439,60,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1010-97",73,75,"Abdul Rasool Talash","عبدالرسول تلاش","عبدالرسول تلاش",344,0.00177201757594177,61,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1433-53",12,12,"Abdullah Aminzadah","عبدالله امین زاده","عبدالله امین زاده",334,0.00172050543710625,62,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1230-88",38,40,"Mohammad Isshaq Behroz Nezhad","محمد اسحق بهروز نژاد ","محمد اسحق بهروز نژاد ",316,0.00162778358720232,63,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1078-69",62,64,"Sayed Nasratullah ","سیدنصرت الله ","سیدنصرت الله ",300,0.0015453641650655,64,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1181-77",68,70,"Dr Tahera Aalemi","داکتر طاهره عالمی ","داکتر طاهره عالمی ",298,0.00153506173729839,65,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1593-99",6,6,"Dr Khalilullah Hekmati","داکترخلیل الله حکمتی ","داکترخلیل الله حکمتی ",280,0.00144233988739446,66,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1601-56",57,59,"Aatia Sadat Alamdar","عاتیکه سادات علمدار ","عاتیکه سادات علمدار ",269,0.0013856765346754,67,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1461-23",23,23,"Najia Naseri","ناجیه ناصری ","ناجیه ناصری ",263,0.00135476925137409,68,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1298-65",77,79,"Mohammad Aslam Isshaqzai","محمد اسلم اسحق زی ","محمد اسلم اسحق زی ",224,0.00115387190991557,69,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1122-103",78,80,"Arefa Anwari","عارفه انوری ","عارفه انوری ",223,0.00114872069603202,70,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1569-102",10,10,"Dr Nematullah Hakim","داکتر نعمت الله حکیم ","داکتر نعمت الله حکیم ",207,0.00106630127389519,71,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1401-92",11,11,"Mohammad Nayem Bawjad Balkhi","محمد نعیم باوجد بلخی ","محمد نعیم باوجد بلخی ",191,0.000983881851758367,72,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1201-37",34,35,"Rayes Mohammad Ibrahimzada","رئیس محمد ابراهیم زاده","رئیس محمد ابراهیم زاده",188,0.000968428210107712,73,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1233-40",24,24,"Marya Amiri Mohmand","ماریا امیری مهمند ","ماریا امیری مهمند ",136,0.000700565088163026,74,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1349-19",3,3,"Sayed Elyas jawid","سید محمد الیاس جاوید","سید محمد الیاس جاوید",133,0.000685111446512371,75,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1157-73",36,38,"Taaj Mohammad Mubarez Dawlatzai","تاج محمد مبارز دولت زی ","تاج محمد مبارز دولت زی ",131,0.000674809018745267,76,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1633-74",52,54,"Humayoun Ramazan","همایون رمضان ","همایون رمضان ",108,0.000556331099423579,77,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1266-105",4,4,"Mohammad Mohsen Sakha","محمد محسن  سخا ","محمد محسن  سخا ",96,0.000494516532820959,78,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1130-98",21,21,"Hekmatullah Hakimi","حکمت الله حکیمی ","حکمت الله حکیمی ",74,0.000381189827382823,79,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1177-79",19,19,"Ghullam Haidar Wahidi","غلام حیدر وحیدی ","غلام حیدر وحیدی ",60,0.0003090728330131,80,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1529-71",54,56,"Abdullah Bakhtyari","عبدالله بختیاری","عبدالله بختیاری",44,0.000226653410876273,81,"2019-03-19","Results Status : Certified"
21,"Balkh",194129,"21-1585-104",28,28,"Mohammad Omid Rahimi","محمد امید رحیمی ","محمد امید رحیمی ",42,0.00021635098310917,82,"2019-03-19","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1185-1",13,13,"Mohammad Akbari Sultanzadah","محمداکبرسلطان زاده","محمداکبرسلطان زاده",9242,0.121362538081731,1,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1094-16",20,20,"Sayed Mohammad Hassan Sharifi Balkhabi","سیدمحمدحسن شریفی بلخابی","سیدمحمدحسن شریفی بلخابی",7358,0.0966225443849144,2,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1297-72",31,31,"Alhaj Hamidullah Bek","الحاج حمیدالله بیک","الحاج حمیدالله بیک",6260,0.0822040130265784,3,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1305-22",32,32,"Aziza Jalis","عزیزه جلیس","عزیزه جلیس",6015,0.0789867633154743,4,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1417-91",3,3,"Haj Sayed Hayatullah Aalimi","حاج سیدحیات الله عالمی","حاج سیدحیات الله عالمی",5746,0.0754543544489967,5,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1266-50",10,10,"Sayed Hassan Safaye","سیدحسن صفایی","سیدحسن صفایی",5397,0.0708714150646076,6,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1326-51",12,12,"Dr Assadullah Ayoubi","داکتراسدالله ایوبی","داکتراسدالله ایوبی",4685,0.0615216934551949,7,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1577-64",5,5,"Qari Mohammad Ayoub Ansari","قاری محمدایوب انصاری","قاری محمدایوب انصاری",3984,0.052316419791995,8,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1385-62",25,25,"Sayed Abdul Wakil Sadat","سیدعبدالوکیل سادات","سیدعبدالوکیل سادات",3617,0.0474971110410757,9,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1141-40",7,7,"Mohammad Hussain Fahimi","محمدحسین فهیمی","محمدحسین فهیمی",3441,0.0451859439016703,10,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1609-89",1,1,"Sayed Hussain Adeli","سیدحسین عادلی","سیدحسین عادلی",2806,0.0368473579157475,11,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1398-6",28,28,"Feroz Hamidi","فیروزحمیدی","فیروزحمیدی",2722,0.0357443008719403,12,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1009-71",22,22,"Mohammad Aref Sharifi","محمدعارف شریفی","محمدعارف شریفی",2194,0.0288107994537241,13,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1173-29",21,21,"Ali Mohammad Payenda","علی محمدپاینده","علی محمدپاینده",2131,0.0279835066708688,14,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1541-21",6,6,"Razia Sadat","راضیه سادات","راضیه سادات",1748,0.0229540918163673,15,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1274-38",4,4,"Haji Abdul Karim Malekzai","حاجی عبدالکریم ملکزی","حاجی عبدالکریم ملکزی",1496,0.0196449206849459,16,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1525-33",27,27,"Abdul Matin Matin","عبدالمتین متین","عبدالمتین متین",1213,0.0159286689778338,17,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1193-101",19,19,"Makhdom Hasibullah Karizi","مخدوم حسیب الله کاریزی","مخدوم حسیب الله کاریزی",1066,0.0139983191511713,18,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1545-57",9,9,"Alhaj Qazi Mohammad Omar Isshaqzai","الحاج قاضی محمدعمراسحق زی","الحاج قاضی محمدعمراسحق زی",958,0.0125801029519908,19,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1142-84",14,14,"Abdul Bashir Azad","عبدالبشیرازاد","عبدالبشیرازاد",914,0.0120023111671394,20,"2019-01-24","Results Status : Certified"
22,"Sar-e-Pul",76152,"22-1133-52",26,26,"Marzia Ramazani","مرضیه رمضانی","مرضیه رمضانی",856,0.0112406765416535,21,"2019-01-24","Results Status : Certified"
