"province_code","province_name","province_votes","candidate_code","serial_number","ballot_position","candidate_name","candidate_name_dari","candidate_name_pashto","candidate_votes","vote_share","candidate_rank","results_date","results_status"
6,"Nangarhar",260314,"6-1601-30",85,85,"Eng. Hamidullah Qalandarzai","انجینر حمیدالله قلندرزی ","انجینر حمیدالله قلندرزی ",535,0.00205521024608742,94,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1233-84",22,22,"Eng. Rahmanullah Hamzah","انجینر رحمن الله حمزه ","انجینر رحمن الله حمزه ",521,0.00200142904338606,95,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1461-36",120,121,"Hedayatullah Shinwari","هدایت الله شینواری ","هدایت الله شینواری ",513,0.00197069692755672,96,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1333-180",12,12,"Malalai Mashal","ملالی مشعل ","ملالی مشعل ",505,0.00193996481172738,97,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1118-198",101,102,"Zabiullah Amin","ذبیح الله امین ","ذبیح الله امین ",504,0.00193612329724871,98,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1177-97",98,99,"Mohammad Nayem Kashaaf","محمد نعیم کشاف ","محمد نعیم کشاف ",500,0.00192075723933403,99,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1029-277",16,16,"Haji Sultan Jaan Khaksar","حاجی سلطان جان خاکسار ","حاجی سلطان جان خاکسار ",494,0.00189770815246203,100,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1489-121",19,19,"Haji Tella Mohammad Neyazai","حاجی طلا محمد نیازی ","حاجی طلا محمد نیازی ",491,0.00188618360902602,101,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1398-72",49,49,"Haji Shir Ahmad Shinwari","حاجی شیر احمد شینواری ","حاجی شیر احمد شینواری ",478,0.00183624392080334,102,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1125-76",96,97,"Taher Hassan Shinwari","طاهر حسن شینواری","طاهر حسن شینواری",468,0.00179782877601666,103,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1697-90",94,95,"Ezatullah Halimi","عزت الله حلیمی ","عزت الله حلیمی ",455,0.00174788908779397,104,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1597-214",65,65,"Mohammad Essa Omar","محمد عیسی عمر ","محمد عیسی عمر ",447,0.00171715697196463,105,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1521-166",9,9,"Allah Noor Selab","الله نور سیلاب ","الله نور سیلاب ",441,0.00169410788509262,106,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1338-70",3,3,"Abdul Malook Sapai","عبدالملوک ساپی ","عبدالملوک ساپی ",432,0.00165953425478461,107,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1385-202",115,116,"Lajmir Sahraaye","لاجمیر صحرایی ","لاجمیر صحرایی ",412,0.00158270396521124,108,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1290-67",89,90,"Sayed Hedayatullah Meyakhel","سید هدایت الله میاخیل","سید هدایت الله میاخیل",407,0.0015634963928179,109,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1281-193",30,30,"Shafiqa Shirzai Siar","شفیقه شیرزی  سیر ","شفیقه شیرزی  سیر ",397,0.00152508124803122,110,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1334-165",110,111,"Obaidullah Qane","عبیدالله قانع ","عبیدالله قانع ",392,0.00150587367563788,111,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1062-123",66,66,"Nadia Nadim","نادیه ندیم ","نادیه ندیم ",385,0.00147898307428721,112,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1018-275",129,130,"Abdul Satar Khan Hayat","عبدالستار خان حیات ","عبدالستار خان حیات ",383,0.00147130004532987,113,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1234-79",53,53,"Haji Sahar Gull Hazarboz","حاجی سحر ګل  هزاربوز","حاجی سحر ګل  هزاربوز",353,0.00135605461096983,114,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1561-158",92,93,"Youresh Isshaqzai","یورش اسحق زی ","یورش اسحق زی ",352,0.00135221309649116,115,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1418-184",83,83,"Gullalai Naseri","ګلالی ناصری ","ګلالی ناصری ",342,0.00131379795170448,116,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1317-164",123,124,"Assadullah Kamawi Amarkhel","اسدالله کاموی امرخیل ","اسدالله کاموی امرخیل ",336,0.00129074886483247,117,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1469-185",28,28,"Mohammad Taher Shirzad","محمد طاهر شیرزاد ","محمد طاهر شیرزاد ",332,0.0012753828069178,118,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1069-124",103,104,"Noor Khetab Omar Khetab","نورخطاب  عمر خطاب ","نورخطاب  عمر خطاب ",299,0.00114861282912175,119,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1533-169",99,100,"Dr. Wakman Rafi","ډاکټر واکمن رفیع ","ډاکټر واکمن رفیع ",299,0.00114861282912175,119,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1477-191",76,76,"Naqibullah Maiwand Jahani","نقیب الله میوند جهانی ","نقیب الله میوند جهانی ",274,0.00105257496715505,120,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1286-182",10,10,"Dr. Sediqullah Reshtin","ډاکټر صدیق الله رښتین ","ډاکټر صدیق الله رښتین ",274,0.00105257496715505,120,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1545-2",48,48,"Dr. Fahima Hussain Hukmi","ډاکټر فهیمه حسین حکمی ","ډاکټر فهیمه حسین حکمی ",268,0.00102952588028304,121,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1426-207",64,64,"Khan Akbar Haqmal","خان اکبر حقمل ","خان اکبر حقمل ",235,0.000902755902486996,122,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1326-85",107,108,"Alhaj Dr. Sanaulhaq","الحاج دوکتور ثناالحق ","الحاج دوکتور ثناالحق ",226,0.000868182272178984,123,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1262-195",128,129,"Mohammad Nader Memaar","محمد نادر معمار ","محمد نادر معمار ",165,0.000633849888980232,124,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1030-396",57,57,"Gullshan Jedi","ګلشن جدی ","ګلشن جدی ",140,0.00053781202701353,125,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1197-238",135,136,"Enayatullah Silab","عنایت الله سیلاب ","عنایت الله سیلاب ",108,0.000414883563696152,126,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1681-209",122,123,"Rahim Gull Wasimi","رحیم ګل وسیمی ","رحیم ګل وسیمی ",62,0.00023817389767742,127,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1221-213",61,61,"Altaf Hussainkhel","الطاف حسین خلیل","الطاف حسین خلیل",62,0.00023817389767742,127,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1154-218",35,35,"Ayoub Khan","ایوب خان ","ایوب خان ",53,0.000203600267369408,128,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1169-87",40,40,"Eng. Mohammad Dawood Shinwari","انجینر محمد داود شینواری ","انجینر محمد داود شینواری ",50,0.000192075723933404,129,"2018-11-23","Results Status : Uncertified"
6,"Nangarhar",260314,"6-1629-131",87,88,"Najilla Alokozai","نجیلا الکوزی ","نجیلا الکوزی ",23,0.0000883548330093656,130,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1297-6",23,23,"Gen. Abdul Munir Tarakhel","جنرال عبدالمنیر تره خیل ","جنرال عبدالمنیر تره خیل ",4403,0.0988594009609771,1,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1174-64",10,10,"Mohammad Rafi Mamozai","محمد رفیع مموزی","محمد رفیع مموزی",3006,0.0674929273878486,2,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1441-13",19,19,"Eng. Mohammad Aalem Qarar","انجینرمحمدعالم  قرار","انجینرمحمدعالم  قرار",2912,0.0653823701109165,3,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1505-10",4,4,"Shamsullah Abdulrahimzai","شمس الله عبدالرحیم زی","شمس الله عبدالرحیم زی",2720,0.0610714446090979,4,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1545-6",17,17,"Hamidullah Khair","حمید الله خیبر","حمید الله خیبر",2518,0.0565359917373928,5,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1186-17",8,8,"Gen. Naqibullah Mohabat","جنرال  نقیب الله محبت","جنرال  نقیب الله محبت",2426,0.054470339934438,6,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1541-9",26,26,"Wafiullah Sharifi","وفیع الله شریفی","وفیع الله شریفی",2316,0.0520005388656877,7,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1142-11",11,11,"Haji Shir Shah Stor","حاجی شیرشاه ستور","حاجی شیرشاه ستور",2015,0.0452422650321074,8,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1141-26",6,6,"Haji Ghullam Nabi Hotak","حاجی غلام نبی هوتک","حاجی غلام نبی هوتک",1948,0.0437379316538686,9,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1437-16",5,5,"Mawlawi Abdul Qahar Haqani","مولوی عبدالقهارحقانی","مولوی عبدالقهارحقانی",1824,0.0409537922672774,10,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1305-2",1,1,"Alhaj Zifnon safi","الحاج زیفنون صافی","الحاج زیفنون صافی",1786,0.0401005882617091,11,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1533-3",18,18,"Haji Mukaram khan Naseri"," حاجی مکرم خان ناصری"," حاجی مکرم خان ناصری",1620,0.036373433921595,12,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1265-8",22,22,"Shirzad Safi","شیرزاد صافی","شیرزاد صافی",1595,0.0358121154968791,13,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1250-24",2,2,"Merajuddin Majidzoi","معراج الدین مجید زوی","معراج الدین مجید زوی",1459,0.0327585432664242,14,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1001-5",30,30,"Alhaj Mohammad Ayoub","الحاج محمد ایوب","الحاج محمد ایوب",1385,0.0310970407292649,15,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1273-27",28,28,"Ghawarjaan","غاورجان","غاورجان",1322,0.0296825182989806,16,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1637-36",32,32,"Alhaj Eng. Assadullah Assad","الحاج انجینر اسد الله اسد","الحاج انجینر اسد الله اسد",1280,0.0287395033454578,17,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1254-18",15,15,"Dr. Hafizullah Malang","داکترحفیظ الله ملنګ","داکترحفیظ الله ملنګ",1114,0.0250123490053438,18,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1149-4",12,12,"Shir Ali Dard Sahak","شیر علی درد سهاک","شیر علی درد سهاک",987,0.0221608514077866,19,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1313-57",31,31,"Abdul Hadi Wahedi","عبدالهادی واحدی","عبدالهادی واحدی",687,0.0154250303111949,20,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1337-25",3,3,"Breshna Safi","برشنا صافی","برشنا صافی",653,0.0146616372535812,21,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1150-65",21,21,"Gull Marai Laghmani","ګل مری لغمانی","ګل مری لغمانی",642,0.0144146571467062,22,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1266-60",20,20,"Ghairat Rustamkhel","غیرت رستم خیل","غیرت رستم خیل",580,0.0130225874534106,23,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1553-55",13,13,"Eng. Mohammad Agha Mubarez","انجینر محمد آغا مبارز","انجینر محمد آغا مبارز",534,0.0119897615519332,24,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1229-19",7,7,"Ghullam Yahya Ibrahimi","غلام یحی ابراهیمی","غلام یحی ابراهیمی",533,0.0119673088149445,25,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1198-30",27,27,"Abdul Hakim Naseri","عبدالحکیم ناصری ","عبدالحکیم ناصری ",501,0.0112488212313081,26,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1233-7",16,16,"Mohammad Anwar Sadaqat","محمدانورصداقت","محمدانورصداقت",477,0.0107099555435808,27,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1298-16",14,14,"Dr. Abdul Rasool Wafa","داکتر عبدالرسول وفا","داکتر عبدالرسول وفا",459,0.0103058062777853,28,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1282-52",29,29,"Assadullah Noori","اسد الله نوری","اسد الله نوری",302,0.00678072657056895,29,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1226-40",33,33,"Saleh Mohammad Mohammadi","صالح محمد محمدی ","صالح محمد محمدی ",278,0.00624186088284162,30,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1009-57",25,25,"Waheda Safi","واحده صافی","واحده صافی",178,0.00399658718397773,31,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1225-51",9,9,"Mohammad Walid Khpelwak","محمد ولید خپلواک","محمد ولید خپلواک",44,0.000987920427500112,32,"2018-11-23","Results Status : Uncertified"
7,"Laghman",44538,"7-1194-63",24,24,"Haji Sana Gull","حاجی ثناګل","حاجی ثناګل",34,0.000763393057613723,33,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1265-2068",12,12,"Haji Zal Mohammad Zalamai Noori","حاجی ظل محمد زلمی نوری","حاجی ظل محمد زلمی نوری",10242,0.311809297652754,1,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1541-19",1,1,"Ahmad Shekeb Ahmadyar","احمد شکیب احمدیار","احمد شکیب احمدیار",7933,0.241513684659177,2,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1553-36",7,7,"Dr. Zahir Saadat","داکتر ظهیر سعادت","داکتر ظهیر سعادت",6625,0.201692696441075,3,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1593-2061",8,8,"Gull Padshah Bina","گل پادشاه بینا","گل پادشاه بینا",2281,0.0694431759369197,4,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1445-38",11,11,"Saleh Mohammad Registani","صالح محمد ریگستانی","صالح محمد ریگستانی",2167,0.0659725393491034,5,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1250-7",4,4,"Qazi Rahela Salim","قاضی راحله سلیم","قاضی راحله سلیم",1548,0.0471275915608731,6,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1142-1045",2,2,"Abdul Raqib Paasdaar","عبدالرقیب پاسدار","عبدالرقیب پاسدار",946,0.0288001948427558,7,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1173-31",6,6,"Noorullah Begi","نورالله بیگی","نورالله بیگی",470,0.0143087648795933,8,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-801-1505-2109",10,10,"Dr. Sadruddin Fakhri","دکتور صدرالدین فخری","دکتور صدرالدین فخری",306,0.00931591926203306,9,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1601-43",9,9,"Farzana Shahimi","فرزانه شاهیمی","فرزانه شاهیمی",141,0.00429262946387798,10,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1274-2086",3,3,"Mohammad Hatef Daye","محمد هاطف داعی ","محمد هاطف داعی ",104,0.00316619478186745,11,"2018-11-23","Results Status : Uncertified"
8,"Panjsher",32847,"8-1637-2067",5,5,"Mawlawi Mohammad Mukhtar Mufleh","مولوی محمد مختار مفلح","مولوی محمد مختار مفلح",84,0.00255731116996986,12,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1274-91",72,72,"Alhaj Assadullah Shahbaz","الحاج اسدالله شهباز","الحاج اسدالله شهباز",8738,0.0715543290450961,1,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1329-120",4,4,"Mohammad Azim Mohseni","محمد عظیم محسنی","محمد عظیم محسنی",6481,0.0530720538499963,2,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1541-33",25,25,"Attiq Ramin","عتیق  رامین","عتیق  رامین",5828,0.0477247230115381,3,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1249-41",44,44,"Alhaj Mamor Ahmadzai","الحاج مامور احمدزی","الحاج مامور احمدزی",5508,0.045104285234652,4,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1009-48",86,86,"Dr. Mohammad Nasim Mudaber","داکتر محمد نسیم مدبر","داکتر محمد نسیم مدبر",4895,0.0400845091183046,5,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1197-54",69,69,"Shokria Essakhel","شکریه عیسی خیل","شکریه عیسی خیل",4701,0.0384958687160674,6,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1273-15",41,41,"Alhaj Ustad Abdul Razaq Hashemi","الحاج استاد عبدالرزاق هاشمی","الحاج استاد عبدالرزاق هاشمی",4345,0.0355806316892816,7,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1445-132",8,8,"Mahboobullah Ghafari","محبوب الله غفاری","محبوب الله غفاری",3594,0.029430791781652,8,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1382-94",50,50,"Hafizullah Sulaimankhel","حفیظ الله سلیمانخیل","حفیظ الله سلیمانخیل",3573,0.0292588255525439,9,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1441-55",9,9,"Alhaj Delawar Aimaq","الحاج دلاور ایماق","الحاج دلاور ایماق",3489,0.0285709606361113,10,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1685-21",18,18,"Obaidullah Akbari","عبیدالله  اکبری","عبیدالله  اکبری",3289,0.0269331870255575,11,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1330-119",35,35,"Mohammad Zarif Zarif","محمد ظریف ظریف","محمد ظریف ظریف",3001,0.02457479302636,12,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1505-1",42,42,"Abdul Basir Jawid","عبدالبصیر جاوید","عبدالبصیر جاوید",3000,0.0245666041583072,13,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1158-56",49,49,"Shamsuddin Mustafa known to Mulla Shams","شمس الدین مصطفی مشهوربه ملاشمس","شمس الدین مصطفی مشهوربه ملاشمس",2846,0.0233055184781808,14,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1553-9",62,62,"Nooria Hamidi","نوریه حمیدی","نوریه حمیدی",2775,0.0227241088464342,15,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1010-76",75,75,"Najibullah Kamini","نجیب الله  کمینی","نجیب الله  کمینی",2536,0.0207669693818224,16,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1429-49",17,17,"Sayed Zia Sadat","سید ضیا سادات","سید ضیا سادات",2527,0.0206932695693474,17,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1581-35",43,43,"Farzana Farahmand","فرزانه  فرهمند","فرزانه  فرهمند",2481,0.0203165816389201,18,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1565-156",45,45,"Ejazulhai Haqjo","اعجازالحی حقجو ","اعجازالحی حقجو ",2358,0.0193093508684295,19,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1306-20",28,28,"Haji Jalaluddin ","حاجی جلال الدین","حاجی جلال الدین",2156,0.0176551995217701,20,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1593-67",87,87,"Ustad Aziz Rahman Sakhizadah","استاد عزیزالرحمن سخی زاده","استاد عزیزالرحمن سخی زاده",2147,0.0175814997092952,21,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1141-226",66,66,"Ferozuddin Aimaq","فیروزالدین ایماق ","فیروزالدین ایماق ",1979,0.01620576987643,22,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1165-126",53,53,"Mohebullah ","محب الله ","محب الله ",1913,0.0156653045849472,23,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1185-53",80,80,"Enayatullah Sadeq","عنایت الله صادق","عنایت الله صادق",1791,0.0146662626825094,24,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1178-73",23,23,"Sayed Agha Qayoumi","سید آغا قیومی ","سید آغا قیومی ",1791,0.0146662626825094,24,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1645-50",68,68,"Mohammad Aref Mangal","محمد عارف  منگل","محمد عارف  منگل",1748,0.0143141413562403,25,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1545-59",26,26,"Alhaj Dr. Khairuddin Fayez","الحاج دکتور خیرالدین فایز","الحاج دکتور خیرالدین فایز",1717,0.0140602864466045,26,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1338-3",20,20,"Gen. Habib Rahman Andarabi","جنرال حبیب الرحمن اندرابی","جنرال حبیب الرحمن اندرابی",1620,0.0132659662454859,27,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1157-93",11,11,"Mohammad Zaher Ghanizada","محمد ظاهر غنی زاده ","محمد ظاهر غنی زاده ",1555,0.0127336898220559,28,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1029-47",16,16,"Alhaj Abdul Rahman","الحاج عبدالرحمن","الحاج عبدالرحمن",1411,0.0115544928224572,29,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1297-129",13,13,"Commander Saaber Qalich","قوماندان  صابر قلیچ","قوماندان  صابر قلیچ",1244,0.0101869518576447,30,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1281-85",82,82,"Gullalai Kherad","گلالی  خرد","گلالی  خرد",1239,0.0101460075173809,31,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1033-61",36,36,"Ghullam Rabani Sofizada","غلام ربانی صوفی زاده","غلام ربانی صوفی زاده",1222,0.0100067967604838,32,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1305-11",38,38,"Ustad Najia Aimaq","استاد ناجیه  ایماق","استاد ناجیه  ایماق",1182,0.00967924203837304,33,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1401-150",78,78,"Qari Noor Rahman Shirzad","قاری نورالرحمن شیرزاد","قاری نورالرحمن شیرزاد",1098,0.00899137712194043,34,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1605-147",12,12,"Abdul Latif Hamidi","عبدالطیف حمیدی","عبدالطیف حمیدی",1043,0.00854098937903813,35,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1437-135",71,71,"Pohanyar Ustad Allah Mohammad Hazem","پوهنیار استاد الله محمد حازم","پوهنیار استاد الله محمد حازم",998,0.00817249031666353,36,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1333-51",61,61,"Besmellah Sharifi","بسم الله شریفی","بسم الله شریفی",980,0.00802509069171368,37,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1081-88",7,7,"Mohammad Younus Aimaq","محمد یونس ایماق","محمد یونس ایماق",926,0.00758289181686415,38,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"1-1738-258",39,39,"Abdul Ghafar Fayeq","عبدالغفار فایق","عبدالغفار فایق",882,0.00722258162254232,39,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1290-116",65,65,"Mawlawi Abdul Haq Mazhari","مولوی عبدالحق  مظهری","مولوی عبدالحق  مظهری",856,0.00700967105317032,40,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1397-57",58,58,"Mohaiuddin Mahdi","محی الدین  محدی","محی الدین  محدی",779,0.0063791282131071,41,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1585-97",56,56,"Zekrya Hamdard","ذکریا همدرد","ذکریا همدرد",765,0.00626448406036834,42,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1289-38",74,74,"Mastora Arezo","مستوره آرزو","مستوره آرزو",764,0.00625629519231557,43,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1234-17",84,84,"Alhaj Noor Mohammad Nekkhwah","الحاج نورمحمد نیکخواه","الحاج نورمحمد نیکخواه",731,0.00598606254657419,44,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1173-40",14,14,"Tamana Shinwari","تمنا شینواری","تمنا شینواری",723,0.00592055160215203,45,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1298-81",83,83,"Alhaj Mawlawi Abdul Hadi Nadem","الحاج مولوی عبدالهادی نادم","الحاج مولوی عبدالهادی نادم",701,0.00574039650499111,46,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1034-117",15,15,"Alhaj Ghullam Nabi Dor Andish","الحاج غلام نبی دور اندیش","الحاج غلام نبی دور اندیش",638,0.00522449781766666,47,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1177-27",77,77,"Alhaj Eng. Habibullah","الحاج انجینر حبیب الله ","الحاج انجینر حبیب الله ",613,0.00501977611634744,48,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1022-128",60,60,"Ahmad Munir","احمد  منیر","احمد  منیر",552,0.00452025516512852,49,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1074-86",67,67,"Abdul Rahman Khenjan","عبدالرحمن خنجان","عبدالرحمن خنجان",488,0.0039961676097513,50,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1266-89",30,30,"Mohammad Ismail Daneshyar","محمد اسماعیل دانشیار","محمد اسماعیل دانشیار",446,0.003652235151535,51,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1001-87",81,81,"Rahela Faqiri","راحله فقیری","راحله فقیری",429,0.00351302439463793,52,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1637-95",24,24,"Wajeda Faisal Azizi","واجده فیصل عزیزی","واجده فیصل عزیزی",419,0.00343113571411024,53,"2018-11-23","Results Status : Uncertified"
9,"Baghlan",122117,"9-1561-131",31,31,"Sardar Amanullah Ariaz","سردار امان الله آریاز","سردار امان الله آریاز",414,0.00339019137384639,54,"2018-11-23","Results Status : Uncertified"
